Gene A ORF	Gene A allele	Gene B ORF	Gene B allele	Correlation
YGL045W	rim8	YLR025W	snf7	0.274
YGL045W	rim8	YJR102C	vps25	0.346
YGL045W	rim8	YHL027W	rim101	0.456
YGL045W	rim8	YNL294C	rim21	0.428
YGL045W	rim8	YGR122W	ygr122w	0.450
YGL045W	rim8	YCL008C	stp22	0.352
YGL045W	rim8	YLR417W	vps36	0.356
YGL045W	rim8	YOR030W	dfg16	0.491
YMR109W	myo5	YLR110C	ccw12	0.254
YMR109W	myo5	YLR111W	ylr111w	0.277
YMR109W	myo5	YDL029W	arp2-14	0.328
YMR109W	myo5	YBR109C	cmd1-8	0.227
YMR109W	myo5	YJR075W	hoc1	0.210
YMR109W	myo5	YFL039C	act1-136	0.228
YMR109W	myo5	YLR370C	arc18	0.251
YMR109W	myo5	YDR212W	tcp1-1	0.229
YMR109W	myo5	YNR035C	arc35-6	0.288
YMR109W	myo5	YJL008C	cct8-5002	0.200
YMR109W	myo5	YBR078W	ecm33	0.290
YMR109W	myo5	YJL008C	cct8-5001	0.212
YKL184W	spe1	YKR062W	tfa2-45	0.298
YKL184W	spe1	YKL080W	vma5	0.248
YKL184W	spe1	YKL078W	dhr2-5001	0.237
YCL055W	kar4	YEL007W	mit1	0.239
YLR110C	ccw12	YEL002C	wbp1-1	0.442
YLR110C	ccw12	YMR149W	swp1-5004	0.283
YLR110C	ccw12	YOL003C	pfa4	0.224
YLR110C	ccw12	YLR111W	ylr111w	0.562
YLR110C	ccw12	YOR336W	kre5-ts2	0.285
YLR110C	ccw12	YBR229C	rot2	0.208
YLR110C	ccw12	YDL029W	arp2-14	0.255
YLR110C	ccw12	YLR459W	gab1-1	0.204
YLR110C	ccw12	YML115C	van1	0.338
YLR110C	ccw12	YBL007C	sla1	0.269
YLR110C	ccw12	YBR109C	cmd1-8	0.219
YLR110C	ccw12	YFR043C	irc6	0.293
YLR110C	ccw12	YMR021C	mac1	0.227
YLR110C	ccw12	YIL095W	prk1	0.201
YLR110C	ccw12	YJR075W	hoc1	0.338
YLR110C	ccw12	YDL240W	lrg1	0.203
YLR110C	ccw12	YJR013W	gpi14-5007	0.203
YLR110C	ccw12	YGL084C	gup1	0.201
YLR110C	ccw12	YMR200W	rot1-5001	0.256
YLR110C	ccw12	YLR370C	arc18	0.211
YLR110C	ccw12	YNR035C	arc35-6	0.272
YLR110C	ccw12	YJL008C	cct8-5002	0.346
YLR110C	ccw12	YGR229C	smi1	0.238
YLR110C	ccw12	YKR042W	uth1	0.273
YLR110C	ccw12	YCL043C	pdi1-5001-supp1	0.260
YLR110C	ccw12	YBR078W	ecm33	0.210
YLR110C	ccw12	YBL020W	rft1-5028	0.353
YLR110C	ccw12	YDR245W	mnn10-supp1	0.200
YLR110C	ccw12	YDR389W	sac7	0.205
YLR110C	ccw12	YML117W	nab6	0.223
YLR110C	ccw12	YNL181W	pbr1-5005	0.302
YLR110C	ccw12	YBR015C	mnn2	0.353
YLR110C	ccw12	YNL181W	pbr1-5007	0.230
YLR110C	ccw12	YFR042W	keg1-5002-supp1	0.314
YLR110C	ccw12	YNL181W	pbr1-5001	0.217
YMR307W	gas1	YEL002C	wbp1-1	0.365
YMR307W	gas1	YOR336W	kre5-ts2	0.303
YMR307W	gas1	YBR229C	rot2	0.248
YMR307W	gas1	YJL091C	gwt1-20	0.282
YMR307W	gas1	YDR524W-C	ydr524w-c	0.213
YMR307W	gas1	YLR459W	gab1-1	0.331
YMR307W	gas1	YML115C	van1	0.351
YMR307W	gas1	YJL139C	yur1	0.206
YMR307W	gas1	YLR087C	csf1	0.205
YMR307W	gas1	YJR013W	gpi14-5007	0.236
YMR307W	gas1	YNL038W	gpi15-5001	0.235
YMR307W	gas1	YDR434W	gpi17-5001	0.329
YMR307W	gas1	YGL084C	gup1	0.306
YMR307W	gas1	YML019W	ost6	0.235
YMR307W	gas1	YMR200W	rot1-5001	0.259
YMR307W	gas1	YLR088W	gaa1-ts	0.269
YMR307W	gas1	YGR229C	smi1	0.255
YMR307W	gas1	YDR525W	api2	0.315
YMR307W	gas1	YBR078W	ecm33	0.240
YMR307W	gas1	YPL096C-A	eri1	0.330
YMR307W	gas1	YBL020W	rft1-5028	0.274
YMR307W	gas1	YDR245W	mnn10-supp1	0.260
YMR307W	gas1	YJL062W	las21	0.341
YMR307W	gas1	YDR389W	sac7	0.205
YMR307W	gas1	YDL232W	ost4-supp2	0.231
YMR307W	gas1	YHR188C	gpi16-5001	0.325
YMR307W	gas1	YNL181W	pbr1-5005	0.221
YMR307W	gas1	YAL058W	cne1	0.204
YMR307W	gas1	YFR042W	keg1-5002-supp1	0.281
YMR307W	gas1	YDR524C-B	ydr524c-b	0.326
YMR307W	gas1	YNL322C	kre1	0.322
YCR028C-A	rim1	YNL081C	sws2-supp2	0.257
YLR411W	ctr3	YML018C	yml018c	0.231
YGL168W	hur1	YPR036W	vma13	0.240
YGL168W	hur1	YJR075W	hoc1	0.229
YGL168W	hur1	YPL234C	vma11	0.205
YGL168W	hur1	YHR039C-A	vma10	0.200
YGL168W	hur1	YBR078W	ecm33	0.214
YGL168W	hur1	YHR060W	vma22	0.239
YDL130W	rpp1b	YPR102C	rpl11a	0.352
YDL130W	rpp1b	YKR057W	rps21a	0.223
YDL130W	rpp1b	YNL302C	rps19b	0.235
YDL130W	rpp1b	YDR500C	rpl37b	0.223
YDL130W	rpp1b	YIL133C	rpl16a	0.239
YDL130W	rpp1b	YGR085C	rpl11b	0.281
YDL130W	rpp1b	YLR264W	rps28b	0.245
YDL130W	rpp1b	YBR181C	rps6b	0.203
YDL130W	rpp1b	YBR084C-A	rpl19a	0.255
YDL130W	rpp1b	YNL195C	ynl195c	0.216
YDL130W	rpp1b	YDL063C	syo1	0.206
YDL130W	rpp1b	YIL069C	rps24b	0.246
YDL130W	rpp1b	YEL054C	rpl12a	0.344
YDL130W	rpp1b	YOR234C	rpl33b	0.210
YDL130W	rpp1b	YHR086W-A	yhr086w-a	0.210
YGR061C	ade6	YER087C-B	sbh1	0.368
YJL062W-A	coa3	YPL183W-A	rtc6	0.287
YJL062W-A	coa3	YPR191W	qcr2	0.386
YJL062W-A	coa3	YNL003C	pet8	0.286
YJL062W-A	coa3	YGR222W	pet54	0.602
YJL062W-A	coa3	YBR003W	coq1	0.586
YJL062W-A	coa3	YJR048W	cyc1	0.286
YJL062W-A	coa3	YMR150C	imp1	0.283
YJL062W-A	coa3	YNR045W	pet494	0.358
YJL062W-A	coa3	YJL209W	cbp1	0.268
YJL062W-A	coa3	YBL059C-A	cmc2	0.292
YJL062W-A	coa3	YGL187C	cox4	0.301
YJL062W-A	coa3	YGR183C	qcr9	0.374
YJL062W-A	coa3	YPL172C	cox10	0.462
YJL062W-A	coa3	YMR282C	aep2	0.236
YJL062W-A	coa3	YDR316W	oms1	0.249
YJL062W-A	coa3	YJR113C	rsm7	0.216
YJL062W-A	coa3	YPL189C-A	coa2	0.394
YJL062W-A	coa3	YBR037C	sco1	0.391
YJL062W-A	coa3	YDL069C	cbs1	0.392
YJL062W-A	coa3	YKL040C	nfu1	0.286
YJL062W-A	coa3	YDR231C	cox20	0.350
YJL062W-A	coa3	YHR050W-A	yhr050w-a	0.228
YJL062W-A	coa3	YAL039C	cyc3	0.398
YJL062W-A	coa3	YMR064W	aep1	0.226
YJL062W-A	coa3	YEL024W	rip1	0.446
YJL062W-A	coa3	YDR347W	mrp1	0.339
YJL062W-A	coa3	YGR062C	cox18	0.215
YJL062W-A	coa3	YPL132W	cox11	0.527
YJL062W-A	coa3	YJL131C	aim23	0.354
YJL062W-A	coa3	YIR021W	mrs1	0.324
YJL062W-A	coa3	YML110C	coq5	0.404
YJL062W-A	coa3	YPL078C	atp4	0.227
YJL062W-A	coa3	YER087W	aim10	0.338
YJL062W-A	coa3	YOR125C	cat5	0.406
YJL062W-A	coa3	YDR529C	qcr7	0.222
YJL062W-A	coa3	YGL237C	hap2	0.283
YJL062W-A	coa3	YNL252C	mrpl17-supp1	0.281
YJL062W-A	coa3	YIL157C	coa1	0.422
YJL062W-A	coa3	YAL044C	gcv3	0.217
YJL062W-A	coa3	YER153C	pet122	0.409
YJL062W-A	coa3	YML129C	cox14	0.349
YJL062W-A	coa3	YDL107W	mss2	0.349
YJL062W-A	coa3	YLL009C	cox17	0.369
YJL062W-A	coa3	YJL133C-A	dpi8	0.259
YJL062W-A	coa3	YKL109W	hap4	0.333
YJL062W-A	coa3	YHL038C	cbp2	0.305
YJL062W-A	coa3	YJL166W	qcr8	0.398
YJL062W-A	coa3	YDR204W	coq4	0.353
YJL062W-A	coa3	YDR405W	mrp20	0.364
YJL062W-A	coa3	YER141W	cox15	0.450
YJL062W-A	coa3	YHR051W	cox6	0.365
YJL062W-A	coa3	YPL005W	aep3	0.288
YJL062W-A	coa3	YNL284C	mrpl10-supp1	0.276
YJL062W-A	coa3	YKL138C	mrpl31	0.224
YMR154C	rim13	YMR063W	rim9	0.499
YMR154C	rim13	YMR077C	vps20	0.407
YMR154C	rim13	YLR025W	snf7	0.254
YMR154C	rim13	YJR102C	vps25	0.372
YMR154C	rim13	YHL027W	rim101	0.497
YMR154C	rim13	YNL294C	rim21	0.531
YMR154C	rim13	YGR122W	ygr122w	0.449
YMR154C	rim13	YCL008C	stp22	0.321
YMR154C	rim13	YLR417W	vps36	0.326
YMR154C	rim13	YOR030W	dfg16	0.526
YKR062W	tfa2-45	YOR174W	med4-6	0.265
YKR062W	tfa2-45	YBR193C	med8-51	0.306
YKR062W	tfa2-45	YPR070W	med1	0.262
YKR062W	tfa2-45	YDR145W	taf12-9	0.239
YKR062W	tfa2-45	YDR145W	taf12-w486stop	0.264
YKR062W	tfa2-45	YKR082W	nup133	0.200
YKR062W	tfa2-45	YKL139W	ctk1-supp1	0.278
YKR062W	tfa2-45	YKR008W	rsc4-2	0.208
YKR062W	tfa2-45	YOR194C	toa1-5001	0.260
YKR062W	tfa2-45	YKL195W	mia40-5001	0.276
YKR062W	tfa2-45	YPL228W	cet1-15	0.211
YKR062W	tfa2-45	YNR010W	cse2	0.228
YKR062W	tfa2-45	YPR086W	sua7-c149r	0.258
YKR062W	tfa2-45	YGL130W	ceg1-ts	0.229
YKR062W	tfa2-45	YHR058C	med6-5001	0.255
YKR062W	tfa2-45	YGL127C	soh1	0.391
YKR062W	tfa2-45	YPL122C	tfb2-5002	0.208
YKR062W	tfa2-45	YDR145W	taf12-l464a	0.225
YKR062W	tfa2-45	YOL135C	med7-163	0.333
YKR062W	tfa2-45	YGR005C	tfg2-5001	0.265
YKR062W	tfa2-45	YNL238W	kex2	0.297
YKR062W	tfa2-45	YKL028W	tfa1-5001	0.316
YKR062W	tfa2-45	YKL078W	dhr2-5001	0.214
YPL183W-A	rtc6	YGR222W	pet54	0.362
YPL183W-A	rtc6	YBR003W	coq1	0.361
YPL183W-A	rtc6	YMR150C	imp1	0.261
YPL183W-A	rtc6	YJL209W	cbp1	0.204
YPL183W-A	rtc6	YBL059C-A	cmc2	0.275
YPL183W-A	rtc6	YJR034W	pet191	0.200
YPL183W-A	rtc6	YGL187C	cox4	0.265
YPL183W-A	rtc6	YCL057C-A	mic10	0.260
YPL183W-A	rtc6	YPL172C	cox10	0.229
YPL183W-A	rtc6	YJL102W	mef2-supp1	0.334
YPL183W-A	rtc6	YDR316W	oms1	0.215
YPL183W-A	rtc6	YBR037C	sco1	0.219
YPL183W-A	rtc6	YDL069C	cbs1	0.220
YPL183W-A	rtc6	YDR231C	cox20	0.246
YPL183W-A	rtc6	YKL195W	mia40-5001	0.236
YPL183W-A	rtc6	YAL039C	cyc3	0.264
YPL183W-A	rtc6	YNR041C	coq2	0.205
YPL183W-A	rtc6	YEL024W	rip1	0.290
YPL183W-A	rtc6	YBR163W	exo5	0.235
YPL183W-A	rtc6	YPL132W	cox11	0.352
YPL183W-A	rtc6	YIR021W	mrs1	0.318
YPL183W-A	rtc6	YLR204W	qri5	0.308
YPL183W-A	rtc6	YDR529C	qcr7	0.220
YPL183W-A	rtc6	YIL157C	coa1	0.329
YPL183W-A	rtc6	YER017C	afg3	0.261
YPL183W-A	rtc6	YER153C	pet122	0.221
YPL183W-A	rtc6	YML129C	cox14	0.375
YPL183W-A	rtc6	YDL107W	mss2	0.212
YPL183W-A	rtc6	YLL009C	cox17	0.319
YPL183W-A	rtc6	YJL133C-A	dpi8	0.200
YPL183W-A	rtc6	YJR144W	mgm101	0.248
YPL183W-A	rtc6	YHL038C	cbp2	0.378
YPL183W-A	rtc6	YJL166W	qcr8	0.273
YPL183W-A	rtc6	YDR204W	coq4	0.246
YPL183W-A	rtc6	YER141W	cox15	0.249
YPL183W-A	rtc6	YGR112W	shy1	0.304
YBR080C	sec18-1	YGR120C	cog2-1	0.224
YBR080C	sec18-1	YOL111C	mdy2	0.213
YBR080C	sec18-1	YMR197C	vti1-2	0.271
YBR080C	sec18-1	YER122C	glo3	0.270
YBR080C	sec18-1	YPR105C	cog4-5005	0.237
YBR080C	sec18-1	YDR108W	trs85	0.327
YBR080C	sec18-1	YFL038C	ypt1-3	0.244
YBR080C	sec18-1	YJL031C	bet4-5001	0.211
YBR080C	sec18-1	YDL145C	cop1-1	0.332
YBR080C	sec18-1	YGL054C	erv14	0.250
YBR080C	sec18-1	YIL076W	sec28	0.220
YBR080C	sec18-1	YDR238C	sec26-f856aw860a	0.252
YBR080C	sec18-1	YLR268W	sec22-1	0.257
YBR080C	sec18-1	YNL041C	cog6	0.220
YBR080C	sec18-1	YJL123C	mtc1	0.233
YBR080C	sec18-1	YLR268W	sec22-supp1	0.257
YBR080C	sec18-1	YGL020C	get1-supp1	0.259
YBR080C	sec18-1	YEL031W	spf1	0.206
YBR080C	sec18-1	YBL050W	sec17-1	0.490
YBR080C	sec18-1	YOR216C	rud3	0.236
YBR080C	sec18-1	YMR292W	got1	0.285
YBR080C	sec18-1	YOL018C	tlg2	0.263
YBR080C	sec18-1	YER084W	yer084w	0.326
YBR080C	sec18-1	YLL040C	vps13	0.262
YBR080C	sec18-1	YMR197C	vti1-11	0.248
YBR080C	sec18-1	YDL100C	get3	0.260
YBR080C	sec18-1	YER157W	cog3-2	0.209
YBR080C	sec18-1	YER083C	get2	0.223
YBR080C	sec18-1	YCR044C	per1-supp1	0.206
YBR080C	sec18-1	YDR189W	sly1-ts	0.300
YBR080C	sec18-1	YDL058W	uso1-1	0.281
YBR080C	sec18-1	YHL031C	gos1-supp1	0.249
YBR080C	sec18-1	YLR269C	ylr269c	0.221
YBR080C	sec18-1	YKR006C	mrpl13	0.202
YBR080C	sec18-1	YGL020C	get1	0.271
YGR120C	cog2-1	YLR039C	ric1	0.317
YGR120C	cog2-1	YJL004C	sys1	0.361
YGR120C	cog2-1	YOL111C	mdy2	0.224
YGR120C	cog2-1	YMR197C	vti1-2	0.411
YGR120C	cog2-1	YER122C	glo3	0.394
YGR120C	cog2-1	YAR002C-A	erp1	0.293
YGR120C	cog2-1	YKL196C	ykt6-5001	0.324
YGR120C	cog2-1	YPR105C	cog4-5005	0.259
YGR120C	cog2-1	YKR030W	gmh1	0.235
YGR120C	cog2-1	YMR004W	mvp1	0.247
YGR120C	cog2-1	YDR108W	trs85	0.433
YGR120C	cog2-1	YBR029C	cds1-5001	0.241
YGR120C	cog2-1	YFL038C	ypt1-3	0.437
YGR120C	cog2-1	YJL031C	bet4-5001	0.201
YGR120C	cog2-1	YLR430W	sen1-1	0.255
YGR120C	cog2-1	YDL145C	cop1-1	0.416
YGR120C	cog2-1	YJR032W	cpr7	0.273
YGR120C	cog2-1	YPL010W	ret3-1	0.298
YGR120C	cog2-1	YOR007C	sgt2	0.202
YGR120C	cog2-1	YGL054C	erv14	0.420
YGR120C	cog2-1	YHR181W	svp26	0.203
YGR120C	cog2-1	YIL076W	sec28	0.267
YGR120C	cog2-1	YDR238C	sec26-f856aw860a	0.372
YGR120C	cog2-1	YLR268W	sec22-1	0.273
YGR120C	cog2-1	YNL041C	cog6	0.534
YGR120C	cog2-1	YJL123C	mtc1	0.431
YGR120C	cog2-1	YLR268W	sec22-supp1	0.354
YGR120C	cog2-1	YPR051W	mak3	0.274
YGR120C	cog2-1	YLR309C	imh1	0.282
YGR120C	cog2-1	YGL005C	cog7	0.474
YGR120C	cog2-1	YML071C	cog8	0.526
YGR120C	cog2-1	YDR202C	rav2	0.213
YGR120C	cog2-1	YGL020C	get1-supp1	0.257
YGR120C	cog2-1	YEL031W	spf1	0.229
YGR120C	cog2-1	YKR068C	bet3-5001	0.344
YGR120C	cog2-1	YBL071C	ybl071c	0.202
YGR120C	cog2-1	YPR050C	ypr050c	0.208
YGR120C	cog2-1	YBL050W	sec17-1	0.338
YGR120C	cog2-1	YBR164C	arl1	0.334
YGR120C	cog2-1	YOR216C	rud3	0.441
YGR120C	cog2-1	YMR292W	got1	0.333
YGR120C	cog2-1	YOL018C	tlg2	0.225
YGR120C	cog2-1	YER084W	yer084w	0.333
YGR120C	cog2-1	YLL040C	vps13	0.216
YGR120C	cog2-1	YMR197C	vti1-11	0.272
YGR120C	cog2-1	YDL100C	get3	0.335
YGR120C	cog2-1	YDR137W	rgp1	0.317
YGR120C	cog2-1	YER157W	cog3-2	0.437
YGR120C	cog2-1	YHR012W	vps29	0.232
YGR120C	cog2-1	YER083C	get2	0.269
YGR120C	cog2-1	YCR044C	per1-supp1	0.309
YGR120C	cog2-1	YER122C	glo3-supp1	0.342
YGR120C	cog2-1	YMR197C	vti1-11-supp1	0.288
YGR120C	cog2-1	YDR189W	sly1-ts	0.374
YGR120C	cog2-1	YDL058W	uso1-1	0.394
YGR120C	cog2-1	YHL031C	gos1-supp1	0.406
YGR120C	cog2-1	YPR105C	cog4-5004	0.346
YGR120C	cog2-1	YOR370C	mrs6-2	0.270
YGR120C	cog2-1	YLR269C	ylr269c	0.371
YGR120C	cog2-1	YLR374C	ylr374c	0.219
YGR120C	cog2-1	YKR006C	mrpl13	0.271
YGR120C	cog2-1	YDL115C	iwr1	0.252
YGR120C	cog2-1	YGL020C	get1	0.465
YEL002C	wbp1-1	YMR149W	swp1-5004	0.444
YEL002C	wbp1-1	YBL082C	alg3	0.362
YEL002C	wbp1-1	YOR103C	ost2-5001	0.289
YEL002C	wbp1-1	YJL004C	sys1	0.209
YEL002C	wbp1-1	YOR336W	kre5-ts2	0.353
YEL002C	wbp1-1	YEL051W	vma8	0.215
YEL002C	wbp1-1	YBR229C	rot2	0.266
YEL002C	wbp1-1	YJL091C	gwt1-20	0.291
YEL002C	wbp1-1	YLR459W	gab1-1	0.355
YEL002C	wbp1-1	YML115C	van1	0.375
YEL002C	wbp1-1	YBL007C	sla1	0.207
YEL002C	wbp1-1	YFR043C	irc6	0.314
YEL002C	wbp1-1	YJL139C	yur1	0.282
YEL002C	wbp1-1	YLR087C	csf1	0.362
YEL002C	wbp1-1	YJR075W	hoc1	0.283
YEL002C	wbp1-1	YOR067C	alg8	0.358
YEL002C	wbp1-1	YNL041C	cog6	0.206
YEL002C	wbp1-1	YHR030C	slt2	0.262
YEL002C	wbp1-1	YGL005C	cog7	0.202
YEL002C	wbp1-1	YLR066W	spc3-4	0.218
YEL002C	wbp1-1	YJR013W	gpi14-5007	0.217
YEL002C	wbp1-1	YDR434W	gpi17-5001	0.337
YEL002C	wbp1-1	YGL084C	gup1	0.324
YEL002C	wbp1-1	YGR227W	die2	0.349
YEL002C	wbp1-1	YMR200W	rot1-5001	0.341
YEL002C	wbp1-1	YEL031W	spf1	0.241
YEL002C	wbp1-1	YLR088W	gaa1-ts	0.292
YEL002C	wbp1-1	YNR035C	arc35-6	0.213
YEL002C	wbp1-1	YCL043C	pdi1-5001-supp1	0.265
YEL002C	wbp1-1	YJL095W	bck1	0.256
YEL002C	wbp1-1	YBR164C	arl1	0.223
YEL002C	wbp1-1	YBL061C	skt5	0.216
YEL002C	wbp1-1	YPL096C-A	eri1	0.267
YEL002C	wbp1-1	YBL020W	rft1-5028	0.370
YEL002C	wbp1-1	YJL062W	las21	0.329
YEL002C	wbp1-1	YOL018C	tlg2	0.202
YEL002C	wbp1-1	YDR389W	sac7	0.297
YEL002C	wbp1-1	YFL031W	hac1	0.261
YEL002C	wbp1-1	YHR188C	gpi16-5001	0.362
YEL002C	wbp1-1	YHR079C	ire1	0.245
YEL002C	wbp1-1	YAL058W	cne1	0.265
YEL002C	wbp1-1	YBR015C	mnn2	0.306
YEL002C	wbp1-1	YFR042W	keg1-5002-supp1	0.377
YEL002C	wbp1-1	YDR524C-B	ydr524c-b	0.263
YEL002C	wbp1-1	YNL322C	kre1	0.250
YJR114W	yjr114w	YBR003W	coq1	0.202
YJR114W	yjr114w	YKL040C	nfu1	0.261
YJR114W	yjr114w	YAL039C	cyc3	0.227
YJR114W	yjr114w	YBR163W	exo5	0.227
YJR114W	yjr114w	YDR347W	mrp1	0.275
YJR114W	yjr114w	YJL131C	aim23	0.336
YJR114W	yjr114w	YLR204W	qri5	0.269
YJR114W	yjr114w	YER087W	aim10	0.260
YJR114W	yjr114w	YER017C	afg3	0.227
YJR114W	yjr114w	YLL009C	cox17	0.235
YJR114W	yjr114w	YJL133C-A	dpi8	0.352
YJR114W	yjr114w	YDR204W	coq4	0.215
YJR114W	yjr114w	YDR405W	mrp20	0.336
YLR039C	ric1	YJL004C	sys1	0.442
YLR039C	ric1	YMR197C	vti1-2	0.396
YLR039C	ric1	YER122C	glo3	0.384
YLR039C	ric1	YKL196C	ykt6-5001	0.350
YLR039C	ric1	YDR108W	trs85	0.366
YLR039C	ric1	YBR029C	cds1-5001	0.203
YLR039C	ric1	YFL038C	ypt1-3	0.370
YLR039C	ric1	YLR430W	sen1-1	0.222
YLR039C	ric1	YDL145C	cop1-1	0.363
YLR039C	ric1	YPL010W	ret3-1	0.233
YLR039C	ric1	YGL054C	erv14	0.324
YLR039C	ric1	YIL076W	sec28	0.296
YLR039C	ric1	YDR238C	sec26-f856aw860a	0.396
YLR039C	ric1	YLR268W	sec22-1	0.295
YLR039C	ric1	YNL041C	cog6	0.512
YLR039C	ric1	YPR051W	mak3	0.205
YLR039C	ric1	YGL005C	cog7	0.489
YLR039C	ric1	YML071C	cog8	0.472
YLR039C	ric1	YKR068C	bet3-5001	0.313
YLR039C	ric1	YBL050W	sec17-1	0.250
YLR039C	ric1	YBR164C	arl1	0.435
YLR039C	ric1	YOL018C	tlg2	0.300
YLR039C	ric1	YMR197C	vti1-11	0.222
YLR039C	ric1	YDR137W	rgp1	0.691
YLR039C	ric1	YER157W	cog3-2	0.339
YLR039C	ric1	YER122C	glo3-supp1	0.236
YLR039C	ric1	YMR197C	vti1-11-supp1	0.397
YLR039C	ric1	YDR189W	sly1-ts	0.300
YLR039C	ric1	YDL058W	uso1-1	0.339
YLR039C	ric1	YHL031C	gos1-supp1	0.366
YLR039C	ric1	YPR105C	cog4-5004	0.223
YLR039C	ric1	YOR370C	mrs6-2	0.209
YLR039C	ric1	YKR006C	mrpl13	0.286
YLR039C	ric1	YGL020C	get1	0.208
YPR176C	bet2-1	YMR197C	vti1-2	0.252
YPR176C	bet2-1	YER122C	glo3	0.207
YPR176C	bet2-1	YKL139W	ctk1-supp1	0.205
YPR176C	bet2-1	YDR108W	trs85	0.317
YPR176C	bet2-1	YFL038C	ypt1-3	0.306
YPR176C	bet2-1	YJL031C	bet4-5001	0.429
YPR176C	bet2-1	YPL010W	ret3-1	0.228
YPR176C	bet2-1	YGL054C	erv14	0.204
YPR176C	bet2-1	YJR017C	ess1-h164r-supp1	0.211
YPR176C	bet2-1	YGL020C	get1-supp1	0.264
YPR176C	bet2-1	YKR068C	bet3-5001	0.296
YPR176C	bet2-1	YMR197C	vti1-11	0.206
YPR176C	bet2-1	YER122C	glo3-supp1	0.221
YPR176C	bet2-1	YDR189W	sly1-ts	0.232
YPR176C	bet2-1	YDL058W	uso1-1	0.208
YPR176C	bet2-1	YOR370C	mrs6-2	0.304
YPR191W	qcr2	YGR222W	pet54	0.527
YPR191W	qcr2	YBR003W	coq1	0.451
YPR191W	qcr2	YMR150C	imp1	0.282
YPR191W	qcr2	YNR045W	pet494	0.203
YPR191W	qcr2	YJL209W	cbp1	0.269
YPR191W	qcr2	YBL059C-A	cmc2	0.291
YPR191W	qcr2	YGL187C	cox4	0.237
YPR191W	qcr2	YPL172C	cox10	0.274
YPR191W	qcr2	YPL189C-A	coa2	0.329
YPR191W	qcr2	YBR037C	sco1	0.257
YPR191W	qcr2	YDL069C	cbs1	0.432
YPR191W	qcr2	YDR231C	cox20	0.392
YPR191W	qcr2	YHR050W-A	yhr050w-a	0.211
YPR191W	qcr2	YAL039C	cyc3	0.385
YPR191W	qcr2	YEL024W	rip1	0.358
YPR191W	qcr2	YPL132W	cox11	0.502
YPR191W	qcr2	YJL131C	aim23	0.256
YPR191W	qcr2	YIR021W	mrs1	0.322
YPR191W	qcr2	YML110C	coq5	0.378
YPR191W	qcr2	YPL078C	atp4	0.203
YPR191W	qcr2	YER087W	aim10	0.260
YPR191W	qcr2	YDR529C	qcr7	0.241
YPR191W	qcr2	YGL237C	hap2	0.314
YPR191W	qcr2	YIL157C	coa1	0.367
YPR191W	qcr2	YER153C	pet122	0.301
YPR191W	qcr2	YML129C	cox14	0.234
YPR191W	qcr2	YDL107W	mss2	0.281
YPR191W	qcr2	YLL009C	cox17	0.259
YPR191W	qcr2	YHL038C	cbp2	0.323
YPR191W	qcr2	YJL166W	qcr8	0.255
YPR191W	qcr2	YDR204W	coq4	0.389
YPR191W	qcr2	YER141W	cox15	0.361
YPR191W	qcr2	YGR112W	shy1	0.204
YPR191W	qcr2	YHR051W	cox6	0.283
YPR191W	qcr2	YPL005W	aep3	0.283
YPR191W	qcr2	YKL138C	mrpl31	0.218
YPR102C	rpl11a	YGR085C	rpl11b	0.288
YPR102C	rpl11a	YIL095W	prk1	0.211
YPR102C	rpl11a	YNL195C	ynl195c	0.480
YPR102C	rpl11a	YHL021C	aim17	0.263
YPR102C	rpl11a	YEL054C	rpl12a	0.297
YPR102C	rpl11a	YHR086W-A	yhr086w-a	0.506
YPR102C	rpl11a	YCL026C-B	hbn1	0.502
YPR102C	rpl11a	YGL123W	rps2-5004	0.227
YBL034C	stu1-12	YGR113W	dam1-1	0.401
YBL034C	stu1-12	YLR045C	stu2-12	0.548
YBL034C	stu1-12	YGL086W	mad1	0.386
YBL034C	stu1-12	YBL034C	stu1-6	0.609
YBL034C	stu1-12	YJL030W	mad2	0.409
YBL034C	stu1-12	YLR045C	stu2-10	0.389
YBL034C	stu1-12	YEL061C	cin8	0.554
YBL034C	stu1-12	YML124C	tub3	0.400
YBL034C	stu1-12	YGR078C	pac10-supp1	0.319
YBL034C	stu1-12	YLR045C	stu2-11	0.443
YBL034C	stu1-12	YER013W	prp22-1	0.200
YBL034C	stu1-12	YGR078C	pac10	0.247
YLR135W	slx4	YHR031C	rrm3	0.289
YLR135W	slx4	YDR279W	rnh202	0.226
YLR135W	slx4	YDR288W	nse3-ts3	0.204
YLR135W	slx4	YLR154C	rnh203	0.216
YLR135W	slx4	YDR363W	esc2	0.282
YLR135W	slx4	YLR383W	smc6-9	0.268
YLR135W	slx4	YDR288W	nse3-ts4	0.257
YLR135W	slx4	YML023C	nse5-ts2	0.253
YLR135W	slx4	YEL019C	mms21-1	0.214
YLR135W	slx4	YNL072W	rnh201	0.245
YLR135W	slx4	YER038C	kre29-ts2	0.227
YLR135W	slx4	YJL092W	srs2	0.301
YLR135W	slx4	YPR180W	aos1-5019	0.255
YLR135W	slx4	YNL218W	mgs1	0.444
YLR135W	slx4	YOL034W	smc5-6	0.266
YMR149W	swp1-5004	YBL082C	alg3	0.370
YMR149W	swp1-5004	YOR103C	ost2-5001	0.248
YMR149W	swp1-5004	YLR459W	gab1-1	0.244
