Gene A ORF	Gene A allele	Gene B ORF	Gene B allele	Correlation
YDL136W	rpl35b	YOR312C	rpl20b	0.208
YDL136W	rpl35b	YEL054C	rpl12a	0.315
YDL136W	rpl35b	YNL227C	jjj1	0.226
YBL089W	avt5	YBR089C-A	nhp6b	0.212
YBL089W	avt5	YNL218W	mgs1	0.261
YBL089W	avt5	YJL052C-A	yjl052c-a	0.206
YBL089W	avt5	YOR011W-A	yor011w-a	0.352
YHR107C	cdc12-1	YLR330W	chs5	0.236
YHR107C	cdc12-1	YBR109C	cmd1-8	0.284
YHR107C	cdc12-1	YJL099W	chs6	0.200
YHR107C	cdc12-1	YJR076C	cdc11-3	0.477
YHR107C	cdc12-1	YBR023C	chs3	0.201
YHR107C	cdc12-1	YLR314C	cdc3-1	0.325
YHR107C	cdc12-1	YJR076C	cdc11-5	0.417
YHR107C	cdc12-1	YLR314C	cdc3-3	0.218
YHR107C	cdc12-1	YIL141W	yil141w	0.273
YHR107C	cdc12-1	YBL062W	ybl062w	0.244
YHR107C	cdc12-1	YJR076C	cdc11-1	0.490
YHR107C	cdc12-1	YCR002C	cdc10-1	0.343
YHR107C	cdc12-1	YNL152W	inn1-5007	0.230
YHR107C	cdc12-1	YNL298W	cla4	0.377
YHR107C	cdc12-1	YJR076C	cdc11-2	0.425
YHR107C	cdc12-1	YJR076C	cdc11-4	0.374
YHR107C	cdc12-1	YNL271C	bni1	0.331
YHR107C	cdc12-1	YDL225W	shs1	0.288
YHR107C	cdc12-1	YBR078W	ecm33	0.203
YHR107C	cdc12-1	YBL061C	skt5	0.219
YHR107C	cdc12-1	YCR002C	cdc10-2	0.218
YIL143C	ssl2-ts	YIL033C	bcy1	0.336
YIL143C	ssl2-ts	YIL003W	cfd1-5001	0.383
YIL143C	ssl2-ts	YIL003W	cfd1-5002	0.408
YIL143C	ssl2-ts	YIL150C	mcm10-43	0.393
YIL089W	yil089w	YNL278W	caf120	0.256
YIL089W	yil089w	YIL140W	axl2	0.246
YIL089W	yil089w	YBR089C-A	nhp6b	0.450
YIL089W	yil089w	YLR162W-A	rrt15	0.282
YIL089W	yil089w	YHL042W	yhl042w	0.254
YIL089W	yil089w	YNR009W	nrm1	0.219
YIL089W	yil089w	YER099C	prs2	0.215
YIL089W	yil089w	YCL068C	ycl068c	0.207
YIL089W	yil089w	YOR011W-A	yor011w-a	0.302
YGL240W	doc1-supp1	YBL034C	stu1-12	0.315
YGL240W	doc1-supp1	YGR119C	nup57-e17	0.295
YGL240W	doc1-supp1	YPR141C	kar3	0.278
YGL240W	doc1-supp1	YLR045C	stu2-12	0.263
YGL240W	doc1-supp1	YMR198W	cik1	0.346
YGL240W	doc1-supp1	YGL238W	cse1-5002	0.201
YGL240W	doc1-supp1	YOL076W	mdm20-supp1	0.224
YGL240W	doc1-supp1	YBL034C	stu1-6	0.222
YGL240W	doc1-supp1	YLR347C	kap95-e126k	0.223
YGL240W	doc1-supp1	YML103C	nup188	0.260
YGL240W	doc1-supp1	YFR004W	rpn11-8	0.229
YGL240W	doc1-supp1	YDR180W	scc2-4	0.208
YGL240W	doc1-supp1	YMR047C	nup116-5024	0.201
YGL240W	doc1-supp1	YPL008W	chl1	0.202
YGL240W	doc1-supp1	YEL061C	cin8	0.297
YGL240W	doc1-supp1	YLR045C	stu2-11	0.255
YGL240W	doc1-supp1	YOR261C	rpn8-5007	0.253
YGL240W	doc1-supp1	YDR177W	ubc1-5002	0.357
YGL240W	doc1-supp1	YDR113C	pds1-128	0.202
YHL030W	ecm29	YGR268C	hua1	0.212
YKL176C	lst4	YLR208W	sec13-1	0.221
YKL176C	lst4	YPL180W	tco89	0.281
YKL176C	lst4	YCR075W-A	ego2	0.246
YKL176C	lst4	YKR007W	meh1	0.327
YKL176C	lst4	YGR057C	lst7	0.329
YOL065C	inp54	YDR295C	hda2	0.215
YOL065C	inp54	YML092C	pre8-5001	0.236
YOL065C	inp54	YDR524W-C	ydr524w-c	0.236
YOL065C	inp54	YLR256W	hap1	0.205
YOL065C	inp54	YIL125W	kgd1	0.222
YOL065C	inp54	YJL221C	ima4	0.204
YOL065C	inp54	YOL069W	nuf2-61	0.204
YOL065C	inp54	YDL052C	slc1	0.334
YDR424C	dyn2	YKR054C	dyn1	0.281
YDR424C	dyn2	YHR129C	arp1	0.310
YDR424C	dyn2	YLL049W	ldb18	0.263
YDR424C	dyn2	YDR149C	ydr149c	0.333
YDR424C	dyn2	YDR150W	num1	0.337
YGL049C	tif4632	YMR064W	aep1	0.202
YGL049C	tif4632	YKL016C	atp7	0.209
YDL130W	rpp1b	YHL001W	rpl14b	0.294
YDL130W	rpp1b	YMR194W	rpl36a	0.210
YDL130W	rpp1b	YPL079W	rpl21b	0.230
YDL130W	rpp1b	YPR102C	rpl11a	0.352
YDL130W	rpp1b	YDL082W	rpl13a	0.233
YDL130W	rpp1b	YKR057W	rps21a	0.223
YDL130W	rpp1b	YNL302C	rps19b	0.235
YDL130W	rpp1b	YGL031C	rpl24a	0.238
YDL130W	rpp1b	YDR500C	rpl37b	0.223
YDL130W	rpp1b	YIL133C	rpl16a	0.239
YDL130W	rpp1b	YGR085C	rpl11b	0.281
YDL130W	rpp1b	YLR264W	rps28b	0.245
YDL130W	rpp1b	YBR181C	rps6b	0.203
YDL130W	rpp1b	YJR094W-A	rpl43b	0.227
YDL130W	rpp1b	YHL033C	rpl8a	0.248
YDL130W	rpp1b	YBR084C-A	rpl19a	0.255
YDL130W	rpp1b	YNL195C	ynl195c	0.216
YDL130W	rpp1b	YDL063C	syo1	0.206
YDL130W	rpp1b	YIL069C	rps24b	0.246
YDL130W	rpp1b	YOR295W	uaf30	0.260
YDL130W	rpp1b	YEL054C	rpl12a	0.344
YDL130W	rpp1b	YOR234C	rpl33b	0.210
YDL130W	rpp1b	YOR294W	rrs1-84	0.205
YDL130W	rpp1b	YHR086W-A	yhr086w-a	0.210
YDL130W	rpp1b	YNL227C	jjj1	0.264
YGR061C	ade6	YER087C-B	sbh1	0.368
YGR061C	ade6	YNL227C	jjj1	0.212
YBR060C	orc2-4	YCL061C	mrc1	0.330
YBR060C	orc2-4	YOR144C	elg1	0.223
YBR060C	orc2-4	YNL273W	tof1	0.282
YBR060C	orc2-4	YDR439W	lrs4	0.223
YBR060C	orc2-4	YMR048W	csm3	0.261
YBR060C	orc2-4	YOL123W	hrp1-4	0.269
YMR069W	nat4	YPL104W	msd1	0.233
YMR069W	nat4	YNL097C-B	ynl097c-b	0.338
YMR069W	nat4	YJL077W-B	yjl077w-b	0.218
YMR069W	nat4	YPR006C	icl2	0.295
YMR069W	nat4	YGR268C	hua1	0.361
YMR069W	nat4	YNL195C	ynl195c	0.316
YMR069W	nat4	YHR086W-A	yhr086w-a	0.353
YHL001W	rpl14b	YMR194W	rpl36a	0.234
YHL001W	rpl14b	YPL079W	rpl21b	0.274
YHL001W	rpl14b	YKR057W	rps21a	0.352
YHL001W	rpl14b	YNL302C	rps19b	0.287
YHL001W	rpl14b	YGL031C	rpl24a	0.228
YHL001W	rpl14b	YDR500C	rpl37b	0.311
YHL001W	rpl14b	YIL133C	rpl16a	0.280
YHL001W	rpl14b	YGR085C	rpl11b	0.321
YHL001W	rpl14b	YLR264W	rps28b	0.232
YHL001W	rpl14b	YBR181C	rps6b	0.261
YHL001W	rpl14b	YJR094W-A	rpl43b	0.263
YHL001W	rpl14b	YHL033C	rpl8a	0.272
YHL001W	rpl14b	YBR084C-A	rpl19a	0.241
YHL001W	rpl14b	YOR183W	fyv12	0.273
YHL001W	rpl14b	YIL069C	rps24b	0.256
YHL001W	rpl14b	YEL054C	rpl12a	0.319
YHL001W	rpl14b	YOR234C	rpl33b	0.285
YHL001W	rpl14b	YNL227C	jjj1	0.243
YLR212C	tub4-y445d	YML073C	rpl6a	0.294
YLR212C	tub4-y445d	YLR293C	gsp1	0.246
YLR212C	tub4-y445d	YLR153C	acs2-5003	0.388
YMR194W	rpl36a	YDL082W	rpl13a	0.204
YMR194W	rpl36a	YGL031C	rpl24a	0.200
YMR194W	rpl36a	YDR500C	rpl37b	0.217
YMR194W	rpl36a	YIL133C	rpl16a	0.253
YMR194W	rpl36a	YGR085C	rpl11b	0.206
YMR194W	rpl36a	YLR264W	rps28b	0.217
YMR194W	rpl36a	YEL054C	rpl12a	0.261
YEL002C	wbp1-1	YKR020W	vps51	0.265
YEL002C	wbp1-1	YJL004C	sys1	0.209
YEL002C	wbp1-1	YEL051W	vma8	0.215
YEL002C	wbp1-1	YDL006W	ptc1	0.296
YEL002C	wbp1-1	YDR162C	nbp2	0.319
YEL002C	wbp1-1	YNL041C	cog6	0.206
YEL002C	wbp1-1	YHR030C	slt2	0.262
YEL002C	wbp1-1	YGL005C	cog7	0.202
YEL002C	wbp1-1	YEL042W	gda1	0.222
YEL002C	wbp1-1	YJL095W	bck1	0.256
YEL002C	wbp1-1	YBR164C	arl1	0.223
YEL002C	wbp1-1	YBL061C	skt5	0.216
YEL002C	wbp1-1	YBL020W	rft1-5028	0.370
YEL002C	wbp1-1	YJL062W	las21	0.329
YEL002C	wbp1-1	YOL018C	tlg2	0.202
YEL002C	wbp1-1	YDR389W	sac7	0.297
YLR039C	ric1	YKR020W	vps51	0.331
YLR039C	ric1	YNL280C	erg24-supp1	0.208
YLR039C	ric1	YJL004C	sys1	0.442
YLR039C	ric1	YER122C	glo3	0.384
YLR039C	ric1	YDR108W	trs85	0.366
YLR039C	ric1	YFL038C	ypt1-3	0.370
YLR039C	ric1	YDL145C	cop1-1	0.363
YLR039C	ric1	YGL054C	erv14	0.324
YLR039C	ric1	YIL076W	sec28	0.296
YLR039C	ric1	YNL041C	cog6	0.512
YLR039C	ric1	YGL005C	cog7	0.489
YLR039C	ric1	YML071C	cog8	0.472
YLR039C	ric1	YKR068C	bet3-5001	0.313
YLR039C	ric1	YJL029C	vps53	0.272
YLR039C	ric1	YJL031C	bet4-5007	0.224
YLR039C	ric1	YEL042W	gda1	0.263
YLR039C	ric1	YJL029C	vps53-supp1	0.207
YLR039C	ric1	YBL050W	sec17-1	0.250
YLR039C	ric1	YBR164C	arl1	0.435
YLR039C	ric1	YGL095C	vps45	0.243
YLR039C	ric1	YOL018C	tlg2	0.300
YLR039C	ric1	YDR137W	rgp1	0.691
YLR039C	ric1	YER157W	cog3-2	0.339
YLR039C	ric1	YER122C	glo3-supp1	0.236
YLR039C	ric1	YHL031C	gos1-supp1	0.366
YLR039C	ric1	YDR484W	vps52-supp1	0.321
YLR039C	ric1	YOR370C	mrs6-2	0.209
YLR039C	ric1	YKR006C	mrpl13	0.286
YPR191W	qcr2	YGR222W	pet54	0.527
YPR191W	qcr2	YBR003W	coq1	0.451
YPR191W	qcr2	YNR045W	pet494	0.203
YPR191W	qcr2	YPL172C	cox10	0.274
YPR191W	qcr2	YPL189C-A	coa2	0.329
YPR191W	qcr2	YBR037C	sco1	0.257
YPR191W	qcr2	YDL069C	cbs1	0.432
YPR191W	qcr2	YAL039C	cyc3	0.385
YPR191W	qcr2	YDL067C	cox9	0.272
YPR191W	qcr2	YPL132W	cox11	0.502
YPR191W	qcr2	YPL078C	atp4	0.203
YPR191W	qcr2	YER087W	aim10	0.260
YPR191W	qcr2	YIL157C	coa1	0.367
YPR191W	qcr2	YML129C	cox14	0.234
YPR191W	qcr2	YDL107W	mss2	0.281
YPR191W	qcr2	YLL009C	cox17	0.259
YPR191W	qcr2	YJL166W	qcr8	0.255
YPR191W	qcr2	YER141W	cox15	0.361
YPR191W	qcr2	YPL005W	aep3	0.283
YPR191W	qcr2	YKL138C	mrpl31	0.218
YKR054C	dyn1	YHR129C	arp1	0.558
YKR054C	dyn1	YLL049W	ldb18	0.533
YKR054C	dyn1	YDR149C	ydr149c	0.583
YKR054C	dyn1	YDR150W	num1	0.587
YKR054C	dyn1	YJL008C	cct8-5002	0.240
YPL079W	rpl21b	YPR102C	rpl11a	0.209
YPL079W	rpl21b	YDL082W	rpl13a	0.202
YPL079W	rpl21b	YKR057W	rps21a	0.206
YPL079W	rpl21b	YNL302C	rps19b	0.256
YPL079W	rpl21b	YGL031C	rpl24a	0.215
YPL079W	rpl21b	YDR500C	rpl37b	0.320
YPL079W	rpl21b	YIL133C	rpl16a	0.209
YPL079W	rpl21b	YGR085C	rpl11b	0.281
YPL079W	rpl21b	YHL033C	rpl8a	0.262
YPL079W	rpl21b	YBR084C-A	rpl19a	0.347
YPL079W	rpl21b	YML073C	rpl6a	0.221
YPL079W	rpl21b	YDL063C	syo1	0.312
YPL079W	rpl21b	YIL069C	rps24b	0.253
YPL079W	rpl21b	YLR185W	rpl37a	0.232
YPL079W	rpl21b	YOR312C	rpl20b	0.222
YPL079W	rpl21b	YOR295W	uaf30	0.352
YPL079W	rpl21b	YEL054C	rpl12a	0.369
YPL079W	rpl21b	YGL105W	arc1	0.213
YPL079W	rpl21b	YNL227C	jjj1	0.234
YPR102C	rpl11a	YGL031C	rpl24a	0.333
YPR102C	rpl11a	YGR085C	rpl11b	0.288
YPR102C	rpl11a	YNL097C-B	ynl097c-b	0.480
YPR102C	rpl11a	YJL077W-B	yjl077w-b	0.210
YPR102C	rpl11a	YNL195C	ynl195c	0.480
YPR102C	rpl11a	YEL054C	rpl12a	0.297
YPR102C	rpl11a	YHR086W-A	yhr086w-a	0.506
YBL034C	stu1-12	YER147C	scc4-4	0.247
YBL034C	stu1-12	YGR113W	dam1-1	0.401
YBL034C	stu1-12	YHR191C	ctf8	0.236
YBL034C	stu1-12	YPR141C	kar3	0.412
YBL034C	stu1-12	YJL074C	smc3-1	0.339
YBL034C	stu1-12	YLR045C	stu2-12	0.548
YBL034C	stu1-12	YMR198W	cik1	0.232
YBL034C	stu1-12	YNR016C	acc1-5009-supp1	0.242
YBL034C	stu1-12	YOL076W	mdm20-supp1	0.255
YBL034C	stu1-12	YBL034C	stu1-6	0.609
YBL034C	stu1-12	YPL269W	kar9	0.300
YBL034C	stu1-12	YFL008W	smc1-2	0.222
YBL034C	stu1-12	YJL030W	mad2	0.409
YBL034C	stu1-12	YOR058C	ase1	0.249
YBL034C	stu1-12	YDR254W	chl4	0.296
YBL034C	stu1-12	YLR045C	stu2-10	0.389
YBL034C	stu1-12	YDR180W	scc2-4	0.310
YBL034C	stu1-12	YDR014W	rad61	0.234
YBL034C	stu1-12	YPL008W	chl1	0.308
YBL034C	stu1-12	YFR027W	eco1-1	0.207
YBL034C	stu1-12	YLR381W	ctf3	0.262
YBL034C	stu1-12	YDR149C	ydr149c	0.219
YBL034C	stu1-12	YDR318W	mcm21	0.292
YBL034C	stu1-12	YEL061C	cin8	0.554
YBL034C	stu1-12	YML124C	tub3	0.400
YBL034C	stu1-12	YFL008W	smc1-259	0.307
YBL034C	stu1-12	YLR045C	stu2-11	0.443
YBL034C	stu1-12	YER013W	prp22-1	0.200
YBL034C	stu1-12	YDR113C	pds1-128	0.248
YBL034C	stu1-12	YGR078C	pac10	0.247
YPR165W	rho1-5002	YBR023C	chs3	0.215
YPR165W	rho1-5002	YBR260C	rgd1	0.338
YPR165W	rho1-5002	YLR371W	rom2	0.303
YPR165W	rho1-5002	YHR030C	slt2	0.288
YPR165W	rho1-5002	YNL298W	cla4	0.215
YPR165W	rho1-5002	YDL203C	ack1	0.407
YPR165W	rho1-5002	YBL105C	pkc1-1	0.338
YPR165W	rho1-5002	YGR229C	smi1	0.210
YPR165W	rho1-5002	YJL095W	bck1	0.288
YKR020W	vps51	YNL280C	erg24-supp1	0.225
YKR020W	vps51	YJL004C	sys1	0.410
YKR020W	vps51	YKR019C	irs4	0.231
YKR020W	vps51	YKL080W	vma5	0.214
YKR020W	vps51	YER122C	glo3	0.309
YKR020W	vps51	YNL272C	sec2-41	0.272
YKR020W	vps51	YDR108W	trs85	0.277
YKR020W	vps51	YDL006W	ptc1	0.219
YKR020W	vps51	YFL038C	ypt1-3	0.286
YKR020W	vps51	YDL145C	cop1-1	0.265
YKR020W	vps51	YDR162C	nbp2	0.220
YKR020W	vps51	YGL054C	erv14	0.224
YKR020W	vps51	YIL076W	sec28	0.226
YKR020W	vps51	YNL041C	cog6	0.380
YKR020W	vps51	YGL005C	cog7	0.406
YKR020W	vps51	YML071C	cog8	0.414
YKR020W	vps51	YGL020C	get1-supp1	0.206
YKR020W	vps51	YNL243W	sla2	0.206
YKR020W	vps51	YKR068C	bet3-5001	0.325
YKR020W	vps51	YJL029C	vps53	0.471
YKR020W	vps51	YJL031C	bet4-5007	0.208
YKR020W	vps51	YEL042W	gda1	0.339
YKR020W	vps51	YAL026C	drs2-supp1	0.240
YKR020W	vps51	YJL029C	vps53-supp1	0.405
YKR020W	vps51	YBL050W	sec17-1	0.208
YKR020W	vps51	YBR164C	arl1	0.378
YKR020W	vps51	YOR216C	rud3	0.202
YKR020W	vps51	YGL095C	vps45	0.367
YKR020W	vps51	YBL020W	rft1-5028	0.216
YKR020W	vps51	YOL018C	tlg2	0.454
YKR020W	vps51	YDR389W	sac7	0.213
YKR020W	vps51	YDR137W	rgp1	0.438
YKR020W	vps51	YER157W	cog3-2	0.249
YKR020W	vps51	YER122C	glo3-supp1	0.223
YKR020W	vps51	YHL031C	gos1-supp1	0.283
YKR020W	vps51	YDR484W	vps52-supp1	0.507
YKR020W	vps51	YOR370C	mrs6-2	0.212
YKR020W	vps51	YKR006C	mrpl13	0.203
YHR129C	arp1	YLL049W	ldb18	0.656
YHR129C	arp1	YDR149C	ydr149c	0.634
YHR129C	arp1	YML124C	tub3	0.202
YHR129C	arp1	YDR150W	num1	0.692
YHR129C	arp1	YJL008C	cct8-5002	0.311
YIL014C-A	yil014c-a	YIL033C	bcy1	0.215
YIL014C-A	yil014c-a	YIL150C	mcm10-43	0.259
YLR135W	slx4	YHR031C	rrm3	0.289
YLR135W	slx4	YDR279W	rnh202	0.226
YLR135W	slx4	YLR154C	rnh203	0.216
YLR135W	slx4	YNL072W	rnh201	0.245
YLR135W	slx4	YJL092W	srs2	0.301
YLR135W	slx4	YNL218W	mgs1	0.444
YJR074W	mog1	YGR119C	nup57-e17	0.211
YJR074W	mog1	YMR129W	pom152	0.214
YJR074W	mog1	YML103C	nup188	0.254
YJR074W	mog1	YBL079W	nup170	0.232
YJR074W	mog1	YJL041W	nsp1-5002	0.241
YJR074W	mog1	YER105C	nup157	0.300
YMR233W	tri1	YGR027C	rps25a	0.203
YER147C	scc4-4	YGR113W	dam1-1	0.385
YER147C	scc4-4	YHR191C	ctf8	0.250
YER147C	scc4-4	YPR141C	kar3	0.251
YER147C	scc4-4	YJL074C	smc3-1	0.461
YER147C	scc4-4	YMR198W	cik1	0.206
YER147C	scc4-4	YBL034C	stu1-6	0.280
YER147C	scc4-4	YFL008W	smc1-2	0.424
YER147C	scc4-4	YJL030W	mad2	0.256
YER147C	scc4-4	YDR254W	chl4	0.248
YER147C	scc4-4	YDR180W	scc2-4	0.504
YER147C	scc4-4	YMR047C	nup116-5024	0.207
YER147C	scc4-4	YDR014W	rad61	0.387
YER147C	scc4-4	YNL273W	tof1	0.233
YER147C	scc4-4	YPL008W	chl1	0.336
YER147C	scc4-4	YFR027W	eco1-1	0.304
YER147C	scc4-4	YLR381W	ctf3	0.278
YER147C	scc4-4	YDR318W	mcm21	0.292
YER147C	scc4-4	YEL061C	cin8	0.278
YER147C	scc4-4	YFL008W	smc1-259	0.485
YER147C	scc4-4	YPR135W	ctf4	0.256
YER147C	scc4-4	YMR048W	csm3	0.237
YER147C	scc4-4	YOL123W	hrp1-4	0.206
YPL222W	fmp40	YCR020W-B	htl1	0.239
YPL222W	fmp40	YDR486C	vps60	0.226
YPL222W	fmp40	YPL189C-A	coa2	0.235
YPL222W	fmp40	YNL130C-A	dgr1	0.297
YPL222W	fmp40	YER076C	yer076c	0.297
YPL222W	fmp40	YFL034C-B	mob2-28-supp1	0.295
YPL222W	fmp40	YPL279C	fex2	0.355
YPL222W	fmp40	YOL166W-A	yol166w-a	0.230
YLR406C-A	ylr406c-a	YHR121W	lsm12	0.202
YLR406C-A	ylr406c-a	YNL166C	bni5	0.222
YFL039C	act1-101	YDL029W	arp2-14	0.347
YFL039C	act1-101	YBR109C	cmd1-8	0.302
YFL039C	act1-101	YFL039C	act1-136	0.407
YFL039C	act1-101	YFL039C	act1-4	0.552
YFL039C	act1-101	YNL271C	bni1	0.260
YFL039C	act1-101	YOR281C	plp2-5001	0.213
YFL039C	act1-101	YDR212W	tcp1-1	0.329
YFL039C	act1-101	YJL008C	cct8-5002	0.332
YFL039C	act1-101	YBR078W	ecm33	0.229
YFL039C	act1-101	YJR064W	cct5-5001	0.344
YFL039C	act1-101	YGR078C	pac10	0.224
YNL280C	erg24-supp1	YJL004C	sys1	0.208
YNL280C	erg24-supp1	YNL041C	cog6	0.238
YNL280C	erg24-supp1	YML071C	cog8	0.212
YNL280C	erg24-supp1	YJL029C	vps53	0.201
YNL280C	erg24-supp1	YBR164C	arl1	0.250
YNL280C	erg24-supp1	YOL018C	tlg2	0.247
YNL280C	erg24-supp1	YDR137W	rgp1	0.262
YNL280C	erg24-supp1	YDR484W	vps52-supp1	0.297
YJL004C	sys1	YEL051W	vma8	0.209
YJL004C	sys1	YER122C	glo3	0.317
YJL004C	sys1	YDR108W	trs85	0.378
YJL004C	sys1	YDL006W	ptc1	0.221
YJL004C	sys1	YFL038C	ypt1-3	0.434
YJL004C	sys1	YDL145C	cop1-1	0.371
YJL004C	sys1	YDR162C	nbp2	0.236
YJL004C	sys1	YGL054C	erv14	0.393
YJL004C	sys1	YIL076W	sec28	0.275
YJL004C	sys1	YJL154C	vps35	0.204
YJL004C	sys1	YNL041C	cog6	0.547
YJL004C	sys1	YGL005C	cog7	0.504
YJL004C	sys1	YML071C	cog8	0.526
YJL004C	sys1	YDR202C	rav2	0.230
YJL004C	sys1	YPL234C	vma11	0.240
YJL004C	sys1	YKR068C	bet3-5001	0.278
YJL004C	sys1	YJL029C	vps53	0.288
YJL004C	sys1	YEL042W	gda1	0.263
YJL004C	sys1	YJL029C	vps53-supp1	0.327
YJL004C	sys1	YBL050W	sec17-1	0.294
YJL004C	sys1	YBR164C	arl1	0.707
YJL004C	sys1	YOR216C	rud3	0.261
YJL004C	sys1	YGL095C	vps45	0.210
YJL004C	sys1	YOL018C	tlg2	0.421
YJL004C	sys1	YDR389W	sac7	0.205
YJL004C	sys1	YDR137W	rgp1	0.464
YJL004C	sys1	YER157W	cog3-2	0.329
YJL004C	sys1	YCR044C	per1-supp1	0.237
YJL004C	sys1	YHL031C	gos1-supp1	0.445
YJL004C	sys1	YDR484W	vps52-supp1	0.286
YJL004C	sys1	YOR370C	mrs6-2	0.228
YJL004C	sys1	YDR331W	gpi8-5001	0.253
YJL004C	sys1	YKR006C	mrpl13	0.212
YGR113W	dam1-1	YHR191C	ctf8	0.333
YGR113W	dam1-1	YPR141C	kar3	0.466
YGR113W	dam1-1	YJL074C	smc3-1	0.467
YGR113W	dam1-1	YLR045C	stu2-12	0.319
YGR113W	dam1-1	YMR198W	cik1	0.249
YGR113W	dam1-1	YNR016C	acc1-5009-supp1	0.285
YGR113W	dam1-1	YOL076W	mdm20-supp1	0.227
YGR113W	dam1-1	YBL034C	stu1-6	0.477
YGR113W	dam1-1	YFL008W	smc1-2	0.396
YGR113W	dam1-1	YJL030W	mad2	0.548
YGR113W	dam1-1	YDL139C	scm3-5007	0.293
YGR113W	dam1-1	YDR254W	chl4	0.398
YGR113W	dam1-1	YLR045C	stu2-10	0.324
YGR113W	dam1-1	YDR180W	scc2-4	0.422
YGR113W	dam1-1	YDR014W	rad61	0.385
YGR113W	dam1-1	YPL008W	chl1	0.344
YGR113W	dam1-1	YFR027W	eco1-1	0.247
YGR113W	dam1-1	YLR381W	ctf3	0.380
YGR113W	dam1-1	YDR149C	ydr149c	0.229
YGR113W	dam1-1	YDR318W	mcm21	0.439
YGR113W	dam1-1	YEL061C	cin8	0.442
YGR113W	dam1-1	YML124C	tub3	0.376
YGR113W	dam1-1	YOR014W	rts1	0.256
YGR113W	dam1-1	YFL008W	smc1-259	0.442
YGR113W	dam1-1	YPR135W	ctf4	0.255
YGR113W	dam1-1	YLR045C	stu2-11	0.273
YGR113W	dam1-1	YDR113C	pds1-128	0.265
YGR113W	dam1-1	YGR078C	pac10	0.203
YGR113W	dam1-1	YHR191C	ctf8-9	0.223
YGR222W	pet54	YBR003W	coq1	0.596
YGR222W	pet54	YNR045W	pet494	0.631
YGR222W	pet54	YGR183C	qcr9	0.352
YGR222W	pet54	YPL172C	cox10	0.480
YGR222W	pet54	YMR282C	aep2	0.338
YGR222W	pet54	YPL189C-A	coa2	0.455
YGR222W	pet54	YBR037C	sco1	0.449
YGR222W	pet54	YLR295C	atp14	0.304
YGR222W	pet54	YDL069C	cbs1	0.672
YGR222W	pet54	YKL040C	nfu1	0.433
YGR222W	pet54	YAL039C	cyc3	0.561
YGR222W	pet54	YMR064W	aep1	0.258
YGR222W	pet54	YDR347W	mrp1	0.365
YGR222W	pet54	YPL132W	cox11	0.631
YGR222W	pet54	YPL078C	atp4	0.276
YGR222W	pet54	YER087W	aim10	0.288
YGR222W	pet54	YIL157C	coa1	0.428
YGR222W	pet54	YER017C	afg3	0.219
YGR222W	pet54	YNL213C	rrg9-supp1	0.282
YGR222W	pet54	YDL107W	mss2	0.428
YGR222W	pet54	YLL009C	cox17	0.455
YGR222W	pet54	YJL133C-A	dpi8	0.276
YGR222W	pet54	YJL166W	qcr8	0.388
YGR222W	pet54	YDR405W	mrp20	0.410
YGR222W	pet54	YER141W	cox15	0.442
YGR222W	pet54	YPL005W	aep3	0.355
YGR222W	pet54	YKL138C	mrpl31	0.273
YBR003W	coq1	YNR045W	pet494	0.591
YBR003W	coq1	YGR183C	qcr9	0.352
YBR003W	coq1	YPL172C	cox10	0.353
YBR003W	coq1	YMR282C	aep2	0.285
YBR003W	coq1	YPL189C-A	coa2	0.363
YBR003W	coq1	YBR037C	sco1	0.490
YBR003W	coq1	YLR295C	atp14	0.282
YBR003W	coq1	YDL069C	cbs1	0.591
YBR003W	coq1	YKL040C	nfu1	0.451
YBR003W	coq1	YAL039C	cyc3	0.502
YBR003W	coq1	YMR064W	aep1	0.250
YBR003W	coq1	YDR347W	mrp1	0.368
YBR003W	coq1	YPL132W	cox11	0.527
YBR003W	coq1	YPL078C	atp4	0.267
YBR003W	coq1	YER087W	aim10	0.300
YBR003W	coq1	YIL157C	coa1	0.352
YBR003W	coq1	YER017C	afg3	0.235
YBR003W	coq1	YNL213C	rrg9-supp1	0.273
YBR003W	coq1	YDL107W	mss2	0.295
YBR003W	coq1	YLL009C	cox17	0.480
YBR003W	coq1	YJL133C-A	dpi8	0.368
YBR003W	coq1	YKL016C	atp7	0.227
YBR003W	coq1	YJL166W	qcr8	0.279
YBR003W	coq1	YDR405W	mrp20	0.418
YBR003W	coq1	YER141W	cox15	0.406
YBR003W	coq1	YPL005W	aep3	0.218
YBR003W	coq1	YKL138C	mrpl31	0.283
YDR295C	hda2	YBR280C	saf1	0.288
YDR295C	hda2	YHR121W	lsm12	0.216
YDR295C	hda2	YDL038C	ydl038c	0.224
YDR295C	hda2	YOR327C	snc2	0.209
YKR019C	irs4	YNL041C	cog6	0.290
YKR019C	irs4	YGL005C	cog7	0.206
YKR019C	irs4	YML071C	cog8	0.201
YKR019C	irs4	YJL029C	vps53-supp1	0.324
YKR019C	irs4	YBR164C	arl1	0.314
YKR019C	irs4	YOL018C	tlg2	0.266
YKR019C	irs4	YHL031C	gos1-supp1	0.379
YKR019C	irs4	YGL192W	ime4	0.316
YKR019C	irs4	YDR331W	gpi8-5001	0.244
YKL080W	vma5	YEL051W	vma8	0.328
YKL080W	vma5	YGL005C	cog7	0.207
YKL080W	vma5	YML071C	cog8	0.205
YKL080W	vma5	YPL234C	vma11	0.330
