Gene name	Chromosome	Start location	End location	Insertion locations	Reads per insertion location
FLO9	I	24000	27968	[24007, 24013, 24019, 24038, 24046, 24053, 24054, 24057, 24063, 24066, 24070, 24077, 24085, 24089, 24089, 24107, 24108, 24108, 24109, 24111, 24112, 24117, 24121, 24136, 24143, 24157, 24160, 24175, 24181, 24194, 24204, 24212, 24220, 24232, 24237, 24237, 24264, 24266, 24266, 24270, 24270, 24272, 24272, 24275, 24288, 24292, 24296, 24298, 24307, 24351, 24363, 24387, 24398, 24424, 24428, 24439, 24443, 24461, 24470, 24478, 24499, 24516, 24532, 24568, 24575, 24576, 24577, 24578, 24580, 24581, 24593, 24599, 24613, 24624, 24627, 24632, 24633, 24640, 24645, 24650, 24657, 24676, 24680, 24695, 24699, 24700, 24701, 24749, 24753, 24755, 24756, 24761, 24762, 24766, 24778, 24785, 24788, 24791, 24793, 24795, 24798, 24801, 24807, 24817, 24820, 24825, 24842, 24845, 24847, 24874, 24879, 24886, 24935, 24940, 24947, 24978, 24987, 24993, 25003, 25011, 25015, 25022, 25023, 25034, 25068, 25092, 25135, 25161, 25187, 25205, 25211, 25217, 25268, 25281, 25294, 25312, 25316, 25361, 25377, 25396, 25408, 25411, 25423, 25427, 25443, 25481, 25505, 25508, 25511, 25523, 25527, 25532, 25537, 25543, 25552, 25555, 25558, 25560, 25562, 25573, 25577, 25589, 25593, 25596, 25604, 25607, 25612, 25619, 25622, 25628, 25634, 25634, 25636, 25636, 25638, 25640, 25645, 25665, 25671, 25679, 25684, 25693, 25705, 25713, 25749, 25939, 26019, 26074, 26154, 26209, 26289, 26476, 26479, 26491, 26521, 26533, 26565, 26614, 26632, 26656, 26659, 26668, 26697, 26700, 26703, 26749, 26754, 26791, 26794, 26835, 26881, 26884, 26902, 26945, 26986, 26998, 27004, 27023, 27027, 27051, 27060, 27064, 27068, 27072, 27105, 27119, 27124, 27130, 27182, 27213, 27259, 27270, 27343, 27346, 27358, 27382, 27412, 27419, 27479, 27508, 27518, 27522, 27620, 27662, 27744, 27801, 27825, 27878, 27883, 27966]	[1, 1, 4, 2, 134, 6, 6, 45, 6, 12, 5, 11, 58, 1, 27, 1, 9, 1, 11, 17, 1, 92, 49, 1, 5, 1, 1, 1, 1, 1, 1, 18, 1, 3, 1, 75, 6, 51, 65, 1, 26, 1, 3, 34, 1, 2, 1, 1, 1, 29, 1, 1, 59, 23, 9, 1, 1, 1, 1, 1, 1, 1, 1, 2, 4, 1, 15, 1, 1, 24, 16, 2, 1, 63, 2, 1, 35, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 17, 1, 1, 74, 115, 74, 4, 59, 1, 24, 74, 113, 4, 29, 194, 13, 64, 134, 15, 11, 10, 2, 1, 135, 3, 1, 4, 1, 8, 1, 8, 11, 13, 16, 1, 79, 39, 3, 1, 1, 14, 6, 9, 7, 6, 27, 1, 3, 13, 2, 7, 1, 1, 11, 1, 2, 5, 1, 14, 1, 22, 1, 34, 7, 170, 3, 2, 2, 1, 1, 1, 3, 96, 5, 3, 145, 1, 44, 1, 10, 79, 1, 3, 5, 6, 87, 1, 1, 283, 5, 1, 1, 45, 22, 43, 2, 1, 1, 10, 1, 6, 2, 7, 2, 1, 11, 1, 15, 1, 20, 12, 1, 15, 1, 1, 1, 16, 1, 15, 1, 16, 1, 19, 1, 22, 40, 18, 109, 54, 1, 1, 2, 39, 1, 3, 1, 42, 1, 1, 2, 36, 1, 1, 7, 1, 10, 8, 1, 1, 1, 70, 2, 1, 8, 2, 11, 16, 16, 13, 23, 1, 1, 1]
GDH3	I	31567	32940	[31603, 31603, 31605, 31618, 31621, 31647, 31654, 31660, 31666, 31668, 31675, 31678, 31681, 31684, 31689, 31692, 31692, 31696, 31736, 31745, 31758, 31767, 31788, 31801, 31805, 31827, 31849, 31852, 31854, 31857, 31867, 31872, 31883, 31893, 31897, 31901, 31907, 31913, 31928, 31930, 31931, 31941, 31945, 31964, 31969, 32004, 32009, 32056, 32061, 32066, 32070, 32082, 32087, 32097, 32101, 32110, 32116, 32117, 32126, 32181, 32185, 32190, 32195, 32247, 32250, 32276, 32281, 32289, 32308, 32321, 32329, 32334, 32352, 32365, 32375, 32381, 32385, 32387, 32420, 32441, 32462, 32472, 32475, 32476, 32479, 32501, 32520, 32527, 32536, 32545, 32553, 32570, 32576, 32580, 32581, 32585, 32588, 32589, 32590, 32591, 32593, 32594, 32594, 32600, 32601, 32608, 32619, 32620, 32626, 32640, 32642, 32646, 32648, 32650, 32653, 32659, 32660, 32667, 32671, 32685, 32687, 32693, 32708, 32717, 32721, 32725, 32733, 32737, 32741, 32754, 32754, 32766, 32767, 32772, 32787, 32790, 32794, 32794, 32797, 32801, 32806, 32809, 32812, 32815, 32817, 32821, 32828, 32828, 32829, 32830, 32833, 32841, 32850, 32854, 32865, 32865, 32898, 32901, 32902, 32933, 32937]	[3, 5, 18, 8, 1, 10, 6, 11, 5, 22, 16, 2, 4, 2, 28, 4, 8, 2, 84, 61, 1, 1, 1, 1, 20, 1, 1, 3, 3, 46, 40, 1, 115, 3, 4, 28, 30, 6, 13, 6, 1, 10, 19, 4, 1, 1, 3, 1, 35, 10, 26, 11, 1, 2, 1, 1, 157, 15, 1, 1, 19, 88, 2, 81, 23, 21, 8, 4, 1, 1, 16, 6, 1, 1, 1, 5, 1, 10, 49, 7, 1, 2, 48, 11, 1, 4, 104, 1, 22, 103, 223, 1, 2, 144, 21, 1, 3, 2, 1, 37, 20, 81, 16, 6, 20, 6, 19, 75, 21, 13, 39, 2, 10, 1, 107, 96, 51, 15, 31, 35, 1, 28, 2, 7, 1, 1, 1, 1, 1, 12, 2, 1, 1, 3, 20, 1, 1, 1, 7, 2, 31, 1, 2, 76, 73, 120, 5, 9, 1, 1, 114, 1, 2, 162, 63, 1, 10, 47, 8, 1, 2]
BDH2	I	33448	34701	[33451, 33455, 33465, 33476, 33509, 33521, 33536, 33539, 33551, 33560, 33577, 33581, 33592, 33611, 33624, 33628, 33664, 33672, 33675, 33684, 33690, 33697, 33699, 33705, 33711, 33718, 33726, 33750, 33752, 33752, 33754, 33757, 33790, 33794, 33797, 33804, 33809, 33815, 33816, 33818, 33831, 33857, 33857, 33862, 33869, 33871, 33903, 33911, 33916, 33935, 33949, 33952, 33953, 33956, 33979, 33985, 33988, 33990, 34029, 34029, 34032, 34062, 34071, 34087, 34087, 34113, 34122, 34128, 34138, 34141, 34144, 34148, 34155, 34158, 34169, 34189, 34206, 34221, 34228, 34229, 34241, 34249, 34251, 34254, 34257, 34257, 34270, 34274, 34306, 34323, 34326, 34327, 34348, 34355, 34371, 34376, 34391, 34395, 34400, 34401, 34404, 34430, 34434, 34441, 34445, 34447, 34451, 34453, 34456, 34457, 34459, 34465, 34465, 34467, 34467, 34471, 34472, 34477, 34482, 34484, 34485, 34489, 34492, 34508, 34512, 34513, 34513, 34518, 34521, 34524, 34528, 34536, 34543, 34557, 34560, 34561, 34569, 34578, 34584, 34590, 34596, 34599, 34601, 34601, 34609, 34614, 34617, 34618, 34631, 34631, 34643, 34648, 34651, 34654, 34663, 34675, 34697, 34697]	[1, 1, 1, 1, 9, 1, 1, 33, 1, 2, 5, 2, 84, 7, 21, 24, 18, 1, 1, 84, 5, 9, 38, 2, 2, 2, 1, 85, 26, 1, 2, 44, 1, 1, 1, 2, 132, 1, 1, 1, 1, 1, 1, 1, 119, 29, 120, 357, 2, 64, 6, 1, 1, 1, 1, 3, 1, 29, 1, 2, 1, 36, 44, 39, 1, 1, 2, 123, 1, 6, 2, 85, 1, 220, 21, 1, 1, 1, 55, 1, 1, 62, 140, 1, 24, 24, 1, 2, 12, 38, 1, 12, 2, 40, 1, 100, 22, 55, 17, 85, 3, 1, 4, 1, 2, 1, 137, 12, 1, 14, 21, 48, 37, 1, 1, 199, 1, 2, 1, 2, 1, 1, 1, 7, 8, 36, 58, 45, 37, 50, 76, 5, 1, 1, 1, 96, 152, 1, 64, 2, 1, 2, 158, 3, 40, 1, 52, 1, 41, 275, 29, 4, 1, 1, 114, 1, 6, 1]
BDH1	I	35155	36303	[35156, 35159, 35160, 35162, 35162, 35184, 35189, 35195, 35213, 35229, 35256, 35266, 35278, 35288, 35292, 35310, 35314, 35330, 35334, 35342, 35365, 35367, 35371, 35374, 35376, 35391, 35421, 35438, 35443, 35469, 35470, 35483, 35510, 35514, 35533, 35533, 35547, 35552, 35564, 35577, 35581, 35587, 35587, 35595, 35612, 35614, 35621, 35629, 35692, 35696, 35728, 35734, 35737, 35739, 35745, 35752, 35756, 35793, 35844, 35857, 35886, 35901, 35926, 35930, 35939, 35953, 35958, 35965, 35986, 35989, 36010, 36016, 36022, 36048, 36051, 36066, 36072, 36091, 36095, 36098, 36099, 36105, 36106, 36111, 36166, 36191, 36196, 36228, 36242, 36246, 36262, 36297, 36302]	[1, 1, 5, 1, 8, 1, 3, 131, 1, 2, 1, 4, 10, 6, 4, 6, 1, 15, 2, 1, 20, 243, 40, 2, 68, 4, 45, 1, 1, 8, 44, 53, 34, 21, 1, 2, 1, 1, 1, 1, 135, 2, 1, 1, 26, 1, 1, 1, 2, 4, 2, 3, 49, 215, 95, 2, 20, 2, 1, 1, 115, 22, 18, 19, 2, 1, 1, 1, 1, 58, 77, 1, 29, 35, 18, 50, 2, 1, 35, 162, 10, 1, 5, 1, 6, 1, 25, 3, 2, 33, 6, 47, 44]
YAL059C-A	I	36496	36918	[36498, 36500, 36514, 36515, 36520, 36531, 36538, 36542, 36545, 36550, 36574, 36580, 36584, 36617, 36624, 36645, 36646, 36646, 36667, 36690, 36712, 36773, 36829, 36833, 36839, 36854, 36861, 36867, 36873, 36913]	[149, 2, 90, 2, 1, 1, 2, 1, 1, 8, 8, 3, 1, 1, 2, 30, 1, 1, 1, 3, 135, 1, 1, 8, 13, 1, 4, 1, 12, 1]
ECM1	I	36509	37147	[36514, 36515, 36520, 36531, 36538, 36542, 36545, 36550, 36574, 36580, 36584, 36617, 36624, 36645, 36646, 36646, 36667, 36690, 36712, 36773, 36829, 36833, 36839, 36854, 36861, 36867, 36873, 36913, 36947, 36953, 36956, 36959, 36966, 37008, 37055, 37075, 37085, 37118, 37121, 37123, 37124, 37127]	[90, 2, 1, 1, 2, 1, 1, 8, 8, 3, 1, 1, 2, 30, 1, 1, 1, 3, 135, 1, 1, 8, 13, 1, 4, 1, 12, 1, 1, 67, 1, 1, 2, 1, 7, 10, 14, 1, 1, 83, 1, 75]
CNE1	I	37464	38972	[37481, 37504, 37522, 37531, 37588, 37594, 37613, 37653, 37655, 37660, 37664, 37667, 37668, 37691, 37696, 37697, 37698, 37699, 37703, 37708, 37719, 37723, 37737, 37742, 37765, 37792, 37798, 37826, 37830, 37867, 37870, 37875, 37875, 37926, 37945, 37956, 37974, 37992, 38001, 38005, 38006, 38043, 38069, 38074, 38079, 38088, 38126, 38137, 38144, 38154, 38162, 38169, 38173, 38179, 38182, 38196, 38199, 38231, 38236, 38248, 38258, 38267, 38286, 38308, 38334, 38350, 38397, 38438, 38442, 38458, 38471, 38484, 38511, 38552, 38557, 38562, 38579, 38590, 38593, 38606, 38608, 38632, 38646, 38652, 38664, 38668, 38677, 38682, 38682, 38704, 38728, 38733, 38743, 38748, 38768, 38769, 38800, 38802, 38805, 38809, 38831, 38834, 38844, 38848, 38859, 38874, 38877, 38878, 38902, 38938, 38962]	[60, 1, 11, 112, 1, 1, 14, 17, 1, 2, 1, 144, 7, 9, 1, 33, 25, 18, 6, 1, 14, 2, 213, 1, 2, 1, 1, 1, 1, 1, 16, 38, 15, 164, 1, 1, 1, 2, 14, 24, 2, 1, 9, 1, 48, 1, 184, 2, 1, 2, 1, 1, 31, 1, 2, 1, 1, 28, 16, 4, 24, 1, 1, 1, 2, 1, 28, 59, 56, 51, 1, 1, 1, 27, 53, 42, 19, 1, 1, 83, 3, 1, 4, 4, 4, 13, 64, 1, 1, 19, 1, 56, 1, 1, 1, 253, 31, 1, 3, 4, 2, 2, 1, 1, 128, 1, 165, 1, 1, 1, 1]
YAL056C-A	I	38696	39046	[38704, 38728, 38733, 38743, 38748, 38768, 38769, 38800, 38802, 38805, 38809, 38831, 38834, 38844, 38848, 38859, 38874, 38877, 38878, 38902, 38938, 38962, 38994, 38998, 39013, 39016, 39035, 39042]	[19, 1, 56, 1, 1, 1, 253, 31, 1, 3, 4, 2, 2, 1, 1, 128, 1, 165, 1, 1, 1, 1, 11, 9, 1, 1, 34, 29]
GPB2	I	39259	41901	[39262, 39263, 39265, 39273, 39278, 39338, 39345, 39361, 39364, 39382, 39439, 39486, 39499, 39509, 39511, 39557, 39611, 39619, 39808, 39865, 39953, 39956, 39961, 39991, 39998, 40012, 40017, 40057, 40072, 40106, 40116, 40156, 40156, 40157, 40161, 40162, 40188, 40203, 40212, 40234, 40246, 40273, 40277, 40303, 40309, 40323, 40339, 40367, 40437, 40506, 40509, 40519, 40535, 40544, 40548, 40572, 40598, 40636, 40648, 40666, 40676, 40710, 40735, 40790, 40798, 40802, 40857, 40878, 40907, 40952, 40969, 40973, 41003, 41026, 41057, 41060, 41065, 41069, 41089, 41107, 41121, 41121, 41122, 41126, 41127, 41207, 41321, 41341, 41345, 41374, 41387, 41391, 41404, 41405, 41406, 41409, 41450, 41457, 41462, 41469, 41491, 41508, 41513, 41518, 41532, 41538, 41557, 41627, 41675, 41704, 41777, 41824, 41841, 41850, 41856, 41891]	[6, 1, 8, 1, 4, 2, 39, 12, 7, 4, 2, 54, 1, 1, 1, 3, 2, 3, 6, 4, 1, 8, 2, 1, 34, 64, 1, 1, 6, 24, 1, 7, 1, 41, 9, 1, 1, 1, 2, 1, 2, 2, 2, 7, 29, 2, 1, 1, 2, 91, 27, 8, 2, 1, 1, 1, 1, 1, 3, 4, 19, 4, 1, 19, 4, 3, 2, 1, 1, 2, 1, 2, 29, 1, 2, 1, 33, 12, 1, 4, 7, 1, 32, 47, 3, 20, 1, 125, 2, 1, 1, 3, 2, 2, 1, 63, 2, 2, 1, 1, 1, 3, 1, 42, 1, 1, 1, 6, 11, 8, 1, 2, 3, 2, 3, 1]
PEX22	I	42177	42719	[42179, 42180, 42209, 42216, 42230, 42241, 42243, 42259, 42267, 42279, 42293, 42295, 42298, 42305, 42306, 42306, 42310, 42316, 42320, 42321, 42341, 42440, 42462, 42467, 42478, 42496, 42499, 42502, 42503, 42540, 42613, 42669, 42670, 42683, 42699, 42705]	[1, 4, 1, 1, 25, 1, 1, 1, 1, 1, 1, 62, 1, 116, 1, 169, 1, 29, 107, 2, 1, 9, 4, 31, 2, 1, 1, 41, 6, 3, 1, 1, 1, 77, 11, 1]
ACS1	I	42881	45022	[42903, 42929, 43010, 43013, 43022, 43037, 43111, 43122, 43134, 43147, 43159, 43184, 43201, 43229, 43232, 43245, 43263, 43284, 43287, 43292, 43310, 43354, 43355, 43362, 43364, 43376, 43384, 43398, 43402, 43429, 43437, 43487, 43489, 43506, 43568, 43589, 43599, 43606, 43627, 43631, 43638, 43646, 43658, 43663, 43666, 43667, 43674, 43679, 43683, 43688, 43693, 43699, 43703, 43714, 43735, 43751, 43756, 43797, 43827, 43850, 43859, 43879, 43882, 43895, 43896, 43898, 43905, 43914, 43919, 43943, 43988, 43992, 44054, 44068, 44074, 44083, 44099, 44106, 44110, 44115, 44123, 44123, 44126, 44155, 44164, 44168, 44228, 44244, 44252, 44282, 44291, 44320, 44331, 44336, 44339, 44340, 44343, 44360, 44365, 44387, 44399, 44435, 44438, 44439, 44440, 44440, 44491, 44520, 44534, 44549, 44554, 44573, 44599, 44603, 44640, 44649, 44653, 44677, 44686, 44738, 44749, 44785, 44790, 44826, 44840, 44853, 44856, 44860, 44883, 44889, 44908, 44912, 44954, 44982, 45001, 45007]	[1, 1, 1, 2, 3, 2, 1, 9, 31, 1, 3, 59, 4, 1, 13, 1, 212, 2, 1, 32, 1, 1, 3, 1, 1, 56, 1, 47, 1, 3, 5, 8, 1, 6, 53, 1, 1, 2, 1, 51, 3, 1, 80, 55, 43, 16, 15, 16, 9, 22, 5, 14, 6, 29, 1, 2, 11, 2, 2, 262, 1, 1, 2, 1, 12, 1, 1, 1, 4, 1, 70, 2, 42, 2, 1, 9, 12, 106, 61, 1, 1, 1, 2, 1, 10, 10, 1, 1, 1, 180, 1, 67, 37, 6, 1, 1, 9, 1, 1, 18, 1, 58, 1, 4, 1, 3, 2, 1, 10, 1, 1, 1, 2, 6, 1, 14, 46, 1, 91, 1, 1, 1, 1, 1, 78, 24, 216, 1, 4, 11, 1, 6, 148, 1, 1, 1]
FLC2	I	45899	48250	[45901, 45929, 45934, 45963, 46011, 46039, 46053, 46055, 46055, 46060, 46063, 46073, 46086, 46102, 46148, 46189, 46189, 46193, 46207, 46211, 46222, 46253, 46258, 46262, 46273, 46277, 46295, 46322, 46325, 46336, 46379, 46454, 46456, 46499, 46499, 46508, 46514, 46524, 46561, 46588, 46655, 46829, 46856, 46860, 46899, 46912, 46938, 47200, 47208, 47218, 47222, 47391, 47414, 47419, 47439, 47441, 47464, 47469, 47507, 47513, 47576, 47579, 47615, 47621, 47783, 47932, 47957, 47962, 48012, 48019, 48042, 48095, 48122, 48130, 48160, 48162, 48168, 48187, 48198, 48218, 48236]	[1, 2, 1, 26, 1, 1, 1, 9, 2, 68, 1, 1, 34, 95, 1, 2, 19, 3, 1, 1, 1, 9, 3, 8, 8, 5, 1, 1, 19, 1, 1, 69, 1, 1, 2, 38, 1, 1, 2, 78, 4, 1, 2, 5, 1, 2, 1, 1, 11, 12, 5, 8, 4, 7, 5, 1, 8, 33, 3, 1, 8, 4, 2, 3, 9, 3, 205, 1, 56, 5, 20, 3, 28, 98, 67, 3, 63, 1, 5, 1, 1]
OAF1	I	48564	51707	[48567, 48593, 48598, 48616, 48627, 48633, 48641, 48651, 48656, 48657, 48674, 48687, 48689, 48695, 48698, 48703, 48706, 48707, 48710, 48717, 48735, 48743, 48745, 48773, 48774, 48780, 48800, 48804, 48822, 48828, 48831, 48868, 48873, 48989, 48997, 49014, 49022, 49095, 49102, 49152, 49162, 49168, 49196, 49203, 49285, 49295, 49328, 49355, 49421, 49426, 49468, 49487, 49508, 49512, 49550, 49690, 49713, 49795, 49800, 49815, 49819, 49861, 49866, 49869, 49877, 49878, 49888, 49908, 49911, 49938, 49943, 49957, 49971, 50006, 50020, 50085, 50091, 50107, 50116, 50122, 50259, 50264, 50335, 50367, 50376, 50442, 50502, 50506, 50534, 50540, 50578, 50612, 50634, 50673, 50709, 50715, 50718, 50742, 50775, 50802, 50805, 50874, 50888, 50928, 51024, 51062, 51083, 51105, 51115, 51120, 51148, 51152, 51157, 51166, 51196, 51204, 51221, 51234, 51265, 51270, 51275, 51280, 51289, 51289, 51294, 51296, 51327, 51344, 51402, 51433, 51457, 51463, 51474, 51476, 51491, 51498, 51517, 51583, 51594, 51634, 51634, 51665, 51674]	[2, 5, 19, 1, 55, 1, 3, 118, 1, 1, 2, 1, 8, 43, 1, 3, 13, 114, 122, 29, 1, 2, 1, 1, 105, 1, 1, 17, 19, 1, 7, 43, 2, 1, 7, 1, 9, 1, 21, 31, 3, 2, 1, 2, 35, 9, 1, 1, 1, 1, 23, 4, 1, 3, 1, 1, 37, 51, 1, 1, 7, 1, 1, 1, 1, 1, 1, 59, 6, 28, 13, 3, 2, 1, 5, 8, 1, 1, 8, 28, 9, 16, 1, 51, 11, 34, 2, 1, 1, 6, 1, 1, 13, 28, 43, 9, 14, 1, 2, 16, 4, 21, 4, 12, 1, 10, 11, 1, 1, 1, 5, 29, 2, 1, 1, 1, 48, 48, 1, 2, 35, 124, 1, 1, 1, 1, 2, 233, 36, 1, 2, 83, 2, 6, 1, 25, 1, 1, 1, 1, 1, 55, 2]
AIM2	I	51855	52595	[51895, 51991, 52014, 52031, 52055, 52137, 52140, 52150, 52153, 52160, 52164, 52180, 52188, 52196, 52206, 52214, 52223, 52227, 52236, 52260, 52274, 52286, 52289, 52293, 52300, 52304, 52308, 52314, 52335, 52338, 52342, 52343, 52347, 52352, 52380, 52384, 52399, 52402, 52410, 52413, 52419, 52426, 52435, 52440, 52453, 52465, 52472, 52485, 52489, 52494, 52504, 52522, 52529, 52564, 52590]	[2, 65, 1, 1, 5, 1, 46, 38, 153, 37, 1, 1, 14, 1, 39, 2, 17, 1, 8, 15, 2, 1, 17, 1, 1, 1, 1, 1, 30, 119, 14, 1, 20, 39, 1, 33, 1, 2, 1, 1, 36, 1, 1, 1, 2, 1, 1, 11, 144, 2, 2, 1, 99, 47, 5]
GEM1	I	52801	54789	[52803, 52812, 52816, 52821, 52830, 52846, 52876, 52889, 52903, 52918, 52945, 52950, 52956, 52961, 52965, 52968, 52970, 52984, 53107, 53111, 53125, 53133, 53137, 53155, 53163, 53217, 53246, 53272, 53291, 53300, 53303, 53315, 53317, 53373, 53373, 53375, 53375, 53380, 53391, 53416, 53437, 53448, 53458, 53468, 53472, 53482, 53503, 53513, 53525, 53528, 53537, 53618, 53630, 53671, 53708, 53734, 53740, 53776, 53824, 53839, 53841, 53909, 53913, 53931, 53940, 53947, 53964, 53968, 53973, 53995, 54008, 54018, 54022, 54031, 54052, 54056, 54063, 54071, 54090, 54109, 54182, 54208, 54221, 54275, 54280, 54289, 54457, 54479, 54483, 54484, 54510, 54514, 54528, 54532, 54533, 54541, 54560, 54575, 54590, 54604, 54615, 54638, 54640, 54650, 54661, 54669, 54669, 54679, 54682, 54687, 54692, 54788]	[110, 30, 1, 21, 40, 2, 1, 1, 1, 2, 1, 7, 13, 15, 4, 2, 3, 4, 1, 21, 1, 14, 11, 1, 3, 1, 27, 1, 4, 35, 18, 1, 16, 1, 1, 2, 1, 9, 19, 16, 1, 60, 11, 2, 2, 4, 14, 1, 1, 64, 22, 1, 5, 1, 1, 26, 2, 2, 1, 23, 35, 3, 3, 2, 2, 1, 1, 1, 1, 162, 1, 2, 2, 57, 83, 1, 1, 54, 66, 1, 6, 8, 24, 13, 5, 1, 1, 52, 1, 9, 3, 2, 3, 3, 2, 1, 1, 13, 7, 2, 12, 9, 37, 37, 1, 4, 48, 1, 1, 1, 8, 33]
YAL047W-A	I	54584	54913	[54590, 54604, 54615, 54638, 54640, 54650, 54661, 54669, 54669, 54679, 54682, 54687, 54692, 54788, 54791, 54796, 54802, 54825, 54826, 54834, 54852, 54856, 54863, 54870, 54870, 54873, 54878, 54911]	[7, 2, 12, 9, 37, 37, 1, 4, 48, 1, 1, 1, 8, 33, 6, 5, 10, 1, 1, 12, 1, 24, 4, 8, 13, 65, 11, 1]
SPC72	I	54989	56857	[55013, 55017, 55024, 55113, 55161, 55175, 55212, 55610, 55664, 55789, 55932, 55937, 56073, 56150, 56156, 56156, 56404, 56409, 56612, 56642, 56645, 56681, 56685, 56710, 56729, 56729, 56733, 56743, 56745, 56756, 56764, 56767, 56794, 56804]	[1, 5, 38, 1, 1, 1, 1, 1, 1, 20, 18, 5, 1, 22, 1, 1, 12, 21, 1, 1, 1, 4, 3, 3, 16, 2, 3, 2, 1, 50, 82, 6, 1, 1]
