Gene name	Chromosome	Start location	End location	Insertion locations	Reads per insertion location
YAL063C-A	I	22395	22685	[22402, 22410, 22413, 22422, 22435, 22458, 22505, 22509, 22538, 22541, 22581, 22589, 22631, 22642, 22669]	[2, 1, 1, 1, 1, 1, 73, 57, 4, 1, 5, 1, 2, 1, 2]
FLO9	I	24000	27968	[24010, 24013, 24035, 24049, 24052, 24061, 24084, 24108, 24113, 24113, 24116, 24119, 24120, 24121, 24122, 24122, 24147, 24149, 24150, 24154, 24165, 24170, 24179, 24183, 24183, 24196, 24230, 24238, 24241, 24262, 24266, 24270, 24278, 24278, 24284, 24300, 24301, 24323, 24340, 24381, 24422, 24422, 24423, 24425, 24426, 24428, 24480, 24497, 24508, 24512, 24515, 24548, 24565, 24573, 24576, 24578, 24580, 24581, 24582, 24582, 24586, 24621, 24647, 24716, 24717, 24718, 24720, 24732, 24734, 24754, 24761, 24789, 24793, 24798, 24807, 24854, 24874, 24879, 24975, 24976, 24995, 25000, 25028, 25072, 25075, 25079, 25107, 25167, 25314, 25408, 25419, 25428, 25468, 25505, 25522, 25528, 25537, 25543, 25547, 25559, 25569, 25576, 25578, 25589, 25599, 25609, 25627, 25635, 25641, 25670, 25679, 25686, 25939, 26074, 26154, 26209, 26289, 26479, 26484, 26535, 26546, 26559, 26565, 26614, 26700, 26749, 26767, 26835, 26846, 26884, 26902, 26945, 26985, 26998, 27003, 27017, 27024, 27027, 27056, 27072, 27081, 27119, 27125, 27130, 27154, 27224, 27255, 27262, 27295, 27337, 27343, 27382, 27416, 27429, 27627, 27782, 27819, 27883, 27887, 27928, 27939]	[1, 1, 1, 1, 1, 1, 1, 166, 1, 1, 207, 1, 1, 96, 1, 12, 1, 6, 1, 2, 1, 2, 2, 1, 74, 1, 17, 1, 1, 5, 104, 79, 4, 1, 1, 3, 1, 1, 1, 1, 20, 1, 98, 1, 2, 130, 2, 1, 1, 1, 45, 1, 1, 1, 64, 5, 5, 59, 2, 37, 1, 9, 1, 1, 1, 1, 1, 29, 1, 1, 1, 3, 171, 40, 10, 1, 4, 94, 8, 3, 1, 4, 1, 1, 1, 1, 1, 1, 4, 59, 2, 1, 2, 11, 1, 8, 1, 2, 1, 1, 1, 2, 2, 1, 2, 5, 1, 218, 916, 1, 1, 11, 8, 10, 3, 12, 1, 26, 2, 1, 1, 1, 98, 34, 82, 21, 1, 95, 2, 5, 1, 87, 221, 117, 1, 1, 1, 3, 2, 14, 1, 17, 24, 69, 1, 10, 1, 5, 2, 1, 57, 2, 1, 1, 1, 7, 1, 10, 5, 1, 1]
GDH3	I	31567	32940	[31605, 31618, 31626, 31646, 31661, 31668, 31681, 31682, 31689, 31689, 31692, 31694, 31695, 31696, 31697, 31697, 31699, 31707, 31714, 31727, 31727, 31730, 31730, 31745, 31751, 31751, 31772, 31782, 31786, 31797, 31809, 31814, 31850, 31853, 31853, 31854, 31854, 31857, 31858, 31859, 31859, 31867, 31887, 31900, 31901, 31902, 31916, 31919, 31922, 31937, 31937, 31938, 31939, 31941, 31942, 31945, 31945, 31949, 31962, 31965, 31970, 31972, 32002, 32008, 32011, 32031, 32036, 32053, 32062, 32063, 32066, 32070, 32072, 32072, 32082, 32089, 32099, 32108, 32125, 32130, 32131, 32140, 32145, 32156, 32172, 32181, 32182, 32185, 32216, 32217, 32222, 32247, 32266, 32277, 32278, 32280, 32280, 32281, 32281, 32284, 32305, 32305, 32311, 32317, 32326, 32355, 32361, 32381, 32386, 32429, 32456, 32468, 32472, 32476, 32483, 32488, 32501, 32509, 32519, 32528, 32542, 32544, 32548, 32551, 32554, 32560, 32584, 32585, 32588, 32594, 32608, 32622, 32633, 32729, 32749, 32765, 32771, 32822, 32826, 32864, 32872, 32898, 32903]	[188, 4, 1, 3, 6, 2, 1, 2, 7, 4, 140, 1, 3, 70, 3, 14, 1, 1, 2, 1, 2, 6, 1, 2, 1, 12, 1, 1, 5, 9, 15, 1, 1, 76, 1, 50, 2, 3, 88, 3, 66, 1, 3, 1, 1, 2, 1, 2, 1, 1, 1, 21, 2, 62, 4, 1, 162, 1, 3, 1, 4, 1, 1, 2, 1, 4, 5, 2, 31, 1, 109, 191, 1, 2, 1, 1, 4, 14, 3, 1, 2, 2, 1, 1, 1, 126, 2, 186, 2, 1, 2, 2, 1, 103, 3, 1, 1, 6, 100, 34, 1, 9, 1, 2, 1, 1, 2, 30, 104, 1, 8, 1, 9, 118, 1, 1, 2, 2, 1, 3, 2, 1, 1, 1, 1, 1, 4, 1, 55, 117, 3, 1, 7, 1, 2, 2, 55, 1, 1, 1, 2, 47, 43]
BDH2	I	33448	34701	[33448, 33484, 33524, 33532, 33567, 33573, 33577, 33581, 33581, 33593, 33622, 33624, 33624, 33625, 33629, 33681, 33684, 33691, 33752, 33756, 33789, 33807, 33842, 33842, 33845, 33853, 33877, 33883, 33893, 33952, 33985, 33989, 34029, 34034, 34035, 34062, 34111, 34180, 34201, 34206, 34223, 34249, 34258, 34275, 34294, 34296, 34322, 34327, 34328, 34328, 34329, 34343, 34357, 34376, 34394, 34402, 34408, 34442, 34444, 34456, 34458, 34468, 34486, 34488, 34516, 34523, 34523, 34524, 34524, 34527, 34527, 34528, 34528, 34529, 34530, 34561, 34582, 34588, 34601, 34604, 34609, 34631, 34633, 34637, 34642, 34648, 34652, 34691, 34691, 34692, 34697, 34698, 34701]	[1, 3, 1, 2, 1, 24, 25, 7, 7, 1, 1, 6, 1, 81, 115, 1, 14, 1, 47, 81, 1, 1, 1, 1, 1, 1, 86, 3, 1, 3, 41, 26, 18, 1, 1, 1, 2, 1, 1, 1, 2, 10, 4, 3, 2, 1, 34, 42, 1, 16, 1, 66, 2, 94, 51, 2, 7, 1, 1, 1, 7, 12, 1, 1, 1, 8, 1, 128, 1, 1, 2, 1, 98, 1, 7, 3, 4, 1, 2, 2, 1, 15, 10, 1, 10, 9, 12, 1, 1, 1, 2, 1, 168]
BDH1	I	35155	36303	[35270, 35278, 35283, 35310, 35313, 35314, 35315, 35327, 35339, 35343, 35347, 35356, 35360, 35370, 35372, 35374, 35375, 35394, 35400, 35403, 35423, 35437, 35498, 35509, 35511, 35512, 35514, 35517, 35519, 35545, 35549, 35552, 35576, 35577, 35581, 35584, 35591, 35653, 35684, 35692, 35696, 35703, 35745, 35796, 35839, 35872, 35900, 35925, 35927, 35930, 35943, 35992, 36081, 36099, 36103, 36104, 36104, 36127, 36142, 36152, 36159, 36162, 36167, 36178, 36185, 36187, 36196, 36234, 36241, 36246, 36271, 36283, 36289, 36296]	[1, 70, 13, 111, 1, 1, 1, 1, 2, 1, 2, 1, 1, 46, 1, 1, 195, 2, 1, 1, 3, 1, 2, 123, 1, 2, 90, 1, 1, 1, 1, 1, 2, 13, 86, 1, 3, 1, 1, 29, 119, 1, 1, 1, 1, 2, 1, 80, 1, 18, 1, 1, 1, 102, 6, 1, 5, 1, 1, 1, 1, 11, 28, 1, 2, 2, 1, 1, 9, 240, 1, 5, 1, 1]
YAL059C-A	I	36496	36918	[36580, 36584, 36669, 36680, 36712, 36802, 36825, 36827, 36829, 36830, 36831, 36834, 36839, 36843, 36843, 36846, 36912, 36915, 36917]	[35, 4, 1, 1, 1, 2, 5, 1, 20, 1, 1, 40, 73, 1, 6, 1, 1, 1, 1]
ECM1	I	36509	37147	[36580, 36584, 36669, 36680, 36712, 36802, 36825, 36827, 36829, 36830, 36831, 36834, 36839, 36843, 36843, 36846, 36912, 36915, 36917, 36931, 36938, 36955, 37006, 37029, 37034, 37045, 37055, 37076]	[35, 4, 1, 1, 1, 2, 5, 1, 20, 1, 1, 40, 73, 1, 6, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 124, 1]
CNE1	I	37464	38972	[37492, 37519, 37526, 37530, 37532, 37551, 37551, 37559, 37563, 37589, 37612, 37617, 37635, 37658, 37673, 37677, 37686, 37693, 37697, 37697, 37698, 37698, 37699, 37703, 37714, 37751, 37751, 37756, 37763, 37787, 37838, 37853, 37870, 37872, 37874, 37875, 37898, 37919, 37926, 37952, 37963, 37981, 37987, 37992, 37993, 37994, 37998, 37999, 37999, 38000, 38000, 38001, 38005, 38066, 38067, 38078, 38090, 38094, 38110, 38135, 38141, 38170, 38180, 38187, 38191, 38232, 38236, 38243, 38248, 38286, 38314, 38320, 38345, 38364, 38380, 38386, 38391, 38401, 38405, 38413, 38425, 38429, 38438, 38438, 38439, 38439, 38440, 38442, 38455, 38470, 38482, 38486, 38491, 38491, 38511, 38522, 38532, 38540, 38552, 38556, 38556, 38558, 38560, 38561, 38562, 38563, 38564, 38603, 38609, 38634, 38642, 38647, 38652, 38668, 38678, 38678, 38682, 38689, 38697, 38700, 38718, 38731, 38745, 38748, 38756, 38759, 38760, 38761, 38775, 38779, 38801, 38805, 38806, 38807, 38854, 38857, 38879, 38881, 38884, 38884, 38891, 38893, 38909, 38917, 38944]	[1, 20, 11, 13, 40, 13, 9, 1, 5, 1, 95, 4, 4, 2, 14, 1, 1, 73, 12, 49, 4, 31, 87, 33, 1, 1, 1, 1, 2, 3, 3, 65, 87, 1, 2, 128, 1, 1, 2, 2, 1, 1, 4, 16, 1, 10, 45, 1, 6, 2, 15, 31, 76, 55, 46, 4, 9, 5, 1, 1, 1, 1, 2, 1, 1, 51, 22, 1, 39, 40, 4, 1, 2, 2, 2, 1, 1, 3, 2, 60, 1, 28, 134, 1, 1, 1, 1, 101, 1, 1, 2, 1, 1, 37, 30, 1, 1, 21, 3, 2, 3, 55, 2, 1, 69, 12, 72, 1, 1, 1, 2, 1, 60, 75, 98, 2, 79, 12, 1, 1, 2, 164, 1, 1, 3, 2, 34, 1, 1, 1, 70, 41, 2, 1, 3, 2, 14, 1, 1, 69, 30, 1, 1, 1, 1]
YAL056C-A	I	38696	39046	[38697, 38700, 38718, 38731, 38745, 38748, 38756, 38759, 38760, 38761, 38775, 38779, 38801, 38805, 38806, 38807, 38854, 38857, 38879, 38881, 38884, 38884, 38891, 38893, 38909, 38917, 38944, 38994, 38998, 39001, 39003, 39013, 39024, 39027]	[1, 1, 2, 164, 1, 1, 3, 2, 34, 1, 1, 1, 70, 41, 2, 1, 3, 2, 14, 1, 1, 69, 30, 1, 1, 1, 1, 69, 36, 1, 5, 2, 6, 1]
GPB2	I	39259	41901	[39263, 39273, 39277, 39281, 39351, 39382, 39387, 39388, 39437, 39558, 39612, 39615, 39931, 39952, 39956, 39960, 39961, 39982, 40092, 40137, 40156, 40161, 40195, 40195, 40202, 40214, 40221, 40225, 40229, 40274, 40283, 40303, 40303, 40304, 40305, 40308, 40362, 40367, 40371, 40381, 40470, 40582, 40612, 40648, 40677, 40679, 40704, 40712, 40784, 40794, 40798, 40802, 40802, 40846, 40919, 40933, 40973, 40992, 40998, 41004, 41008, 41065, 41069, 41069, 41071, 41072, 41101, 41104, 41107, 41122, 41123, 41124, 41126, 41128, 41129, 41207, 41341, 41345, 41346, 41350, 41402, 41405, 41410, 41424, 41479, 41491, 41497, 41549, 41560, 41642, 41764, 41765, 41848, 41851, 41851, 41856, 41884]	[168, 3, 36, 1, 2, 5, 2, 8, 1, 50, 17, 1, 6, 1, 28, 1, 5, 11, 1, 1, 114, 30, 1, 2, 1, 1, 26, 1, 1, 1, 1, 11, 1, 9, 1, 146, 1, 11, 17, 1, 1, 1, 3, 24, 42, 1, 2, 1, 1, 1, 93, 2, 14, 1, 2, 1, 11, 1, 1, 28, 1, 214, 2, 41, 1, 1, 51, 1, 5, 187, 1, 1, 68, 1, 11, 121, 90, 3, 7, 4, 2, 9, 59, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 18, 1, 22, 1]
PEX22	I	42177	42719	[42180, 42199, 42276, 42303, 42310, 42438, 42463, 42467, 42524, 42531, 42541, 42554, 42557, 42663]	[17, 2, 1, 1, 1, 21, 2, 1, 1, 1, 9, 1, 4, 1]
ACS1	I	42881	45022	[43010, 43037, 43097, 43144, 43161, 43168, 43178, 43197, 43219, 43227, 43229, 43232, 43310, 43345, 43399, 43429, 43436, 43441, 43474, 43553, 43602, 43610, 43674, 43870, 43988, 43993, 44008, 44014, 44024, 44036, 44037, 44083, 44087, 44090, 44106, 44111, 44115, 44120, 44123, 44164, 44169, 44194, 44239, 44242, 44263, 44325, 44331, 44331, 44332, 44332, 44337, 44369, 44374, 44382, 44386, 44390, 44401, 44434, 44440, 44444, 44486, 44541, 44551, 44557, 44574, 44596, 44599, 44600, 44602, 44603, 44614, 44623, 44639, 44641, 44648, 44654, 44672, 44698, 44783, 44786, 44789, 44823, 44832, 44833, 44861, 44865, 44866, 44879, 44884, 44907, 44908, 44912]	[1, 97, 1, 3, 2, 1, 1, 6, 12, 6, 1, 108, 7, 2, 55, 1, 2, 18, 1, 8, 1, 3, 3, 1, 99, 5, 2, 1, 1, 2, 1, 70, 1, 2, 149, 112, 1, 2, 1, 46, 142, 2, 1, 2, 1, 1, 9, 2, 16, 2, 90, 7, 2, 1, 19, 1, 1, 132, 71, 1, 2, 1, 1, 1, 1, 2, 238, 1, 2, 169, 1, 2, 3, 2, 93, 196, 1, 1, 1, 2, 15, 1, 1, 1, 1, 2, 4, 11, 21, 1, 3, 63]
FLC2	I	45899	48250	[45899, 45902, 45904, 45905, 45928, 45992, 46029, 46039, 46089, 46214, 46217, 46227, 46258, 46262, 46273, 46278, 46281, 46308, 46330, 46336, 46350, 46353, 46357, 46379, 46395, 46413, 46504, 46505, 46508, 46529, 46544, 46547, 46551, 46655, 46664, 46792, 46856, 46856, 46860, 46921, 46979, 47127, 47165, 47214, 47218, 47219, 47222, 47230, 47256, 47270, 47330, 47415, 47419, 47464, 47465, 47466, 47468, 47524, 47565, 47572, 47576, 47647, 47742, 47758, 47774, 48016, 48043, 48126, 48181, 48186]	[52, 5, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 26, 25, 73, 35, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 37, 1, 115, 2, 1, 1, 1, 60, 1, 1, 9, 1, 40, 1, 1, 1, 1, 1, 72, 1, 36, 2, 1, 1, 1, 37, 85, 120, 1, 2, 71, 2, 2, 2, 149, 1, 1, 2, 13, 6, 15, 5, 1, 1]
OAF1	I	48564	51707	[48567, 48593, 48624, 48627, 48671, 48678, 48684, 48695, 48714, 48725, 48779, 48798, 48825, 48825, 48828, 48829, 48833, 48982, 48989, 48990, 48998, 49003, 49021, 49101, 49121, 49130, 49148, 49152, 49163, 49166, 49299, 49317, 49321, 49331, 49503, 49507, 49512, 49550, 49561, 49584, 49683, 49796, 49799, 49800, 49815, 49819, 49822, 49862, 49900, 49917, 49937, 50005, 50024, 50035, 50067, 50084, 50089, 50135, 50218, 50235, 50256, 50259, 50263, 50301, 50352, 50385, 50534, 50539, 50647, 50838, 50927, 50932, 50940, 50942, 50984, 50990, 51054, 51188, 51202, 51235, 51240, 51305, 51338, 51341, 51357, 51390, 51393, 51398, 51402, 51404, 51404, 51466, 51479, 51507, 51570, 51588, 51593]	[9, 16, 6, 2, 4, 1, 2, 10, 2, 1, 1, 5, 4, 14, 2, 1, 38, 9, 14, 1, 135, 2, 1, 1, 1, 2, 8, 107, 2, 1, 2, 1, 1, 3, 5, 26, 5, 65, 1, 1, 1, 65, 1, 5, 50, 50, 1, 1, 1, 1, 35, 1, 1, 1, 1, 133, 24, 1, 1, 1, 1, 11, 100, 6, 1, 6, 10, 5, 2, 1, 22, 6, 2, 7, 9, 18, 1, 1, 5, 78, 6, 1, 1, 1, 2, 1, 1, 1, 73, 2, 1, 6, 2, 1, 1, 1, 3]
AIM2	I	51855	52595	[51878, 52055, 52060, 52061, 52086, 52115, 52153, 52190, 52225, 52260, 52266, 52269, 52272, 52310, 52322, 52326, 52334, 52357, 52379, 52385, 52412]	[1, 101, 2, 1, 1, 1, 1, 1, 1, 87, 1, 1, 1, 1, 8, 56, 2, 2, 1, 61, 1]
GEM1	I	52801	54789	[52808, 52838, 52928, 52956, 52960, 52964, 52987, 52990, 52990, 52995, 53096, 53132, 53132, 53133, 53138, 53207, 53213, 53237, 53245, 53260, 53266, 53267, 53324, 53356, 53374, 53374, 53375, 53379, 53380, 53380, 53415, 53417, 53417, 53423, 53428, 53439, 53454, 53468, 53472, 53476, 53496, 53516, 53521, 53665, 53797, 53905, 53908, 53913, 54015, 54018, 54022, 54042, 54080, 54085, 54182, 54208, 54275, 54275, 54276, 54280, 54327, 54332, 54352, 54379, 54396, 54414, 54437, 54468, 54479, 54480, 54483, 54484, 54484, 54510, 54515, 54516, 54522, 54528, 54532, 54532, 54540, 54545, 54555, 54570, 54571, 54574, 54578, 54652, 54686]	[3, 1, 1, 106, 11, 8, 1, 1, 1, 1, 2, 14, 1, 25, 55, 1, 1, 1, 2, 1, 2, 1, 12, 1, 14, 1, 47, 46, 1, 26, 1, 3, 3, 1, 1, 1, 23, 8, 168, 2, 4, 20, 1, 2, 3, 2, 31, 11, 2, 54, 8, 1, 1, 1, 18, 37, 24, 1, 38, 38, 1, 1, 2, 34, 1, 1, 1, 1, 131, 1, 46, 1, 41, 182, 11, 1, 10, 17, 3, 110, 1, 2, 1, 3, 1, 73, 7, 1, 1]
YAL047W-A	I	54584	54913	[54652, 54686, 54812, 54831, 54847, 54870, 54912]	[1, 1, 7, 1, 3, 1, 10]
SPC72	I	54989	56857	[55023, 55027, 55158, 55322, 55765, 55789, 55838, 55933, 55937, 55940, 55945, 55996, 56026, 56074, 56078, 56134, 56151, 56155, 56161, 56168, 56194, 56308, 56337, 56371, 56390, 56405, 56409, 56466, 56561, 56575, 56633, 56652, 56663, 56677, 56703, 56704, 56708, 56729, 56803, 56810, 56826, 56854]	[3, 20, 1, 1, 6, 106, 3, 48, 64, 1, 1, 1, 1, 3, 3, 2, 71, 74, 1, 1, 1, 1, 1, 1, 1, 66, 78, 2, 1, 1, 1, 2, 1, 1, 2, 10, 41, 45, 1, 2, 2, 2]
BOL3	I	57029	57385	[57030, 57033, 57034, 57042, 57049, 57066, 57081, 57081, 57082, 57082, 57085, 57086, 57087, 57088, 57118, 57136, 57157, 57172, 57185, 57186, 57189, 57190, 57192, 57193, 57208, 57227, 57249, 57260, 57264, 57276, 57288, 57294, 57298, 57313, 57333, 57342, 57344, 57364, 57372]	[198, 1, 15, 2, 1, 1, 32, 1, 43, 1, 4, 85, 1, 81, 13, 1, 1, 2, 85, 1, 47, 99, 1, 4, 2, 2, 1, 2, 86, 23, 1, 2, 1, 1, 1, 1, 102, 23, 1]
YAL045C	I	57488	57796	[57495, 57558, 57606, 57615, 57621, 57646, 57651, 57652, 57653, 57681, 57692, 57714, 57716, 57727, 57731, 57740, 57752, 57777, 57793]	[2, 2, 1, 31, 1, 168, 17, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 12]
BOL1	I	57518	57850	[57558, 57606, 57615, 57621, 57646, 57651, 57652, 57653, 57681, 57692, 57714, 57716, 57727, 57731, 57740, 57752, 57777, 57793, 57798, 57804, 57822, 57827, 57845]	[2, 1, 31, 1, 168, 17, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 12, 155, 1, 10, 46, 2]
GCV3	I	57950	58462	[57958, 57962, 58065, 58088, 58099, 58101, 58116, 58119, 58134, 58141, 58147, 58173, 58193, 58212, 58298, 58309, 58312, 58313, 58314, 58314, 58351, 58351, 58365, 58373, 58425, 58425, 58427, 58431]	[52, 19, 164, 1, 1, 1, 1, 1, 1, 10, 246, 1, 1, 1, 1, 192, 3, 19, 4, 11, 1, 1, 1, 2, 11, 1, 50, 29]
PTA1	I	58695	61052	[58697, 58748, 58764, 58775, 58854, 58859, 58883, 58886, 58903, 58906, 58912, 58992, 59003, 59003, 59006, 59007, 59008, 59008, 59044, 59054, 59054, 59055, 59059, 59080, 59129, 59175, 59180, 59191, 59245, 59273, 59299, 59339, 59339, 59340, 59345, 59418, 59433, 59489, 59514, 59646, 59646, 59650, 59706, 59735, 59806, 59837, 59864, 59867, 59868, 59869, 59869, 59871, 59874, 59880, 59898, 59908, 59995, 60050, 60054, 60059, 60084, 60121, 60130, 60162, 60213, 60372, 60376, 60390, 60469, 60473, 60574, 60621, 60684, 60687, 60718, 60796, 60883, 60901, 60922, 60948, 60952, 60970, 60982, 60991, 61001, 61001, 61002, 61003, 61007, 61010, 61015]	[9, 1, 1, 1, 56, 3, 117, 1, 1, 1, 2, 2, 79, 2, 1, 116, 1, 94, 1, 6, 1, 20, 130, 1, 1, 7, 26, 1, 2, 1, 1, 11, 1, 24, 80, 1, 2, 1, 1, 74, 2, 46, 2, 1, 1, 1, 56, 1, 41, 1, 1, 9, 15, 1, 1, 1, 1, 1, 1, 1, 1, 56, 14, 2, 1, 4, 10, 2, 1, 1, 2, 1, 1, 26, 11, 1, 1, 2, 1, 107, 2, 5, 2, 1, 6, 2, 12, 1, 113, 1, 2]
YAL042C-A	I	61231	61608	[61235, 61264, 61267, 61268, 61269, 61270, 61271, 61314, 61319, 61321, 61321, 61372, 61380, 61381, 61396, 61399, 61400, 61401, 61401, 61403, 61403, 61411, 61416, 61429, 61445, 61491, 61495, 61501, 61517, 61551, 61555, 61560, 61566, 61585, 61587]	[4, 86, 1, 16, 1, 1, 7, 100, 75, 1, 14, 2, 2, 1, 1, 65, 3, 1, 1, 1, 48, 1, 2, 2, 1, 3, 1, 1, 2, 114, 106, 2, 14, 1, 2]
ERV46	I	61316	62563	[61319, 61321, 61321, 61372, 61380, 61381, 61396, 61399, 61400, 61401, 61401, 61403, 61403, 61411, 61416, 61429, 61445, 61491, 61495, 61501, 61517, 61551, 61555, 61560, 61566, 61585, 61587, 61645, 61655, 61658, 61679, 61680, 61682, 61684, 61705, 61721, 61725, 61739, 61744, 61756, 61764, 61777, 61797, 61807, 61823, 61824, 61825, 61825, 61826, 61826, 61827, 61828, 61833, 61840, 61851, 61854, 61854, 61893, 61917, 61922, 61931, 61933, 61936, 61936, 61938, 61940, 61965, 61969, 61988, 61992, 62002, 62005, 62018, 62019, 62019, 62022, 62022, 62024, 62028, 62071, 62077, 62090, 62095, 62100, 62100, 62101, 62104, 62105, 62106, 62144, 62146, 62239, 62268, 62296, 62334, 62339, 62342, 62343, 62349, 62370, 62375, 62423, 62431, 62448, 62452, 62469, 62492, 62506, 62511, 62531, 62533, 62539, 62540, 62547]	[75, 1, 14, 2, 2, 1, 1, 65, 3, 1, 1, 1, 48, 1, 2, 2, 1, 3, 1, 1, 2, 114, 106, 2, 14, 1, 2, 1, 1, 1, 40, 1, 1, 59, 1, 1, 38, 45, 80, 151, 1, 2, 3, 1, 106, 1, 1, 2, 1, 1, 1, 195, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 69, 1, 1, 119, 1, 1, 1, 1, 1, 1, 1, 2, 1, 10, 1, 5, 42, 1, 1, 1, 1, 26, 1, 48, 1, 1, 145, 1, 1, 1, 2, 4, 1, 186, 2, 104, 1, 1, 1, 1, 1, 1, 2, 7, 1, 1, 5, 2, 3, 5, 76, 1]
CDC24	I	62840	65404	[62840, 62843, 62844, 62878, 62897, 62928, 62935, 62942, 62989, 63006, 63040, 63148, 63188, 63191, 63192, 63193, 63197, 63198, 63198, 63224, 63240, 63263, 63294, 63300, 63457, 63462, 63577, 63579, 63584, 63613, 63617, 63618, 63632, 63696, 63730, 63752, 63765, 63793, 63796, 63800, 63867, 63911, 64047, 64672, 64735, 64746, 64751, 64763, 64800, 64807, 64818, 64840, 64844, 64845, 64846, 64848, 64896, 64897, 64911, 64939, 64968, 64970, 65135, 65139, 65175, 65179, 65180, 65229, 65229, 65230, 65234, 65284, 65284, 65286, 65289, 65294, 65350]	[17, 2, 3, 1, 1, 161, 23, 2, 1, 1, 1, 2, 3, 12, 1, 117, 28, 1, 26, 2, 1, 1, 56, 100, 1, 1, 1, 2, 1, 76, 21, 1, 1, 1, 1, 2, 1, 1, 183, 97, 1, 105, 1, 82, 1, 78, 2, 1, 2, 1, 1, 1, 39, 46, 1, 130, 1, 1, 1, 1, 2, 1, 1, 1, 122, 2, 41, 9, 2, 9, 66, 43, 14, 2, 1, 1, 2]
