Essential gene name	Chromosome	Start location	End location	Insertion locations	Reads per insertion location
RFA1	I	156754	158619	[156855, 156859, 157596, 157600, 157609, 158476, 158504, 158579, 158596]	[2, 7, 1, 3, 1, 13, 1, 1, 1]
SEN34	I	158966	159793	[158986, 158990, 158990, 158992, 158994, 158996, 159009, 159021, 159022, 159031, 159039, 159074, 159099, 159106, 159118, 159158, 159164, 159186, 159221, 159224, 159228, 159257, 159266, 159314, 159472, 159522, 159536, 159540, 159541, 159568, 159590, 159599, 159603, 159670, 159675, 159679, 159709, 159721, 159726, 159743, 159751, 159767, 159777, 159791]	[1, 77, 1, 3, 79, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 36, 62, 1, 1, 1, 1, 1, 136, 28, 1, 2, 1, 5, 135, 1, 111, 1, 1, 1, 1, 1, 1, 1, 1, 13]
CDC15	I	172211	175135	[172232, 172265, 172265, 172266, 172270, 172271, 172271, 172305, 172317, 172346, 172356, 172383, 172384, 172385, 172388, 172389, 172426, 172441, 172470, 172474, 172539, 172539, 172540, 172544, 172612, 172616, 172683, 172689, 172769, 172779, 172780, 172791, 172795, 172807, 172811, 172812, 172813, 172816, 172853, 172877, 172879, 172904, 172908, 172912, 172919, 172931, 172935, 172939, 172940, 172944, 172945, 172945, 172946, 172946, 173003, 173055, 173157, 173162, 173245, 173250, 173291, 173437, 173504, 173623, 173628, 173632, 173633, 173641, 173646, 173669, 173677, 173678, 173683, 173894, 173897, 173898, 173979, 173998, 174044, 174073, 174077, 174139, 174141, 174144, 174215, 174237, 174250, 174254, 174265, 174320, 174324, 174327, 174327, 174328, 174332, 174334, 174356, 174360, 174363, 174365, 174369, 174396, 174401, 174427, 174431, 174442, 174461, 174528, 174569, 174569, 174573, 174574, 174574, 175076, 175133]	[29, 4, 1, 144, 16, 1, 32, 1, 1, 2, 1, 45, 1, 95, 1, 113, 1, 1, 1, 2, 6, 1, 103, 58, 85, 95, 1, 2, 1, 2, 1, 2, 1, 150, 105, 1, 3, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 66, 95, 1, 13, 1, 161, 1, 1, 4, 81, 10, 1, 1, 1, 1, 2, 128, 3, 30, 1, 3, 1, 21, 1, 81, 14, 1, 2, 2, 1, 1, 67, 12, 1, 3, 1, 1, 2, 2, 1, 1, 73, 24, 2, 1, 92, 40, 1, 1, 1, 3, 7, 44, 1, 1, 1, 1, 1, 1, 2, 9, 2, 41, 1, 21, 5, 16]
HTA2	II	235394	235792	[235488, 235503, 235733, 235738]	[3, 3, 3, 9]
UTP20	II	227636	235117	[227663, 227703, 227747, 227750, 227789, 227793, 227831, 227834, 227841, 227853, 227882, 227951, 227966, 227978, 227979, 227982, 227983, 228009, 228052, 228065, 228089, 228111, 228117, 228153, 228157, 228157, 228158, 228158, 228162, 228162, 228163, 228163, 228177, 228237, 228272, 228272, 228273, 228276, 228277, 228281, 228286, 228293, 228300, 228304, 228306, 228308, 228324, 228330, 228339, 228351, 228356, 228357, 228357, 228401, 228435, 228448, 229497, 229500, 229810, 229906, 230097, 230100, 230104, 230189, 230397, 230402, 230440, 230493, 230713, 230717, 230718, 230759, 231128, 231132, 231165, 231170, 231191, 231195, 231200, 231220, 231239, 231243, 231249, 231252, 231263, 231270, 231276, 231277, 231277, 231278, 231280, 231516, 231556, 231556, 231571, 231584, 231588, 231638, 231959, 232049, 232053, 232068, 232103, 232186, 232190, 232252, 232695, 232701, 233667, 233713, 233793, 233839, 233880, 233969, 234015, 234018, 234020, 234023, 234068, 234228, 234232, 234247, 234315, 234319, 234366, 234369, 234407, 234433, 234574, 234583, 234611, 234611, 234616, 234684, 234707, 234969, 234972, 234973, 234974, 234974, 235009, 235017, 235034, 235038, 235038, 235047, 235061, 235068, 235111]	[1, 2, 10, 46, 4, 36, 1, 1, 2, 140, 62, 1, 2, 54, 1, 62, 2, 1, 1, 1, 1, 1, 1, 84, 5, 25, 130, 4, 3, 11, 1, 4, 1, 2, 65, 1, 99, 1, 160, 1, 2, 2, 1, 1, 3, 4, 1, 1, 1, 37, 33, 1, 9, 133, 1, 135, 7, 1, 1, 1, 3, 44, 5, 10, 5, 5, 1, 1, 11, 1, 5, 1, 83, 12, 184, 1, 1, 4, 2, 1, 1, 1, 1, 1, 2, 2, 1, 11, 1, 23, 198, 1, 1, 1, 2, 4, 12, 1, 1, 122, 6, 3, 1, 7, 24, 2, 1, 2, 1, 16, 1, 1, 28, 1, 2, 31, 1, 24, 1, 34, 27, 1, 34, 2, 11, 1, 1, 3, 1, 1, 24, 1, 27, 1, 1, 95, 1, 28, 1, 3, 2, 1, 1, 2, 3, 95, 19, 2, 23]
RRN6	II	199064	201748	[199079, 199083, 199085, 199085, 199160, 199161, 199240, 199255, 199301, 199305, 199422, 199461, 199465, 199468, 199627, 199633, 199687, 199688, 199688, 199708, 199750, 199787, 199840, 199908, 199914, 199988, 200004, 200080, 200085, 200125, 200130, 200184, 200196, 200203, 200206, 200207, 200227, 200236, 200263, 200309, 200311, 200315, 200347, 200357, 200373, 200423, 200455, 200471, 200499, 200504, 200514, 200519, 200535, 200538, 200552, 200557, 200590, 200598, 200599, 200600, 200604, 200607, 200607, 200633, 200637, 200655, 200669, 200674, 200689, 200692, 200693, 200694, 200695, 200793, 200833, 200871, 200898, 200907, 200911, 200912, 200912, 200969, 200972, 200976, 200980, 200981, 200982, 201026, 201031, 201137, 201223, 201226, 201227, 201228, 201228, 201254, 201299, 201305, 201397, 201451, 201491, 201495, 201684, 201743, 201746]	[128, 41, 1, 1, 5, 1, 1, 1, 66, 79, 1, 71, 56, 1, 1, 64, 3, 1, 84, 14, 1, 1, 2, 13, 25, 1, 1, 3, 1, 1, 1, 1, 1, 103, 1, 26, 1, 1, 2, 1, 19, 17, 1, 1, 1, 56, 171, 1, 1, 1, 1, 1, 1, 1, 47, 48, 1, 44, 3, 71, 45, 1, 8, 1, 1, 1, 39, 99, 46, 1, 102, 1, 7, 1, 1, 1, 59, 46, 22, 1, 12, 3, 1, 70, 85, 1, 80, 2, 1, 1, 70, 2, 33, 1, 10, 1, 1, 1, 1, 1, 71, 3, 1, 1, 6]
POP8	II	185998	186474	[186002, 186007, 186190, 186222, 186245, 186272, 186303, 186313, 186318, 186339, 186451]	[6, 2, 16, 36, 1, 2, 71, 13, 9, 21, 3]
RFT1	II	182401	184125	[182427, 182430, 182442, 182442, 182445, 182446, 182446, 182447, 182447, 182459, 182478, 182482, 182501, 182519, 182530, 182531, 182532, 182536, 182573, 182727, 182755, 182755, 182757, 182761, 182762, 182762, 182793, 182828, 182848, 182851, 182873, 182914, 182951, 182999, 183055, 183083, 183095, 183098, 183103, 183113, 183117, 183120, 183216, 183329, 183342, 183386, 183390, 183417, 183420, 183430, 183512, 183531, 183540, 183544, 183765, 183824, 183850, 183908, 183957, 183961, 183972]	[1, 1, 102, 1, 1, 1, 72, 2, 19, 1, 10, 6, 1, 1, 11, 1, 113, 98, 1, 1, 8, 1, 35, 49, 1, 11, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 62, 38, 1, 5, 1, 3, 1, 1, 1, 34, 60, 3, 1, 1, 1, 20, 86, 1, 1, 1, 1, 2, 11, 1]
MCM2	II	174920	177526	[175261, 175266, 175334, 175377, 175387, 175392, 175409, 175416, 175422, 175456, 175457, 175465, 175475, 175526, 175549, 175552, 175562, 175643, 175652, 175662, 175667, 175679, 175682, 175683, 175683, 175684, 175684, 175688, 175734, 175740, 175744, 175768, 175776, 175776, 175777, 175778, 175781, 175783, 175784, 175850, 175892, 175894, 175898, 175956, 175980, 176056, 176060, 176398, 176533, 176710, 176713, 176714, 176998, 177024, 177029, 177064, 177114, 177124, 177145, 177248, 177271]	[75, 14, 1, 1, 4, 52, 23, 67, 11, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 50, 1, 61, 24, 3, 78, 2, 5, 1, 2, 1, 1, 50, 3, 121, 2, 55, 1, 18, 3, 1, 64, 184, 2, 1, 14, 49, 2, 1, 47, 1, 2, 1, 35, 19, 4, 2, 1, 1, 64, 2]
LSM2	II	170623	171038	[170881, 170913, 170975, 170979]	[59, 1, 101, 55]
PET9	II	163041	163997	[163064, 163069, 163096, 163099, 163107, 163166, 163216, 163233, 163267, 163269, 163272, 163291, 163303, 163407, 163449, 163476, 163480, 163502, 163542, 163572, 163581, 163581, 163583, 163586, 163589, 163594, 163595, 163604, 163648, 163653, 163655, 163657, 163660, 163660, 163662, 163664, 163665, 163666, 163669, 163677, 163780, 163804, 163835, 163841, 163845, 163849, 163893, 163918, 163939, 163961, 163965, 163979, 163984, 163995]	[41, 4, 1, 1, 1, 1, 2, 2, 21, 1, 2, 1, 1, 1, 1, 66, 22, 1, 1, 2, 1, 1, 1, 1, 2, 3, 1, 1, 2, 3, 31, 4, 5, 4, 11, 3, 95, 1, 73, 3, 1, 1, 1, 1, 20, 122, 1, 1, 1, 1, 1, 1, 2, 18]
STU1	II	153848	158389	[153869, 153869, 153872, 153873, 153874, 153876, 153951, 153993, 154069, 154080, 154089, 154092, 154094, 154103, 154127, 154132, 154137, 154156, 154169, 154170, 154174, 154177, 154295, 154299, 154332, 154342, 154358, 154420, 154520, 154566, 154572, 154593, 154617, 154625, 154628, 154630, 154652, 154674, 154677, 154693, 154732, 154737, 154746, 154805, 154834, 154841, 154845, 154848, 154853, 154864, 154870, 154899, 154918, 154924, 154933, 154959, 154964, 154969, 154970, 154974, 155112, 155188, 155192, 155193, 155194, 155220, 155223, 155231, 155242, 155244, 155271, 155297, 155301, 155309, 155335, 155339, 155356, 155372, 155407, 155442, 155445, 155446, 155450, 155481, 155526, 155548, 155555, 155609, 155610, 155612, 155616, 155641, 155644, 155899, 155969, 155984, 155988, 156073, 156174, 156296, 156301, 156392, 156667, 157061, 157066, 157116, 157118, 157125, 157130, 157146, 157171, 157174, 157175, 157464, 157476, 157582, 157666, 157666, 157670, 157728, 157799, 157803, 157849, 157851, 157851, 157852, 157852, 157853, 157854, 157874, 157917, 157955, 157958, 157959, 157971, 157974, 158021, 158060, 158064, 158089, 158091, 158096, 158101, 158104, 158131, 158133, 158139, 158149, 158154, 158175, 158212, 158218, 158236, 158243, 158244, 158247, 158249, 158276]	[47, 1, 13, 13, 1, 12, 1, 3, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 26, 2, 38, 3, 1, 1, 1, 1, 1, 55, 1, 65, 1, 108, 1, 4, 1, 3, 2, 1, 3, 88, 1, 1, 1, 97, 117, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 134, 1, 55, 5, 1, 4, 1, 1, 1, 1, 1, 2, 53, 64, 1, 1, 2, 1, 2, 3, 9, 2, 11, 129, 1, 1, 1, 78, 3, 1, 3, 4, 24, 2, 1, 1, 10, 19, 3, 1, 2, 1, 6, 3, 122, 1, 1, 1, 1, 1, 1, 27, 1, 111, 1, 2, 23, 18, 1, 7, 1, 35, 55, 2, 9, 47, 8, 8, 75, 1, 1, 1, 65, 2, 68, 1, 1, 1, 2, 1, 1, 1, 122, 48, 2, 1, 4, 2, 1, 1, 1, 8, 59, 1, 3, 11, 2, 149, 1]
POL12	II	151493	153610	[151532, 151537, 151554, 151559, 151569, 151592, 151620, 151744, 151911, 151940, 151987, 151991, 152057, 152061, 152611, 152615, 152615, 152617, 152668, 152677, 152683, 152713, 152755, 152759, 152760, 152760, 152767, 152821, 152821, 152825, 152859, 152880, 153042, 153142, 153146, 153147, 153172, 153250, 153254, 153260, 153315, 153381, 153445, 153450, 153487, 153499, 153503, 153504, 153511, 153517, 153517, 153521, 153522, 153522, 153523, 153523, 153561, 153561, 153563, 153569, 153573, 153593, 153600, 153604]	[1, 1, 1, 1, 1, 39, 37, 1, 1, 32, 7, 2, 1, 4, 112, 2, 12, 1, 1, 1, 1, 1, 124, 73, 2, 7, 1, 3, 1, 66, 3, 1, 2, 50, 1, 1, 2, 12, 9, 1, 1, 5, 72, 3, 1, 189, 4, 78, 1, 15, 1, 19, 1, 1, 3, 3, 1, 2, 2, 7, 1, 1, 12, 248]
ERD2	II	142112	142868	[142179, 142212, 142259, 142288, 142294, 142343, 142344, 142347, 142349, 142350, 142351, 142394, 142399, 142400, 142401, 142404, 142426, 142441, 142468, 142473, 142474, 142474, 142478, 142483, 142487, 142517, 142520, 142574, 142580, 142584, 142621, 142625, 142628, 142642, 142689, 142711, 142717, 142717, 142718, 142720, 142722, 142722, 142723, 142723, 142745, 142772, 142800, 142805, 142811, 142816, 142826]	[1, 1, 2, 7, 1, 94, 1, 19, 1, 3, 1, 109, 80, 1, 17, 1, 1, 1, 62, 1, 2, 2, 1, 33, 162, 1, 1, 1, 2, 1, 98, 96, 3, 1, 1, 2, 10, 1, 96, 2, 1, 146, 3, 18, 1, 1, 78, 140, 11, 1, 19]
PRE7	II	141247	141972	[141251, 141296, 141361, 141423, 141456, 141460, 141462, 141489, 141494, 141504, 141537, 141567, 141611, 141630, 141634, 141672, 141679, 141703, 141709, 141713, 141725, 141737, 141741, 141743, 141814, 141970]	[1, 1, 1, 1, 22, 2, 1, 4, 1, 2, 3, 1, 2, 108, 6, 1, 1, 1, 1, 3, 2, 3, 2, 165, 1, 2]
SEC17	II	125125	126119	[125303, 125307, 125352, 125356, 125386, 125469, 125634, 125638, 125716, 125736, 125741, 125749, 125792, 125792, 125796, 125809, 125825, 125831, 125839, 125859, 125860, 125870, 125873, 125926, 125929, 125930, 125930]	[20, 1, 15, 1, 2, 1, 43, 8, 1, 25, 24, 1, 94, 1, 32, 93, 2, 1, 1, 2, 1, 1, 1, 4, 171, 1, 25]
YBL073W	II	87646	87957	[87653, 87657, 87663, 87738, 87740, 87743, 87743, 87748, 87787, 87819, 87819, 87820, 87825, 87831, 87837, 87841, 87846, 87851, 87859, 87867, 87916, 87921, 87925, 87927, 87932, 87940, 87941, 87942, 87943, 87955]	[1, 1, 49, 111, 102, 1, 1, 1, 1, 8, 1, 20, 56, 1, 1, 1, 80, 1, 2, 6, 2, 1, 1, 4, 13, 33, 1, 1, 10, 8]
AAR2	II	86722	87789	[86728, 86745, 86755, 86794, 86800, 86807, 86876, 86885, 87043, 87049, 87053, 87054, 87054, 87055, 87062, 87094, 87099, 87119, 87143, 87171, 87208, 87208, 87210, 87214, 87276, 87280, 87430, 87467, 87483, 87511, 87533, 87542, 87572, 87572, 87573, 87573, 87577, 87577, 87580, 87612, 87632, 87653, 87657, 87663, 87738, 87740, 87743, 87743, 87748, 87787]	[1, 1, 4, 1, 1, 3, 1, 1, 3, 65, 47, 1, 6, 1, 2, 40, 2, 1, 1, 1, 2, 1, 12, 52, 71, 37, 1, 1, 1, 1, 2, 1, 10, 1, 111, 1, 2, 54, 1, 1, 12, 1, 1, 49, 111, 102, 1, 1, 1, 1]
ILS1	II	81043	84261	[81079, 81093, 81143, 81146, 81185, 81338, 81344, 81373, 81432, 81546, 81857, 81862, 81896, 81915, 81954, 81959, 81999, 82095, 82185, 82189, 82190, 82202, 82230, 82231, 82245, 82262, 82294, 82424, 82429, 82430, 82430, 82434, 82472, 82496, 82527, 82569, 82573, 82617, 82638, 82658, 82697, 82781, 82912, 82916, 82964, 82970, 82982, 82988, 83051, 83056, 83179, 83354, 83433, 83445, 83504, 83506, 83508, 83510, 83578, 83587, 83597, 83656, 83659, 83668, 83681, 83762, 83767, 83779, 83785, 83789, 83828, 83848, 83899, 83901, 83904, 83970, 84008, 84025, 84043, 84048, 84088, 84111, 84130, 84150]	[1, 1, 9, 2, 2, 5, 21, 1, 1, 1, 22, 1, 1, 1, 36, 6, 2, 2, 68, 2, 34, 1, 1, 1, 1, 1, 97, 115, 9, 1, 4, 1, 2, 1, 2, 32, 97, 1, 2, 1, 2, 1, 129, 25, 1, 2, 1, 1, 15, 112, 1, 17, 2, 1, 6, 1, 2, 13, 1, 52, 95, 2, 1, 1, 2, 1, 95, 4, 84, 1, 1, 1, 6, 1, 2, 1, 1, 1, 22, 20, 1, 1, 2, 1]
YBL077W	II	80897	81328	[80899, 80900, 80906, 80921, 80926, 80933, 80939, 80953, 80954, 80954, 80958, 81079, 81093, 81143, 81146, 81185]	[1, 12, 3, 18, 3, 10, 16, 1, 10, 2, 86, 1, 1, 9, 2, 2]
CDC27	II	67169	69445	[67186, 67225, 67229, 67245, 67260, 67313, 67317, 67339, 67351, 67379, 67383, 67384, 67384, 67440, 67444, 67488, 67538, 67562, 67585, 67594, 67600, 67608, 67620, 67633, 67637, 67649, 67658, 67662, 67663, 67686, 67696, 67699, 67708, 67723, 67728, 67732, 67739, 67745, 67745, 67747, 67748, 67750, 67759, 67778, 67780, 67781, 67783, 67784, 67817, 67845, 67858, 67882, 67884, 67884, 67885, 67885, 67889, 67910, 67955, 67976, 67990, 67995, 68001, 68013, 68027, 68029, 68030, 68033, 68092, 68135, 68139, 68212, 68270, 68427, 68480, 68838, 69020, 69352, 69378, 69382, 69386, 69417, 69442, 69445]	[1, 16, 1, 2, 1, 1, 1, 2, 1, 92, 36, 1, 35, 47, 108, 1, 1, 1, 2, 1, 1, 1, 1, 126, 20, 1, 1, 2, 63, 1, 5, 69, 1, 1, 1, 2, 1, 1, 1, 1, 2, 3, 1, 1, 39, 137, 2, 188, 198, 1, 2, 1, 8, 1, 45, 1, 112, 2, 2, 1, 1, 34, 1, 3, 46, 1, 1, 83, 1, 2, 66, 1, 2, 1, 3, 12, 1, 1, 17, 56, 14, 1, 1, 2]
RPL32	II	45978	46370	[45980, 45989, 46134, 46137, 46139, 46139, 46143, 46235, 46239]	[3, 1, 7, 1, 1, 1, 15, 11, 14]
BRN1	II	40831	43095	[40858, 40900, 40905, 40908, 40912, 40932, 40935, 40944, 40989, 40990, 40993, 40994, 41004, 41102, 41152, 41213, 41226, 41242, 41246, 41250, 41272, 41284, 41305, 41316, 41350, 41353, 41383, 41387, 41390, 41413, 41420, 41421, 41654, 41662, 41667, 41705, 41729, 41764, 41846, 41856, 41871, 41893, 41938, 42162, 42173, 42218, 42282, 42287, 42582, 42592, 42618, 42619, 42623, 42706, 42710, 42712, 42725, 42728, 42735, 42768, 42776, 42787, 42792, 42797, 42800, 42801, 42804, 42806, 42816, 42822, 42827, 42857, 42860, 42864, 42871, 42879, 42887, 42896, 42906, 42910, 42917, 42921, 42941, 42949, 42975, 42981, 43009, 43013, 43058, 43063, 43066, 43070, 43086, 43094]	[1, 4, 62, 4, 1, 102, 1, 1, 91, 1, 1, 26, 3, 1, 1, 1, 1, 1, 106, 3, 167, 1, 1, 1, 90, 14, 59, 5, 2, 1, 2, 1, 40, 1, 1, 56, 1, 2, 1, 1, 1, 26, 20, 1, 1, 1, 42, 37, 1, 2, 107, 1, 36, 108, 3, 1, 1, 1, 1, 1, 1, 2, 1, 2, 61, 128, 2, 11, 1, 32, 38, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 97, 2, 2, 2, 78, 2, 1]
SFT2	II	24098	24745	[24299, 24373, 24449, 24567, 24568, 24610, 24618, 24622, 24656, 24684]	[7, 1, 19, 2, 7, 1, 11, 94, 1, 1]
PKC1	II	14241	17696	[14253, 14336, 14510, 14514, 14873, 14876, 14877, 14901, 14905, 14908, 14924, 14948, 14950, 14950, 14951, 14952, 14955, 14955, 15029, 15047, 15065, 15076, 15087, 15100, 15104, 15108, 15156, 15241, 15270, 15302, 15304, 15314, 15318, 15318, 15332, 15336, 15341, 15344, 15351, 15362, 15386, 15390, 15395, 15438, 15518, 15524, 15539, 15602, 15621, 15644, 15659, 15707, 15708, 15710, 15712, 15811, 15816, 15850, 15850, 15851, 15853, 15854, 15855, 15856, 15857, 15865, 15895, 15902, 15905, 15908, 15910, 15911, 15912, 15970, 15970, 15971, 15975, 15983, 16006, 16018, 16040, 16044, 16051, 16072, 16102, 16136, 16179, 16186, 16190, 16208, 16235, 16267, 16283, 16286, 16290, 16461, 16499, 16527, 16530, 16534, 16539, 16542, 16549, 16566, 16576, 16580, 16594, 16599, 16600, 16604, 16664, 16675, 16962, 16966, 16989, 16999, 17055, 17068, 17080, 17126, 17139, 17140, 17141, 17145, 17147, 17147, 17217, 17222, 17249, 17253, 17300, 17324, 17340, 17344, 17345, 17375, 17477, 17648, 17693]	[1, 1, 6, 2, 69, 2, 2, 3, 1, 1, 1, 1, 10, 2, 80, 2, 2, 146, 1, 1, 2, 1, 1, 4, 43, 112, 2, 2, 2, 1, 2, 109, 1, 2, 163, 14, 2, 1, 1, 1, 14, 96, 4, 1, 87, 15, 108, 2, 1, 1, 1, 29, 1, 1, 150, 1, 1, 45, 3, 94, 1, 71, 58, 2, 9, 4, 1, 1, 1, 139, 1, 1, 218, 11, 1, 25, 138, 2, 1, 1, 2, 3, 1, 2, 67, 3, 1, 28, 17, 1, 1, 1, 2, 3, 39, 29, 188, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 227, 35, 1, 71, 3, 1, 1, 1, 3, 1, 3, 4, 1, 153, 70, 2, 25, 2, 2, 3, 132, 1, 1, 18, 4, 1, 2, 1, 4, 3]
