Gene name	Chromosome	Start location	End location	Insertion locations	Reads per insertion location
BDH1	I	35155	36303	[35313, 35327, 35339, 35347, 35360, 35372, 35374, 35394, 35423, 35437, 35511, 35512, 35517, 35577, 35584, 35653, 35684, 35694, 35694, 35745, 35796, 35872, 35992, 36101, 36152, 36187, 36196, 36243, 36271, 36283, 36289]	[1, 1, 2, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 4, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 5, 1]
YAL059C-A	I	36496	36918	[36669, 36712, 36831, 36843, 36912]	[1, 1, 1, 1, 1]
ECM1	I	36509	37147	[36669, 36712, 36831, 36843, 36912, 36955, 37006, 37045, 37053, 37076]	[1, 1, 1, 1, 1, 2, 2, 1, 17, 1]
CNE1	I	37464	38972	[37492, 37519, 37526, 37530, 37532, 37551, 37551, 37563, 37589, 37701, 37714, 37751, 37751, 37756, 37838, 37853, 37872, 37874, 37898, 37919, 37963, 37987, 37993, 38066, 38067, 38078, 38090, 38094, 38110, 38135, 38170, 38191, 38320, 38364, 38386, 38391, 38401, 38405, 38413, 38425, 38429, 38439, 38439, 38440, 38482, 38491, 38491, 38511, 38522, 38540, 38560, 38561, 38563, 38609, 38634, 38642, 38647, 38689, 38700, 38718, 38731, 38756, 38759, 38760, 38761, 38779, 38857, 38881, 38884, 38944]	[1, 20, 11, 13, 40, 13, 9, 5, 1, 3, 1, 1, 1, 1, 3, 65, 1, 2, 1, 1, 1, 4, 1, 55, 46, 4, 9, 5, 1, 1, 1, 1, 1, 2, 1, 1, 3, 2, 60, 1, 3, 1, 1, 1, 2, 1, 36, 30, 1, 21, 2, 1, 12, 1, 1, 2, 1, 12, 1, 1, 164, 3, 1, 33, 1, 1, 2, 1, 1, 1]
YAL056C-A	I	38696	39046	[38700, 38718, 38731, 38756, 38759, 38760, 38761, 38779, 38857, 38881, 38884, 38944, 39013]	[1, 1, 164, 3, 1, 33, 1, 1, 2, 1, 1, 1, 2]
GPB2	I	39259	41901	[39281, 39351, 39615, 40092, 40202, 40214, 40221, 40229, 40362, 40368, 40582, 40612, 40677, 40679, 40704, 40712, 40794, 40802, 40846, 40919, 41205, 41344, 41402, 41407, 41479, 41491, 41549, 41560, 41642, 41764, 41851]	[1, 2, 1, 1, 1, 1, 24, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 3, 1, 1, 1]
PEX22	I	42177	42719	[42199, 42276, 42538, 42663]	[2, 1, 1, 1]
ACS1	I	42881	45022	[43039, 43097, 43144, 43161, 43178, 43197, 43219, 43229, 43310, 43345, 43399, 43553, 43602, 43610, 43674, 44008, 44024, 44036, 44037, 44090, 44108, 44123, 44167, 44242, 44263, 44332, 44339, 44369, 44374, 44382, 44386, 44390, 44401, 44436, 44486, 44541, 44551, 44557, 44600, 44602, 44639, 44651, 44672, 44698, 44789, 44823, 44832, 44833, 44866]	[3, 1, 3, 2, 1, 6, 12, 1, 7, 2, 54, 8, 1, 3, 3, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 4, 1, 7, 2, 1, 19, 1, 1, 3, 2, 1, 1, 1, 1, 2, 1, 5, 1, 1, 15, 1, 1, 1, 4]
FLC2	I	45899	48250	[45904, 45992, 46029, 46039, 46214, 46217, 46227, 46308, 46336, 46350, 46353, 46357, 46505, 46529, 46652, 46792, 46856, 46979, 47127, 47214, 47219, 47270, 47465, 47466, 47524, 47742, 47758, 47774, 48045, 48126]	[1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 13, 1, 5]
OAF1	I	48564	51707	[48671, 48678, 48695, 48714, 48725, 48779, 48798, 48825, 48829, 49101, 49166, 49299, 49317, 49512, 49551, 49584, 49862, 49900, 50024, 50035, 50086, 50235, 50256, 50261, 50352, 50385, 50647, 50940, 51202, 51338, 51390, 51393, 51398, 51404, 51466, 51479, 51507]	[4, 1, 10, 2, 1, 1, 5, 14, 1, 1, 1, 2, 1, 4, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 6, 2, 2, 4, 1, 1, 1, 1, 2, 6, 2, 1]
AIM2	I	51855	52595	[52057, 52061, 52115, 52190, 52225, 52269, 52357, 52383]	[4, 1, 1, 1, 1, 1, 2, 1]
GEM1	I	52801	54789	[52808, 52838, 52964, 52987, 52995, 53096, 53136, 53207, 53237, 53245, 53266, 53267, 53324, 53356, 53375, 53417, 53454, 53470, 53496, 53516, 53521, 54019, 54085, 54275, 54332, 54352, 54379, 54396, 54437, 54480, 54522, 54532, 54571, 54652, 54686]	[3, 1, 8, 1, 1, 2, 1, 1, 1, 2, 2, 1, 12, 1, 1, 3, 22, 2, 4, 20, 1, 3, 1, 1, 1, 2, 34, 1, 1, 1, 1, 3, 1, 1, 1]
YAL047W-A	I	54584	54913	[54652, 54686, 54812, 54831, 54847, 54870]	[1, 1, 7, 1, 3, 1]
SPC72	I	54989	56857	[55158, 55935, 55940, 55996, 56134, 56152, 56194, 56337, 56407, 56466, 56575, 56633, 56677, 56703, 56803, 56810, 56826]	[1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 2, 1, 2, 2]
BOL3	I	57029	57385	[57033, 57042, 57049, 57082, 57085, 57086, 57087, 57118, 57136, 57157, 57172, 57186, 57192, 57208, 57249, 57261, 57276, 57288, 57294, 57333, 57372]	[1, 1, 1, 2, 3, 3, 1, 13, 1, 1, 2, 1, 1, 2, 1, 2, 23, 1, 2, 1, 1]
YAL045C	I	57488	57796	[57495, 57606, 57615, 57650, 57716, 57727, 57731, 57752, 57796]	[2, 1, 31, 2, 1, 1, 2, 1, 1]
BOL1	I	57518	57850	[57606, 57615, 57650, 57716, 57727, 57731, 57752, 57796, 57822, 57845]	[1, 31, 2, 1, 1, 2, 1, 1, 10, 2]
GCV3	I	57950	58462	[58068, 58088, 58101, 58143, 58173, 58193, 58212, 58298, 58312, 58351, 58351, 58365, 58373, 58425, 58428]	[1, 1, 1, 6, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1]
PTA1	I	58695	61052	[58748, 58775, 58886, 58992, 59003, 59006, 59007, 59057, 59129, 59299, 59418, 59433, 59514, 59646, 59873, 59880, 59898, 60050, 60054, 60059, 60084, 60131, 60213, 60469, 60473, 60574, 60621, 60883, 60901, 60969, 60991, 61002, 61010]	[1, 1, 1, 2, 2, 1, 3, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 3, 1]
YAL042C-A	I	61231	61608	[61235, 61267, 61271, 61317, 61396, 61400, 61401, 61401, 61445, 61491, 61495, 61501, 61517, 61553, 61560, 61566, 61587]	[4, 1, 7, 3, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 2, 14, 2]
ERV46	I	61316	62563	[61317, 61396, 61400, 61401, 61401, 61445, 61491, 61495, 61501, 61517, 61553, 61560, 61566, 61587, 61655, 61658, 61680, 61682, 61764, 61778, 61797, 61825, 61825, 61826, 61826, 61827, 61840, 61893, 61922, 61938, 61938, 61969, 61988, 62019, 62022, 62071, 62090, 62095, 62104, 62105, 62144, 62146, 62239, 62268, 62296, 62342, 62423, 62431, 62448, 62452, 62469]	[3, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 2, 14, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 4, 2, 1, 1, 1, 2, 7]
CDC24	I	62840	65404	[62924, 62989, 63006, 63148, 63224, 63240, 63263, 63457, 63462, 63579, 63632, 63730, 63752, 63765, 63798, 63867, 63909, 64047, 64748, 64800, 64846, 64897, 64968, 65179, 65284, 65286, 65350]	[2, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 4, 1, 1, 1, 1, 2, 1, 1, 2, 2, 14, 2, 2]
CLN3	I	65778	67520	[65785, 65839, 65943, 65964, 65972, 65980, 66010, 66015, 66068, 66081, 66085, 66128, 66230, 66310, 66695, 66709, 66802, 66821, 66849, 66850, 66994, 67115, 67190, 67202, 67212, 67221, 67229, 67256, 67291, 67412, 67500]	[1, 1, 5, 2, 1, 6, 3, 25, 2, 19, 1, 1, 1, 13, 1, 1, 1, 2, 1, 6, 1, 2, 5, 12, 6, 3, 2, 1, 1, 1, 6]
CYC3	I	68716	69525	[68722, 68739, 68751, 68752, 69054, 69122, 69157, 69191, 69204, 69230, 69237, 69247, 69309, 69340, 69389, 69412, 69418, 69437, 69504]	[7, 4, 1, 4, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 3, 2, 1]
CDC19	I	71786	73288	[71883, 71908, 72157, 72163, 72169, 72241, 72298, 72302, 72304, 72410, 72412, 72416, 72452, 72557, 72695, 72697, 72730, 72887, 72903, 72925, 73088, 73208]	[1, 1, 1, 1, 2, 2, 2, 6, 1, 1, 1, 2, 2, 2, 3, 1, 1, 2, 2, 2, 2, 1]
YAL037C-B	I	72326	73300	[72410, 72412, 72416, 72452, 72557, 72695, 72697, 72730, 72887, 72903, 72925, 73088, 73208]	[1, 1, 2, 2, 2, 3, 1, 1, 2, 2, 2, 2, 1]
YAL037C-A	I	73426	73518	[73499, 73511]	[1, 7]
YAL037W	I	74020	74823	[74051, 74082, 74584, 74744]	[7, 3, 18, 2]
RBG1	I	75043	76152	[75212, 75254, 75270, 75358, 75372, 75385, 75465, 75544, 75608, 75654, 75670, 75689, 75810, 75811, 75814, 75861, 75875, 75898, 76049, 76061, 76062, 76073, 76119, 76129]	[1, 3, 8, 1, 1, 1, 1, 12, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 4, 8, 1, 1]
FUN12	I	76427	79435	[76515, 76786, 76881, 77471, 77477, 77497, 77501, 77511, 77514, 77537, 77598, 77618, 77714, 77734, 77764, 77887, 77940, 78919, 78949, 78989, 79104, 79126, 79146, 79261, 79294, 79299]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1]
YAL034C-B	I	79489	79842	[79557, 79591, 79594, 79603, 79632, 79648, 79651, 79652, 79778, 79842]	[6, 2, 1, 4, 28, 8, 7, 1, 1, 1]
MTW1	I	79718	80587	[79778, 79842, 79864, 79898, 79898, 80048, 80483, 80578]	[1, 1, 1, 1, 3, 1, 2, 3]
FUN19	I	80710	81951	[80796, 80834, 80875, 80898, 80923, 80939, 80940, 80953, 80954, 80995, 81100, 81169, 81190, 81232, 81313, 81615, 81639, 81656, 81661, 81684, 81694, 81704, 81753, 81802, 81804, 81850, 81878, 81911]	[2, 9, 35, 6, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 12, 2, 1]
POP5	I	82706	83227	[82998, 82999, 83096, 83196]	[1, 1, 1, 2]
PRP45	I	83335	84474	[83519, 83570, 83577, 83582, 83652, 83664, 83680, 83685, 83705, 83739, 83742, 83815, 83820, 83884, 84023, 84116, 84118, 84203, 84408]	[1, 1, 1, 1, 1, 18, 13, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1]
YAL031W-A	I	84669	84977	[84672, 84940, 84948, 84948, 84957]	[2, 3, 5, 1, 1]
GIP4	I	84749	87031	[84940, 84948, 84948, 84957, 84991, 85006, 85026, 85104, 85165, 85353, 85421, 85523, 86321, 86391, 86743, 86989, 87031]	[3, 5, 1, 1, 1, 1, 3, 2, 1, 2, 1, 1, 4, 1, 4, 1, 1]
SNC1	I	87286	87752	[87287, 87382, 87395, 87403, 87576, 87619]	[1, 54, 3, 29, 2, 1]
MYO4	I	87855	92270	[87900, 88290, 88291, 88329, 88503, 88653, 88967, 89192, 89209, 89491, 89543, 89607, 89863, 89874, 89889, 90061, 90188, 90198, 90251, 90493, 90579, 90671, 90745, 90787, 90793, 90822, 90952, 91036, 91054, 91101, 91148, 91227, 91241, 91248, 91345, 91395, 91400, 91515, 91535, 91664, 91714, 91753, 91801, 91808, 91856, 91859, 91932, 91939, 91985, 92060, 92194, 92264]	[5, 1, 3, 1, 5, 1, 2, 11, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 51, 1, 30, 2, 6, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 4, 1]
FRT2	I	92900	94486	[92978, 92997, 93025, 93106, 93142, 93145, 93185, 93312, 93313, 93322, 93349, 93360, 93400, 93402, 93422, 93426, 93480, 93526, 93582, 93585, 93604, 93648, 93773, 93889, 93900, 93906, 93916, 93986, 94030, 94047, 94061, 94067, 94083, 94100, 94219, 94267]	[20, 3, 7, 1, 1, 1, 1, 2, 6, 3, 3, 1, 1, 1, 1, 2, 5, 4, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 3, 2, 1]
SAW1	I	94687	95472	[94765, 94767, 94914, 95001, 95075, 95091, 95111, 95159, 95172, 95236, 95237]	[3, 1, 2, 2, 1, 1, 1, 1, 1, 5, 1]
YAL026C-A	I	95386	95823	[]	[]
DRS2	I	95630	99697	[96034, 96057, 96101, 96105, 96219, 96243, 96249, 96259, 96391, 96397, 96414, 96505, 96569, 96570, 96602, 96628, 96699, 96728, 96732, 96747, 96787, 96800, 96812, 96862, 96897, 96900, 96901, 96939, 96949, 96962, 96969, 97000, 97036, 97079, 97116, 97227, 97366, 97408, 97767, 97827, 97848, 97857, 98030, 98115, 98194, 98336, 98465, 98470, 98531, 98535, 98572, 98602, 98689, 98693, 98699, 98773, 98911, 99001, 99315, 99350, 99507, 99647, 99652, 99664, 99677]	[26, 1, 2, 1, 2, 2, 1, 5, 1, 1, 1, 1, 1, 3, 1, 3, 1, 1, 13, 1, 1, 2, 5, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 4, 1, 1, 3, 1, 3, 1, 1, 2, 1, 1, 2, 1, 1, 4, 1, 9, 1, 3, 1, 1, 57, 1, 1, 1, 1, 13, 3, 1, 13, 2, 1]
MAK16	I	100225	101145	[100708, 100764, 100849, 100864, 100912, 100923, 100924, 100975, 101020]	[1, 1, 2, 1, 3, 2, 1, 1, 1]
LTE1	I	101565	105872	[101567, 101710, 101887, 102100, 102197, 102374, 102421, 102424, 102472, 102596, 102640, 102914, 103031, 103160, 103476, 103491, 103505, 103524, 103858, 103995, 104021, 104029, 104055, 104059, 104073, 104074, 104075, 104111, 104153, 104266, 104408, 104420, 104709, 104783, 104848, 104854, 104876, 104920, 104936, 105088, 105132, 105261, 105287, 105299, 105439, 105483, 105527, 105529, 105529, 105558, 105631]	[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2]
PMT2	I	106272	108551	[106276, 106291, 106312, 106399, 106447, 106492, 106511, 106562, 106616, 106629, 106652, 106659, 106670, 106688, 106706, 106714, 106733, 106736, 106737, 106760, 106766, 106766, 106798, 106812, 106812, 106876, 106878, 106916, 106917, 106923, 106934, 106945, 106978, 107017, 107017, 107027, 107070, 107098, 107100, 107130, 107136, 107161, 107164, 107168, 107176, 107237, 107275, 107355, 107355, 107477, 107543, 107555, 107712, 107844, 107939, 108084, 108112, 108166, 108281, 108286, 108333, 108378, 108405, 108492, 108511, 108551]	[1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 2, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 11, 2, 1, 1, 3, 1, 1, 1, 2, 1, 3, 1, 1, 1, 3, 2]
FUN26	I	108877	110430	[108993, 109005, 109020, 109023, 109026, 109054, 109076, 109078, 109088, 109097, 109116, 109151, 109233, 109234, 109280, 109424, 109434, 109454, 109479, 109612, 109647, 109705, 109731, 109757, 109788, 109791, 109794, 109826, 109836, 110321, 110378]	[1, 5, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 3, 3, 1, 1, 1, 3, 1, 1, 2, 1, 1, 9]
CCR4	I	110846	113359	[110852, 111062, 111071, 111153, 111367, 111406, 111413, 111492, 111496, 111529, 111565, 111575, 111653, 111657, 111704, 111711, 111784, 111821, 111914, 111952, 111954, 111954, 111955, 112001, 112065, 112103, 112156, 112174, 112221, 112344, 112388, 112663, 112908, 112992, 113001, 113117, 113167, 113174, 113195, 113239, 113283, 113286]	[2, 2, 1, 1, 3, 2, 1, 1, 1, 4, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 6, 1, 1, 1, 1, 2, 1, 1, 1, 6, 1]
ATS1	I	113614	114615	[113633, 113652, 113688, 113704, 113766, 113774, 113807, 113829, 113845, 113855, 113921, 113973, 113976, 113999, 114003, 114011, 114042, 114117, 114202, 114212, 114225, 114278, 114285, 114290, 114297, 114304, 114342, 114360, 114379, 114418, 114429, 114494, 114502, 114509, 114565]	[3, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 15, 1, 1, 3, 2, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 3, 1, 1, 1]
YAL019W-A	I	114250	114819	[114278, 114285, 114290, 114297, 114304, 114342, 114360, 114379, 114418, 114429, 114494, 114502, 114509, 114565, 114623, 114636, 114644, 114672, 114677, 114683, 114688, 114712, 114717, 114725, 114730, 114738, 114749, 114762, 114765, 114773, 114806, 114813]	[1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 3, 1, 1, 1, 22, 1, 1, 1, 4, 4, 4, 1, 7, 1, 7, 3, 14, 8, 1, 2, 1, 30]
FUN30	I	114919	118314	[114956, 114963, 114973, 115027, 115078, 115082, 115118, 115132, 115256, 115273, 115277, 115283, 115313, 115318, 115327, 115333, 115370, 115469, 115562, 115574, 115600, 115600, 115618, 115661, 115727, 115753, 115762, 115799, 115802, 115844, 115952, 116104, 116284, 116310, 116418, 116431, 116448, 116492, 116634, 116645, 116673, 116834, 116936, 116945, 116968, 117116, 117444, 117507, 117549, 117595, 117613, 117940, 117981, 118067, 118108, 118262]	[5, 1, 6, 1, 1, 10, 3, 2, 7, 1, 1, 1, 1, 2, 1, 1, 1, 11, 1, 1, 2, 4, 1, 1, 1, 1, 3, 1, 2, 1, 3, 1, 2, 1, 2, 3, 1, 1, 1, 1, 2, 2, 1, 3, 1, 1, 3, 1, 6, 1, 1, 3, 1, 1, 1, 1]
LDS1	I	118564	119541	[118619, 118649, 118942, 119496, 119534]	[68, 3, 1, 5, 1]
PSK1	I	120225	124295	[120351, 120366, 120685, 120927, 120939, 120949, 120952, 120955, 120996, 121013, 121017, 121141, 121192, 121211, 121235, 121265, 121271, 121301, 121350, 121463, 121509, 121550, 121660, 121743, 122008, 122306, 122403, 122441, 122453, 122461, 122513, 122724, 122756, 122810, 122861, 122945, 122983, 123142, 123202, 123248, 123388, 123416, 123449, 123479, 123512, 123520, 123524, 123539, 123545, 123590, 123625, 123633, 123706, 123750, 123836, 123897, 123916, 123974, 123976, 124017, 124046, 124087, 124089, 124092, 124178, 124261, 124285, 124294]	[1, 1, 1, 1, 6, 1, 2, 1, 1, 1, 2, 1, 1, 3, 1, 2, 2, 3, 3, 1, 1, 2, 2, 1, 1, 1, 1, 1, 4, 1, 4, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 7, 2, 1, 1, 1, 1, 1, 1, 28, 1, 1, 1, 1, 3, 5, 1, 1, 1, 11, 1, 12, 2, 3, 2, 4, 1]
YAL016C-B	I	124307	124492	[124390, 124456]	[34, 1]
YAL016C-A	I	124755	125069	[124755, 124756, 124764, 124778, 124791, 124808, 124826, 124869]	[10, 3, 1, 4, 1, 6, 1, 1]
TPD3	I	124879	126786	[125092, 125683, 125733, 125848, 125866, 125970, 126231]	[1, 1, 2, 1, 1, 1, 2]
NTG1	I	126903	128102	[126919, 126929, 126946, 126969, 127050, 127071, 127112, 127139, 127158, 127171, 127207, 127251, 127252, 127252, 127287, 127295, 127298, 127347, 127441, 127442, 127623, 127635, 127801, 127819, 127856, 127958, 127983, 127991, 128007, 128081, 128093]	[6, 34, 1, 6, 2, 13, 1, 1, 1, 1, 1, 3, 3, 1, 1, 2, 1, 1, 1, 2, 7, 1, 2, 1, 2, 1, 4, 1, 19, 1, 1]
SYN8	I	128252	129019	[128278, 128310, 128388, 128416, 128467, 128524, 128535, 128563, 128564, 128601, 128606, 128607, 128639, 128743, 128777, 128797, 128810, 128943, 128977]	[2, 1, 2, 1, 1, 1, 1, 1, 1, 5, 1, 1, 2, 1, 21, 1, 1, 2, 5]
DEP1	I	129270	130487	[129390, 129691, 130199, 130210, 130216, 130219, 130241, 130328, 130353, 130360, 130435]	[2, 4, 3, 1, 4, 2, 8, 1, 8, 2, 5]
CYS3	I	130799	131983	[130896, 130914, 130917, 130922, 130957, 130962, 131060, 131087, 131115, 131157, 131267, 131321, 131403, 131531, 131605, 131721, 131725, 131733, 131740, 131808, 131809, 131842, 131886, 131895, 131910, 131933, 131937]	[2, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1]
SWC3	I	132199	134076	[132305, 132321, 132340, 132447, 132462, 132508, 132569, 132593, 132830, 132906, 132923, 132966, 133054, 133058, 133077, 133101, 133104, 133108, 133114, 133122, 133146, 133163, 133168, 133221, 133225, 133232, 133243, 133246, 133296, 133333, 133406, 133436, 133443, 133457, 133524, 133618, 133771, 133819, 133832]	[7, 17, 1, 2, 1, 1, 1, 2, 11, 1, 1, 1, 4, 1, 1, 2, 1, 2, 3, 1, 1, 1, 1, 2, 1, 2, 4, 1, 1, 1, 1, 1, 4, 1, 5, 1, 5, 2, 6]
MDM10	I	134184	135665	[134490, 134595, 134645, 134695, 134911, 135272, 135413, 135480, 135583]	[1, 1, 1, 1, 1, 1, 1, 1, 1]
SPO7	I	135854	136633	[135987, 136171, 136279]	[1, 2, 1]
