Gene name	Chromosome	Start location	End location	Insertion locations	Reads per insertion location
FLO9	I	24000	27968	[24009, 24012, 24017, 24025, 24044, 24049, 24069, 24071, 24075, 24075, 24077, 24077, 24082, 24108, 24108, 24109, 24111, 24115, 24122, 24132, 24133, 24158, 24196, 24198, 24205, 24206, 24216, 24217, 24225, 24232, 24236, 24244, 24261, 24264, 24264, 24265, 24265, 24266, 24267, 24269, 24270, 24277, 24286, 24289, 24292, 24297, 24307, 24316, 24351, 24357, 24364, 24367, 24374, 24379, 24384, 24396, 24401, 24421, 24424, 24429, 24434, 24439, 24450, 24465, 24545, 24556, 24576, 24581, 24585, 24592, 24603, 24606, 24610, 24618, 24630, 24644, 24694, 24737, 24748, 24752, 24753, 24758, 24761, 24763, 24771, 24774, 24778, 24786, 24789, 24793, 24797, 24799, 24800, 24804, 24806, 24813, 24816, 24817, 24820, 24821, 24823, 24832, 24834, 24835, 24838, 24846, 24880, 24938, 24967, 24985, 24992, 25023, 25088, 25153, 25198, 25398, 25452, 25457, 25460, 25468, 25481, 25488, 25501, 25507, 25521, 25524, 25527, 25530, 25537, 25543, 25548, 25553, 25558, 25561, 25566, 25570, 25574, 25578, 25582, 25590, 25598, 25604, 25608, 25611, 25628, 25636, 25638, 25639, 25640, 25662, 25668, 25673, 25677, 25705, 26209, 26479, 26485, 26504, 26562, 26565, 26614, 26620, 26639, 26700, 26703, 26749, 26755, 26774, 26801, 26835, 26868, 26884, 26902, 26920, 26945, 26985, 26990, 26995, 26998, 27023, 27037, 27059, 27066, 27072, 27073, 27108, 27125, 27216, 27220, 27245, 27248, 27260, 27292, 27332, 27343, 27351, 27390, 27428, 27528, 27568, 27684, 27706, 27852]	[1, 1, 1, 25, 1, 3, 21, 5, 19, 2, 41, 39, 1, 6, 16, 1, 3, 19, 27, 2, 1, 2, 1, 1, 1, 2, 7, 112, 9, 1, 16, 6, 1, 2, 4, 8, 7, 18, 4, 51, 15, 25, 1, 13, 10, 20, 1, 44, 4, 6, 1, 1, 10, 1, 8, 2, 5, 2, 11, 44, 4, 1, 11, 20, 3, 1, 21, 34, 3, 26, 9, 3, 1, 1, 1, 11, 1, 1, 1, 1, 1, 33, 6, 30, 24, 2, 121, 16, 40, 20, 2, 22, 2, 104, 13, 31, 4, 54, 1, 7, 123, 32, 27, 4, 5, 2, 13, 1, 3, 29, 1, 50, 9, 2, 10, 6, 2, 15, 1, 2, 19, 5, 1, 28, 8, 1, 14, 42, 6, 64, 12, 12, 1, 29, 12, 25, 25, 19, 46, 7, 10, 1, 1, 7, 20, 75, 1, 1, 158, 1, 5, 8, 1, 1, 1, 6, 2, 5, 1, 20, 1, 1, 2, 28, 2, 7, 4, 4, 1, 10, 6, 72, 3, 2, 2, 53, 13, 1, 15, 48, 1, 3, 2, 43, 14, 1, 3, 18, 7, 11, 8, 17, 5, 1, 14, 3, 1, 44, 4, 2, 2, 31, 29]
GDH3	I	31567	32940	[31573, 31584, 31589, 31598, 31605, 31618, 31641, 31645, 31652, 31659, 31660, 31662, 31671, 31675, 31677, 31683, 31683, 31684, 31687, 31691, 31692, 31696, 31727, 31730, 31740, 31752, 31754, 31759, 31796, 31805, 31817, 31822, 31834, 31853, 31859, 31861, 31876, 31880, 31880, 31883, 31889, 31892, 31915, 31930, 31941, 31942, 31945, 31965, 31982, 32004, 32044, 32066, 32070, 32074, 32081, 32089, 32095, 32100, 32115, 32121, 32139, 32180, 32185, 32208, 32241, 32277, 32281, 32288, 32299, 32329, 32379, 32382, 32386, 32387, 32388, 32450, 32453, 32475, 32476, 32506, 32530, 32535, 32559, 32582, 32587, 32590, 32593, 32594, 32600, 32608, 32611, 32613, 32620, 32633, 32641, 32644, 32654, 32659, 32660, 32674, 32675, 32676, 32687, 32711, 32719, 32754, 32760, 32767, 32769, 32778, 32780, 32784, 32789, 32795, 32798, 32804, 32809, 32815, 32820, 32821, 32828, 32834, 32841, 32847, 32850, 32853, 32861, 32901, 32905, 32912, 32924, 32929, 32940]	[4, 2, 1, 3, 13, 7, 14, 2, 2, 1, 6, 8, 1, 20, 1, 7, 5, 8, 7, 5, 7, 4, 16, 9, 4, 9, 2, 32, 3, 1, 1, 52, 1, 68, 5, 46, 16, 30, 2, 1, 83, 1, 15, 2, 16, 1, 22, 3, 1, 2, 1, 16, 6, 31, 17, 13, 1, 9, 5, 1, 22, 18, 1, 1, 7, 4, 18, 4, 2, 62, 14, 2, 9, 14, 4, 1, 26, 38, 1, 21, 28, 71, 6, 8, 1, 14, 7, 8, 11, 8, 7, 2, 23, 14, 2, 11, 1, 39, 9, 35, 1, 19, 67, 4, 13, 6, 1, 8, 30, 3, 76, 36, 15, 55, 5, 82, 16, 81, 1, 1, 38, 76, 2, 18, 1, 35, 4, 36, 7, 10, 1, 42, 66]
BDH2	I	33448	34701	[33465, 33469, 33473, 33485, 33496, 33523, 33528, 33577, 33581, 33625, 33628, 33629, 33635, 33638, 33666, 33680, 33686, 33693, 33694, 33701, 33729, 33752, 33756, 33756, 33805, 33816, 33835, 33859, 33873, 33876, 33879, 33922, 33950, 33957, 33967, 33983, 33986, 33989, 33990, 34027, 34044, 34051, 34072, 34076, 34081, 34085, 34088, 34121, 34128, 34185, 34200, 34209, 34209, 34221, 34237, 34247, 34252, 34282, 34289, 34290, 34298, 34321, 34324, 34328, 34335, 34339, 34358, 34363, 34364, 34376, 34394, 34395, 34399, 34401, 34406, 34419, 34426, 34427, 34437, 34440, 34443, 34444, 34447, 34451, 34452, 34455, 34456, 34456, 34459, 34459, 34462, 34478, 34496, 34503, 34508, 34516, 34521, 34524, 34527, 34528, 34529, 34530, 34541, 34559, 34567, 34569, 34578, 34583, 34583, 34588, 34592, 34601, 34610, 34618, 34621, 34633, 34633, 34636, 34639, 34648, 34652, 34659, 34661, 34678]	[3, 3, 2, 1, 16, 1, 1, 54, 3, 32, 3, 7, 1, 70, 4, 4, 1, 4, 1, 1, 53, 5, 29, 3, 23, 1, 1, 5, 1, 2, 52, 134, 21, 1, 3, 2, 6, 4, 19, 1, 6, 96, 2, 1, 1, 2, 1, 25, 99, 4, 42, 20, 49, 1, 12, 1, 1, 3, 2, 5, 1, 11, 55, 4, 1, 9, 3, 11, 17, 13, 1, 38, 2, 98, 2, 10, 52, 1, 10, 57, 25, 7, 47, 31, 80, 1, 9, 13, 96, 2, 65, 3, 1, 35, 1, 72, 6, 65, 1, 11, 1, 2, 5, 1, 47, 1, 4, 79, 1, 35, 13, 81, 21, 14, 2, 49, 1, 26, 19, 12, 2, 10, 13, 1]
BDH1	I	35155	36303	[35162, 35164, 35166, 35192, 35209, 35213, 35225, 35236, 35252, 35271, 35278, 35294, 35304, 35329, 35371, 35401, 35413, 35413, 35420, 35436, 35458, 35471, 35474, 35487, 35509, 35513, 35515, 35521, 35539, 35539, 35555, 35573, 35629, 35661, 35681, 35689, 35692, 35696, 35700, 35731, 35771, 35792, 35796, 35805, 35840, 35892, 35931, 35933, 35938, 35945, 35956, 35962, 36051, 36068, 36070, 36078, 36099, 36166, 36245, 36254, 36270]	[80, 1, 1, 94, 1, 1, 91, 3, 1, 1, 5, 1, 3, 10, 17, 4, 34, 1, 1, 42, 17, 4, 20, 4, 11, 3, 3, 6, 11, 16, 1, 30, 29, 1, 2, 1, 11, 1, 10, 29, 54, 15, 4, 7, 2, 5, 2, 10, 1, 2, 3, 21, 33, 14, 56, 1, 25, 20, 27, 34, 1]
YAL059C-A	I	36496	36918	[36506, 36509, 36514, 36517, 36519, 36580, 36637, 36650, 36665, 36727, 36811, 36828, 36833, 36839, 36868]	[61, 1, 14, 27, 2, 10, 26, 2, 14, 4, 2, 2, 14, 3, 7]
ECM1	I	36509	37147	[36509, 36514, 36517, 36519, 36580, 36637, 36650, 36665, 36727, 36811, 36828, 36833, 36839, 36868, 36948, 36951, 36994, 36996, 37015, 37019, 37095, 37114, 37133]	[1, 14, 27, 2, 10, 26, 2, 14, 4, 2, 2, 14, 3, 7, 1, 1, 2, 1, 1, 1, 1, 1, 3]
CNE1	I	37464	38972	[37465, 37474, 37481, 37500, 37505, 37511, 37514, 37519, 37531, 37531, 37536, 37542, 37558, 37571, 37578, 37583, 37594, 37605, 37614, 37620, 37647, 37650, 37657, 37661, 37667, 37673, 37689, 37690, 37693, 37697, 37698, 37703, 37723, 37728, 37734, 37742, 37754, 37757, 37768, 37786, 37790, 37816, 37829, 37832, 37839, 37840, 37845, 37851, 37861, 37866, 37870, 37875, 37898, 37899, 37900, 37902, 37907, 37910, 37915, 37918, 37927, 37934, 37946, 37969, 37974, 37976, 37993, 38001, 38005, 38006, 38084, 38126, 38146, 38181, 38184, 38200, 38232, 38237, 38248, 38267, 38268, 38275, 38285, 38294, 38355, 38384, 38393, 38396, 38404, 38438, 38442, 38451, 38520, 38524, 38536, 38555, 38558, 38562, 38562, 38568, 38575, 38602, 38619, 38652, 38669, 38678, 38682, 38684, 38717, 38722, 38729, 38738, 38743, 38756, 38785, 38794, 38801, 38805, 38831, 38840, 38849, 38877, 38884, 38888, 38888, 38903, 38907, 38910, 38913, 38916, 38927, 38931, 38967]	[2, 1, 13, 394, 22, 70, 1, 27, 5, 41, 9, 322, 20, 156, 1, 60, 3, 324, 29, 6, 1, 1, 91, 2, 1, 1, 4, 3, 1, 22, 4, 3, 45, 21, 3, 1, 213, 25, 4, 1, 3, 1, 109, 9, 1105, 293, 119, 2, 1, 1, 43, 118, 1, 238, 20, 138, 1, 111, 54, 1, 3, 7, 1, 1, 2, 31, 2, 14, 3, 1, 69, 56, 1, 1, 73, 1, 80, 1, 1, 81, 286, 1, 1, 1, 112, 61, 71, 305, 56, 14, 7, 1, 8, 1, 92, 3, 35, 187, 7, 11, 35, 1, 6, 1, 42, 46, 16, 1, 127, 34, 1, 19, 1, 17, 1, 42, 23, 45, 1, 2, 1, 3, 9, 115, 128, 1, 30, 26, 1, 1, 11, 1, 3]
YAL056C-A	I	38696	39046	[38717, 38722, 38729, 38738, 38743, 38756, 38785, 38794, 38801, 38805, 38831, 38840, 38849, 38877, 38884, 38888, 38888, 38903, 38907, 38910, 38913, 38916, 38927, 38931, 38967, 38994, 38998, 39028, 39035, 39040, 39041, 39045]	[127, 34, 1, 19, 1, 17, 1, 42, 23, 45, 1, 2, 1, 3, 9, 115, 128, 1, 30, 26, 1, 1, 11, 1, 3, 1, 24, 2, 2, 17, 2, 96]
GPB2	I	39259	41901	[39263, 39277, 39353, 39381, 39388, 39434, 39477, 39530, 39540, 39542, 39558, 39736, 39957, 39962, 40072, 40155, 40189, 40192, 40216, 40230, 40304, 40309, 40367, 40389, 40431, 40510, 40649, 40678, 40795, 40798, 40974, 41004, 41032, 41065, 41069, 41102, 41121, 41128, 41207, 41341, 41345, 41409, 41469, 41623, 41640, 41661, 41728, 41789]	[3, 4, 3, 2, 2, 1, 3, 20, 30, 1, 7, 1, 5, 1, 3, 12, 15, 1, 2, 2, 2, 35, 2, 6, 11, 1, 3, 2, 1, 1, 4, 16, 2, 30, 4, 6, 29, 23, 1, 15, 1, 11, 7, 1, 4, 8, 1, 3]
PEX22	I	42177	42719	[42180, 42211, 42238, 42266, 42279, 42297, 42298, 42306, 42313, 42318, 42321, 42338, 42349, 42429, 42448, 42457, 42488, 42489, 42609, 42645, 42677, 42680, 42682, 42689, 42699]	[1, 2, 1, 3, 2, 62, 10, 1, 35, 6, 32, 6, 11, 18, 9, 27, 5, 1, 1, 60, 25, 1, 1, 1, 2]
ACS1	I	42881	45022	[42883, 42890, 43011, 43019, 43020, 43037, 43115, 43118, 43130, 43134, 43159, 43164, 43172, 43177, 43181, 43186, 43189, 43198, 43220, 43233, 43239, 43251, 43263, 43277, 43311, 43316, 43327, 43328, 43331, 43336, 43338, 43339, 43340, 43340, 43343, 43351, 43354, 43368, 43377, 43397, 43415, 43437, 43484, 43504, 43510, 43514, 43520, 43544, 43549, 43554, 43564, 43574, 43577, 43585, 43592, 43597, 43616, 43651, 43654, 43657, 43657, 43660, 43664, 43666, 43667, 43677, 43688, 43694, 43701, 43706, 43706, 43742, 43765, 43776, 43779, 43797, 43840, 43857, 43930, 43956, 43985, 43988, 43994, 44027, 44048, 44050, 44083, 44104, 44109, 44110, 44160, 44164, 44165, 44168, 44171, 44186, 44214, 44237, 44317, 44326, 44332, 44333, 44335, 44336, 44372, 44380, 44400, 44408, 44409, 44426, 44435, 44439, 44486, 44489, 44527, 44533, 44543, 44546, 44548, 44590, 44598, 44603, 44649, 44653, 44678, 44705, 44711, 44716, 44724, 44824, 44838, 44858, 44869, 44882, 44892, 44908, 44913, 44956]	[1, 1, 1, 2, 2, 3, 46, 2, 1, 25, 19, 1, 6, 7, 31, 1, 4, 17, 4, 7, 19, 29, 89, 1, 5, 4, 15, 8, 1, 16, 30, 17, 26, 4, 1, 1, 8, 57, 1, 20, 1, 1, 47, 4, 2, 28, 1, 8, 18, 3, 1, 21, 3, 5, 41, 1, 18, 1, 8, 5, 14, 1, 5, 3, 1, 24, 4, 9, 5, 11, 2, 1, 18, 1, 1, 2, 30, 22, 1, 1, 1, 13, 2, 19, 1, 15, 6, 122, 2, 7, 5, 5, 4, 28, 3, 10, 22, 1, 53, 1, 2, 1, 14, 8, 47, 5, 13, 1, 44, 7, 20, 6, 2, 8, 9, 1, 5, 22, 12, 5, 1, 55, 2, 32, 6, 4, 9, 1, 3, 90, 6, 22, 41, 10, 2, 2, 7, 6]
FLC2	I	45899	48250	[45899, 45902, 46201, 46258, 46262, 46273, 46427, 46504, 46508, 46672, 46750, 46856, 46860, 46897, 47219, 47223, 47330, 47351, 47415, 47419, 47464, 47469, 47541, 47576, 47580, 47645, 47694, 47719, 47735, 47742, 47758, 47773, 47801, 47816, 47822, 47862, 47867, 47880, 47929, 47965, 47979, 47991, 48024, 48042, 48087, 48094, 48109, 48134, 48137, 48143, 48149, 48154, 48162, 48168, 48176, 48203, 48215, 48223]	[7, 2, 2, 3, 4, 9, 2, 2, 6, 2, 2, 1, 11, 2, 2, 1, 2, 1, 4, 17, 13, 2, 1, 48, 3, 1, 1, 42, 16, 13, 8, 12, 3, 48, 5, 2, 9, 1, 4, 45, 1, 129, 2, 3, 32, 1, 1, 1, 19, 1, 6, 4, 1, 2, 22, 14, 5, 1]
OAF1	I	48564	51707	[48566, 48593, 48609, 48621, 48626, 48633, 48641, 48642, 48650, 48655, 48660, 48665, 48668, 48675, 48694, 48700, 48706, 48738, 48745, 48798, 48808, 48812, 48825, 48828, 48832, 48840, 48852, 48874, 48894, 48896, 48910, 48979, 48987, 48991, 48998, 49018, 49026, 49110, 49120, 49147, 49152, 49289, 49386, 49557, 49594, 49610, 49640, 49657, 49677, 49797, 49814, 49819, 49822, 49822, 49884, 49933, 49934, 49938, 49974, 50007, 50058, 50075, 50084, 50089, 50090, 50113, 50263, 50282, 50306, 50307, 50409, 50413, 50449, 50564, 50571, 50678, 50715, 50770, 50778, 50781, 50787, 50920, 50928, 50947, 50981, 50985, 50989, 51015, 51019, 51113, 51123, 51235, 51304, 51357, 51401, 51435, 51460, 51466, 51471, 51504, 51589, 51635, 51654, 51693, 51693]	[2, 6, 35, 10, 9, 15, 3, 5, 48, 24, 21, 38, 9, 1, 38, 14, 6, 2, 1, 1, 15, 12, 8, 11, 2, 12, 1, 1, 5, 3, 3, 11, 27, 1, 4, 26, 50, 1, 1, 19, 17, 17, 1, 1, 3, 3, 9, 1, 30, 21, 5, 3, 4, 2, 10, 3, 1, 35, 10, 1, 18, 26, 2, 2, 1, 5, 7, 2, 31, 6, 7, 2, 1, 1, 1, 4, 1, 4, 3, 1, 2, 1, 3, 14, 1, 1, 5, 5, 12, 1, 16, 49, 1, 3, 11, 19, 5, 1, 3, 8, 4, 16, 1, 1, 5]
AIM2	I	51855	52595	[51867, 51959, 51967, 52022, 52033, 52055, 52101, 52139, 52149, 52155, 52173, 52175, 52178, 52186, 52213, 52258, 52326, 52338, 52339, 52344, 52348, 52356, 52396, 52402, 52422, 52477, 52490, 52504, 52512, 52538]	[1, 2, 1, 19, 7, 7, 31, 26, 22, 43, 1, 6, 10, 1, 31, 9, 7, 1, 6, 45, 23, 6, 1, 1, 1, 1, 1, 2, 18, 1]
GEM1	I	52801	54789	[52805, 52809, 52820, 52820, 52844, 52852, 52866, 52890, 52893, 52897, 52900, 52907, 52942, 52950, 52956, 52965, 52996, 53034, 53050, 53091, 53100, 53114, 53138, 53143, 53191, 53248, 53260, 53289, 53309, 53326, 53331, 53332, 53336, 53364, 53375, 53380, 53390, 53399, 53456, 53468, 53472, 53475, 53482, 53503, 53507, 53508, 53509, 53516, 53521, 53533, 53543, 53549, 53564, 53581, 53710, 53727, 53732, 53744, 53808, 53815, 53818, 53833, 53847, 53874, 53914, 53959, 53989, 53994, 54005, 54017, 54022, 54052, 54063, 54068, 54098, 54182, 54208, 54213, 54276, 54280, 54289, 54298, 54352, 54399, 54479, 54479, 54484, 54484, 54497, 54510, 54514, 54516, 54529, 54533, 54550, 54574, 54653, 54664, 54666, 54692, 54788]	[3, 13, 16, 2, 17, 3, 1, 1, 1, 2, 1, 1, 1, 3, 16, 1, 59, 4, 3, 17, 4, 8, 12, 1, 6, 5, 48, 1, 13, 1, 9, 1, 1, 24, 7, 4, 2, 1, 1, 1, 4, 3, 1, 46, 3, 2, 1, 4, 46, 14, 3, 48, 1, 1, 19, 19, 28, 21, 9, 3, 88, 2, 2, 1, 1, 28, 27, 1, 52, 3, 1, 124, 1, 1, 1, 7, 1, 21, 6, 3, 5, 8, 2, 8, 11, 4, 73, 13, 1, 68, 2, 33, 1, 22, 1, 42, 1, 25, 3, 10, 1]
YAL047W-A	I	54584	54913	[54653, 54664, 54666, 54692, 54788, 54816, 54826, 54833, 54854, 54859, 54861, 54862, 54867, 54870, 54878, 54884, 54886, 54891, 54900, 54908]	[1, 25, 3, 10, 1, 5, 2, 1, 2, 2, 5, 1, 1, 2, 4, 6, 1, 4, 2, 2]
SPC72	I	54989	56857	[55027, 55213, 55789, 55932, 55937, 56149, 56156, 56409, 56708, 56731, 56736, 56738, 56741, 56742, 56745, 56750, 56759, 56825, 56829, 56855, 56856, 56857]	[1, 1, 19, 1, 1, 1, 5, 14, 4, 41, 10, 20, 1, 28, 8, 8, 49, 1, 1, 3, 53, 1]
BOL3	I	57029	57385	[57030, 57034, 57066, 57073, 57082, 57086, 57087, 57088, 57091, 57123, 57129, 57134, 57156, 57158, 57185, 57189, 57189, 57222, 57230, 57249, 57252, 57279, 57297, 57310, 57341, 57344, 57349, 57365, 57372]	[36, 4, 1, 2, 4, 6, 1, 2, 1, 23, 65, 5, 2, 1, 7, 1, 21, 1, 1, 40, 107, 17, 16, 1, 11, 2, 2, 2, 1]
YAL045C	I	57488	57796	[57511, 57517, 57596, 57615, 57645, 57651, 57680, 57683, 57713, 57747, 57788, 57788]	[12, 8, 1, 2, 13, 50, 6, 34, 1, 1, 2, 57]
BOL1	I	57518	57850	[57596, 57615, 57645, 57651, 57680, 57683, 57713, 57747, 57788, 57788, 57798, 57801, 57812, 57816, 57820, 57828]	[1, 2, 13, 50, 6, 34, 1, 1, 2, 57, 21, 1, 1, 1, 1, 53]
GCV3	I	57950	58462	[57958, 57962, 57967, 57972, 58052, 58066, 58072, 58088, 58146, 58159, 58170, 58177, 58185, 58250, 58309, 58313, 58359, 58379, 58427]	[8, 4, 23, 1, 2, 26, 1, 1, 9, 9, 1, 1, 26, 1, 5, 2, 1, 2, 12]
PTA1	I	58695	61052	[58697, 58740, 58883, 58920, 59003, 59007, 59055, 59060, 59114, 59176, 59180, 59339, 59345, 59375, 59441, 59450, 59460, 59460, 59466, 59470, 59478, 59497, 59501, 59505, 59508, 59517, 59526, 59538, 59646, 59651, 59732, 59868, 59875, 60121, 60375, 60718, 60882, 60931, 61006, 61034, 61041, 61048]	[1, 1, 2, 1, 6, 12, 4, 12, 1, 1, 1, 4, 3, 1, 2, 27, 1, 3, 8, 8, 16, 1, 6, 11, 18, 4, 10, 17, 3, 1, 2, 2, 1, 3, 1, 1, 2, 2, 7, 1, 1, 1]
YAL042C-A	I	61231	61608	[61231, 61247, 61264, 61266, 61269, 61271, 61315, 61319, 61362, 61368, 61384, 61387, 61394, 61397, 61399, 61400, 61403, 61404, 61408, 61415, 61416, 61440, 61493, 61515, 61552, 61555, 61570, 61599]	[1, 12, 13, 22, 1, 1, 15, 5, 18, 2, 33, 46, 8, 7, 3, 19, 6, 27, 2, 7, 2, 1, 2, 15, 64, 3, 17, 4]
ERV46	I	61316	62563	[61319, 61362, 61368, 61384, 61387, 61394, 61397, 61399, 61400, 61403, 61404, 61408, 61415, 61416, 61440, 61493, 61515, 61552, 61555, 61570, 61599, 61647, 61667, 61679, 61681, 61682, 61683, 61696, 61725, 61737, 61740, 61744, 61746, 61757, 61762, 61787, 61823, 61828, 61834, 61911, 61936, 61940, 62008, 62029, 62073, 62077, 62101, 62105, 62108, 62112, 62159, 62167, 62169, 62190, 62258, 62290, 62293, 62296, 62324, 62339, 62343, 62378, 62453, 62457, 62497, 62505, 62539]	[5, 18, 2, 33, 46, 8, 7, 3, 19, 6, 27, 2, 7, 2, 1, 2, 15, 64, 3, 17, 4, 1, 40, 30, 1, 1, 25, 2, 7, 9, 6, 14, 2, 50, 1, 14, 25, 5, 20, 1, 2, 21, 16, 3, 1, 46, 5, 1, 1, 11, 1, 1, 1, 1, 16, 43, 1, 1, 28, 7, 10, 2, 1, 24, 11, 3, 2]
CDC24	I	62840	65404	[62863, 62906, 62925, 62935, 62942, 63193, 63194, 63197, 63217, 63295, 63299, 63582, 63617, 63697, 63800, 63911, 64674, 64745, 64848, 64958, 65173, 65230, 65234, 65283]	[8, 1, 1, 12, 2, 37, 1, 15, 1, 3, 42, 1, 4, 1, 19, 36, 2, 36, 5, 2, 16, 5, 9, 9]
CLN3	I	65778	67520	[65840, 65849, 65854, 65875, 65883, 65964, 65976, 65987, 66018, 66089, 66122, 66140, 66141, 66162, 66212, 66233, 66246, 66289, 66302, 66336, 66390, 66486, 66496, 66595, 66609, 66641, 66681, 66697, 66708, 66712, 66819, 67180, 67188, 67201, 67211, 67220, 67228, 67264, 67267, 67359, 67422, 67456]	[17, 2, 1, 1, 2, 8, 10, 2, 4, 1, 1, 8, 2, 2, 1, 1, 1, 8, 32, 1, 3, 1, 2, 5, 8, 4, 9, 13, 3, 11, 6, 8, 10, 1, 1, 1, 79, 1, 12, 1, 16, 1]
CYC3	I	68716	69525	[68723, 68729, 68753, 68761, 68765, 68771, 68806, 68815, 68817, 68829, 68842, 68848, 68859, 68864, 68881, 68886, 68889, 68890, 68912, 68915, 68947, 68960, 68989, 68994, 68997, 69006, 69011, 69015, 69016, 69034, 69040, 69045, 69070, 69123, 69154, 69158, 69209, 69237, 69249, 69289, 69297, 69301, 69304, 69312, 69402, 69420, 69425, 69437, 69444, 69450, 69458, 69464, 69476, 69486, 69503, 69503, 69504, 69508]	[1, 15, 1, 1, 1, 6, 12, 22, 13, 1, 1, 5, 19, 4, 2, 1, 2, 21, 8, 4, 1, 1, 25, 1, 6, 2, 1, 17, 1, 3, 13, 30, 51, 3, 3, 23, 6, 13, 1, 10, 12, 3, 20, 25, 32, 1, 4, 10, 3, 12, 4, 4, 4, 1, 4, 2, 1, 3]
CDC19	I	71786	73288	[72112, 72157, 72160, 72301, 72305, 72319, 72377, 72409, 72415, 72494, 72497, 72500, 72693, 72697, 72698, 72891]	[9, 3, 5, 21, 6, 1, 2, 8, 2, 1, 12, 1, 23, 1, 2, 46]
YAL037C-B	I	72326	73300	[72377, 72409, 72415, 72494, 72497, 72500, 72693, 72697, 72698, 72891]	[2, 8, 2, 1, 12, 1, 23, 1, 2, 46]
YAL037C-A	I	73426	73518	[73455, 73468, 73483, 73486, 73499, 73511]	[4, 1, 22, 6, 1, 45]
