Gene name	Chromosome	Start location	End location	Insertion locations	Reads per insertion location
GEM1	I	52801	54789	[52807, 52820, 52825, 52892, 52951, 52956, 52961, 53022, 53025, 53033, 53036, 53114, 53118, 53133, 53138, 53155, 53165, 53170, 53268, 53295, 53317, 53332, 53336, 53348, 53374, 53379, 53417, 53434, 53468, 53472, 53473, 53473, 53478, 53484, 53507, 53510, 53517, 53526, 53536, 53557, 53570, 53630, 53699, 53831, 53842, 53908, 53913, 53916, 53965, 53976, 54018, 54022, 54173, 54178, 54183, 54191, 54207, 54211, 54221, 54276, 54280, 54281, 54461, 54471, 54477, 54478, 54479, 54479, 54481, 54483, 54510, 54514, 54519, 54528, 54532, 54574, 54627, 54642, 54669, 54675, 54682]	[29, 13, 7, 92, 9, 49, 5, 78, 1, 101, 137, 61, 102, 101, 72, 288, 149, 1, 26, 445, 47, 6, 629, 1, 12, 4, 12, 6, 2, 119, 32, 20, 78, 122, 72, 96, 79, 62, 13, 228, 185, 593, 54, 14, 487, 24, 9, 2, 47, 16, 58, 3, 2, 100, 51, 49, 31, 1, 8, 27, 33, 1, 238, 215, 14, 1, 2, 1, 1, 108, 118, 1, 13, 1, 18, 33, 5, 10, 1003, 65, 79]
YAL047W-A	I	54584	54913	[54627, 54642, 54669, 54675, 54682, 54803, 54808, 54811, 54833, 54834, 54847, 54856, 54870, 54881, 54884, 54899, 54899, 54904]	[5, 10, 1003, 65, 79, 177, 15, 1, 252, 93, 66, 55, 96, 188, 83, 7, 1, 66]
SPC72	I	54989	56857	[55028, 55764, 55933, 55934, 55936, 55937, 55938, 55939, 56073, 56150, 56154, 56404, 56404, 56405, 56406, 56409, 56705, 56709, 56713, 56728, 56731, 56735, 56736, 56855, 56856]	[2, 1, 59, 3, 2, 18, 1, 140, 2, 27, 1, 4, 1, 27, 1, 16, 11, 42, 6, 5, 11, 6, 9, 42, 2]
BOL3	I	57029	57385	[57029, 57029, 57030, 57034, 57054, 57059, 57074, 57082, 57083, 57086, 57087, 57097, 57149, 57173, 57185, 57186, 57188, 57189, 57190, 57190, 57193, 57257, 57261, 57265, 57283, 57287, 57309, 57342, 57345, 57365]	[21, 1, 1, 43, 433, 1, 1, 21, 3, 169, 257, 3, 27, 127, 225, 2, 6, 26, 1, 68, 4, 267, 57, 26, 70, 1, 10, 1, 46, 33]
YAL045C	I	57488	57796	[57553, 57609, 57618, 57622, 57635, 57647, 57661, 57674, 57683, 57703, 57740, 57768, 57775, 57794]	[93, 148, 1, 110, 141, 101, 43, 149, 1, 129, 95, 111, 3, 25]
BOL1	I	57518	57850	[57553, 57609, 57618, 57622, 57635, 57647, 57661, 57674, 57683, 57703, 57740, 57768, 57775, 57794, 57799, 57812, 57822, 57838, 57843, 57846]	[93, 148, 1, 110, 141, 101, 43, 149, 1, 129, 95, 111, 3, 25, 8, 63, 103, 143, 60, 1]
GCV3	I	57950	58462	[57957, 57963, 57964, 57997, 57998, 58013, 58065, 58141, 58146, 58146, 58154, 58157, 58182, 58185, 58196, 58309, 58314, 58317, 58324, 58342, 58344, 58363, 58385, 58427, 58431, 58448, 58457]	[15, 1, 5, 1, 140, 94, 126, 1, 43, 1, 1, 29, 130, 102, 137, 64, 1, 123, 34, 8, 124, 2, 54, 20, 33, 3, 73]
PTA1	I	58695	61052	[58851, 58854, 58882, 59002, 59003, 59007, 59055, 59180, 59337, 59340, 59340, 59344, 59345, 59345, 59451, 59470, 59499, 59524, 59538, 59646, 59650, 59864, 59868, 60121, 60376, 60719, 60948, 60952, 61002, 61006, 61007]	[1, 52, 5, 2, 31, 75, 88, 1, 1, 11, 1, 22, 1, 21, 60, 85, 19, 1, 12, 60, 21, 27, 67, 34, 12, 3, 126, 1, 96, 5, 1]
YAL042C-A	I	61231	61608	[61235, 61240, 61254, 61255, 61255, 61257, 61266, 61276, 61313, 61375, 61380, 61388, 61390, 61394, 61399, 61399, 61400, 61401, 61412, 61415, 61551, 61555, 61556]	[206, 130, 38, 99, 139, 22, 9, 74, 15, 111, 46, 121, 19, 4, 5, 1, 30, 914, 142, 33, 141, 27, 2]
ERV46	I	61316	62563	[61375, 61380, 61388, 61390, 61394, 61399, 61399, 61400, 61401, 61412, 61415, 61551, 61555, 61556, 61675, 61679, 61684, 61722, 61725, 61731, 61738, 61740, 61743, 61745, 61756, 61823, 61828, 61935, 61941, 61993, 62028, 62031, 62081, 62084, 62089, 62103, 62106, 62217, 62239, 62258, 62270, 62276, 62281, 62295, 62324, 62338, 62344, 62368, 62372, 62436, 62444, 62463, 62506, 62512, 62534, 62539, 62539]	[111, 46, 121, 19, 4, 5, 1, 30, 914, 142, 33, 141, 27, 2, 3, 81, 6, 147, 11, 2, 1, 37, 1, 151, 164, 2, 7, 3, 350, 236, 8, 11, 2, 16, 180, 52, 17, 121, 1, 44, 120, 210, 123, 53, 288, 59, 33, 1, 6, 2, 150, 3, 7, 5, 2, 7, 70]
CDC24	I	62840	65404	[62896, 62929, 62935, 63193, 63197, 63231, 63295, 63299, 63612, 63617, 63795, 63796, 63800, 63804, 63906, 63912, 64297, 64673, 64746, 64838, 64841, 64844, 64845, 65176, 65180, 65234, 65284, 65289, 65290]	[48, 4, 6, 64, 47, 46, 2, 18, 36, 27, 1, 45, 100, 1, 1, 262, 6, 170, 91, 25, 4, 3, 241, 13, 9, 16, 52, 1, 2]
CLN3	I	65778	67520	[65804, 65834, 65840, 65844, 65883, 65978, 66095, 66151, 66174, 66211, 66216, 66289, 66336, 66432, 66640, 66645, 66682, 66708, 66713, 67173, 67177, 67178, 67188, 67192, 67296, 67311, 67416, 67421]	[123, 5, 19, 2, 6, 11, 5, 320, 411, 1, 16, 5, 24, 1, 99, 6, 6, 7, 2, 152, 1, 2, 39, 2, 4, 1, 1, 50]
CYC3	I	68716	69525	[68725, 68738, 68741, 68747, 68748, 68753, 68757, 68758, 68764, 68768, 68772, 68772, 68775, 68782, 68786, 68789, 68791, 68794, 68799, 68805, 68806, 68807, 68813, 68815, 68817, 68818, 68821, 68826, 68842, 68848, 68852, 68856, 68856, 68864, 68867, 68870, 68874, 68875, 68881, 68886, 68896, 68897, 68904, 68907, 68910, 68914, 68926, 68935, 68945, 68953, 68961, 68971, 68972, 68976, 68980, 68984, 68984, 68986, 68991, 68992, 68992, 68996, 69003, 69011, 69013, 69015, 69019, 69026, 69035, 69044, 69045, 69046, 69046, 69049, 69072, 69077, 69088, 69089, 69096, 69118, 69124, 69139, 69141, 69142, 69149, 69154, 69157, 69158, 69159, 69160, 69206, 69244, 69268, 69297, 69301, 69329, 69384, 69407, 69445, 69456, 69464, 69503, 69504, 69508]	[11, 3, 28, 73, 2, 1, 51, 49, 1, 77, 41, 1, 16, 6, 51, 35, 40, 85, 8, 21, 38, 54, 2, 34, 7, 7, 9, 15, 20, 9, 1, 26, 33, 52, 31, 46, 1, 2, 23, 22, 1, 57, 31, 15, 2, 39, 104, 28, 12, 11, 48, 165, 1, 263, 5, 522, 2, 1, 6, 81, 1, 229, 21, 2, 37, 295, 52, 39, 57, 3, 8, 166, 15, 7, 398, 34, 7, 104, 7, 92, 199, 45, 1, 2, 113, 33, 1, 14, 53, 14, 21, 15, 9, 8, 1, 3, 70, 22, 129, 3, 192, 36, 1, 55]
CDC19	I	71786	73288	[72112, 72117, 72157, 72162, 72163, 72300, 72305, 72409, 72413, 72497, 72694, 72698, 72699, 72884, 72890, 73236, 73285]	[33, 1, 73, 8, 1, 133, 78, 66, 5, 54, 32, 11, 1, 9, 13, 15, 7]
YAL037C-B	I	72326	73300	[72409, 72413, 72497, 72694, 72698, 72699, 72884, 72890, 73236, 73285]	[66, 5, 54, 32, 11, 1, 9, 13, 15, 7]
YAL037C-A	I	73426	73518	[73461, 73464, 73495, 73499, 73500, 73504, 73514, 73515]	[8, 682, 45, 343, 1, 61, 13, 216]
YAL037W	I	74020	74823	[74127, 74184, 74296, 74308, 74311, 74337, 74405, 74442, 74466, 74469, 74472, 74479, 74592, 74602, 74620, 74624, 74626, 74646, 74670, 74680, 74696, 74733, 74737, 74739, 74745, 74775, 74779, 74795]	[80, 78, 21, 229, 1, 2, 15, 7, 7, 16, 1, 7, 200, 29, 212, 2, 229, 80, 14, 119, 53, 224, 4, 55, 27, 3, 71, 9]
RBG1	I	75043	76152	[75059, 75062, 75070, 75076, 75142, 75208, 75214, 75292, 75299, 75307, 75369, 75386, 75414, 75422, 75428, 75437, 75503, 75541, 75571, 75581, 75588, 75607, 75611, 75669, 75775, 75808, 75811, 75816, 75893, 75901, 75902, 75906, 76050, 76079, 76082, 76114]	[88, 1, 41, 35, 22, 5, 13, 110, 252, 191, 376, 38, 152, 2, 202, 147, 3, 2, 61, 126, 242, 50, 2, 489, 23, 3, 1, 44, 15, 147, 28, 2, 90, 64, 27, 22]
