Gene name	Chromosome	Start location	End location	Insertion locations	Reads per insertion location
BDH1	I	35155	36303	[35184, 35264, 35278, 35282, 35310, 35371, 35375, 35436, 35451, 35481, 35486, 35509, 35509, 35510, 35513, 35514, 35515, 35516, 35518, 35549, 35576, 35581, 35592, 35602, 35612, 35692, 35696, 35745, 35802, 35872, 35925, 35930, 35998, 36059, 36082, 36098, 36103, 36145, 36152, 36167, 36171, 36211, 36240, 36245, 36283, 36293]	[1, 1, 19, 2, 50, 16, 33, 1, 1, 1, 1, 9, 1, 51, 1, 22, 1, 2, 1, 1, 2, 35, 1, 1, 3, 6, 61, 3, 1, 2, 29, 16, 2, 1, 1, 41, 1, 1, 1, 20, 1, 1, 2, 49, 4, 1]
YAL059C-A	I	36496	36918	[36580, 36694, 36712, 36803, 36829, 36834, 36839, 36918]	[12, 2, 7, 1, 3, 15, 39, 1]
ECM1	I	36509	37147	[36580, 36694, 36712, 36803, 36829, 36834, 36839, 36918, 36953, 37055]	[12, 2, 7, 1, 3, 15, 39, 1, 1, 23]
CNE1	I	37464	38972	[37519, 37526, 37530, 37532, 37551, 37612, 37635, 37662, 37667, 37673, 37693, 37697, 37699, 37703, 37752, 37766, 37870, 37875, 37882, 37931, 37994, 37998, 38001, 38005, 38036, 38053, 38067, 38086, 38094, 38154, 38231, 38236, 38249, 38250, 38286, 38289, 38305, 38312, 38345, 38362, 38384, 38391, 38413, 38429, 38437, 38438, 38442, 38491, 38530, 38540, 38557, 38563, 38590, 38600, 38610, 38614, 38617, 38652, 38665, 38668, 38678, 38681, 38682, 38731, 38747, 38760, 38761, 38761, 38801, 38805, 38831, 38885]	[10, 5, 3, 44, 13, 27, 4, 1, 1, 5, 7, 17, 46, 14, 1, 1, 71, 64, 1, 1, 10, 14, 17, 34, 2, 1, 24, 1, 3, 1, 50, 10, 10, 1, 17, 1, 1, 2, 2, 1, 3, 1, 39, 15, 50, 1, 62, 14, 1, 8, 16, 29, 1, 1, 1, 1, 1, 12, 2, 19, 68, 1, 19, 84, 1, 1, 1, 1, 33, 15, 1, 21]
YAL056C-A	I	38696	39046	[38731, 38747, 38760, 38761, 38761, 38801, 38805, 38831, 38885, 38994, 38998, 39002, 39041]	[84, 1, 1, 1, 1, 33, 15, 1, 21, 15, 36, 2, 1]
GPB2	I	39259	41901	[39263, 39277, 39383, 39388, 39558, 39612, 39670, 39952, 39956, 39961, 39984, 39991, 40021, 40038, 40059, 40156, 40162, 40190, 40194, 40212, 40221, 40225, 40230, 40241, 40259, 40304, 40308, 40367, 40371, 40612, 40648, 40670, 40676, 40683, 40730, 40790, 40798, 40802, 40807, 40862, 40973, 40990, 41004, 41035, 41051, 41065, 41069, 41071, 41072, 41087, 41101, 41104, 41107, 41122, 41126, 41127, 41166, 41207, 41283, 41341, 41345, 41346, 41347, 41350, 41410, 41468, 41675, 41855]	[53, 8, 3, 2, 29, 2, 1, 1, 18, 2, 6, 1, 2, 1, 1, 64, 11, 1, 2, 2, 19, 2, 1, 1, 1, 3, 38, 1, 3, 1, 4, 1, 9, 1, 1, 2, 24, 4, 1, 1, 9, 2, 4, 1, 2, 59, 10, 1, 2, 1, 20, 1, 3, 55, 1, 25, 3, 24, 1, 11, 8, 1, 2, 1, 36, 2, 4, 2]
PEX22	I	42177	42719	[42180, 42245, 42254, 42307, 42315, 42353, 42438, 42467, 42518, 42541, 42663]	[1, 2, 1, 2, 1, 1, 18, 1, 1, 4, 2]
ACS1	I	42881	45022	[43037, 43118, 43135, 43144, 43161, 43197, 43219, 43232, 43310, 43327, 43367, 43399, 43441, 43553, 43610, 43636, 43988, 44036, 44037, 44077, 44083, 44106, 44110, 44114, 44118, 44123, 44163, 44165, 44168, 44277, 44332, 44333, 44337, 44347, 44358, 44371, 44386, 44405, 44419, 44435, 44439, 44510, 44537, 44599, 44603, 44648, 44653, 44653, 44690, 44800, 44833, 44865, 44878, 44884, 44907, 44908, 44912, 45011]	[25, 1, 1, 2, 5, 7, 3, 29, 7, 1, 1, 19, 12, 7, 3, 1, 64, 1, 1, 1, 12, 24, 40, 1, 1, 1, 27, 1, 32, 1, 5, 1, 29, 1, 2, 17, 9, 1, 1, 46, 15, 1, 1, 50, 56, 14, 1, 39, 2, 1, 2, 6, 1, 1, 1, 4, 29, 1]
FLC2	I	45899	48250	[45901, 46054, 46143, 46203, 46257, 46262, 46273, 46278, 46398, 46463, 46499, 46504, 46508, 46512, 46545, 46555, 46656, 46742, 46804, 46856, 46860, 46949, 47218, 47222, 47415, 47419, 47462, 47464, 47468, 47567, 47576, 48016, 48043, 48093, 48126]	[6, 1, 1, 1, 3, 13, 34, 8, 2, 1, 1, 6, 29, 1, 1, 1, 5, 1, 1, 5, 6, 1, 28, 3, 4, 18, 1, 46, 17, 1, 68, 2, 8, 1, 6]
OAF1	I	48564	51707	[48594, 48624, 48630, 48695, 48761, 48795, 48798, 48825, 48833, 48982, 48989, 48998, 49053, 49142, 49148, 49152, 49299, 49499, 49503, 49550, 49554, 49663, 49796, 49800, 49801, 49814, 49819, 49871, 49879, 49937, 49938, 49938, 49988, 50084, 50089, 50198, 50259, 50263, 50300, 50362, 50385, 50538, 50664, 50927, 50940, 50989, 50992, 51202, 51234, 51287, 51326, 51378, 51402, 51466, 51593]	[11, 11, 1, 5, 1, 1, 5, 8, 25, 5, 1, 33, 1, 1, 2, 32, 2, 1, 4, 27, 1, 1, 44, 2, 1, 8, 6, 2, 1, 11, 1, 1, 1, 18, 3, 1, 9, 27, 1, 1, 13, 1, 3, 8, 1, 15, 3, 2, 22, 4, 1, 1, 48, 6, 4]
AIM2	I	51855	52595	[52055, 52260, 52310, 52317, 52326, 52370, 52384]	[12, 47, 1, 1, 27, 1, 31]
GEM1	I	52801	54789	[52845, 52956, 52960, 52964, 53029, 53133, 53137, 53212, 53239, 53244, 53260, 53324, 53375, 53379, 53396, 53402, 53425, 53454, 53468, 53472, 53496, 53516, 53908, 53914, 54015, 54018, 54021, 54067, 54183, 54208, 54238, 54273, 54276, 54280, 54352, 54362, 54379, 54478, 54478, 54479, 54484, 54510, 54513, 54515, 54520, 54522, 54525, 54528, 54532, 54543, 54571, 54574, 54578]	[1, 31, 2, 3, 4, 18, 15, 3, 1, 1, 1, 10, 16, 23, 1, 1, 1, 12, 3, 73, 1, 12, 6, 2, 1, 9, 3, 1, 15, 5, 1, 1, 21, 12, 12, 1, 21, 14, 1, 28, 18, 112, 1, 4, 1, 6, 1, 3, 15, 1, 3, 33, 4]
YAL047W-A	I	54584	54913	[54891, 54911]	[1, 2]
SPC72	I	54989	56857	[55027, 55045, 55789, 55874, 55889, 55933, 55937, 55938, 55938, 56082, 56151, 56155, 56247, 56405, 56409, 56526, 56704, 56708, 56729, 56791, 56842, 56852, 56854]	[7, 1, 24, 1, 1, 19, 27, 1, 1, 1, 21, 10, 1, 15, 23, 1, 3, 10, 21, 1, 1, 1, 4]
BOL3	I	57029	57385	[57030, 57034, 57034, 57038, 57081, 57082, 57086, 57118, 57185, 57189, 57190, 57194, 57194, 57222, 57242, 57256, 57260, 57264, 57267, 57276, 57344, 57364, 57369, 57373]	[13, 1, 10, 1, 39, 2, 57, 6, 31, 13, 48, 1, 1, 1, 1, 1, 1, 24, 2, 13, 14, 1, 1, 2]
YAL045C	I	57488	57796	[57491, 57615, 57647, 57651, 57652, 57703, 57791, 57793, 57793, 57794]	[3, 20, 44, 1, 2, 2, 1, 9, 1, 6]
BOL1	I	57518	57850	[57615, 57647, 57651, 57652, 57703, 57791, 57793, 57793, 57794, 57798, 57816, 57836]	[20, 44, 1, 2, 2, 1, 9, 1, 6, 36, 2, 1]
GCV3	I	57950	58462	[57958, 57958, 57962, 58006, 58066, 58078, 58104, 58137, 58141, 58147, 58280, 58308, 58313, 58358, 58426, 58431]	[8, 1, 18, 1, 56, 1, 3, 1, 3, 36, 1, 50, 5, 1, 14, 5]
PTA1	I	58695	61052	[58783, 58854, 58883, 58887, 58934, 59003, 59008, 59055, 59059, 59180, 59340, 59345, 59433, 59453, 59613, 59646, 59650, 59780, 59864, 59868, 59876, 59983, 60041, 60100, 60122, 60372, 60376, 60478, 60717, 60869, 60947, 60968, 61001, 61006]	[3, 33, 56, 3, 1, 31, 45, 9, 38, 1, 19, 18, 1, 1, 1, 24, 5, 1, 26, 11, 1, 1, 1, 2, 12, 1, 5, 1, 2, 1, 41, 1, 17, 41]
YAL042C-A	I	61231	61608	[61264, 61267, 61268, 61313, 61314, 61315, 61315, 61317, 61319, 61346, 61385, 61398, 61398, 61399, 61403, 61440, 61535, 61540, 61550, 61556, 61566]	[47, 1, 6, 9, 1, 13, 2, 1, 32, 2, 2, 3, 2, 9, 18, 1, 2, 1, 41, 22, 2]
ERV46	I	61316	62563	[61317, 61319, 61346, 61385, 61398, 61398, 61399, 61403, 61440, 61535, 61540, 61550, 61556, 61566, 61679, 61683, 61712, 61721, 61725, 61740, 61740, 61744, 61757, 61790, 61823, 61828, 61859, 61895, 61930, 61934, 61934, 61936, 61940, 62019, 62023, 62028, 62053, 62100, 62105, 62225, 62309, 62312, 62339, 62343, 62344, 62344, 62391, 62469, 62501, 62506, 62539, 62539]	[1, 32, 2, 2, 3, 2, 9, 18, 1, 2, 1, 41, 22, 2, 6, 1, 1, 1, 12, 13, 1, 35, 53, 2, 56, 76, 1, 1, 1, 2, 1, 16, 44, 1, 2, 10, 1, 17, 17, 1, 1, 2, 39, 27, 1, 2, 2, 4, 1, 3, 3, 22]
CDC24	I	62840	65404	[62840, 62866, 62870, 62892, 62927, 62935, 62942, 63144, 63192, 63197, 63229, 63231, 63238, 63254, 63264, 63268, 63294, 63294, 63295, 63299, 63339, 63348, 63597, 63613, 63619, 63796, 63800, 63813, 63826, 63830, 63870, 63903, 63911, 64463, 64673, 64746, 64749, 64752, 64801, 64826, 64843, 64844, 64847, 64877, 65175, 65181, 65230, 65234, 65284]	[3, 1, 2, 1, 17, 18, 3, 1, 18, 13, 1, 1, 1, 1, 1, 1, 11, 1, 6, 47, 2, 1, 1, 8, 1, 13, 43, 2, 2, 1, 1, 2, 27, 1, 21, 35, 1, 1, 2, 1, 1, 3, 80, 1, 27, 6, 10, 17, 14]
CLN3	I	65778	67520	[65799, 65835, 65841, 65964, 66061, 66212, 66216, 66327, 66334, 66641, 66645, 66713, 66862, 67082, 67173, 67188, 67192, 67193, 67202, 67235, 67244, 67249, 67275, 67289, 67293, 67296, 67311, 67327, 67391, 67421]	[1, 4, 19, 1, 1, 1, 2, 1, 1, 32, 4, 25, 1, 3, 26, 50, 2, 1, 12, 1, 1, 1, 5, 1, 1, 39, 1, 1, 1, 13]
CYC3	I	68716	69525	[68722, 68748, 68753, 69045, 69050, 69092, 69098, 69154, 69158, 69164, 69230, 69297, 69306, 69310, 69320, 69349, 69359, 69407, 69443, 69457, 69504, 69508, 69513]	[11, 4, 3, 10, 1, 1, 1, 8, 8, 1, 2, 36, 1, 1, 2, 1, 1, 1, 11, 1, 8, 33, 1]
CDC19	I	71786	73288	[72112, 72116, 72118, 72156, 72160, 72161, 72202, 72206, 72229, 72294, 72297, 72299, 72299, 72301, 72305, 72336, 72344, 72351, 72365, 72383, 72386, 72392, 72403, 72409, 72413, 72418, 72419, 72497, 72588, 72685, 72693, 72698, 72780, 72835, 72844, 72881, 72886, 72887, 72890, 72970, 73164, 73220]	[24, 1, 1, 59, 17, 32, 1, 1, 1, 2, 1, 3, 1, 35, 23, 1, 2, 1, 1, 1, 1, 2, 2, 37, 24, 4, 1, 41, 1, 1, 58, 32, 1, 1, 1, 1, 9, 1, 45, 1, 1, 1]
YAL037C-B	I	72326	73300	[72336, 72344, 72351, 72365, 72383, 72386, 72392, 72403, 72409, 72413, 72418, 72419, 72497, 72588, 72685, 72693, 72698, 72780, 72835, 72844, 72881, 72886, 72887, 72890, 72970, 73164, 73220]	[1, 2, 1, 1, 1, 1, 2, 2, 37, 24, 4, 1, 41, 1, 1, 58, 32, 1, 1, 1, 1, 9, 1, 45, 1, 1, 1]
YAL037C-A	I	73426	73518	[73450, 73511]	[1, 7]
YAL037W	I	74020	74823	[74366, 74466, 74472, 74584, 74750, 74779]	[1, 10, 1, 5, 1, 11]
RBG1	I	75043	76152	[75209, 75270, 75291, 75296, 75317, 75323, 75409, 75428, 75597, 75607, 75611, 75614, 75664, 75811, 75816, 75898, 76021, 76073]	[4, 10, 61, 2, 1, 1, 1, 90, 1, 55, 2, 1, 1, 5, 26, 1, 1, 1]
FUN12	I	76427	79435	[76524, 76677, 76682, 77421, 77468, 77499, 77513, 77527, 77530, 77546, 77549, 77549, 77550, 77550, 77551, 77552, 77568, 77597, 77663, 77667, 77939, 77940, 77943, 78748, 78752, 78802, 78811, 78885, 79020, 79024, 79030, 79097, 79191, 79258, 79263, 79292, 79295, 79296, 79334, 79335, 79339, 79383, 79388]	[1, 1, 1, 1, 42, 1, 1, 1, 1, 28, 1, 1, 1, 73, 1, 7, 1, 1, 22, 24, 1, 1, 11, 4, 1, 1, 1, 1, 4, 13, 3, 2, 1, 31, 1, 62, 1, 8, 1, 4, 29, 2, 2]
YAL034C-B	I	79489	79842	[79519, 79557, 79632, 79648, 79651, 79705, 79709, 79716, 79722, 79736, 79770, 79774, 79815, 79822, 79840]	[1, 2, 19, 5, 3, 1, 2, 38, 4, 14, 1, 2, 2, 1, 2]
MTW1	I	79718	80587	[79722, 79736, 79770, 79774, 79815, 79822, 79840, 79845, 79896, 79901, 80019, 80053]	[4, 14, 1, 2, 2, 1, 2, 24, 50, 30, 1, 21]
FUN19	I	80710	81951	[80786, 80793, 80834, 80875, 80932, 80968, 80974, 80998, 81002, 81035, 81073, 81098, 81101, 81178, 81190, 81206, 81351, 81367, 81594, 81612, 81617, 81623, 81639, 81694, 81802, 81806, 81813, 81854, 81878, 81948]	[1, 34, 7, 27, 1, 1, 2, 1, 21, 2, 3, 2, 1, 2, 6, 1, 1, 2, 5, 23, 6, 2, 2, 1, 13, 11, 1, 1, 2, 34]
POP5	I	82706	83227	[82898, 82953, 82996, 83001]	[1, 1, 2, 2]
PRP45	I	83335	84474	[83411, 83573, 83578, 83664, 83768, 83818, 83823, 83866, 83993, 83997, 83998, 84001, 84075, 84114, 84115, 84119, 84154, 84361, 84410]	[1, 22, 3, 4, 1, 42, 16, 1, 1, 49, 1, 37, 1, 21, 1, 43, 1, 1, 14]
YAL031W-A	I	84669	84977	[84808, 84828, 84896, 84905, 84947, 84951, 84960]	[50, 2, 2, 1, 72, 49, 1]
GIP4	I	84749	87031	[84808, 84828, 84896, 84905, 84947, 84951, 84960, 84978, 85102, 85107, 85279, 85308, 85357, 85436, 85523, 85532, 86223, 86321, 86395, 86399, 86497, 86626, 86630, 87028]	[50, 2, 2, 1, 72, 49, 1, 2, 9, 29, 1, 5, 2, 4, 1, 1, 36, 5, 8, 32, 1, 1, 6, 26]
SNC1	I	87286	87752	[87290, 87382, 87395, 87667]	[7, 33, 2, 2]
MYO4	I	87855	92270	[87897, 88020, 88291, 88503, 88505, 88513, 88653, 88669, 88899, 88965, 89192, 89255, 89260, 89296, 89341, 89355, 89470, 89492, 89498, 89514, 89541, 89545, 89564, 89595, 89605, 89610, 89637, 89641, 89643, 89717, 89795, 89798, 89799, 89800, 89802, 89803, 89804, 89828, 89858, 89863, 89891, 90028, 90114, 90178, 90182, 90255, 90353, 90667, 90671, 90741, 90946, 90950, 90955, 90974, 90978, 91011, 91133, 91148, 91152, 91173, 91227, 91395, 91638, 91641, 91642, 91645, 91808, 91812, 91815, 91819, 91864, 91917, 91939, 91987, 92003, 92068, 92080, 92103, 92147, 92155, 92194]	[1, 1, 1, 1, 3, 1, 2, 1, 2, 1, 6, 4, 2, 1, 1, 1, 2, 1, 1, 1, 48, 7, 1, 1, 29, 1, 2, 32, 2, 1, 58, 2, 9, 1, 19, 2, 8, 2, 7, 48, 1, 1, 1, 53, 10, 14, 1, 8, 7, 1, 1, 8, 17, 24, 1, 1, 1, 1, 13, 30, 1, 4, 5, 1, 1, 2, 2, 17, 13, 3, 1, 1, 1, 28, 28, 2, 1, 1, 1, 1, 6]
FRT2	I	92900	94486	[92953, 92978, 92990, 92997, 93025, 93143, 93234, 93333, 93349, 93372, 93522, 93528, 93562, 93581, 93588, 93597, 93618, 93692, 93698, 93699, 93701, 93704, 93768, 93904, 93909, 93937, 94103, 94124, 94297]	[1, 9, 1, 1, 6, 6, 1, 1, 1, 2, 27, 5, 1, 29, 1, 1, 1, 1, 2, 1, 40, 76, 1, 35, 67, 1, 42, 4, 3]
SAW1	I	94687	95472	[94756, 94764, 94768, 94803, 94913, 94918, 94919, 94921, 95155, 95173, 95236, 95335, 95407]	[1, 25, 11, 1, 15, 27, 1, 4, 1, 34, 6, 1, 1]
YAL026C-A	I	95386	95823	[95407, 95474]	[1, 1]
DRS2	I	95630	99697	[95989, 96034, 96067, 96072, 96093, 96101, 96115, 96135, 96142, 96143, 96146, 96200, 96259, 96307, 96311, 96328, 96403, 96414, 96432, 96500, 96506, 96517, 96566, 96626, 96631, 96655, 96696, 96703, 96732, 96739, 96753, 96759, 96768, 96770, 96798, 96798, 96799, 96803, 96854, 96968, 96987, 97004, 97009, 97025, 97033, 97037, 97134, 97181, 97366, 97430, 97729, 97764, 97855, 97859, 98117, 98462, 98501, 98527, 98535, 98542, 98572, 98595, 98600, 98604, 98650, 98699, 98782, 98824, 98825, 98827, 98828, 98908, 98909, 98914, 99350, 99451, 99462, 99474, 99478, 99542, 99545, 99570, 99575, 99594, 99597, 99637, 99648, 99652, 99688]	[26, 12, 9, 1, 27, 1, 1, 1, 2, 1, 43, 2, 2, 32, 31, 2, 1, 1, 1, 1, 24, 1, 59, 43, 11, 2, 44, 25, 5, 1, 1, 2, 1, 1, 6, 1, 23, 15, 1, 2, 2, 1, 1, 3, 40, 18, 31, 1, 2, 1, 3, 37, 8, 52, 5, 84, 1, 2, 4, 1, 1, 7, 14, 14, 1, 38, 4, 34, 1, 2, 24, 1, 1, 35, 9, 17, 2, 2, 45, 1, 37, 25, 2, 2, 5, 1, 1, 18, 2]
MAK16	I	100225	101145	[100355, 100565, 100740, 100789, 100840, 100922, 101017, 101022, 101087]	[1, 1, 1, 28, 1, 2, 2, 27, 1]
LTE1	I	101565	105872	[101566, 101570, 101659, 101849, 101928, 101934, 102115, 102141, 102151, 102175, 102201, 102205, 102470, 102475, 102511, 102640, 102707, 102712, 102716, 102921, 102992, 102996, 103026, 103056, 103458, 103466, 103531, 103563, 103569, 103957, 103962, 103991, 103995, 104027, 104069, 104072, 104077, 104083, 104339, 104405, 104410, 104461, 104711, 104716, 104791, 104796, 104935, 104938, 104969, 104973, 105003, 105015, 105016, 105020, 105036, 105040, 105146, 105157, 105184, 105303, 105315, 105331, 105335, 105477, 105480, 105483, 105484, 105510, 105522, 105589, 105621, 105625, 105820, 105870]	[1, 4, 1, 1, 9, 4, 2, 2, 1, 1, 13, 1, 14, 1, 1, 1, 1, 5, 1, 2, 16, 1, 1, 10, 1, 24, 14, 3, 2, 3, 2, 73, 1, 1, 1, 4, 70, 1, 1, 8, 6, 1, 1, 16, 23, 2, 2, 1, 1, 1, 1, 4, 1, 20, 5, 2, 1, 1, 1, 1, 1, 1, 13, 7, 22, 3, 3, 2, 1, 1, 1, 50, 1, 4]
PMT2	I	106272	108551	[106273, 106290, 106310, 106313, 106352, 106391, 106402, 106425, 106443, 106449, 106487, 106491, 106495, 106497, 106549, 106560, 106606, 106638, 106661, 106661, 106662, 106666, 106667, 106667, 106685, 106687, 106690, 106716, 106719, 106763, 106802, 106809, 106814, 106830, 106843, 106845, 106847, 106848, 106860, 106875, 106879, 106932, 106972, 107016, 107019, 107020, 107063, 107129, 107136, 107160, 107163, 107165, 107166, 107167, 107170, 107173, 107173, 107258, 107264, 107351, 107351, 107353, 107357, 107359, 107415, 107475, 107480, 107486, 107586, 107590, 107593, 107610, 107619, 107627, 107716, 107716, 107720, 107721, 107838, 107839, 107843, 107928, 107937, 107942, 107973, 108060, 108287, 108288, 108291, 108342, 108346, 108399, 108537, 108549]	[38, 2, 1, 1, 1, 1, 43, 37, 23, 37, 2, 39, 60, 1, 19, 33, 1, 1, 1, 2, 44, 23, 1, 1, 34, 2, 46, 1, 1, 1, 3, 52, 52, 1, 7, 1, 1, 39, 1, 44, 27, 1, 1, 50, 1, 68, 1, 1, 1, 1, 17, 1, 12, 62, 7, 1, 3, 1, 2, 5, 2, 15, 19, 1, 1, 5, 7, 1, 34, 4, 3, 1, 1, 1, 10, 1, 30, 3, 1, 1, 3, 1, 4, 12, 1, 1, 22, 1, 3, 1, 1, 1, 1, 2]
FUN26	I	108877	110430	[109005, 109018, 109021, 109022, 109049, 109075, 109079, 109080, 109081, 109124, 109214, 109231, 109235, 109264, 109276, 109377, 109542, 109645, 109649, 109766, 109788, 109793, 109838, 109873, 109877, 109948, 110044, 110088, 110110, 110324, 110378, 110393]	[2, 93, 1, 1, 5, 55, 13, 1, 8, 1, 1, 3, 21, 1, 3, 1, 2, 29, 4, 1, 22, 25, 38, 11, 1, 2, 1, 2, 3, 2, 12, 1]
CCR4	I	110846	113359	[110972, 110997, 111002, 111125, 111129, 111253, 111303, 111308, 111351, 111357, 111402, 111511, 111516, 111517, 111517, 111527, 111531, 111532, 111533, 111553, 111564, 111597, 111601, 111613, 111618, 111709, 111713, 111750, 111828, 111873, 111874, 111889, 111952, 111956, 111993, 112024, 112024, 112025, 112029, 112033, 112060, 112064, 112106, 112150, 112155, 112232, 112237, 112275, 112389, 112663, 112668, 112889, 112896, 113114, 113117, 113167, 113180, 113195, 113199, 113207, 113230, 113235, 113283, 113284, 113288, 113334]	[1, 33, 1, 2, 37, 1, 1, 1, 33, 2, 1, 46, 1, 1, 1, 40, 47, 1, 2, 1, 2, 2, 35, 1, 7, 10, 41, 2, 1, 1, 1, 1, 33, 1, 1, 4, 1, 21, 18, 2, 1, 1, 10, 1, 17, 1, 34, 1, 32, 1, 2, 1, 2, 29, 1, 3, 1, 25, 42, 2, 33, 35, 1, 4, 31, 2]
ATS1	I	113614	114615	[113623, 113627, 113631, 113723, 113729, 113735, 113747, 113869, 113874, 113919, 113924, 113932, 113936, 113967, 113972, 113976, 113994, 114035, 114044, 114054, 114115, 114116, 114120, 114225, 114248, 114253, 114254, 114255, 114277, 114292, 114363, 114375, 114381, 114385, 114434, 114494, 114564, 114610]	[31, 33, 10, 20, 3, 1, 2, 1, 1, 46, 38, 15, 6, 1, 1, 3, 1, 1, 33, 39, 1, 1, 34, 1, 28, 28, 1, 12, 1, 1, 2, 1, 8, 18, 1, 2, 1, 1]
