Essential gene name	Chromosome	Start location	End location	Insertion locations	Reads per insertion location
UTP20	II	227636	235117	[227790, 227831, 227842, 227851, 227951, 227966, 227979, 228052, 228089, 228111, 228161, 228276, 228276, 228281, 228286, 228293, 228306, 228339, 228357, 229500, 230102, 230493, 231276, 231556, 231571, 231959, 232050, 234369, 234434, 234684, 234972, 235017, 235034, 235067, 235111]	[2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 23]
RRN6	II	199064	201748	[199160, 199161, 199240, 199302, 199462, 199687, 199787, 199907, 200004, 200080, 200085, 200125, 200309, 200357, 200373, 200602, 200607, 200871, 200969, 200972, 200979, 201025, 201490, 201684, 201743]	[5, 1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1]
POP8	II	185998	186474	[186002]	[6]
RFT1	II	182401	184125	[182442, 182445, 182519, 182533, 182573, 182755, 182793, 182851, 182951, 182999, 183055, 183216, 183421, 183542]	[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1]
MCM2	II	174920	177526	[175264, 175387, 175465, 175526, 175549, 175562, 175652, 175688, 175740, 175744, 175778, 175850, 175896, 175956, 175980, 177064]	[2, 3, 2, 1, 1, 1, 1, 5, 2, 1, 2, 2, 1, 2, 1, 3]
LSM2	II	170623	171038	[]	[]
PET9	II	163041	163997	[163099, 163166, 163233, 163269, 163407, 163449, 163572, 163583, 163589, 163594, 163604, 163647, 163656, 163841, 163847, 163893, 163961, 163965, 163984]	[1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2]
STU1	II	153848	158389	[153869, 153874, 153993, 154080, 154094, 154132, 154156, 154170, 154358, 154628, 154652, 154673, 154693, 154735, 154746, 154853, 154870, 154918, 154959, 154970, 155112, 155223, 155335, 155339, 155407, 155447, 155553, 155644, 155969, 156296, 157125, 157130, 157146, 157476, 157584, 157803, 157849, 157874, 157958, 157974, 158060, 158099, 158133, 158139, 158216, 158247]	[1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 4, 2, 3, 2]
POL12	II	151493	153610	[151532, 151537, 151911, 151938, 152616, 152767, 153381, 153523, 153562, 153569, 153593, 153604]	[1, 1, 1, 1, 2, 1, 5, 2, 3, 7, 1, 1]
ERD2	II	142112	142868	[142179, 142344, 142520, 142580, 142720, 142722, 142745]	[1, 1, 1, 2, 2, 1, 1]
PRE7	II	141247	141972	[141296, 141361, 141423, 141494, 141505, 141567, 141672, 141703, 141713]	[1, 1, 1, 1, 1, 1, 1, 1, 3]
SEC17	II	125125	126119	[125307, 125469, 125738, 125839, 125873, 125925]	[1, 1, 1, 1, 1, 1]
YBL073W	II	87646	87957	[87748, 87787, 87819, 87822, 87916, 87925, 87926, 87932, 87940, 87943, 87955]	[1, 1, 1, 1, 2, 1, 2, 13, 33, 9, 8]
AAR2	II	86722	87789	[86728, 86755, 86794, 86800, 87467, 87483, 87573, 87580, 87748, 87787]	[1, 4, 1, 1, 1, 1, 1, 1, 1, 1]
ILS1	II	81043	84261	[81432, 81546, 81999, 82095, 82189, 82231, 82245, 82429, 82496, 82571, 82658, 82914, 82964, 82982, 83051, 83054, 83357, 83506, 83508, 83599, 83659, 83681, 83789, 83828, 83848, 83901, 84025, 84044, 84130]	[1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 1, 2]
YBL077W	II	80897	81328	[80899, 80921, 80939]	[1, 18, 16]
CDC27	II	67169	69445	[67186, 67260, 67313, 67442, 67443, 67585, 67748, 67779, 67783, 67815, 67820, 67885, 67955, 68030, 68270, 68427, 69020, 69378]	[1, 1, 1, 1, 1, 2, 2, 3, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1]
RPL32	II	45978	46370	[45980, 45989, 46138]	[3, 1, 2]
BRN1	II	40831	43095	[40858, 40935, 40990, 41004, 41284, 41316, 41420, 41662, 41846, 42162, 42582, 42619, 42803, 42896, 42921, 42981, 43009, 43066]	[1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]
SFT2	II	24098	24745	[24299, 24449, 24610, 24620, 24656]	[7, 19, 1, 1, 1]
PKC1	II	14241	17696	[14253, 14336, 14876, 14901, 14908, 14952, 14955, 15087, 15101, 15241, 15304, 15335, 15387, 15387, 15518, 15543, 15708, 15710, 15816, 15895, 15910, 15910, 16100, 16208, 16459, 16503, 16539, 16566, 16576, 16580, 16601, 16999, 17080, 17126, 17251, 17375, 17477, 17648]	[1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 4]
RER2	II	241708	242568	[241734, 241742, 241799, 241858, 241879, 241890, 242018, 242199, 242521]	[6, 1, 1, 1, 1, 2, 1, 2, 1]
GPI18	II	244366	245667	[244367, 244488, 244522, 244611, 244634, 244665, 244690, 244724, 244754, 245074]	[1, 3, 1, 1, 1, 3, 2, 1, 1, 1]
HHF1	II	255373	255684	[255413, 255469, 255475, 255678]	[1, 17, 4, 4]
IPP1	II	257112	257975	[257337, 257541, 257551, 257560, 257713, 257748, 257753, 257758, 257852]	[2, 1, 1, 1, 1, 1, 2, 3, 1]
SCO2	II	289445	290350	[289648, 289805, 290007, 290096, 290104, 290198, 290294, 290324]	[4, 1, 6, 2, 3, 1, 3, 6]
CDS1	II	296369	297742	[296569, 296695, 296708, 296808, 296813, 296814, 296822, 297124, 297159, 297595, 297630, 297712, 297715]	[1, 2, 1, 1, 3, 1, 1, 3, 1, 1, 3, 2, 1]
CHS2	II	311898	314789	[312269, 312306, 312308, 312409, 312455, 312663, 312791, 312822, 312825, 312831, 312835, 312843, 312859, 312942, 313024, 313066, 313077, 313117, 313150, 313226, 313305, 313385, 313412, 313435, 313446, 313607, 313862, 313892, 313919, 313957, 313988, 313999, 314027, 314036, 314103, 314107, 314139, 314155, 314159, 314186, 314202, 314378, 314510, 314631, 314778, 314787]	[1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 3, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2]
REB1	II	334386	336818	[334424, 334433, 334459, 334463, 334530, 334707, 334804, 335247, 335287, 335345, 335425, 335529, 335691, 335823, 335860, 335983, 336034, 336083, 336278, 336315, 336333, 336427, 336545, 336611, 336664, 336671]	[1, 16, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 6]
PRP6	II	344602	347301	[344738, 344781, 344898, 344916, 344956, 344956, 345040, 345060, 345107, 345322, 345360, 345680, 345776, 346132]	[2, 1, 2, 1, 2, 3, 1, 2, 1, 2, 2, 1, 1, 1]
TSC3	II	356324	356566	[356433]	[1]
ORC2	II	360652	362514	[361032, 361201, 361421, 361504, 361629, 361729, 361764, 361834, 362002, 362163, 362257, 362304, 362450, 362471]	[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]
ALG14	II	379221	379934	[379557, 379583, 379632, 379646, 379666, 379807, 379854, 379893]	[2, 1, 1, 2, 2, 2, 1, 1]
RPG1	II	395383	398277	[395410, 395448, 395456, 395516, 395574, 395957, 395974, 396041, 396199, 396201, 396235, 396239, 396334, 396369, 396413, 396459, 396471, 396475, 396511, 396515, 396553, 396574, 396589, 396622, 396626, 396646, 396669, 397229, 397241, 397338, 397394, 397397, 397419, 397451, 397504, 397566, 397819, 397890, 397913, 398260]	[1, 1, 2, 2, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]
SEC18	II	398614	400890	[398722, 398727, 398743, 398863, 398915, 399157, 399172, 399293, 399454, 400074, 400332, 400795, 400831]	[1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1]
RFC5	II	423765	424829	[423857, 423908, 424038, 424052, 424055, 424125]	[1, 1, 2, 1, 1, 12]
POL30	II	424990	425766	[425170, 425239, 425369, 425710]	[1, 2, 1, 1]
YBR089W	II	425183	425782	[425239, 425369, 425710]	[2, 1, 1]
TIM12	II	427155	427484	[427204, 427398]	[1, 1]
EXO84	II	445062	447323	[445464, 445621, 445622, 445672, 446228, 446404, 446415, 446428, 446463, 446500, 446637, 446786, 446814, 446872, 446877, 447005, 447068, 447104, 447208, 447251, 447277, 447281]	[1, 4, 1, 1, 1, 1, 1, 1, 42, 2, 2, 1, 1, 1, 1, 1, 6, 1, 1, 3, 3, 4]
CMD1	II	457919	458362	[458081]	[1]
ALG1	II	458872	460221	[458993, 459307, 459473, 459599, 460091, 460133]	[2, 2, 1, 1, 1, 2]
GRS1	II	481364	483367	[]	[]
TFC1	II	484742	486691	[484806, 485697, 485910, 485927, 485938, 486678]	[2, 1, 1, 1, 2, 1]
YBR124W	II	486507	486866	[486678, 486749, 486811]	[1, 1, 1]
CKS1	II	504854	505306	[504924, 504932, 505005, 505044, 505084, 505124]	[1, 1, 3, 1, 1, 2]
MEC1	II	505668	512774	[505670, 505714, 505718, 505742, 505914, 506014, 506067, 506128, 507243, 508266, 509320, 509328, 509336, 509369, 509375, 509817, 511482, 511583, 511606, 511614, 511652, 511685, 511722, 511737, 511760, 511821, 511895, 512083, 512084, 512086, 512145, 512159, 512191, 512211, 512390, 512634, 512655, 512660, 512709, 512710, 512711, 512711, 512757]	[1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 5, 1, 2, 1, 2, 1, 1, 1, 3, 2, 1, 1, 2]
IRA1	II	517350	526628	[517353, 517456, 517749, 517848, 518236, 518260, 518272, 518361, 518405, 518464, 518627, 519017, 519131, 519232, 519268, 519307, 519985, 520551, 520747, 520807, 520837, 520942, 521039, 521086, 521132, 521194, 521239, 521249, 521281, 521336, 521340, 521468, 521853, 521880, 522236, 522665, 522845, 522860, 523075, 523080, 523153, 523569, 523781, 523819, 523842, 523888, 523980, 524108, 524833, 525780, 525862, 525892, 525972, 526019, 526615, 526622]	[1, 1, 2, 1, 1, 2, 1, 3, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 3, 2, 1, 1, 1, 2, 4, 1, 2, 1, 2, 1, 1, 1, 3, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 2]
MAK5	II	528317	530638	[528566, 528810, 529327, 529583, 529664, 529806, 529885, 530016, 530101, 530150, 530184, 530217, 530228, 530330]	[1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1]
SUP45	II	530869	532182	[531045, 531136, 531436, 531450, 531464, 531508, 531618, 531636, 531708, 531949, 532152]	[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]
SPP381	II	546376	547251	[546836, 546862, 546878, 546898, 547022, 547028]	[1, 1, 1, 1, 1, 1]
RIB7	II	547460	548194	[547797, 547858]	[1, 1]
RPB5	II	548362	549009	[548788, 548791, 548828, 548831]	[1, 2, 2, 2]
CNS1	II	549771	550928	[549921, 549959, 550060, 550567, 550682, 550850, 550888]	[1, 2, 1, 2, 1, 3, 1]
AMN1	II	556549	558198	[556580, 556908, 556986, 556999, 557039, 557127, 557260, 557266]	[2, 2, 1, 1, 2, 1, 1, 1]
CDC28	II	560078	560974	[560588, 560631, 560643, 560655, 560668, 560729, 560963]	[1, 2, 1, 1, 1, 1, 1]
POP7	II	571468	571890	[571615, 571640, 571670, 571696, 571701, 571713]	[1, 2, 1, 1, 1, 2]
YBR190W	II	605966	606277	[606024, 606175, 606190, 606214, 606228]	[1, 1, 1, 1, 3]
RIM2	II	607652	608785	[607949, 608596, 608625]	[1, 1, 1]
MED8	II	609082	609753	[609106, 609438, 609497, 609517, 609531]	[2, 2, 2, 1, 1]
PGI1	II	612236	613900	[612411, 613244, 613255, 613268, 613298, 613325, 613378, 613429, 613430, 613474, 613489]	[1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 3]
TAF5	II	616127	618523	[616800, 616907, 617098, 617193, 617503, 617566, 617929, 617935, 617947, 617956, 617990, 617993, 618086, 618221, 618289]	[1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]
MCM7	II	625772	628309	[626031, 626060, 626340, 626349, 626416, 626560, 626596, 626612, 626795, 627155, 627211, 627273, 627823, 628099, 628196]	[1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1]
AME1	II	646158	647132	[646234, 646275, 646306, 646369, 646611, 646820]	[1, 1, 1, 1, 1, 1]
DAD3	II	684977	685261	[]	[]
ARC40	II	685438	686592	[685681, 685786, 685902, 685939, 686076, 686188, 686196, 686257, 686301, 686305, 686443]	[2, 1, 1, 5, 2, 1, 1, 1, 1, 1, 1]
ABD1	II	690383	691693	[690442, 690478, 690969, 691186, 691293, 691390, 691440, 691453, 691456, 691496, 691500, 691501, 691550]	[1, 1, 1, 1, 2, 1, 4, 1, 2, 1, 1, 2, 1]
PRP5	II	691969	694518	[692415, 692421, 692513, 693137, 693357, 693636, 693807, 693942, 694143, 694155, 694261]	[2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2]
ALG7	II	705447	706793	[706061, 706323, 706359]	[2, 2, 2]
ENP1	II	713004	714455	[713375, 714219, 714229, 714243, 714320, 714332]	[1, 1, 1, 1, 2, 1]
DUT1	II	722611	723054	[722940]	[1]
SRB6	II	723270	723635	[723271, 723286, 723369, 723417, 723456]	[1, 1, 2, 3, 1]
TRS20	II	723736	724263	[723887]	[1]
RIB5	II	727386	728102	[727393, 727631, 727970]	[1, 2, 1]
POP4	II	728885	729724	[729014, 729383, 729696]	[1, 1, 1]
TSC10	II	738582	739544	[738728, 738780, 738783, 738842, 738843, 738865, 738913, 739063, 739150, 739195, 739389, 739392]	[1, 2, 2, 1, 1, 1, 1, 2, 1, 2, 2, 1]
PGS1	III	109105	110670	[109150, 109157, 109159, 109191, 109499, 110584]	[1, 2, 1, 22, 1, 1]
NFS1	III	92777	94270	[92896, 93119, 93209, 93218, 93243, 93289, 93306, 93394, 93470, 93610, 93651, 93665, 93695, 93718, 93821, 93867]	[1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1]
RRP7	III	64675	65568	[64854, 64935, 65133, 65202, 65321, 65353, 65409, 65501, 65510]	[1, 1, 1, 1, 1, 2, 2, 1, 3]
YCL041C	III	50133	50627	[50250, 50285, 50348, 50361, 50387, 50398, 50418, 50436, 50444, 50546]	[1, 1, 1, 1, 1, 1, 1, 1, 3, 1]
PDI1	III	48653	50221	[48730, 48809, 49018, 49028, 49064, 49116, 49157, 49196, 49622, 49671, 49677, 49684, 49700, 49752, 49780, 49863, 49871, 49892, 49938, 49984, 49992, 50023, 50131]	[1, 1, 2, 1, 1, 4, 1, 1, 2, 1, 2, 4, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1]
PBN1	III	34143	35393	[34293, 34459, 34484, 35027]	[1, 1, 1, 1]
SPB1	III	31449	33974	[31693, 31711, 31882, 31937, 31962, 32129, 32157, 32214, 32219, 32260, 32290, 32315, 32578, 32656, 32717, 32795, 32796, 33325, 33367, 33417, 33641, 33765]	[2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]
KRR1	III	22429	23379	[22566, 22753, 22821, 22860]	[11, 1, 1, 2]
HMLALPHA2	III	12386	13018	[]	[]
PGK1	III	137746	138996	[138964]	[2]
YCR013C	III	138402	139049	[138964]	[2]
RRP43	III	191834	193018	[191893, 191897, 191979, 192958]	[1, 2, 2, 1]
MATALPHA2	III	199546	200178	[199703]	[1]
RSC6	III	214994	216445	[215297, 215332, 215378, 215398, 215408, 215408, 215424, 215511, 215761, 216439]	[1, 1, 1, 1, 1, 2, 1, 2, 3, 4]
CTR86	III	218376	220067	[218486, 218511, 218857, 218923, 218958, 218960, 218996, 219005, 219026, 219365, 219412]	[12, 12, 1, 1, 1, 3, 1, 1, 1, 1, 1]
PWP2	III	220457	223228	[220464, 220487, 220572, 220611, 220624, 220663, 220980, 221035, 221265, 221316, 221406, 221435, 221447, 221600, 221789, 221813, 221879, 221907, 221914, 221944, 222071, 222538, 222545, 222559, 222627, 222928, 222994]	[2, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1]
RSA4	III	240805	242352	[240812, 241026, 241037, 241089, 241091, 241149, 241153, 241180, 241205, 241334, 241495, 241660, 241683, 241736, 241777, 241809, 241989, 242083, 242269, 242331]	[1, 1, 2, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]
CDC39	III	280117	286443	[280505, 280541, 280565, 280575, 280772, 280832, 280842, 281874, 281969, 282006, 282042, 282052, 282122, 282168, 282178, 282317, 282350, 282444, 282454, 282516, 282576, 282626, 282644, 282684, 282728, 282760, 282768, 282771, 282779, 282883, 284017, 284056, 284291, 284415, 284455, 284470, 284476, 284517, 284549, 284551, 284598, 284681, 285129, 285276, 285286, 285298, 285468, 285577, 285595, 285627, 286369, 286384]	[1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 3, 1, 3, 1, 4, 1, 3, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
HMRA2	III	293179	293538	[293186]	[1]
MCD1	IV	444683	446383	[445419, 445463, 445499, 445537, 445549, 445555, 445593, 445619, 445724, 445741, 445816, 445989, 446341]	[1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 3]
ATP16	IV	443029	443511	[443137]	[2]
RPT2	IV	438047	439360	[438093, 438096, 438314, 438324, 438396, 438509, 438540, 439283]	[1, 1, 1, 1, 1, 2, 1, 2]
APC11	IV	433497	433994	[433585, 433636, 433650, 433665, 433676, 433814, 433818, 433892]	[1, 1, 1, 2, 1, 1, 3, 1]
SLX5	IV	429067	430926	[429627, 429656, 429702, 430021, 430177, 430379, 430418, 430451, 430661, 430678]	[1, 3, 1, 1, 1, 1, 4, 10, 2, 1]
NOP1	IV	427364	428347	[427425, 427508, 427534, 427593, 427619, 427809]	[1, 1, 2, 1, 1, 1]
TSC13	IV	426002	426934	[426002, 426020, 426068, 426211, 426219, 426644]	[1, 1, 3, 1, 1, 2]
YDL016C	IV	425570	425872	[425730]	[14]
CDC7	IV	424209	425732	[424506, 424555, 424608, 425076, 425272, 425372, 425730]	[1, 1, 1, 1, 1, 1, 14]
MPS1	IV	400997	403291	[400998, 401051, 401149, 401256, 401367, 401424, 401461, 401491, 401588, 401629, 401660, 401726, 401785, 401914, 402044, 402327, 403180, 403181]	[1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 3, 1, 3, 1, 3]
ARP2	IV	399340	400638	[400043, 400222, 400580, 400635]	[1, 2, 1, 1]
PRP9	IV	397537	399129	[397648, 397688, 397692, 397853, 397948, 397984, 398339, 398350, 398350, 398352, 398408, 398949, 398982, 398997]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2]
DBP10	IV	394217	397204	[394251, 394298, 394332, 394374, 394396, 394958, 395593, 396087, 396098, 396133, 396150, 396171, 396321]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2]
PRP11	IV	375680	376480	[375805, 375951, 376141, 376149, 376213, 376253, 376257]	[1, 2, 1, 1, 1, 1, 1]
FAD1	IV	372688	373608	[372699, 372726, 372804, 373249, 373438, 373441]	[1, 1, 1, 1, 1, 1]
PSA1	IV	355674	356759	[355892, 355942, 355951, 355963, 356356, 356412, 356480, 356582]	[1, 1, 1, 1, 1, 1, 1, 1]
USO1	IV	345665	351037	[345830, 345882, 345892, 346041, 346177, 346435, 346679, 346682, 346686, 346811, 346828, 346839, 346851, 346887, 346917, 346922, 346955, 346999, 347235, 347243, 347301, 347996, 348346, 348644, 348827, 349084, 349094, 349620, 349657, 349827, 349962, 349985, 350392, 350529, 350570, 350603, 350613, 350796, 350846, 350907, 350967, 351027]	[2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 4, 1, 3, 2, 1, 1, 1, 2, 10, 43, 2, 1, 1, 1, 37, 1, 1, 1, 1, 8, 1, 1, 1, 1, 3, 1]
TSR1	IV	341619	343985	[341799, 341873, 341959, 342106, 342149, 342155, 342172, 342712, 342881, 343072, 343075, 343214, 343283, 343283, 343477, 343583, 343777, 343874, 343874]	[2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1]
UBC9	IV	337487	338070	[337762, 337941, 337950, 337956, 337959, 337985, 337993]	[1, 1, 4, 1, 2, 2, 1]
COX9	IV	334217	334396	[334317, 334350]	[1, 1]
SUB2	IV	305237	306577	[305333, 305639, 305916, 305956, 305967, 306071, 306553]	[1, 2, 1, 1, 1, 1, 1]
LUC7	IV	300214	300999	[300255, 300742]	[3, 2]
SRP14	IV	292781	293221	[292808, 292861, 292862, 292867, 292904, 292913, 293037, 293041, 293077, 293080, 293090, 293131, 293183]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 10]
RPN6	IV	285391	286695	[285531, 285566, 285660, 285664, 285699, 285701, 285706, 285768, 285819, 286006, 286169, 286596, 286611, 286654]	[1, 1, 1, 3, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1]
SNU23	IV	284581	285165	[284973, 285027, 285036, 285054]	[1, 1, 1, 1]
POL3	IV	276872	280165	[276912, 276925, 276948, 276965, 277021, 277037, 277064, 277793, 277824, 277891, 277964, 277998, 278006, 278052, 278055, 278126, 278171, 278317, 278338, 278449, 278676, 278839, 279694, 279697]	[2, 10, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1]
QRI1	IV	275148	276581	[275784, 275970, 275989, 276149, 276149]	[1, 1, 2, 4, 1]
NSE4	IV	272389	273597	[272389, 272471, 272518, 272632, 273287, 273541]	[1, 2, 2, 1, 1, 1]
KIN28	IV	267698	268699	[267890, 267978, 268042, 268046, 268093, 268220, 268251, 268384]	[1, 1, 1, 2, 1, 1, 1, 1]
RRP42	IV	263313	264110	[263364, 263423, 263427, 263485, 263625, 263663, 263690, 263755, 263849]	[3, 2, 1, 2, 1, 4, 1, 2, 1]
YFH1	IV	245923	246447	[246184]	[1]
CDC48	IV	236157	238664	[237378, 237431, 237474, 237813, 237839, 238268, 238277, 238331, 238384, 238401, 238449, 238467, 238498, 238589, 238664]	[2, 1, 2, 1, 1, 1, 3, 2, 1, 1, 1, 3, 1, 1, 2]
CDC53	IV	224304	226751	[224395, 224400, 224444, 224501, 224507, 224572, 224631, 224726, 224775, 224928, 224957, 225076, 225581, 225688, 225703, 225757, 225921, 225955, 225960, 226407, 226451, 226610]	[1, 1, 1, 2, 2, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 17, 15, 5]
SCM3	IV	211375	212046	[211782, 211793, 211879]	[2, 1, 1]
RPO21	IV	205360	210561	[205512, 205601, 206114, 206119, 206225, 206232, 206280, 206349, 206490, 206656, 206711, 206853, 206854, 206862, 206909, 206957, 207008, 207016, 207745, 207768, 207814, 208016, 208063, 208084, 208109, 208175, 208289, 208302, 208370, 208398, 208444, 208479, 208527, 208568, 209041, 209239, 209244, 209282, 209288, 209337, 209361, 209701, 209767, 209833, 209960, 210037, 210091, 210355, 210423]	[1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 3, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
BPL1	IV	203039	205111	[203131, 203173, 203208, 203215, 203219, 203281, 203473, 203492, 203738, 203850, 203922, 204499, 204539, 204627]	[2, 4, 1, 4, 1, 1, 3, 1, 1, 1, 4, 2, 1, 1]
CCT4	IV	199996	201582	[200287, 200311, 200376, 201053, 201053, 201070, 201115, 201218, 201240, 201243, 201325, 201415]	[1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 3]
