Gene name	Chromosome	Start location	End location	Insertion locations	Reads per insertion location
GDH3	I	31567	32940	[31609, 31618, 31646, 31661, 31694, 31694, 31695, 31730, 31745, 31751, 31751, 31772, 31782, 31786, 31797, 31854, 31857, 31867, 31900, 31940, 32008, 32032, 32053, 32108, 32125, 32130, 32131, 32145, 32182, 32216, 32247, 32278, 32281, 32305, 32326, 32384, 32429, 32456, 32468, 32478, 32483, 32519, 32528, 32542, 32551, 32591, 32608, 32633, 32729, 32822, 32826, 32901]	[6, 4, 1, 6, 1, 1, 1, 6, 2, 1, 12, 1, 1, 5, 9, 1, 2, 1, 1, 4, 2, 1, 2, 14, 2, 1, 2, 1, 1, 1, 2, 3, 6, 1, 1, 1, 1, 8, 1, 3, 1, 1, 3, 2, 1, 1, 3, 7, 1, 1, 1, 3]
BDH2	I	33448	34701	[33484, 33532, 33581, 33593, 33684, 33807, 33842, 33845, 33883, 33952, 34180, 34224, 34249, 34257, 34275, 34328, 34397, 34402, 34408, 34444, 34458, 34468, 34486, 34527, 34527, 34561, 34582, 34588, 34604, 34609, 34631, 34633]	[3, 2, 7, 1, 13, 1, 1, 1, 3, 3, 1, 1, 10, 3, 3, 2, 1, 2, 6, 1, 7, 11, 1, 1, 1, 3, 3, 1, 2, 1, 1, 10]
BDH1	I	35155	36303	[35313, 35339, 35360, 35374, 35394, 35423, 35517, 35577, 35584, 35694, 35745, 35796, 35992, 36101, 36152, 36187, 36283]	[1, 2, 1, 1, 1, 3, 1, 3, 1, 2, 1, 1, 1, 1, 1, 2, 5]
YAL059C-A	I	36496	36918	[36669, 36712, 36831, 36912]	[1, 1, 1, 1]
ECM1	I	36509	37147	[36669, 36712, 36831, 36912, 36955, 37006, 37045, 37050, 37053, 37076]	[1, 1, 1, 1, 2, 2, 1, 2, 4, 1]
CNE1	I	37464	38972	[37519, 37526, 37530, 37532, 37551, 37589, 37701, 37751, 37756, 37838, 37872, 37874, 37898, 37963, 37987, 37993, 38067, 38077, 38094, 38110, 38135, 38170, 38191, 38364, 38386, 38391, 38401, 38405, 38413, 38429, 38439, 38439, 38482, 38491, 38491, 38522, 38540, 38563, 38634, 38641, 38700, 38731, 38760, 38857, 38881, 38884, 38944]	[20, 11, 13, 40, 13, 1, 2, 1, 1, 3, 1, 2, 1, 1, 4, 1, 46, 3, 5, 1, 1, 1, 1, 2, 1, 1, 3, 2, 60, 3, 1, 1, 1, 1, 36, 1, 21, 1, 1, 1, 1, 164, 2, 2, 1, 1, 1]
YAL056C-A	I	38696	39046	[38700, 38731, 38760, 38857, 38881, 38884, 38944, 39013]	[1, 164, 2, 2, 1, 1, 1, 2]
GPB2	I	39259	41901	[39351, 39615, 40092, 40202, 40214, 40221, 40229, 40582, 40679, 40712, 40801, 40919, 41205, 41344, 41402, 41491, 41560, 41764]	[2, 1, 1, 1, 1, 24, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 3, 1]
PEX22	I	42177	42719	[42199, 42663]	[2, 1]
ACS1	I	42881	45022	[43040, 43097, 43144, 43161, 43178, 43197, 43219, 43310, 43345, 43399, 43553, 43610, 44008, 44024, 44037, 44123, 44242, 44333, 44369, 44374, 44382, 44386, 44390, 44401, 44437, 44486, 44541, 44551, 44557, 44600, 44601, 44651, 44672, 44698, 44832, 44866]	[2, 1, 3, 2, 1, 6, 12, 7, 2, 54, 8, 3, 1, 1, 1, 1, 2, 1, 7, 2, 1, 19, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4]
FLC2	I	45899	48250	[45904, 46029, 46217, 46308, 46336, 46350, 46353, 46529, 46651, 46792, 46979, 47127, 47214, 47219, 47465, 47466, 47525, 47742, 48045, 48126]	[1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 5]
OAF1	I	48564	51707	[48678, 48695, 48714, 48725, 48779, 48798, 48825, 48829, 49101, 49166, 49299, 49317, 49551, 49584, 49862, 49900, 50024, 50035, 50087, 50261, 50385, 50647, 50940, 51202, 51390, 51393, 51398, 51404, 51466, 51479]	[1, 10, 2, 1, 1, 5, 14, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 2, 2, 4, 1, 1, 1, 2, 6, 2]
AIM2	I	51855	52595	[52115, 52190, 52225, 52269, 52357, 52383]	[1, 1, 1, 1, 2, 1]
GEM1	I	52801	54789	[52964, 52987, 52995, 53096, 53207, 53245, 53266, 53267, 53324, 53356, 53375, 53454, 53469, 53496, 53516, 53521, 54275, 54332, 54352, 54379, 54396, 54480, 54522, 54532]	[8, 1, 1, 2, 1, 2, 2, 1, 12, 1, 1, 22, 1, 4, 20, 1, 1, 1, 2, 34, 1, 1, 1, 2]
YAL047W-A	I	54584	54913	[54814, 54831, 54847, 54870]	[1, 1, 3, 1]
SPC72	I	54989	56857	[55158, 55935, 55940, 55996, 56133, 56153, 56337, 56407, 56575, 56703, 56803, 56810, 56826]	[1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2]
BOL3	I	57029	57385	[57042, 57085, 57086, 57087, 57118, 57157, 57208, 57262, 57276, 57372]	[1, 2, 3, 1, 13, 1, 2, 1, 23, 1]
YAL045C	I	57488	57796	[57495, 57606, 57615, 57650, 57727, 57731]	[2, 1, 31, 1, 1, 2]
BOL1	I	57518	57850	[57606, 57615, 57650, 57727, 57731, 57845]	[1, 31, 1, 1, 2, 2]
GCV3	I	57950	58462	[58088, 58101, 58173, 58193, 58298, 58351, 58351, 58373, 58425, 58428]	[1, 1, 1, 1, 1, 1, 1, 2, 1, 1]
PTA1	I	58695	61052	[58775, 58992, 59006, 59129, 59418, 59433, 59514, 59646, 59873, 59898, 60054, 60131, 60469, 60473, 60621, 60901, 60969, 61002, 61010]	[1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 1]
YAL042C-A	I	61231	61608	[61235, 61267, 61316, 61396, 61400, 61445, 61491, 61495, 61517, 61553, 61560, 61566, 61587]	[4, 1, 2, 1, 1, 1, 3, 1, 2, 1, 2, 14, 2]
ERV46	I	61316	62563	[61316, 61396, 61400, 61445, 61491, 61495, 61517, 61553, 61560, 61566, 61587, 61655, 61658, 61682, 61764, 61778, 61797, 61826, 61827, 61922, 61938, 61938, 62019, 62022, 62239, 62268, 62448, 62452, 62469]	[2, 1, 1, 1, 3, 1, 2, 1, 2, 14, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 7]
CDC24	I	62840	65404	[62925, 63457, 63462, 63632, 63730, 63765, 64800, 64846, 64897, 64968, 65350]	[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2]
CLN3	I	65778	67520	[65964, 65972, 66010, 66068, 66695, 66709, 66802, 66821, 66849, 66994, 67115, 67190, 67202, 67222, 67228, 67256, 67291, 67412, 67500]	[2, 1, 3, 2, 1, 1, 1, 2, 1, 1, 2, 3, 12, 1, 1, 1, 1, 1, 6]
CYC3	I	68716	69525	[68722, 68751, 68752, 69055, 69157, 69204, 69230, 69237, 69309, 69412, 69418, 69437]	[7, 1, 4, 1, 1, 1, 2, 1, 1, 1, 3, 2]
CDC19	I	71786	73288	[71908, 72157, 72169, 72241, 72304, 72410, 72412, 72416, 72452, 72730]	[1, 1, 2, 2, 1, 1, 1, 2, 2, 1]
YAL037C-B	I	72326	73300	[72410, 72412, 72416, 72452, 72730]	[1, 1, 2, 2, 1]
YAL037C-A	I	73426	73518	[73499, 73511]	[1, 7]
YAL037W	I	74020	74823	[74082, 74584]	[3, 18]
RBG1	I	75043	76152	[75212, 75254, 75270, 75372, 75654, 75670, 75689, 75810, 75811, 75861, 75875, 75898, 76061, 76062, 76073, 76129]	[1, 3, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 4, 8, 1]
FUN12	I	76427	79435	[76515, 76786, 77501, 77514, 77537, 77618, 77714, 77764, 77887, 77940, 78989, 79146, 79294, 79299]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]
YAL034C-B	I	79489	79842	[79557, 79591, 79594, 79632, 79648, 79651, 79652, 79778]	[6, 2, 1, 28, 8, 7, 1, 1]
MTW1	I	79718	80587	[79778, 79864, 79898]	[1, 1, 3]
FUN19	I	80710	81951	[80796, 80834, 80875, 80898, 80923, 80940, 80953, 80954, 80995, 81169, 81190, 81313, 81639, 81661, 81694, 81704, 81753, 81802, 81878]	[1, 9, 35, 3, 1, 1, 1, 1, 1, 1, 7, 1, 2, 2, 1, 1, 2, 2, 2]
POP5	I	82706	83227	[82998, 82999, 83096, 83196]	[1, 1, 1, 2]
PRP45	I	83335	84474	[83570, 83577, 83664, 83705, 83742, 83815, 83820, 83884, 84023, 84117, 84203, 84408]	[1, 1, 18, 1, 1, 1, 1, 1, 1, 1, 1, 1]
YAL031W-A	I	84669	84977	[84940, 84948, 84948, 84957]	[3, 5, 1, 1]
GIP4	I	84749	87031	[84940, 84948, 84948, 84957, 84991, 85006, 85104, 85523, 86321, 86743, 86989, 87031]	[3, 5, 1, 1, 1, 1, 2, 1, 4, 4, 1, 1]
SNC1	I	87286	87752	[87287, 87382, 87395, 87404, 87576]	[1, 43, 3, 1, 1]
MYO4	I	87855	92270	[88290, 88291, 88329, 88503, 88653, 88967, 89192, 89209, 89491, 89543, 89607, 89863, 89874, 90188, 90198, 90251, 90493, 90579, 90671, 90745, 90793, 90952, 91054, 91101, 91148, 91395, 91400, 91535, 91664, 91714, 91753, 91801, 91985, 92060, 92194, 92264]	[1, 3, 1, 5, 1, 2, 11, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 6, 1, 1, 1, 1, 1, 1, 2, 1, 4, 1]
FRT2	I	92900	94486	[92978, 92997, 93025, 93106, 93142, 93312, 93349, 93360, 93402, 93422, 93480, 93604, 93773, 93900, 94030, 94047, 94061, 94067, 94099, 94267]	[20, 3, 7, 1, 1, 2, 3, 1, 1, 1, 5, 2, 2, 1, 1, 1, 1, 1, 1, 1]
SAW1	I	94687	95472	[94764, 94915, 95001, 95075, 95091, 95159, 95172, 95236, 95237]	[2, 1, 2, 1, 1, 1, 1, 5, 1]
YAL026C-A	I	95386	95823	[]	[]
DRS2	I	95630	99697	[96034, 96101, 96105, 96243, 96249, 96259, 96397, 96505, 96569, 96570, 96699, 96728, 96732, 96800, 96862, 96900, 96939, 96969, 97116, 97227, 97366, 97767, 97827, 97848, 97857, 98115, 98194, 98336, 98465, 98470, 98531, 98535, 98572, 98689, 98693, 98699, 98911, 99350, 99507, 99652, 99677]	[26, 2, 1, 2, 1, 5, 1, 1, 1, 2, 1, 1, 13, 2, 1, 1, 1, 1, 1, 1, 3, 3, 1, 1, 2, 1, 2, 1, 1, 4, 1, 9, 1, 1, 1, 57, 1, 13, 3, 13, 1]
MAK16	I	100225	101145	[100708, 100764, 100864, 100913, 100923, 100924, 100975, 101020]	[1, 1, 1, 1, 2, 1, 1, 1]
LTE1	I	101565	105872	[101887, 102374, 102472, 102640, 103476, 103491, 103505, 103524, 103858, 103994, 104021, 104055, 104074, 104111, 104153, 104266, 104420, 104709, 104783, 104854, 104876, 104920, 104936, 105088, 105132, 105287, 105299, 105483, 105558, 105631]	[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2]
PMT2	I	106272	108551	[106398, 106447, 106492, 106659, 106670, 106688, 106706, 106736, 106737, 106760, 106798, 106812, 106812, 106876, 106917, 106934, 106945, 106978, 107070, 107098, 107100, 107130, 107136, 107176, 107237, 107355, 107477, 107542, 108084, 108112, 108166, 108281, 108405, 108551]	[2, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2]
FUN26	I	108877	110430	[109005, 109020, 109026, 109054, 109078, 109088, 109116, 109151, 109280, 109434, 109454, 109611, 109731, 109757, 109788, 109826, 109836, 110321, 110378]	[5, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 3, 2, 1, 1, 9]
CCR4	I	110846	113359	[110852, 111062, 111071, 111153, 111367, 111406, 111413, 111529, 111565, 111653, 111704, 111711, 111821, 111954, 112001, 112065, 112174, 112221, 112344, 112388, 112663, 113167, 113195, 113239, 113283, 113286]	[2, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 4, 1, 1, 3, 2, 1, 1, 6, 2, 1, 1, 3, 1]
ATS1	I	113614	114615	[113652, 113704, 113774, 113807, 113829, 113855, 113921, 113973, 113976, 114116, 114202, 114225, 114285, 114297, 114379, 114418, 114429, 114494, 114502, 114509]	[1, 2, 1, 1, 1, 1, 2, 1, 15, 1, 1, 1, 1, 1, 1, 2, 2, 3, 1, 1]
YAL019W-A	I	114250	114819	[114285, 114297, 114379, 114418, 114429, 114494, 114502, 114509, 114623, 114636, 114644, 114672, 114677, 114683, 114688, 114712, 114725, 114738, 114749, 114765]	[1, 1, 1, 2, 2, 3, 1, 1, 22, 1, 1, 1, 4, 4, 1, 1, 1, 3, 14, 1]
FUN30	I	114919	118314	[114956, 114963, 114973, 115027, 115078, 115118, 115132, 115256, 115277, 115283, 115318, 115327, 115333, 115562, 115574, 115600, 115661, 115727, 115753, 115802, 115844, 116104, 116284, 116417, 116431, 116448, 116492, 116645, 116673, 116834, 116936, 116968, 117444, 117549, 117595, 117613, 117940, 117981, 118108, 118262]	[5, 1, 6, 1, 1, 3, 2, 7, 1, 1, 2, 1, 1, 1, 1, 4, 1, 1, 1, 2, 1, 1, 2, 1, 3, 1, 1, 1, 2, 2, 1, 1, 3, 6, 1, 1, 3, 1, 1, 1]
LDS1	I	118564	119541	[119534]	[1]
PSK1	I	120225	124295	[120351, 120366, 120685, 120927, 120939, 120955, 121017, 121141, 121192, 121211, 121235, 121265, 121271, 121301, 121350, 121463, 121660, 122008, 122306, 122403, 122441, 122453, 122461, 122513, 122810, 122861, 122945, 122983, 123202, 123248, 123449, 123520, 123590, 123750, 123836, 123897, 123916, 123974, 123976, 124017, 124046, 124087, 124092, 124178, 124285, 124294]	[1, 1, 1, 1, 6, 1, 2, 1, 1, 1, 1, 2, 2, 3, 3, 1, 2, 1, 1, 1, 1, 4, 1, 4, 1, 2, 1, 2, 1, 2, 7, 1, 1, 1, 1, 3, 5, 1, 1, 1, 11, 1, 2, 3, 4, 1]
YAL016C-B	I	124307	124492	[124456]	[1]
YAL016C-A	I	124755	125069	[124755, 124756, 124764, 124778, 124791, 124826, 124869]	[10, 3, 1, 4, 1, 1, 1]
TPD3	I	124879	126786	[125092, 125683, 125733, 125848, 125866, 126231]	[1, 1, 2, 1, 1, 2]
NTG1	I	126903	128102	[126919, 126946, 126969, 127050, 127139, 127158, 127171, 127251, 127252, 127252, 127287, 127295, 127298, 127623, 127635, 127801, 127819, 127856, 127958, 127983, 127991, 128007]	[6, 1, 6, 2, 1, 1, 1, 3, 2, 1, 1, 2, 1, 7, 1, 2, 1, 2, 1, 4, 1, 19]
SYN8	I	128252	129019	[128388, 128416, 128467, 128524, 128535, 128564, 128601, 128606, 128639, 128743, 128777, 128810, 128943]	[2, 1, 1, 1, 1, 1, 5, 1, 2, 1, 21, 1, 2]
DEP1	I	129270	130487	[129390, 129691, 130199, 130210, 130216, 130219, 130328, 130360, 130435]	[2, 4, 3, 1, 4, 2, 1, 2, 5]
CYS3	I	130799	131983	[130896, 130914, 130917, 130962, 131060, 131087, 131115, 131157, 131267, 131321, 131531, 131605, 131725, 131733, 131809, 131842, 131886, 131895, 131910, 131933, 131937]	[1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1]
SWC3	I	132199	134076	[132305, 132340, 132447, 132462, 132508, 132593, 132830, 132906, 133058, 133077, 133101, 133104, 133108, 133114, 133122, 133146, 133163, 133168, 133221, 133225, 133243, 133296, 133406, 133436, 133443, 133457, 133524, 133771, 133819, 133832]	[7, 1, 2, 1, 1, 2, 11, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 2, 1, 4, 1, 1, 1, 4, 1, 5, 5, 2, 6]
MDM10	I	134184	135665	[134490, 134595, 134645, 134695, 134911, 135272, 135413, 135480, 135583]	[1, 1, 1, 1, 1, 1, 1, 1, 1]
SPO7	I	135854	136633	[135987, 136279]	[1, 1]
FUN14	I	136914	137510	[137035, 137153, 137312, 137317, 137415, 137449]	[1, 4, 12, 1, 29, 2]
ERP2	I	137698	138345	[137705, 137824, 137836, 137889, 137896, 137908, 137910, 137927, 137953, 138031, 138088, 138125, 138263]	[1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 8, 1]
SSA1	I	139503	141431	[139514, 139528, 139531, 139540, 139556, 139648, 139709, 139718, 139806, 139841, 139876, 139912, 139985, 140045, 140112, 140162, 140162, 140212, 140360, 140448, 140507, 141217, 141344, 141427]	[1, 3, 1, 14, 17, 1, 2, 1, 1, 2, 2, 4, 1, 5, 1, 2, 1, 2, 2, 2, 2, 1, 3, 1]
YAL004W	I	140760	141407	[141217, 141344]	[1, 3]
EFB1	I	142174	143160	[142175, 142357]	[1, 1]
VPS8	I	143707	147531	[143900, 143903, 144043, 144169, 144194, 144202, 144249, 144258, 144285, 144309, 144526, 144775, 144798, 145035, 145201, 145563, 145785, 146084, 146913, 146956, 147027, 147046, 147242, 147293, 147361, 147400, 147512, 147520, 147531]	[1, 2, 1, 1, 1, 1, 1, 7, 3, 1, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 19, 20, 1, 30, 13]
TFC3	I	147594	151166	[148397, 148471, 148536, 148557, 148577, 149060, 150560, 150571, 150614, 150658, 150801, 150924, 151017, 151041]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]
NUP60	I	152257	153876	[152530, 152557, 152658, 152690, 152714, 152743, 153006, 153092, 153525, 153587, 153870]	[10, 3, 1, 4, 1, 1, 1, 1, 5, 1, 7]
ERP1	I	154065	154724	[154137, 154179, 154447, 154484, 154529, 154581, 154589, 154601, 154623, 154649, 154660, 154680]	[2, 1, 3, 19, 1, 9, 8, 1, 7, 1, 5, 1]
SWD1	I	155005	156285	[155148, 155163, 155171, 155304, 155363, 155414, 155449, 155931, 156185, 156214, 156248]	[1, 3, 1, 2, 1, 1, 1, 1, 2, 2, 1]
RFA1	I	156754	158619	[157609, 158579]	[1, 1]
SEN34	I	158966	159793	[158990, 158992, 159031, 159074, 159099, 159118, 159221, 159538, 159777]	[1, 2, 2, 1, 1, 1, 1, 1, 1]
BUD14	I	166742	168871	[166744, 166749, 166763, 166768, 166772, 166797, 166801, 166805, 166812, 166831, 166842, 166845, 166856, 166865, 166869, 166879, 166883, 166890, 166896, 166904, 166905, 166908, 166912, 166918, 166920, 166921, 166924, 166926, 166927, 166929, 166939, 166942, 166945, 166951, 166962, 166986, 166991, 166999, 167004, 167006, 167007, 167010, 167010, 167012, 167015, 167021, 167026, 167033, 167037, 167041, 167050, 167052, 167054, 167055, 167055, 167058, 167064, 167065, 167066, 167070, 167071, 167073, 167073, 167077, 167082, 167086, 167091, 167095, 167098, 167109, 167141, 167161, 167176, 167182, 167186, 167187, 167196, 167200, 167203, 167205, 167213, 167215, 167220, 167224, 167231, 167235, 167238, 167247, 167250, 167252, 167258, 167274, 167280, 167283, 167294, 167295, 167297, 167300, 167303, 167304, 167306, 167307, 167375, 167379, 167384, 167390, 167390, 167398, 167402, 167411, 167413, 167416, 167426, 167433, 167439, 167442, 167443, 167456, 167480, 167484, 167487, 167499, 167571, 167576, 167585, 167589, 167592, 167611, 167612, 167616, 167627, 167635, 167642, 167647, 167649, 167655, 167657, 167658, 167668, 167677, 167692, 167701, 167709, 167710, 167726, 167729, 167756, 167759, 167766, 167775, 167797, 167818, 167829, 167929, 168015, 168022, 168083, 168134, 168170, 168224, 168236, 168252, 168256, 168445, 168481, 168615, 168750, 168796, 168853, 168871]	[7, 2, 1, 133, 43, 1, 3, 1, 1, 2, 1, 17, 1, 3, 1, 37, 1, 464, 192, 1, 1, 1, 3, 125, 227, 3, 306, 226, 1, 186, 204, 1, 1, 217, 1, 1, 233, 4, 1, 1, 1, 3, 139, 29, 84, 1, 1074, 28, 1, 1, 1, 3, 66, 1, 82, 240, 3, 71, 1, 2, 51, 3, 94, 22, 4, 64, 6, 154, 84, 5, 4, 131, 5, 1, 1, 1, 343, 2, 50, 60, 201, 105, 96, 1, 1, 1, 49, 1, 1, 1, 330, 3, 1, 37, 67, 59, 14, 112, 27, 1, 129, 3, 1, 1, 1, 33, 1, 2, 112, 48, 146, 68, 1, 155, 234, 52, 1, 87, 1, 1, 105, 9, 1, 2, 1, 1, 1, 1, 1, 28, 1, 30, 1, 51, 1, 96, 43, 106, 25, 2, 2, 20, 71, 26, 23, 20, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 5, 1, 1, 7, 1, 1, 17, 1, 3, 1, 1, 2, 1, 15]
ADE1	I	169375	170295	[169574, 169683, 169697, 169812, 169835, 169843, 169860, 169883]	[2, 1, 1, 1, 2, 1, 2, 1]
KIN3	I	170396	171703	[170425, 171055, 171184, 171318, 171462, 171496, 171625, 171628]	[1, 1, 1, 1, 1, 1, 1, 7]
CDC15	I	172211	175135	[172232, 172305, 172346, 172388, 172441, 172613, 172769, 172791, 172816, 172908, 173055, 173160, 173437, 173897, 174139, 174141, 174323, 174330, 174427, 174461, 174528, 174569, 175076]	[27, 1, 2, 1, 1, 3, 1, 2, 1, 2, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 2, 1, 5]
YAR019W-A	I	174998	175330	[175076, 175140, 175183, 175194, 175227, 175231, 175255, 175265, 175270, 175273, 175278, 175278, 175285, 175317]	[5, 1, 5, 2, 2, 2, 5, 10, 8, 4, 1, 37, 22, 3]
PAU7	I	176856	177023	[176964, 176982]	[11, 2]
YAR023C	I	179281	179820	[179470, 179493, 179561, 179615, 179748, 179816]	[2, 1, 6, 1, 1, 2]
UIP3	I	183770	184477	[183808, 183938, 183976, 184039, 184041, 184300, 184337]	[12, 2, 1, 1, 1, 1, 1]
YAR028W	I	184892	185596	[184892, 184896, 184899, 184925, 184944, 184958, 184962, 185042, 185153, 185186, 185189, 185262, 185269, 185281, 185302, 185352, 185402, 185411, 185421, 185455]	[2, 1, 3, 12, 8, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1]
YAR029W	I	186321	186545	[186348, 186432, 186545]	[4, 4, 19]
YAR030C	I	186512	186853	[186545, 186792]	[19, 2]
PRM9	I	186836	187732	[186874, 186949, 187093, 187133, 187200, 187272, 187402, 187409, 187432, 187617, 187666]	[4, 1, 1, 3, 2, 1, 1, 1, 1, 1, 1]
MST28	I	188107	188811	[188230, 188379, 188596, 188699, 188726, 188750, 188769, 188771, 188774, 188782, 188788, 188794, 188796, 188805]	[3, 13, 1, 2, 3, 3, 1, 2, 3, 1, 5, 3, 3, 6]
YAT1	I	190193	192256	[190219, 190244, 190245, 190248, 190266, 190270, 190278, 190390, 190399, 190417, 190422, 190448, 190499, 190500, 190505, 190524, 190533, 190541, 190545, 190609, 190643, 190649, 190656, 190660, 190711, 190814, 190820, 190824, 190904, 190952, 191003, 191038, 191057, 191057, 191068, 191076, 191086, 191091, 191135, 191191, 191235, 191254, 191324, 191340, 191363, 191370, 191419, 191423, 191432, 191436, 191486, 191518, 191525, 191537, 191547, 191554, 191572, 191584, 191587, 191592, 191595, 191642, 191676, 191687, 191690, 191735, 191809, 191819, 191825, 191838, 191868, 191889, 191892, 191925, 191928, 191958, 191970, 191972, 191982, 192023, 192026, 192028, 192030, 192035, 192038, 192061, 192061, 192066, 192074, 192145, 192165, 192168, 192172, 192188, 192204]	[1, 5, 1, 2, 3, 1, 1, 3, 1, 3, 1, 4, 1, 8, 4, 2, 13, 1, 3, 1, 5, 1, 4, 20, 1, 1, 7, 1, 1, 2, 3, 8, 2, 1, 1, 1, 3, 24, 1, 1, 16, 3, 1, 2, 6, 4, 1, 2, 5, 1, 3, 1, 2, 11, 21, 3, 2, 2, 2, 4, 9, 9, 2, 4, 1, 12, 1, 9, 4, 11, 4, 3, 5, 6, 2, 22, 1, 2, 1, 1, 7, 1, 8, 8, 2, 2, 9, 21, 6, 43, 1, 2, 26, 10, 2]
YAR035C-A	I	192337	192417	[192356, 192372, 192388, 192393]	[1, 1, 3, 2]
SWH1	I	192619	196185	[192667, 192709, 192720, 192763, 192781, 192813, 192885, 192946, 193106, 193328, 193378, 193423, 193458, 193461, 193477, 193550, 193566, 193602, 193714, 193734, 193822, 193921, 194381, 194444, 194496, 194544, 194570, 194636, 194714, 194722, 194728, 194767, 194896, 194942, 195042, 195052, 195163, 195355, 195654, 195739, 196019]	[1, 4, 2, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 3, 1, 2, 1, 1, 3, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 18, 1, 1, 4, 2, 1]
YAR047C	I	201467	201787	[]	[]
