Essential gene name	Chromosome	Start location	End location	Insertion locations	Reads per insertion location
RFA1	I	156754	158619	[156764, 157248, 158509, 158548, 158571, 158574]	[9, 1, 1, 1, 1, 1]
SEN34	I	158966	159793	[158990, 158994, 159038, 159045, 159184, 159228, 159536, 159540, 159603, 159662, 159676, 159703, 159733, 159791]	[5, 12, 2, 1, 2, 14, 27, 1, 10, 1, 51, 1, 1, 1]
CDC15	I	172211	175135	[172211, 172215, 172238, 172259, 172311, 172385, 172390, 172540, 172543, 172611, 172616, 172740, 172811, 172940, 172944, 173347, 173368, 173432, 173627, 173632, 173682, 174169, 174323, 174327, 174332, 174573]	[8, 1, 28, 1, 1, 11, 1, 2, 1, 4, 6, 1, 8, 1, 7, 1, 25, 1, 70, 2, 18, 1, 23, 1, 3, 9]
HTA2	II	235394	235792	[235419, 235434, 235450, 235455, 235461, 235464, 235473, 235477, 235480, 235485, 235490, 235557, 235611, 235625, 235632, 235636, 235641, 235646, 235659, 235667, 235673, 235675, 235694, 235701, 235743, 235758, 235786, 235786]	[7, 1, 5, 5, 11, 9, 25, 15, 1, 2, 14, 15, 8, 2, 24, 9, 24, 2, 1, 12, 1, 1, 25, 5, 1, 9, 1, 1]
UTP20	II	227636	235117	[227670, 227685, 227750, 227794, 227853, 227882, 227947, 227982, 228152, 228157, 228157, 228163, 228246, 228273, 228274, 228279, 228309, 228349, 228352, 228356, 228402, 228448, 230100, 230191, 230337, 230348, 230402, 231025, 231128, 231185, 231204, 231204, 231249, 231279, 231282, 231996, 232049, 232149, 232152, 232191, 232536, 232563, 233666, 233686, 233740, 234019, 234024, 234608, 234615, 234969, 234973, 235045, 235061, 235081, 235108, 235115]	[3, 1, 35, 3, 9, 1, 1, 11, 11, 16, 1, 3, 1, 21, 2, 27, 2, 1, 4, 3, 22, 4, 3, 1, 1, 1, 1, 2, 22, 1, 2, 1, 1, 1, 7, 7, 36, 1, 1, 9, 10, 1, 31, 3, 2, 4, 2, 1, 1, 20, 1, 28, 13, 1, 11, 26]
RRN6	II	199064	201748	[199079, 199079, 199083, 199120, 199144, 199204, 199222, 199227, 199280, 199300, 199305, 199306, 199306, 199394, 199461, 199465, 199570, 199632, 199688, 199909, 200063, 200203, 200216, 200237, 200315, 200356, 200455, 200553, 200600, 200604, 200670, 200676, 200686, 200689, 200764, 200780, 200852, 200898, 200905, 200906, 200907, 200912, 200980, 201223, 201227, 201478, 201491, 201746]	[3, 2, 2, 2, 54, 1, 1, 3, 9, 7, 6, 1, 4, 1, 10, 1, 2, 4, 5, 1, 1, 1, 2, 1, 2, 2, 7, 13, 19, 6, 13, 7, 2, 2, 5, 1, 1, 5, 11, 1, 8, 11, 1, 20, 5, 1, 1, 2]
POP8	II	185998	186474	[186018, 186099, 186222, 186225, 186233, 186303, 186416, 186427, 186443, 186448, 186469]	[3, 3, 44, 1, 2, 46, 1, 1, 1, 1, 1]
RFT1	II	182401	184125	[182406, 182415, 182436, 182441, 182446, 182482, 182532, 182536, 182761, 182859, 182895, 182907, 182943, 183099, 183103, 183117, 183211, 183390, 183417, 183473, 183544, 183870, 183961, 183961, 184049, 184069, 184098]	[1, 1, 2, 10, 9, 4, 2, 1, 6, 1, 1, 1, 9, 3, 1, 1, 1, 3, 1, 4, 1, 1, 1, 1, 4, 1, 9]
MCM2	II	174920	177526	[174935, 174940, 174948, 174957, 174961, 174986, 175262, 175338, 175391, 175410, 175415, 175487, 175667, 175670, 175682, 175684, 175688, 175777, 175781, 175855, 175894, 175898, 175901, 176061, 176710, 176715, 177025, 177029, 177065, 177248]	[45, 3, 4, 8, 78, 1, 1, 2, 8, 1, 27, 1, 6, 4, 1, 2, 4, 3, 17, 1, 15, 6, 1, 2, 1, 1, 7, 1, 1, 6]
LSM2	II	170623	171038	[170810, 170821, 170877, 170881, 170921, 170939, 170975, 170980, 171018]	[2, 1, 9, 7, 1, 1, 4, 17, 14]
PET9	II	163041	163997	[163113, 163194, 163209, 163376, 163381, 163481, 163519, 163656, 163665, 163670, 163689, 163798, 163805, 163850, 163904, 163951, 163971, 163983]	[2, 2, 5, 7, 16, 2, 41, 1, 4, 10, 14, 1, 9, 3, 1, 2, 6, 2]
STU1	II	153848	158389	[153873, 153873, 153877, 154032, 154035, 154050, 154057, 154060, 154173, 154212, 154294, 154566, 154593, 154625, 154723, 154734, 154737, 154740, 154841, 154845, 154973, 155187, 155192, 155297, 155306, 155381, 155446, 155450, 155555, 155641, 157061, 157114, 157172, 157175, 157365, 157582, 157666, 157670, 157783, 157799, 157803, 157850, 157851, 157853, 157955, 157960, 158096, 158101, 158122, 158152, 158155, 158182, 158201, 158229, 158243, 158249, 158320, 158334, 158344, 158346, 158353, 158356]	[4, 1, 1, 3, 16, 20, 1, 21, 1, 7, 3, 3, 7, 42, 1, 2, 85, 4, 26, 5, 9, 34, 1, 52, 1, 1, 8, 2, 4, 1, 7, 1, 1, 7, 1, 5, 9, 2, 2, 5, 1, 3, 2, 19, 18, 7, 50, 2, 16, 8, 3, 4, 1, 1, 1, 66, 19, 4, 49, 1, 24, 4]
POL12	II	151493	153610	[151500, 151513, 151592, 151620, 151899, 151940, 152610, 152614, 152705, 152753, 152759, 152760, 152762, 152825, 153143, 153235, 153250, 153254, 153286, 153414, 153421, 153430, 153445, 153450, 153498, 153521, 153548, 153560, 153569, 153577, 153584, 153588, 153604]	[1, 2, 6, 2, 2, 5, 37, 1, 1, 9, 3, 2, 3, 18, 5, 26, 8, 2, 1, 57, 1, 53, 6, 1, 18, 1, 13, 36, 10, 3, 54, 1, 39]
ERD2	II	142112	142868	[142131, 142144, 142289, 142343, 142368, 142395, 142396, 142399, 142437, 142469, 142487, 142620, 142625, 142722, 142801, 142826]	[3, 1, 6, 36, 4, 17, 1, 46, 1, 7, 8, 7, 10, 6, 13, 1]
PRE7	II	141247	141972	[141249, 141334, 141407, 141456, 141630, 141704, 141742, 141792]	[1, 1, 1, 6, 9, 6, 1, 1]
SEC17	II	125125	126119	[125177, 125254, 125284, 125302, 125351, 125633, 125638, 125740, 125779, 125792, 125797, 125804, 125808, 125856]	[2, 2, 1, 2, 1, 1, 1, 1, 1, 5, 1, 1, 9, 1]
YBL073W	II	87646	87957	[87663, 87739, 87740, 87790, 87797, 87800, 87821, 87824, 87825, 87843, 87845, 87853, 87858, 87859, 87860, 87864, 87867, 87886, 87916, 87920, 87924, 87930, 87932, 87932, 87933, 87937, 87937, 87940, 87941, 87941, 87942, 87945, 87948, 87948, 87951, 87956]	[34, 3, 20, 1, 16, 16, 6, 1, 9, 47, 11, 1, 56, 28, 17, 1, 19, 1, 2, 64, 3, 44, 20, 10, 68, 94, 60, 5, 4, 21, 66, 1, 2, 44, 2, 97]
AAR2	II	86722	87789	[86744, 86749, 86752, 86755, 86767, 86794, 86798, 86814, 86839, 86856, 86876, 86881, 86898, 86913, 86937, 87049, 87053, 87094, 87102, 87210, 87214, 87276, 87280, 87389, 87559, 87572, 87579, 87663, 87739, 87740]	[1, 9, 14, 4, 2, 12, 9, 9, 7, 1, 2, 5, 1, 36, 1, 4, 1, 42, 1, 1, 10, 1, 3, 2, 1, 6, 3, 34, 3, 20]
ILS1	II	81043	84261	[81077, 81116, 81340, 81345, 81955, 82186, 82293, 82425, 82568, 82573, 82918, 82946, 83051, 83055, 83355, 83509, 83586, 83596, 83713, 83761, 83767, 83786, 84042, 84047, 84079, 84195, 84203, 84207]	[1, 1, 1, 2, 1, 34, 8, 3, 3, 1, 4, 2, 1, 29, 14, 1, 1, 15, 2, 1, 105, 31, 1, 7, 1, 1, 2, 1]
YBL077W	II	80897	81328	[80900, 80900, 80909, 80916, 80923, 80926, 80929, 80932, 80932, 80934, 80936, 80939, 80939, 80943, 80943, 80948, 80952, 80952, 80958, 80972, 80981, 80991, 81004, 81077, 81116]	[56, 2, 83, 15, 3, 98, 25, 3, 51, 24, 1, 7, 5, 9, 3, 10, 1, 27, 16, 1, 7, 1, 4, 1, 1]
CDC27	II	67169	69445	[67174, 67186, 67189, 67200, 67379, 67383, 67439, 67589, 67632, 67663, 67699, 67724, 67729, 67734, 67779, 67783, 67816, 67885, 67990, 67996, 68028, 68029, 68032, 68134, 68139]	[6, 9, 1, 1, 1, 2, 3, 1, 14, 18, 18, 1, 1, 1, 3, 16, 9, 18, 1, 10, 8, 1, 11, 1, 42]
RPL32	II	45978	46370	[46239]	[2]
BRN1	II	40831	43095	[40874, 40905, 40931, 40989, 40993, 41246, 41272, 41350, 41382, 41391, 41496, 41655, 41705, 41710, 41729, 41894, 41938, 42359, 42491, 42509, 42618, 42702, 42706, 42791, 42801, 42823, 42826, 42827, 43013, 43047, 43055, 43066, 43070, 43072, 43080, 43091, 43095]	[6, 1, 1, 1, 6, 3, 2, 16, 3, 1, 1, 9, 1, 1, 1, 7, 1, 1, 1, 1, 23, 1, 4, 1, 28, 70, 2, 39, 9, 1, 15, 1, 6, 7, 8, 25, 2]
SFT2	II	24098	24745	[24110, 24134, 24146, 24186, 24249, 24257, 24271, 24298, 24304, 24353, 24458, 24462, 24492, 24572, 24615, 24641, 24700, 24738]	[15, 6, 2, 2, 6, 3, 2, 2, 7, 1, 52, 1, 3, 26, 9, 2, 21, 23]
PKC1	II	14241	17696	[14398, 14785, 14951, 14953, 14956, 14956, 14989, 15029, 15033, 15053, 15108, 15115, 15314, 15318, 15331, 15390, 15518, 15538, 15543, 15712, 15723, 15765, 15793, 15852, 15862, 15903, 15908, 15913, 15959, 15971, 15975, 16102, 16238, 16363, 16461, 16499, 16502, 16525, 16568, 16961, 17145, 17147, 17254, 17694]	[7, 3, 38, 3, 2, 16, 1, 1, 16, 2, 14, 1, 4, 1, 30, 114, 6, 13, 1, 4, 3, 2, 1, 39, 1, 1, 23, 2, 3, 1, 15, 9, 5, 1, 2, 56, 1, 1, 1, 8, 11, 1, 8, 1]
RER2	II	241708	242568	[241740, 241744, 241751, 241770, 241777, 241780, 241781, 241789, 241794, 241817, 241832, 241835, 241836, 241952, 242058, 242062, 242456, 242465, 242502, 242552]	[17, 10, 14, 1, 89, 19, 7, 3, 107, 40, 9, 1, 38, 1, 1, 20, 2, 1, 1, 1]
GPI18	II	244366	245667	[244483, 244484, 244489, 244605, 244610, 245308, 245349, 245428, 245469, 245486, 245490, 245532, 245565, 245577, 245612]	[6, 1, 9, 2, 11, 1, 30, 2, 1, 1, 58, 1, 1, 1, 2]
HHF1	II	255373	255684	[255463, 255487, 255536, 255632, 255683]	[3, 1, 3, 2, 26]
IPP1	II	257112	257975	[257119, 257185, 257336, 257405, 257459, 257486, 257548, 257626, 257715, 257764, 257833, 257836, 257839, 257842, 257891]	[30, 13, 1, 1, 1, 6, 3, 20, 25, 1, 1, 1, 1, 24, 1]
SCO2	II	289445	290350	[289459, 289484, 289489, 289491, 289494, 289522, 289609, 289615, 289641, 289649, 289657, 289666, 289726, 289772, 289813, 289815, 289825, 289853, 289871, 289970, 290005, 290042, 290066, 290090, 290126, 290155, 290160, 290202, 290227, 290280, 290293, 290294, 290299, 290308, 290314, 290320, 290328, 290329, 290333, 290336, 290339, 290348]	[1, 1, 2, 2, 1, 16, 2, 1, 3, 6, 4, 1, 4, 17, 1, 68, 3, 1, 1, 1, 3, 2, 1, 34, 28, 6, 1, 7, 4, 2, 4, 46, 3, 10, 1, 1, 7, 11, 2, 3, 6, 9]
CDS1	II	296369	297742	[296376, 296385, 296391, 296403, 296589, 296634, 296675, 296708, 296749, 296753, 296853, 296859, 296884, 296889, 296901, 297082, 297087, 297129, 297177, 297355, 297486, 297488, 297490, 297494, 297528, 297581, 297712, 297716]	[1, 2, 3, 8, 1, 20, 2, 1, 5, 22, 2, 11, 1, 1, 1, 6, 3, 1, 2, 16, 3, 1, 2, 1, 4, 1, 23, 21]
CHS2	II	311898	314789	[312267, 312457, 312787, 312880, 313020, 313025, 313074, 313078, 313078, 313124, 313148, 313148, 313153, 313274, 313306, 313353, 313382, 313386, 313482, 313505, 313506, 313511, 313544, 313545, 313549, 313695, 313805, 313810, 313898, 313917, 313923, 313988, 313992, 314033, 314038, 314165, 314197, 314204, 314210, 314215, 314560, 314566, 314618, 314665, 314670, 314680, 314729, 314737, 314741, 314787]	[4, 5, 7, 27, 34, 1, 10, 2, 4, 1, 2, 2, 8, 15, 1, 1, 8, 35, 4, 1, 1, 2, 1, 14, 48, 1, 21, 3, 1, 12, 6, 19, 8, 8, 7, 13, 2, 3, 3, 2, 42, 2, 2, 1, 27, 11, 1, 2, 35, 1]
REB1	II	334386	336818	[334437, 334534, 334564, 335094, 335279, 335284, 335287, 335424, 335447, 335453, 335456, 335708, 335954, 336028, 336079, 336080, 336103, 336140, 336145, 336210, 336221, 336331, 336336, 336372, 336440, 336540, 336546, 336596, 336600, 336668, 336702, 336722, 336723, 336726, 336730, 336759, 336773, 336792, 336813]	[61, 9, 4, 6, 20, 7, 14, 1, 1, 17, 8, 1, 4, 1, 16, 21, 1, 7, 11, 1, 1, 20, 1, 1, 2, 54, 10, 1, 4, 2, 8, 1, 1, 85, 2, 1, 1, 3, 1]
PRP6	II	344602	347301	[344605, 344613, 344683, 344690, 344709, 344727, 344735, 344748, 344776, 344781, 344874, 344884, 344890, 344901, 344914, 344952, 344956, 344963, 345043, 345055, 345066, 345135, 345156, 345242, 345263, 345308, 345359, 345365, 345415, 345637, 345668, 345774, 345814, 345847, 346081, 346195, 347276]	[58, 3, 16, 69, 21, 3, 13, 1, 7, 1, 1, 46, 11, 1, 27, 1, 12, 7, 2, 1, 1, 7, 7, 1, 1, 1, 9, 1, 1, 1, 4, 13, 2, 19, 1, 4, 1]
TSC3	II	356324	356566	[356334, 356341, 356484, 356508]	[4, 1, 1, 19]
ORC2	II	360652	362514	[361111, 361303, 361316, 361321, 361375, 361436, 361561, 361726, 361730, 361918, 361922, 362151, 362167, 362173, 362239, 362273, 362293, 362312, 362325, 362330, 362381, 362421, 362512]	[5, 8, 54, 15, 11, 10, 1, 2, 2, 5, 9, 88, 5, 8, 15, 1, 8, 8, 1, 16, 27, 1, 3]
ALG14	II	379221	379934	[379435, 379747, 379908, 379932]	[18, 7, 1, 40]
RPG1	II	395383	398277	[395390, 395394, 395407, 395426, 395434, 395452, 395457, 395543, 395576, 395700, 395811, 395853, 395878, 395904, 395955, 395959, 396105, 396106, 396109, 396198, 396233, 396308, 396323, 396333, 396369, 396415, 396423, 396451, 396455, 396460, 396540, 396550, 396551, 396554, 396645, 396650, 396802, 396828, 396830, 397121, 397239, 397239, 397240, 397243, 397339, 397392, 397396, 397502, 397502, 397507, 397514, 397568, 397817, 397857, 397861, 397919, 398037, 398068, 398181, 398185]	[49, 3, 18, 1, 1, 2, 48, 1, 3, 2, 1, 2, 16, 1, 15, 5, 13, 1, 18, 14, 26, 1, 1, 1, 1, 14, 50, 6, 1, 14, 1, 2, 2, 9, 1, 7, 1, 1, 6, 2, 9, 1, 1, 1, 1, 14, 3, 6, 1, 9, 1, 11, 3, 3, 2, 1, 14, 1, 1, 1]
SEC18	II	398614	400890	[398620, 398655, 398659, 398745, 398788, 398793, 398793, 398899, 398904, 399100, 399104, 399322, 399327, 400071, 400214, 400862]	[34, 1, 2, 1, 33, 1, 3, 12, 18, 1, 30, 1, 20, 1, 9, 1]
RFC5	II	423765	424829	[423854, 423879, 424053, 424555]	[12, 1, 8, 1]
POL30	II	424990	425766	[425166, 425281, 425468]	[20, 2, 1]
YBR089W	II	425183	425782	[425281, 425468]	[2, 1]
TIM12	II	427155	427484	[427160, 427178, 427259, 427266, 427288, 427305, 427475]	[1, 1, 1, 2, 1, 1, 1]
EXO84	II	445062	447323	[445383, 445414, 445470, 445619, 445620, 445623, 445640, 445781, 445809, 445899, 445901, 445964, 446385, 446502, 446634, 446638, 446744, 446756, 446760, 446793, 446829, 446832, 446914, 446916, 446945, 446945, 447027, 447031, 447068, 447075, 447086, 447147, 447228, 447232, 447240, 447244, 447256, 447270, 447274, 447278]	[3, 3, 1, 6, 1, 5, 1, 10, 4, 5, 12, 1, 1, 11, 12, 11, 1, 1, 6, 39, 2, 2, 41, 4, 2, 17, 9, 3, 7, 32, 8, 70, 7, 16, 13, 43, 1, 18, 7, 17]
CMD1	II	457919	458362	[]	[]
ALG1	II	458872	460221	[458987, 458991, 459131, 459237, 460081, 460087, 460119]	[2, 11, 6, 2, 3, 3, 4]
GRS1	II	481364	483367	[481374, 483219]	[5, 1]
TFC1	II	484742	486691	[484747, 484751, 484804, 484808, 484819, 484904, 484941, 484992, 485030, 485040, 485140, 485160, 485868, 485906, 486052, 486052, 486057, 486415]	[15, 3, 4, 3, 1, 10, 6, 26, 13, 4, 6, 1, 19, 1, 1, 1, 7, 1]
YBR124W	II	486507	486866	[486719, 486775, 486779, 486783, 486796, 486799, 486802, 486809, 486814, 486823, 486831, 486843, 486845, 486853, 486854, 486857, 486864]	[49, 28, 8, 11, 16, 44, 3, 4, 2, 30, 1, 5, 2, 42, 15, 3, 34]
CKS1	II	504854	505306	[504985, 505000, 505081, 505128, 505300]	[21, 42, 1, 1, 1]
MEC1	II	505668	512774	[505763, 505778, 505786, 505797, 505807, 505808, 505812, 505854, 505860, 505920, 505929, 505976, 506065, 506069, 506073, 506127, 506130, 506225, 506239, 506578, 506612, 506774, 506893, 507209, 508227, 508347, 508510, 508638, 508690, 508726, 509057, 509187, 509254, 509257, 509260, 509261, 509270, 509287, 509473, 510448, 510620, 510777, 510873, 511023, 511086, 511316, 511321, 511382, 511568, 511572, 511574, 511601, 511650, 511656, 511686, 511687, 511688, 511692, 511767, 511815, 511820, 511829, 511896, 511899, 511903, 512082, 512087, 512099, 512110, 512125, 512142, 512146, 512160, 512167, 512194, 512254, 512303, 512307, 512350, 512378, 512386, 512392, 512396, 512430, 512495, 512550, 512573, 512599, 512606, 512606, 512635, 512637, 512640, 512654, 512658, 512662, 512676, 512712, 512760, 512763, 512765]	[114, 7, 100, 51, 36, 1, 2, 16, 13, 5, 41, 10, 4, 6, 3, 1, 79, 1, 11, 3, 3, 22, 3, 3, 11, 47, 5, 1, 1, 1, 7, 38, 2, 31, 1, 3, 1, 2, 1, 4, 3, 53, 1, 1, 3, 2, 1, 1, 9, 6, 10, 4, 8, 16, 2, 1, 4, 65, 1, 26, 4, 1, 18, 1, 9, 1, 4, 6, 1, 8, 61, 16, 7, 1, 18, 1, 3, 64, 1, 65, 3, 4, 1, 42, 2, 2, 1, 7, 3, 1, 1, 2, 16, 1, 4, 28, 17, 12, 18, 37, 1]
IRA1	II	517350	526628	[517454, 517813, 518229, 518293, 518323, 518360, 518364, 518422, 518603, 518624, 518628, 518924, 519128, 519131, 519309, 519961, 520000, 520046, 520050, 520547, 520551, 520620, 520624, 520984, 520989, 521197, 521335, 521339, 521393, 521399, 521529, 521604, 521778, 521877, 521882, 522234, 522293, 522341, 522381, 522661, 522686, 522859, 522930, 522964, 522986, 523290, 523740, 523767, 523811, 523884, 524066, 524070, 524073, 524250, 525018, 525775, 525946, 525947, 525948, 525951, 526105, 526293]	[2, 1, 39, 2, 2, 32, 16, 6, 2, 1, 1, 1, 7, 1, 6, 16, 1, 1, 60, 86, 1, 1, 5, 4, 3, 15, 3, 11, 1, 11, 1, 1, 9, 5, 16, 1, 1, 1, 1, 2, 1, 31, 1, 1, 1, 1, 7, 1, 1, 1, 35, 1, 7, 38, 3, 17, 1, 7, 1, 67, 5, 1]
MAK5	II	528317	530638	[528320, 528341, 528561, 528566, 528722, 528723, 528726, 528948, 528953, 529015, 529017, 529019, 529019, 529052, 529096, 529115, 529121, 529696, 529716, 529722, 529798, 529804, 529807, 529808, 529812, 529994, 530013, 530056, 530088, 530110, 530120, 530151, 530156, 530265, 530270, 530415, 530446, 530453, 530456, 530541, 530604, 530635]	[4, 1, 19, 1, 1, 1, 15, 1, 2, 21, 2, 1, 2, 1, 1, 38, 3, 14, 2, 6, 1, 2, 1, 10, 14, 9, 2, 8, 2, 1, 1, 14, 2, 12, 12, 1, 38, 7, 7, 1, 2, 1]
SUP45	II	530869	532182	[531449, 531624, 531651, 531655, 531655, 531670, 531682, 531693, 531743]	[4, 1, 24, 1, 2, 3, 1, 1, 58]
SPP381	II	546376	547251	[546431, 546460, 546492, 546585, 546637, 546652, 546724, 546728, 546775, 546834, 546876, 546878, 546881, 546910, 546985, 547019, 547093, 547109, 547138, 547152, 547166, 547168, 547202, 547211, 547220, 547228, 547230, 547250]	[2, 5, 41, 1, 1, 1, 11, 1, 7, 3, 19, 1, 3, 1, 2, 1, 8, 7, 20, 3, 2, 5, 2, 24, 3, 10, 1, 7]
RIB7	II	547460	548194	[547523, 547535, 547739, 548074]	[11, 1, 2, 1]
RPB5	II	548362	549009	[548785, 548834, 548865]	[3, 1, 2]
CNS1	II	549771	550928	[549861, 549889, 549918, 550160, 550165, 550776, 550778, 550923]	[1, 1, 27, 2, 1, 1, 1, 1]
AMN1	II	556549	558198	[556565, 556592, 556605, 556693, 556712, 556719, 556724, 556727, 556768, 556841, 556904, 556942, 556973, 557038, 557042, 557050, 557126, 557130, 557156, 557167, 557199, 557205, 557288, 557293, 557347, 557358, 557409, 557426, 557726, 557792, 557807, 557815, 557819, 557825, 557892, 557923, 557976, 557997, 558004, 558051, 558072, 558077, 558098, 558125, 558145, 558168, 558172, 558189]	[11, 1, 8, 6, 5, 20, 12, 45, 2, 1, 3, 34, 1, 24, 18, 3, 27, 47, 3, 44, 1, 27, 2, 22, 2, 7, 22, 1, 1, 1, 22, 1, 38, 3, 39, 1, 5, 1, 1, 2, 1, 20, 14, 1, 1, 1, 8, 8]
CDC28	II	560078	560974	[560585, 560661, 560748, 560798, 560826, 560874]	[33, 1, 1, 1, 1, 9]
POP7	II	571468	571890	[571479, 571553, 571638, 571717]	[1, 1, 21, 11]
YBR190W	II	605966	606277	[605990, 606002, 606008, 606072, 606172, 606176, 606263]	[2, 22, 23, 23, 2, 7, 1]
RIM2	II	607652	608785	[607947, 608126, 608681, 608758, 608776]	[1, 1, 1, 1, 4]
MED8	II	609082	609753	[609101, 609104, 609111, 609431, 609435, 609438, 609521, 609550, 609644]	[2, 1, 21, 16, 29, 1, 1, 1, 10]
PGI1	II	612236	613900	[612408, 613085, 613093, 613168, 613375, 613380, 613427, 613431, 613491, 613542, 613592, 613664, 613888]	[1, 6, 1, 8, 16, 1, 26, 1, 14, 1, 10, 1, 1]
TAF5	II	616127	618523	[616378, 616447, 616587, 616640, 616643, 616736, 616737, 616742, 616777, 616861, 616866, 617004, 617052, 617116, 617500, 617505, 617598, 617688, 617693, 617887, 617937, 617990, 617994, 618286, 618287, 618291, 618498]	[1, 2, 1, 5, 1, 6, 12, 2, 1, 5, 30, 1, 1, 7, 21, 1, 1, 2, 8, 13, 1, 4, 6, 1, 2, 12, 1]
MCM7	II	625772	628309	[625960, 626020, 626142, 626147, 626229, 626285, 626558, 626789, 626793, 627152, 627156, 627262, 627273, 627346, 627384, 627387, 628009, 628188, 628191, 628201, 628218, 628230, 628240, 628247, 628265, 628296, 628296, 628304]	[6, 1, 15, 25, 1, 1, 11, 1, 3, 2, 1, 116, 4, 1, 1, 57, 1, 4, 2, 13, 3, 94, 9, 1, 5, 3, 2, 18]
AME1	II	646158	647132	[646172, 646213, 646232, 646327, 646348, 646390, 646420, 646614, 647132]	[4, 10, 17, 7, 2, 2, 1, 3, 5]
DAD3	II	684977	685261	[685044]	[1]
ARC40	II	685438	686592	[685456, 685542, 685890, 685894, 685938, 685942, 686105, 686110, 686111, 686249, 686253, 686374, 686406, 686409, 686485, 686550]	[1, 2, 82, 1, 20, 1, 79, 16, 1, 29, 4, 22, 22, 4, 7, 3]
ABD1	II	690383	691693	[690417, 690422, 690444, 690505, 691063, 691435, 691438, 691441, 691442, 691450, 691455, 691497, 691502, 691682, 691692]	[2, 31, 30, 2, 3, 5, 9, 2, 11, 2, 16, 3, 3, 1, 1]
PRP5	II	691969	694518	[692153, 692278, 692355, 692359, 692368, 692373, 692392, 692471, 692765, 692951, 693007, 693269, 693402, 693638, 693859, 693863, 693971, 694000, 694010, 694140, 694145, 694217, 694312, 694316, 694408, 694426]	[1, 1, 11, 55, 6, 6, 1, 1, 18, 13, 10, 7, 1, 1, 2, 5, 19, 2, 34, 36, 5, 10, 4, 3, 4, 1]
ALG7	II	705447	706793	[706255, 706259, 706428, 706699, 706757]	[13, 1, 1, 1, 2]
ENP1	II	713004	714455	[713039, 713042, 713045, 713071, 713154, 714413, 714414, 714417]	[58, 2, 13, 1, 7, 1, 1, 10]
DUT1	II	722611	723054	[722855, 722936, 722989]	[1, 5, 5]
