Essential gene name	Chromosome	Start location	End location	Insertion locations	Reads per insertion location
RFA1	I	156754	158619	[156784, 156853, 157601, 158473, 158515, 158549, 158556, 158560, 158570, 158575, 158578, 158580, 158587, 158591, 158597, 158613, 158617]	[1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 2, 1, 6, 1, 1, 5, 2]
SEN34	I	158966	159793	[158985, 158990, 158995, 159028, 159034, 159224, 159278, 159470, 159505, 159535, 159554, 159584, 159588, 159603, 159620, 159633, 159661, 159677, 159715, 159724, 159736, 159738, 159742, 159751, 159756, 159766, 159786, 159790]	[1, 2, 46, 1, 1, 6, 1, 1, 3, 31, 1, 1, 2, 10, 2, 1, 2, 3, 1, 1, 1, 3, 1, 2, 2, 3, 1, 4]
CDC15	I	172211	175135	[172266, 172266, 172270, 172303, 172335, 172382, 172385, 172389, 172540, 172544, 172612, 172807, 172812, 172898, 172940, 172944, 172957, 172987, 173127, 173157, 173163, 173166, 173245, 173535, 173628, 173632, 173676, 173681, 173765, 173821, 173950, 174007, 174023, 174072, 174075, 174077, 174108, 174300, 174318, 174332, 174368, 174370, 174398, 174483, 174573, 174731, 174841, 174890, 175055, 175134]	[53, 2, 7, 1, 1, 4, 40, 16, 68, 6, 16, 61, 4, 1, 5, 12, 1, 2, 2, 1, 1, 2, 7, 1, 8, 1, 4, 7, 2, 1, 2, 1, 1, 3, 1, 2, 1, 1, 5, 9, 1, 1, 2, 1, 12, 1, 1, 1, 1, 2]
HTA2	II	235394	235792	[235417, 235428, 235461, 235466, 235471, 235477, 235482, 235494, 235500, 235513, 235628, 235629, 235636, 235640, 235644, 235658, 235673, 235696, 235734, 235738, 235752, 235777, 235786, 235787, 235789]	[16, 13, 5, 16, 1, 3, 5, 8, 40, 3, 1, 5, 3, 1, 2, 42, 2, 1, 1, 10, 2, 1, 2, 11, 1]
UTP20	II	227636	235117	[227639, 227644, 227656, 227662, 227680, 227715, 227718, 227750, 227758, 227786, 227793, 227805, 227817, 227819, 227821, 227822, 227853, 227857, 227882, 227932, 227948, 227962, 227976, 227977, 227978, 227983, 227987, 228041, 228088, 228152, 228153, 228155, 228157, 228157, 228158, 228160, 228192, 228213, 228238, 228242, 228273, 228277, 228316, 228352, 228357, 228369, 228387, 228399, 228402, 228449, 228503, 229533, 229586, 229907, 229983, 230045, 230100, 230391, 231128, 231132, 231165, 231196, 231243, 231274, 231278, 231282, 231330, 231403, 231410, 231470, 231554, 231627, 231666, 232048, 232053, 232089, 232096, 232106, 232151, 232185, 232191, 232536, 232559, 232581, 232702, 232959, 233712, 233740, 233981, 234018, 234024, 234114, 234137, 234139, 234171, 234217, 234229, 234315, 234365, 234541, 234917, 234969, 234973, 235013, 235038, 235045, 235057, 235061, 235091, 235097, 235103, 235109]	[1, 4, 2, 1, 1, 1, 3, 2, 1, 1, 8, 1, 1, 1, 1, 1, 55, 5, 31, 1, 2, 1, 3, 1, 72, 61, 1, 1, 2, 1, 1, 1, 42, 1, 2, 10, 1, 1, 1, 1, 1, 31, 1, 101, 19, 1, 1, 1, 24, 24, 11, 1, 2, 1, 1, 2, 4, 2, 48, 2, 4, 1, 2, 1, 3, 98, 2, 1, 1, 1, 1, 1, 1, 25, 1, 1, 1, 2, 1, 23, 93, 16, 1, 1, 2, 1, 1, 5, 3, 3, 3, 1, 3, 1, 1, 1, 5, 12, 3, 1, 1, 21, 3, 1, 2, 13, 6, 39, 1, 73, 1, 44]
RRN6	II	199064	201748	[199074, 199081, 199083, 199113, 199117, 199120, 199126, 199130, 199167, 199200, 199230, 199238, 199271, 199301, 199305, 199422, 199461, 199465, 199492, 199565, 199588, 199604, 199632, 199689, 199708, 199768, 199818, 199845, 199909, 200160, 200170, 200203, 200207, 200277, 200311, 200315, 200348, 200351, 200364, 200367, 200374, 200379, 200414, 200423, 200455, 200477, 200477, 200510, 200545, 200553, 200555, 200556, 200557, 200581, 200593, 200599, 200604, 200608, 200618, 200623, 200629, 200639, 200640, 200670, 200670, 200674, 200694, 200705, 200728, 200729, 200735, 200738, 200813, 200898, 200906, 200911, 200976, 200980, 201011, 201048, 201223, 201227, 201272, 201306, 201367, 201399, 201473, 201492, 201610, 201632, 201722, 201745]	[5, 62, 13, 1, 1, 14, 1, 3, 26, 20, 33, 1, 5, 15, 29, 1, 10, 22, 1, 1, 1, 1, 4, 25, 2, 1, 1, 40, 2, 1, 1, 25, 6, 2, 2, 5, 1, 1, 1, 1, 1, 1, 3, 4, 17, 3, 1, 2, 1, 68, 1, 2, 57, 1, 1, 60, 33, 2, 1, 1, 1, 3, 2, 10, 2, 48, 49, 1, 2, 1, 1, 1, 1, 28, 51, 1, 15, 21, 1, 1, 5, 9, 1, 1, 1, 1, 2, 6, 1, 1, 1, 6]
POP8	II	185998	186474	[186013, 186076, 186191, 186221, 186226, 186244, 186253, 186257, 186258, 186260, 186271, 186298, 186303, 186338, 186351, 186358, 186371, 186382, 186404, 186439, 186444, 186471]	[106, 4, 2, 201, 5, 1, 1, 2, 1, 2, 1, 1, 70, 2, 1, 1, 1, 3, 4, 1, 1, 1]
RFT1	II	182401	184125	[182406, 182411, 182421, 182421, 182423, 182436, 182437, 182441, 182446, 182483, 182504, 182533, 182536, 182601, 182743, 182757, 182757, 182761, 182762, 182765, 182821, 182844, 183099, 183104, 183117, 183247, 183259, 183394, 183487, 183538, 183546, 183863, 183872, 183942, 183957, 183962, 184120]	[2, 1, 3, 2, 4, 1, 1, 16, 18, 7, 1, 1, 19, 2, 1, 2, 1, 1, 22, 1, 1, 1, 3, 5, 1, 2, 1, 1, 1, 1, 10, 1, 2, 1, 1, 2, 14]
MCM2	II	174920	177526	[174929, 174933, 174962, 175167, 175262, 175410, 175417, 175422, 175526, 175532, 175535, 175607, 175621, 175633, 175662, 175667, 175684, 175777, 175778, 175781, 175782, 175786, 175859, 175865, 175894, 176056, 176057, 176060, 177024, 177056, 177248]	[26, 3, 13, 7, 5, 8, 12, 2, 1, 1, 7, 1, 2, 1, 2, 18, 2, 75, 1, 1, 70, 1, 2, 1, 6, 1, 2, 32, 41, 2, 16]
LSM2	II	170623	171038	[170627, 170639, 170720, 170746, 170750, 170755, 170769, 170793, 170823, 170837, 170841, 170844, 170849, 170880, 170945, 170973, 170973, 170974, 170977, 170978, 170979, 171005, 171017, 171019]	[1, 1, 1, 1, 2, 1, 3, 2, 1, 1, 1, 2, 1, 48, 1, 1, 1, 104, 1, 2, 34, 1, 1, 1]
PET9	II	163041	163997	[163044, 163054, 163063, 163070, 163143, 163151, 163265, 163271, 163423, 163472, 163475, 163480, 163489, 163506, 163548, 163581, 163590, 163654, 163660, 163665, 163669, 163703, 163733, 163800, 163817, 163845, 163845, 163850, 163854, 163936]	[3, 1, 1, 1, 1, 1, 1, 4, 1, 4, 6, 2, 1, 1, 21, 1, 1, 11, 1, 4, 2, 3, 1, 1, 1, 3, 1, 34, 9, 1]
STU1	II	153848	158389	[153851, 153870, 153874, 153999, 154035, 154040, 154050, 154058, 154067, 154072, 154078, 154096, 154110, 154136, 154142, 154165, 154169, 154295, 154299, 154299, 154300, 154300, 154354, 154361, 154393, 154593, 154602, 154625, 154641, 154671, 154695, 154738, 154748, 154770, 154799, 154840, 154886, 154896, 154927, 154969, 154973, 155187, 155192, 155192, 155220, 155231, 155238, 155252, 155267, 155289, 155297, 155301, 155302, 155330, 155333, 155348, 155355, 155363, 155369, 155430, 155441, 155446, 155447, 155448, 155450, 155487, 155545, 155554, 155640, 155924, 155984, 155988, 156074, 156184, 156393, 156518, 156547, 157060, 157171, 157176, 157410, 157486, 157490, 157498, 157582, 157666, 157670, 157678, 157703, 157739, 157777, 157799, 157803, 157840, 157851, 157853, 157853, 157857, 157870, 157883, 157887, 157901, 157950, 157959, 158048, 158096, 158100, 158118, 158133, 158217, 158256, 158275, 158283, 158293, 158311, 158320, 158321, 158323, 158332, 158338, 158348, 158355, 158360, 158362, 158368]	[13, 16, 2, 1, 45, 1, 30, 1, 1, 1, 50, 1, 1, 1, 1, 7, 2, 12, 1, 1, 1, 3, 1, 1, 1, 29, 2, 92, 1, 1, 1, 112, 32, 1, 1, 35, 1, 2, 1, 1, 14, 12, 1, 1, 2, 1, 1, 1, 1, 1, 27, 1, 96, 2, 1, 1, 2, 1, 2, 2, 1, 4, 1, 1, 134, 1, 1, 29, 3, 1, 3, 7, 7, 6, 3, 11, 1, 15, 3, 13, 1, 10, 1, 31, 10, 2, 3, 1, 2, 1, 1, 8, 8, 2, 3, 8, 257, 16, 1, 1, 1, 1, 1, 39, 2, 1, 6, 1, 1, 8, 1, 1, 3, 1, 6, 4, 1, 4, 2, 2, 342, 1, 2, 153, 80]
POL12	II	151493	153610	[151504, 151592, 151620, 151678, 151897, 151920, 151940, 151976, 152061, 152191, 152611, 152742, 152755, 152760, 152796, 152821, 152825, 153143, 153185, 153197, 153244, 153250, 153250, 153253, 153254, 153350, 153374, 153396, 153407, 153434, 153444, 153453, 153477, 153486, 153499, 153504, 153518, 153521, 153542, 153548, 153560, 153564, 153572, 153583, 153596, 153600, 153601, 153605]	[1, 1, 7, 2, 2, 2, 6, 2, 1, 1, 12, 1, 18, 27, 1, 2, 1, 56, 2, 1, 4, 8, 1, 1, 54, 2, 1, 1, 22, 1, 33, 112, 1, 1, 6, 49, 1, 8, 26, 16, 40, 2, 98, 1, 6, 1, 18, 25]
ERD2	II	142112	142868	[142121, 142128, 142142, 142171, 142251, 142288, 142343, 142347, 142376, 142394, 142395, 142400, 142406, 142410, 142452, 142456, 142468, 142482, 142487, 142521, 142532, 142594, 142595, 142620, 142625, 142671, 142716, 142723, 142772, 142783, 142801, 142805, 142826, 142831, 142853, 142856, 142862]	[29, 10, 8, 4, 1, 1, 3, 1, 1, 1, 1, 34, 2, 1, 1, 1, 5, 1, 93, 1, 1, 1, 2, 30, 15, 1, 5, 84, 1, 1, 7, 51, 8, 1, 1, 1, 3]
PRE7	II	141247	141972	[141261, 141266, 141277, 141302, 141330, 141349, 141354, 141358, 141362, 141373, 141385, 141390, 141398, 141404, 141420, 141427, 141431, 141456, 141487, 141497, 141537, 141623, 141627, 141630, 141640, 141647, 141659, 141663, 141664, 141730, 141737, 141740, 141743, 141805, 141840, 141855, 141867, 141885, 141926]	[1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 3, 5, 2, 1, 21, 1, 2, 1, 1, 15, 23, 1, 1, 1, 2, 1, 1, 1, 1, 41, 1, 3, 1, 2, 3, 1]
SEC17	II	125125	126119	[125131, 125139, 125142, 125147, 125171, 125181, 125190, 125262, 125303, 125474, 125553, 125634, 125681, 125691, 125702, 125727, 125731, 125735, 125740, 125792, 125797, 125808, 125845, 125849, 125868, 125873, 125876, 125929, 125963, 125980, 125987, 126000, 126022, 126040]	[2, 1, 1, 3, 2, 1, 1, 1, 6, 1, 1, 35, 1, 1, 2, 1, 1, 34, 1, 37, 11, 42, 2, 1, 1, 1, 1, 17, 1, 1, 1, 1, 1, 1]
YBL073W	II	87646	87957	[87663, 87674, 87700, 87739, 87739, 87746, 87811, 87821, 87821, 87824, 87825, 87829, 87830, 87842, 87846, 87850, 87852, 87853, 87853, 87855, 87858, 87859, 87860, 87861, 87861, 87864, 87866, 87873, 87875, 87878, 87882, 87886, 87888, 87892, 87893, 87896, 87906, 87906, 87907, 87912, 87916, 87927, 87932, 87937, 87940, 87943, 87944, 87945, 87948, 87953, 87954, 87956]	[34, 1, 1, 27, 16, 3, 1, 63, 1, 171, 104, 25, 14, 31, 5, 1, 4, 1, 1, 536, 4, 1, 210, 1, 1, 157, 3, 1, 105, 1, 2, 3, 1, 2, 1, 10, 1, 1, 1, 3, 1, 92, 359, 79, 112, 115, 60, 13, 24, 2, 2, 2]
AAR2	II	86722	87789	[86728, 86734, 86736, 86740, 86742, 86752, 86753, 86753, 86769, 86777, 86851, 86863, 86866, 86881, 86886, 86886, 86936, 86956, 86987, 86991, 87024, 87049, 87094, 87116, 87130, 87191, 87215, 87276, 87280, 87300, 87340, 87349, 87573, 87577, 87584, 87663, 87674, 87700, 87739, 87739, 87746]	[10, 56, 2, 3, 6, 5, 27, 1, 7, 5, 2, 1, 1, 20, 1, 8, 1, 1, 1, 1, 1, 6, 66, 1, 3, 1, 36, 9, 1, 2, 1, 6, 16, 5, 3, 34, 1, 1, 27, 16, 3]
ILS1	II	81043	84261	[81074, 81078, 81085, 81097, 81101, 81113, 81118, 81170, 81186, 81234, 81251, 81314, 81344, 81855, 81955, 82006, 82009, 82012, 82111, 82186, 82187, 82190, 82191, 82191, 82229, 82242, 82250, 82256, 82280, 82290, 82293, 82424, 82436, 82465, 82573, 82912, 82917, 83007, 83050, 83051, 83056, 83354, 83362, 83386, 83395, 83405, 83442, 83470, 83507, 83509, 83555, 83586, 83597, 83602, 83655, 83681, 83697, 83729, 83764, 83768, 83786, 83845, 83862, 83904, 84043, 84047, 84098, 84106, 84126, 84145, 84172, 84203, 84216]	[2, 1, 1, 1, 1, 1, 1, 2, 3, 1, 2, 1, 3, 2, 3, 1, 1, 1, 1, 30, 1, 10, 1, 7, 1, 1, 2, 2, 1, 1, 69, 26, 1, 1, 51, 1, 3, 1, 3, 2, 72, 17, 1, 1, 1, 1, 1, 1, 1, 2, 1, 11, 93, 1, 1, 1, 1, 2, 5, 92, 5, 2, 1, 2, 12, 11, 2, 2, 1, 1, 1, 1, 1]
YBL077W	II	80897	81328	[80899, 80901, 80904, 80907, 80913, 80918, 80923, 80929, 80931, 80931, 80934, 80937, 80939, 80951, 80954, 80958, 80959, 80965, 80985, 81029, 81033, 81074, 81078, 81085, 81097, 81101, 81113, 81118, 81170, 81186, 81234, 81251, 81314]	[7, 5, 8, 113, 53, 96, 1, 632, 6, 18, 185, 6, 76, 343, 6, 2, 5, 61, 53, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 3, 1, 2, 1]
CDC27	II	67169	69445	[67187, 67227, 67238, 67242, 67243, 67306, 67315, 67319, 67322, 67379, 67383, 67408, 67440, 67444, 67468, 67476, 67483, 67498, 67505, 67537, 67571, 67578, 67583, 67632, 67636, 67637, 67660, 67675, 67695, 67699, 67736, 67738, 67740, 67748, 67779, 67779, 67780, 67781, 67783, 67783, 67817, 67849, 67853, 67869, 67884, 67889, 67896, 67929, 67967, 67986, 67995, 67995, 68004, 68028, 68032, 68071, 68139, 68279, 68839, 69382, 69388]	[1, 1, 1, 95, 1, 1, 1, 2, 1, 27, 16, 1, 11, 18, 1, 1, 1, 2, 1, 1, 1, 1, 4, 26, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 6, 1, 11, 1, 1, 28, 43, 1, 1, 1, 16, 25, 1, 1, 7, 1, 1, 18, 1, 89, 6, 1, 23, 1, 2, 49, 1]
RPL32	II	45978	46370	[46040, 46143, 46204, 46234, 46348]	[1, 14, 1, 1, 1]
BRN1	II	40831	43095	[40867, 40879, 40905, 40908, 40932, 40944, 40988, 40993, 41247, 41271, 41307, 41350, 41383, 41419, 41591, 41636, 41654, 41724, 41893, 41938, 41944, 42039, 42055, 42151, 42282, 42286, 42479, 42491, 42509, 42620, 42622, 42702, 42710, 42716, 42736, 42790, 42801, 42801, 42816, 42822, 42822, 42823, 42827, 42845, 42870, 42983, 43003, 43008, 43009, 43013, 43018, 43039, 43054, 43069, 43070, 43072, 43077, 43089, 43091, 43092, 43093]	[1, 1, 2, 2, 26, 1, 11, 20, 36, 45, 1, 1, 9, 1, 1, 1, 13, 1, 8, 5, 1, 1, 1, 1, 2, 6, 1, 2, 2, 1, 3, 1, 1, 1, 1, 2, 16, 16, 2, 1, 1, 6, 45, 1, 1, 1, 1, 1, 1, 18, 1, 1, 1, 3, 2, 6, 11, 5, 1, 2, 1]
SFT2	II	24098	24745	[24102, 24112, 24122, 24125, 24148, 24153, 24249, 24257, 24273, 24283, 24455, 24461, 24507, 24515, 24525, 24571, 24618, 24622, 24664, 24694, 24713, 24735, 24740]	[1, 10, 35, 82, 3, 8, 6, 5, 17, 5, 2, 12, 2, 1, 1, 1, 3, 4, 29, 1, 35, 62, 38]
PKC1	II	14241	17696	[14241, 14412, 14871, 14881, 14913, 14932, 14950, 14955, 15066, 15093, 15101, 15104, 15108, 15142, 15149, 15164, 15311, 15330, 15332, 15337, 15337, 15353, 15354, 15362, 15365, 15386, 15390, 15409, 15457, 15467, 15508, 15518, 15538, 15575, 15596, 15600, 15610, 15672, 15700, 15707, 15708, 15711, 15756, 15770, 15778, 15783, 15852, 15856, 15858, 15858, 15874, 15901, 15906, 15907, 15907, 15908, 15912, 15914, 15940, 15965, 15967, 15970, 15976, 15980, 16018, 16022, 16023, 16026, 16030, 16053, 16099, 16102, 16125, 16160, 16186, 16259, 16284, 16290, 16340, 16351, 16461, 16499, 16503, 16524, 16545, 16576, 16591, 16600, 16604, 16962, 16966, 17052, 17067, 17081, 17121, 17141, 17146, 17147, 17254, 17344, 17425, 17445, 17474, 17524, 17585, 17617, 17694]	[2, 1, 110, 1, 1, 1, 26, 8, 2, 1, 1, 4, 61, 1, 1, 1, 3, 1, 158, 2, 4, 1, 1, 1, 2, 2, 52, 1, 2, 1, 2, 33, 13, 1, 1, 1, 1, 2, 1, 5, 1, 51, 1, 1, 2, 1, 143, 32, 1, 8, 1, 1, 1, 1, 1, 104, 86, 2, 1, 1, 1, 4, 54, 1, 1, 2, 1, 1, 1, 1, 1, 21, 1, 1, 6, 1, 1, 3, 1, 1, 17, 43, 1, 1, 2, 1, 1, 2, 49, 23, 1, 2, 1, 3, 1, 26, 18, 1, 6, 1, 1, 1, 1, 1, 1, 1, 4]
RER2	II	241708	242568	[241708, 241709, 241718, 241723, 241726, 241729, 241733, 241741, 241744, 241746, 241749, 241751, 241753, 241756, 241756, 241762, 241764, 241767, 241770, 241775, 241784, 241789, 241793, 241800, 241812, 241832, 241836, 241858, 241900, 241907, 241907, 241920, 241938, 242012, 242040, 242057, 242063, 242119, 242248, 242396, 242402, 242407, 242434, 242457, 242475, 242479, 242501, 242512, 242522, 242528, 242538, 242544, 242550, 242555, 242560]	[1, 4, 2, 1, 2, 2, 1, 311, 17, 2, 41, 62, 168, 46, 1, 20, 607, 471, 1, 117, 33, 32, 20, 1, 1, 8, 52, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 9, 1, 1, 3, 14, 6, 2, 6, 1, 4, 1, 3]
GPI18	II	244366	245667	[244390, 244446, 244466, 244485, 244489, 244505, 244566, 244577, 244606, 244610, 244789, 244968, 245059, 245089, 245160, 245175, 245349, 245424, 245428, 245467, 245485, 245486, 245491, 245535, 245552, 245561, 245572, 245579, 245583, 245587, 245590, 245607, 245621, 245638, 245657, 245664]	[1, 1, 1, 12, 13, 1, 1, 1, 1, 6, 2, 1, 2, 4, 1, 1, 36, 84, 67, 2, 1, 4, 51, 4, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1]
HHF1	II	255373	255684	[255379, 255381, 255387, 255415, 255470, 255677]	[3, 2, 8, 1, 27, 1]
IPP1	II	257112	257975	[257142, 257156, 257165, 257184, 257194, 257196, 257208, 257223, 257226, 257232, 257251, 257279, 257297, 257302, 257340, 257375, 257376, 257383, 257439, 257486, 257544, 257548, 257548, 257564, 257606, 257625, 257629, 257650, 257668, 257705, 257711, 257714, 257715, 257786, 257842, 257869, 257887, 257893, 257901, 257925, 257944, 257948, 257960, 257973]	[27, 106, 269, 1, 16, 3, 2, 3, 1, 3, 1, 1, 6, 12, 1, 1, 2, 1, 1, 25, 63, 3, 6, 2, 1, 35, 5, 1, 7, 1, 56, 1, 33, 3, 51, 1, 3, 3, 4, 1, 2, 1, 1, 1]
SCO2	II	289445	290350	[289445, 289466, 289470, 289474, 289482, 289515, 289569, 289676, 289745, 289782, 289802, 289846, 289852, 289952, 289957, 289976, 290000, 290005, 290008, 290018, 290038, 290059, 290063, 290089, 290094, 290113, 290118, 290133, 290147, 290147, 290159, 290165, 290201, 290204, 290242, 290312, 290334, 290342]	[1, 30, 23, 1, 37, 7, 1, 4, 1, 12, 3, 1, 1, 52, 1, 46, 2, 16, 2, 21, 1, 1, 1, 3, 106, 1, 3, 1, 14, 1, 112, 67, 5, 1, 30, 1, 14, 71]
CDS1	II	296369	297742	[296379, 296383, 296390, 296398, 296401, 296422, 296496, 296520, 296530, 296546, 296552, 296559, 296567, 296577, 296584, 296590, 296634, 296638, 296642, 296652, 296702, 296706, 296709, 296749, 296752, 296753, 296753, 296825, 296845, 296853, 296857, 296961, 297078, 297082, 297122, 297126, 297130, 297160, 297176, 297181, 297219, 297355, 297360, 297453, 297483, 297486, 297487, 297492, 297528, 297532, 297556, 297640, 297644, 297660, 297697, 297712, 297715, 297718, 297720]	[130, 7, 1, 3, 9, 1, 1, 1, 4, 1, 1, 3, 2, 1, 3, 1, 75, 2, 1, 1, 1, 1, 2, 62, 1, 1, 24, 1, 1, 3, 189, 1, 8, 1, 58, 12, 1, 1, 7, 1, 1, 15, 1, 1, 4, 18, 1, 2, 6, 1, 1, 2, 1, 1, 6, 31, 2, 22, 2]
