Gene name	Chromosome	Start location	End location	Insertion locations	Reads per insertion location
FLO9	I	24000	27968	[24013, 24042, 24057, 24062, 24068, 24075, 24079, 24079, 24107, 24108, 24108, 24109, 24117, 24118, 24119, 24121, 24130, 24143, 24151, 24161, 24179, 24184, 24194, 24194, 24218, 24222, 24229, 24260, 24266, 24270, 24289, 24300, 24307, 24316, 24342, 24376, 24424, 24428, 24436, 24450, 24458, 24468, 24491, 24517, 24562, 24577, 24581, 24582, 24582, 24583, 24583, 24600, 24624, 24628, 24636, 24650, 24707, 24729, 24747, 24752, 24781, 24786, 24788, 24793, 24793, 24797, 24806, 24809, 24811, 24817, 24818, 24825, 24875, 24879, 24975, 24999, 25005, 25033, 25047, 25121, 25137, 25167, 25217, 25384, 25408, 25420, 25438, 25444, 25481, 25485, 25505, 25524, 25527, 25544, 25562, 25566, 25571, 25574, 25579, 25583, 25590, 25600, 25607, 25628, 25632, 25634, 25635, 25636, 25638, 25639, 25640, 25676, 25680, 25686, 25704, 25939, 26019, 26074, 26154, 26174, 26209, 26227, 26289, 26479, 26565, 26614, 26700, 26749, 26755, 26835, 26884, 26902, 26945, 26970, 26985, 26990, 26998, 27024, 27027, 27060, 27067, 27074, 27081, 27119, 27130, 27199, 27299, 27337, 27343, 27649, 27767, 27883]	[1, 1, 1, 17, 1, 1, 1, 5, 1, 2, 12, 10, 62, 13, 1, 61, 1, 1, 1, 1, 5, 1, 2, 1, 13, 10, 14, 2, 39, 43, 10, 1, 1, 5, 2, 1, 33, 92, 2, 9, 1, 2, 3, 1, 11, 61, 122, 2, 5, 1, 1, 3, 8, 1, 17, 1, 1, 10, 1, 2, 1, 1, 6, 24, 2, 50, 14, 12, 30, 5, 3, 1, 1, 30, 17, 2, 1, 1, 1, 1, 1, 6, 1, 2, 18, 1, 14, 1, 2, 2, 4, 1, 25, 2, 1, 1, 1, 2, 1, 14, 5, 1, 2, 2, 1, 42, 1, 94, 5, 1, 359, 1, 2, 2, 2, 3, 3, 2, 1, 1, 4, 1, 1, 16, 40, 13, 47, 8, 1, 36, 3, 12, 43, 1, 212, 4, 78, 1, 1, 1, 1, 1, 9, 7, 30, 46, 1, 1, 21, 6, 9, 1]
GDH3	I	31567	32940	[31592, 31605, 31616, 31636, 31646, 31652, 31658, 31664, 31671, 31681, 31683, 31687, 31692, 31694, 31697, 31697, 31734, 31750, 31753, 31756, 31758, 31758, 31767, 31781, 31784, 31788, 31803, 31809, 31814, 31817, 31821, 31824, 31842, 31854, 31859, 31871, 31878, 31889, 31900, 31903, 31909, 31913, 31928, 31930, 31937, 31940, 31945, 31965, 32001, 32008, 32047, 32064, 32064, 32065, 32065, 32066, 32070, 32082, 32086, 32103, 32122, 32151, 32180, 32185, 32201, 32235, 32277, 32282, 32287, 32289, 32291, 32303, 32365, 32381, 32385, 32386, 32472, 32472, 32475, 32475, 32476, 32517, 32521, 32548, 32562, 32588, 32589, 32590, 32594, 32599, 32630, 32644, 32649, 32661, 32667, 32671, 32676, 32700, 32701, 32713, 32730, 32745, 32750, 32758, 32771, 32778, 32785, 32794, 32798, 32800, 32810, 32821, 32826, 32830, 32850, 32869, 32886, 32893, 32898, 32901]	[1, 31, 12, 3, 1, 5, 4, 13, 1, 6, 1, 5, 25, 9, 1, 5, 12, 4, 1, 2, 27, 2, 1, 4, 40, 2, 4, 1, 9, 1, 18, 4, 1, 14, 12, 2, 2, 20, 1, 2, 1, 4, 15, 2, 6, 8, 14, 1, 5, 21, 13, 1, 8, 9, 1, 10, 39, 3, 37, 1, 2, 1, 16, 12, 1, 3, 19, 22, 5, 2, 4, 5, 1, 2, 1, 3, 16, 1, 2, 1, 14, 2, 1, 3, 1, 1, 6, 2, 12, 8, 11, 15, 10, 21, 18, 27, 11, 1, 10, 1, 2, 1, 1, 2, 4, 1, 9, 43, 15, 10, 10, 1, 4, 4, 1, 2, 2, 4, 18, 7]
BDH2	I	33448	34701	[33571, 33576, 33581, 33624, 33628, 33629, 33723, 33737, 33751, 33757, 33787, 33807, 33833, 33855, 33880, 33885, 33895, 33975, 33978, 33982, 33985, 33985, 33989, 34022, 34071, 34093, 34110, 34128, 34240, 34264, 34284, 34322, 34327, 34366, 34366, 34372, 34376, 34395, 34410, 34427, 34438, 34440, 34443, 34454, 34469, 34474, 34478, 34485, 34488, 34491, 34494, 34502, 34510, 34516, 34523, 34523, 34524, 34525, 34528, 34584, 34589, 34600, 34609, 34618, 34638, 34694, 34701]	[26, 52, 1, 47, 7, 13, 2, 1, 22, 14, 1, 1, 1, 1, 1, 1, 8, 1, 2, 1, 10, 8, 36, 1, 1, 1, 1, 3, 9, 4, 2, 6, 7, 3, 20, 1, 116, 53, 39, 2, 1, 1, 23, 1, 100, 3, 1, 1, 1, 1, 2, 1, 13, 1, 26, 1, 94, 9, 45, 10, 1, 11, 14, 3, 3, 15, 29]
BDH1	I	35155	36303	[35175, 35195, 35213, 35275, 35278, 35281, 35282, 35308, 35327, 35338, 35371, 35372, 35375, 35418, 35428, 35450, 35453, 35459, 35464, 35467, 35480, 35510, 35513, 35514, 35522, 35539, 35566, 35576, 35581, 35590, 35648, 35656, 35692, 35695, 35696, 35811, 35817, 35855, 35869, 35875, 35901, 35926, 35927, 35930, 35934, 35981, 36007, 36071, 36099, 36148, 36168, 36209, 36213, 36239, 36245, 36270]	[58, 1, 2, 1, 2, 1, 1, 41, 10, 4, 28, 1, 56, 1, 1, 1, 1, 59, 7, 17, 1, 55, 8, 42, 30, 11, 1, 2, 10, 1, 1, 1, 7, 1, 21, 3, 2, 8, 1, 22, 12, 8, 2, 16, 1, 2, 1, 10, 14, 1, 15, 1, 1, 1, 26, 1]
YAL059C-A	I	36496	36918	[36498, 36500, 36514, 36522, 36579, 36659, 36670, 36683, 36732, 36762, 36833, 36839, 36864]	[1, 1, 2, 1, 12, 33, 6, 19, 1, 1, 8, 18, 9]
ECM1	I	36509	37147	[36514, 36522, 36579, 36659, 36670, 36683, 36732, 36762, 36833, 36839, 36864, 36995, 37011, 37028, 37055, 37058, 37139]	[2, 1, 12, 33, 6, 19, 1, 1, 8, 18, 9, 6, 2, 22, 8, 6, 2]
CNE1	I	37464	38972	[37487, 37518, 37530, 37533, 37539, 37546, 37555, 37571, 37578, 37587, 37606, 37613, 37617, 37630, 37656, 37662, 37666, 37670, 37685, 37688, 37693, 37697, 37698, 37698, 37699, 37699, 37703, 37705, 37712, 37719, 37722, 37729, 37736, 37739, 37742, 37742, 37750, 37753, 37759, 37762, 37765, 37769, 37773, 37777, 37829, 37840, 37841, 37843, 37859, 37869, 37870, 37871, 37875, 37888, 37898, 37899, 37900, 37910, 37910, 37915, 37919, 37954, 37962, 37993, 37998, 38001, 38005, 38024, 38033, 38036, 38039, 38047, 38050, 38064, 38091, 38111, 38123, 38141, 38145, 38150, 38154, 38176, 38180, 38189, 38210, 38232, 38236, 38248, 38253, 38280, 38286, 38298, 38325, 38331, 38357, 38377, 38388, 38398, 38411, 38438, 38438, 38442, 38446, 38480, 38506, 38508, 38522, 38524, 38527, 38554, 38558, 38562, 38567, 38588, 38598, 38632, 38652, 38668, 38678, 38679, 38682, 38696, 38709, 38717, 38724, 38734, 38738, 38741, 38760, 38767, 38767, 38793, 38801, 38805, 38834, 38845, 38848, 38852, 38871, 38879, 38884, 38918]	[2, 111, 58, 30, 45, 46, 56, 27, 27, 8, 1, 31, 1, 2, 1, 1, 1, 13, 13, 26, 3, 2, 12, 3, 50, 6, 1, 112, 1, 15, 66, 2, 28, 1, 8, 50, 10, 98, 1, 2, 241, 3, 15, 1, 1, 55, 2, 1, 1, 8, 1, 66, 66, 58, 310, 8, 1, 1, 1, 25, 1, 2, 1, 6, 3, 1, 30, 106, 2, 2, 2, 23, 9, 1, 83, 1, 1, 87, 1, 1, 93, 6, 2, 144, 27, 60, 36, 2, 21, 1, 8, 148, 119, 1, 1, 205, 1, 20, 1, 40, 1, 69, 4, 1, 1, 1, 35, 71, 1, 2, 37, 30, 30, 1, 1, 1, 1, 16, 71, 1, 34, 1, 31, 2, 1, 19, 11, 1, 3, 1, 95, 1, 15, 84, 2, 46, 1, 1, 1, 1, 7, 108]
YAL056C-A	I	38696	39046	[38696, 38709, 38717, 38724, 38734, 38738, 38741, 38760, 38767, 38767, 38793, 38801, 38805, 38834, 38845, 38848, 38852, 38871, 38879, 38884, 38918, 38994, 38998, 39009, 39043]	[1, 31, 2, 1, 19, 11, 1, 3, 1, 95, 1, 15, 84, 2, 46, 1, 1, 1, 1, 7, 108, 3, 14, 2, 1]
GPB2	I	39259	41901	[39263, 39278, 39322, 39419, 39504, 39557, 39957, 39963, 39983, 40003, 40006, 40157, 40159, 40160, 40162, 40190, 40196, 40217, 40223, 40229, 40304, 40308, 40375, 40410, 40555, 40565, 40577, 40649, 40677, 40798, 40802, 40862, 40966, 40973, 41004, 41065, 41068, 41069, 41085, 41101, 41107, 41122, 41126, 41207, 41214, 41289, 41316, 41341, 41345, 41346, 41357, 41384, 41405, 41410, 41851, 41855]	[20, 8, 1, 1, 1, 14, 26, 1, 3, 1, 1, 38, 1, 1, 26, 1, 2, 2, 1, 1, 3, 17, 1, 2, 1, 3, 1, 4, 1, 6, 2, 2, 7, 5, 56, 16, 2, 5, 1, 60, 10, 19, 2, 11, 1, 1, 1, 18, 1, 13, 1, 1, 1, 76, 3, 3]
PEX22	I	42177	42719	[42181, 42225, 42230, 42301, 42305, 42313, 42320, 42363, 42443, 42540, 42553, 42624, 42647, 42680, 42697, 42705]	[1, 1, 1, 2, 14, 6, 20, 1, 1, 2, 1, 13, 30, 51, 1, 5]
ACS1	I	42881	45022	[42959, 43006, 43037, 43165, 43175, 43187, 43195, 43233, 43327, 43344, 43398, 43412, 43477, 43650, 43658, 43661, 43664, 43669, 43671, 43692, 43703, 43705, 43728, 43731, 43745, 43756, 43846, 43902, 43907, 43987, 43992, 44073, 44083, 44104, 44104, 44105, 44106, 44111, 44114, 44132, 44163, 44168, 44206, 44213, 44214, 44217, 44240, 44250, 44303, 44338, 44368, 44382, 44435, 44439, 44442, 44524, 44534, 44534, 44537, 44550, 44552, 44560, 44599, 44600, 44603, 44605, 44611, 44649, 44653, 44737, 44746, 44840, 44880, 44884, 44908, 44912, 45018]	[2, 7, 3, 3, 32, 3, 2, 17, 13, 1, 1, 1, 3, 1, 6, 6, 11, 3, 3, 1, 12, 3, 3, 6, 16, 1, 2, 12, 1, 25, 1, 1, 8, 4, 1, 40, 1, 25, 1, 4, 7, 38, 1, 16, 6, 2, 3, 8, 9, 24, 2, 6, 70, 10, 2, 1, 1, 2, 1, 2, 1, 2, 49, 1, 67, 1, 1, 9, 29, 2, 1, 3, 7, 2, 1, 19, 1]
FLC2	I	45899	48250	[45901, 46140, 46253, 46258, 46262, 46263, 46264, 46273, 46277, 46390, 46443, 46501, 46504, 46508, 46515, 46553, 46856, 46860, 47217, 47222, 47306, 47346, 47387, 47415, 47415, 47419, 47464, 47468, 47573, 47576, 47736, 47750, 47777, 47853, 47857, 47863, 47951, 47996, 48043, 48111, 48141, 48159, 48171, 48173, 48179, 48210]	[1, 1, 1, 2, 1, 1, 2, 10, 1, 1, 1, 1, 1, 21, 2, 1, 9, 3, 13, 6, 2, 1, 1, 7, 1, 14, 33, 13, 1, 25, 2, 6, 11, 1, 6, 1, 24, 2, 12, 2, 1, 1, 1, 1, 82, 1]
OAF1	I	48564	51707	[48567, 48594, 48619, 48662, 48663, 48671, 48684, 48752, 48759, 48833, 48865, 48998, 49018, 49052, 49111, 49148, 49152, 49163, 49380, 49521, 49550, 49554, 49592, 49796, 49800, 49815, 49819, 49827, 49844, 49904, 49937, 49941, 49955, 50005, 50049, 50079, 50084, 50156, 50229, 50263, 50267, 50368, 50369, 50397, 50520, 50734, 50780, 50880, 50989, 51055, 51099, 51116, 51182, 51222, 51230, 51234, 51239, 51262, 51270, 51292, 51328, 51328, 51343, 51402, 51451, 51451, 51471, 51481, 51482, 51487, 51500]	[2, 19, 1, 17, 16, 5, 1, 1, 1, 7, 1, 19, 1, 1, 1, 1, 13, 2, 4, 1, 9, 2, 1, 23, 1, 6, 8, 1, 1, 1, 39, 13, 1, 2, 1, 1, 2, 2, 1, 5, 1, 1, 3, 17, 1, 10, 9, 1, 12, 2, 20, 1, 1, 1, 7, 11, 2, 4, 1, 1, 1, 1, 4, 54, 5, 1, 17, 13, 26, 1, 2]
AIM2	I	51855	52595	[51880, 51881, 51962, 52046, 52055, 52070, 52104, 52175, 52259, 52271, 52290, 52314, 52326, 52338, 52345, 52384, 52387, 52432, 52498, 52502, 52525, 52525]	[1, 2, 1, 2, 10, 10, 1, 8, 17, 1, 1, 2, 7, 11, 6, 54, 28, 1, 8, 1, 2, 1]
GEM1	I	52801	54789	[52864, 52956, 52968, 52988, 53085, 53129, 53133, 53138, 53178, 53203, 53271, 53283, 53355, 53364, 53375, 53380, 53417, 53422, 53426, 53468, 53472, 53475, 53496, 53523, 53537, 53539, 53580, 53586, 53622, 53688, 53692, 53693, 53714, 53771, 53783, 53801, 53828, 53833, 53908, 53913, 53938, 53941, 53991, 54018, 54021, 54137, 54182, 54208, 54276, 54280, 54371, 54381, 54388, 54465, 54471, 54479, 54484, 54510, 54514, 54529, 54532, 54553, 54574, 54609, 54617, 54625, 54638, 54661, 54664, 54672, 54688]	[1, 12, 2, 4, 5, 3, 3, 13, 2, 1, 4, 24, 2, 29, 12, 6, 3, 2, 1, 3, 17, 1, 2, 1, 7, 3, 15, 47, 3, 12, 6, 1, 11, 2, 1, 1, 13, 1, 15, 2, 20, 2, 5, 2, 1, 1, 13, 7, 7, 1, 3, 44, 1, 2, 24, 13, 14, 66, 6, 10, 12, 27, 45, 1, 1, 21, 2, 1, 14, 2, 15]
YAL047W-A	I	54584	54913	[54609, 54617, 54625, 54638, 54661, 54664, 54672, 54688, 54801, 54815, 54823, 54824, 54863, 54869, 54888, 54895]	[1, 1, 21, 2, 1, 14, 2, 15, 2, 5, 1, 3, 1, 4, 1, 2]
SPC72	I	54989	56857	[55155, 55212, 55786, 55789, 55860, 55896, 55932, 55937, 56151, 56155, 56405, 56409, 56709, 56729, 56733, 56820, 56843, 56854]	[1, 1, 4, 6, 1, 1, 5, 9, 11, 5, 5, 15, 6, 92, 1, 1, 1, 7]
BOL3	I	57029	57385	[57030, 57034, 57065, 57082, 57086, 57091, 57112, 57120, 57182, 57185, 57188, 57188, 57189, 57189, 57192, 57193, 57227, 57247, 57258, 57264, 57303, 57312, 57334, 57345, 57348, 57365]	[25, 6, 2, 47, 99, 11, 1, 45, 7, 22, 1, 1, 7, 88, 1, 14, 1, 1, 1, 18, 1, 2, 1, 36, 6, 3]
YAL045C	I	57488	57796	[57495, 57520, 57604, 57627, 57642, 57646, 57650, 57651, 57656, 57673, 57715, 57716, 57730, 57736, 57737, 57755, 57784, 57788, 57791, 57794]	[4, 1, 1, 1, 9, 51, 3, 5, 4, 21, 1, 1, 1, 1, 1, 19, 1, 50, 1, 5]
BOL1	I	57518	57850	[57520, 57604, 57627, 57642, 57646, 57650, 57651, 57656, 57673, 57715, 57716, 57730, 57736, 57737, 57755, 57784, 57788, 57791, 57794, 57797, 57826]	[1, 1, 1, 9, 51, 3, 5, 4, 21, 1, 1, 1, 1, 1, 19, 1, 50, 1, 5, 99, 5]
GCV3	I	57950	58462	[57958, 57962, 58065, 58066, 58071, 58092, 58141, 58146, 58149, 58232, 58275, 58309, 58312, 58364, 58393, 58399, 58426, 58431, 58453]	[3, 14, 3, 24, 1, 2, 4, 12, 5, 1, 1, 7, 4, 1, 1, 1, 76, 33, 1]
PTA1	I	58695	61052	[58696, 58760, 58845, 58854, 58880, 58883, 58886, 59003, 59003, 59007, 59055, 59059, 59180, 59251, 59300, 59340, 59346, 59416, 59432, 59446, 59497, 59646, 59649, 59650, 59864, 59868, 59872, 59889, 59958, 60103, 60121, 60130, 60376, 60718, 60895, 60943, 60947, 60950, 60956, 60979, 60986, 60990, 61002, 61007]	[14, 2, 1, 10, 5, 19, 1, 9, 2, 3, 10, 23, 2, 1, 1, 4, 6, 3, 2, 1, 1, 12, 1, 4, 4, 7, 2, 1, 1, 3, 10, 1, 1, 2, 14, 1, 37, 21, 1, 1, 2, 1, 9, 69]
YAL042C-A	I	61231	61608	[61264, 61268, 61271, 61294, 61298, 61315, 61316, 61319, 61328, 61351, 61395, 61399, 61399, 61401, 61403, 61499, 61551, 61552, 61555, 61559]	[64, 11, 4, 2, 1, 41, 2, 85, 3, 1, 1, 2, 1, 1, 10, 2, 35, 1, 22, 2]
ERV46	I	61316	62563	[61316, 61319, 61328, 61351, 61395, 61399, 61399, 61401, 61403, 61499, 61551, 61552, 61555, 61559, 61625, 61675, 61679, 61680, 61681, 61683, 61684, 61684, 61707, 61725, 61740, 61744, 61756, 61820, 61824, 61828, 61830, 61830, 61889, 61917, 61936, 61937, 61998, 62008, 62024, 62028, 62048, 62062, 62064, 62095, 62100, 62104, 62115, 62171, 62185, 62197, 62233, 62298, 62310, 62319, 62324, 62338, 62340, 62343, 62344, 62373, 62394, 62418, 62434, 62456, 62536, 62539]	[2, 85, 3, 1, 1, 2, 1, 1, 10, 2, 35, 1, 22, 2, 1, 5, 40, 1, 1, 76, 1, 13, 1, 1, 31, 33, 20, 3, 7, 14, 1, 4, 4, 2, 30, 2, 1, 4, 1, 10, 1, 11, 1, 2, 13, 7, 17, 27, 75, 2, 7, 5, 1, 4, 1, 6, 1, 2, 1, 1, 3, 1, 11, 2, 1, 10]
CDC24	I	62840	65404	[62844, 62845, 62880, 62896, 62905, 62924, 62928, 62935, 63069, 63084, 63192, 63194, 63195, 63197, 63229, 63230, 63292, 63293, 63294, 63295, 63300, 63342, 63403, 63613, 63615, 63617, 63617, 63658, 63661, 63697, 63714, 63718, 63732, 63796, 63796, 63798, 63800, 63835, 63836, 63865, 63878, 63906, 63912, 64673, 64700, 64742, 64746, 64750, 64772, 64803, 64844, 64845, 64848, 65171, 65176, 65180, 65229, 65234, 65284]	[1, 1, 1, 1, 3, 1, 32, 24, 1, 3, 61, 1, 1, 19, 1, 1, 1, 1, 1, 1, 44, 2, 1, 35, 1, 1, 14, 1, 1, 1, 1, 1, 2, 72, 1, 2, 31, 2, 1, 1, 1, 1, 104, 8, 1, 15, 50, 1, 1, 1, 1, 36, 6, 4, 33, 3, 7, 4, 7]
CLN3	I	65778	67520	[65801, 65816, 65836, 65840, 65883, 65931, 65983, 66069, 66088, 66215, 66216, 66334, 66432, 66641, 66645, 66712, 66716, 66883, 66973, 67071, 67109, 67170, 67173, 67187, 67297, 67314, 67327, 67359, 67375, 67383, 67421, 67450, 67485, 67514]	[1, 4, 1, 1, 2, 1, 22, 1, 3, 1, 2, 1, 3, 13, 1, 2, 4, 1, 1, 2, 4, 15, 6, 20, 11, 1, 1, 1, 1, 13, 20, 1, 1, 1]
CYC3	I	68716	69525	[68730, 68761, 68765, 68842, 68907, 69046, 69051, 69052, 69074, 69092, 69097, 69102, 69105, 69123, 69153, 69158, 69164, 69297, 69301, 69314, 69428, 69443, 69457, 69504, 69507, 69508, 69512]	[1, 1, 4, 1, 2, 40, 2, 1, 1, 1, 1, 2, 1, 2, 13, 125, 1, 8, 1, 3, 1, 11, 1, 4, 1, 11, 1]
CDC19	I	71786	73288	[72112, 72116, 72157, 72160, 72161, 72162, 72162, 72173, 72301, 72351, 72361, 72378, 72409, 72414, 72473, 72483, 72497, 72558, 72619, 72649, 72693, 72698, 72835, 72886, 72890, 72947, 73166]	[12, 3, 24, 9, 1, 1, 8, 1, 36, 1, 1, 1, 18, 26, 1, 1, 9, 2, 2, 1, 30, 8, 3, 1, 67, 1, 1]
YAL037C-B	I	72326	73300	[72351, 72361, 72378, 72409, 72414, 72473, 72483, 72497, 72558, 72619, 72649, 72693, 72698, 72835, 72886, 72890, 72947, 73166]	[1, 1, 1, 18, 26, 1, 1, 9, 2, 2, 1, 30, 8, 3, 1, 67, 1, 1]
YAL037C-A	I	73426	73518	[73426, 73438, 73510]	[3, 2, 19]
YAL037W	I	74020	74823	[74109, 74163, 74243, 74250, 74363, 74428, 74466, 74513, 74528, 74532, 74604, 74612, 74644, 74770, 74780]	[2, 2, 1, 2, 1, 1, 1, 2, 1, 2, 4, 2, 1, 1, 7]
RBG1	I	75043	76152	[75045, 75059, 75170, 75208, 75292, 75298, 75320, 75340, 75361, 75406, 75426, 75428, 75432, 75440, 75479, 75542, 75607, 75611, 75614, 75624, 75627, 75663, 75815, 75883, 75963, 76056, 76108]	[1, 3, 4, 2, 34, 13, 2, 1, 8, 13, 3, 12, 6, 5, 2, 1, 20, 1, 1, 2, 2, 1, 6, 5, 1, 1, 1]
FUN12	I	76427	79435	[76463, 76506, 76510, 76518, 76532, 76543, 76584, 77468, 77471, 77472, 77523, 77532, 77549, 77550, 77551, 77663, 77703, 77708, 77722, 77787, 77809, 77839, 77855, 77939, 77943, 78050, 78675, 78753, 78786, 78938, 78982, 79020, 79024, 79089, 79094, 79099, 79221, 79259, 79292, 79293, 79297, 79334, 79338, 79339, 79382, 79396, 79403, 79426]	[1, 3, 1, 1, 1, 1, 1, 19, 1, 1, 3, 5, 1, 9, 56, 23, 1, 1, 1, 1, 1, 1, 1, 1, 22, 1, 1, 1, 1, 1, 1, 5, 5, 1, 1, 2, 2, 7, 17, 1, 5, 20, 2, 19, 1, 1, 1, 7]
YAL034C-B	I	79489	79842	[79489, 79529, 79586, 79593, 79602, 79614, 79622, 79632, 79650, 79654, 79660, 79676, 79716, 79721, 79736, 79780, 79804, 79820, 79836, 79840]	[1, 2, 1, 7, 1, 4, 1, 12, 16, 1, 5, 15, 44, 2, 22, 1, 1, 1, 1, 1]
MTW1	I	79718	80587	[79721, 79736, 79780, 79804, 79820, 79836, 79840, 79844, 79850, 79856, 79866, 79895, 79896, 79897, 79901, 79920, 80052, 80469, 80470, 80474, 80496, 80503, 80507, 80511, 80547, 80551]	[2, 22, 1, 1, 1, 1, 1, 34, 1, 5, 2, 5, 1, 6, 3, 1, 4, 3, 2, 3, 9, 1, 19, 2, 1, 1]
FUN19	I	80710	81951	[80788, 80794, 80814, 80842, 80847, 80859, 80883, 80906, 80977, 80987, 81002, 81072, 81099, 81156, 81177, 81214, 81243, 81268, 81335, 81337, 81490, 81504, 81510, 81610, 81611, 81613, 81617, 81618, 81656, 81677, 81693, 81700, 81720, 81735, 81738, 81751, 81767, 81768, 81802, 81806, 81807, 81840, 81860, 81876, 81879, 81888, 81890, 81915, 81930, 81949]	[2, 16, 2, 7, 13, 1, 4, 1, 2, 2, 2, 1, 1, 1, 18, 2, 10, 5, 2, 1, 9, 1, 1, 1, 1, 16, 2, 1, 2, 2, 28, 43, 23, 1, 11, 1, 2, 1, 28, 19, 1, 11, 2, 2, 1, 32, 6, 23, 29, 24]
POP5	I	82706	83227	[82849, 82869, 82966]	[11, 1, 2]
PRP45	I	83335	84474	[83395, 83479, 83548, 83571, 83574, 83578, 83610, 83818, 83822, 83826, 83834, 83955, 83956, 83996, 83998, 84001, 84006, 84114, 84118, 84383, 84404, 84409]	[9, 4, 5, 23, 28, 3, 37, 30, 12, 4, 4, 2, 5, 9, 1, 6, 1, 1, 23, 1, 1, 7]
YAL031W-A	I	84669	84977	[84688, 84692, 84720, 84746, 84781, 84785, 84785, 84809, 84824, 84844, 84943, 84947, 84948, 84951, 84963, 84970]	[1, 1, 1, 11, 1, 6, 4, 15, 2, 1, 1, 21, 1, 45, 1, 2]
GIP4	I	84749	87031	[84781, 84785, 84785, 84809, 84824, 84844, 84943, 84947, 84948, 84951, 84963, 84970, 84978, 84991, 85010, 85102, 85107, 85144, 85152, 85164, 85435, 85537, 85649, 86224, 86230, 86235, 86395, 86399, 86484, 86491, 86562, 86626, 86630, 86766, 87029]	[1, 6, 4, 15, 2, 1, 1, 21, 1, 45, 1, 2, 22, 3, 6, 5, 26, 1, 1, 4, 1, 1, 4, 15, 2, 1, 1, 8, 1, 2, 1, 1, 4, 5, 39]
SNC1	I	87286	87752	[87289, 87343, 87350, 87379, 87383, 87425, 87428, 87431, 87446, 87530, 87558, 87654, 87663, 87668, 87694, 87712, 87722, 87732]	[6, 1, 1, 33, 19, 1, 11, 52, 14, 1, 1, 2, 1, 1, 29, 1, 33, 5]
