Essential gene name	Chromosome	Start location	End location	Insertion locations	Reads per insertion location
RFA1	I	156754	158619	[156756, 158473, 158476, 158505, 158531, 158541, 158610]	[1, 1, 1, 3, 1, 1, 2]
SEN34	I	158966	159793	[158990, 158994, 159022, 159224, 159228, 159431, 159535, 159540, 159603, 159669, 159675, 159694, 159708, 159728, 159733, 159770]	[18, 5, 1, 4, 14, 1, 15, 4, 4, 29, 57, 1, 1, 2, 1, 1]
CDC15	I	172211	175135	[172266, 172270, 172343, 172384, 172389, 172450, 172540, 172544, 172612, 172616, 172620, 172802, 172807, 172812, 172929, 172940, 172944, 173162, 173287, 173306, 173342, 173628, 173632, 173670, 173681, 173894, 173945, 173993, 174072, 174077, 174213, 174243, 174260, 174285, 174320, 174325, 174328, 174332, 174332, 174370, 174506, 174511, 174569, 174569, 174574, 175133]	[25, 5, 1, 49, 19, 1, 6, 3, 19, 30, 3, 2, 5, 11, 1, 15, 28, 5, 1, 1, 1, 64, 5, 1, 29, 1, 1, 1, 32, 3, 1, 1, 1, 1, 5, 3, 26, 1, 19, 19, 2, 1, 1, 1, 4, 1]
HTA2	II	235394	235792	[235426, 235457, 235466, 235485, 235625, 235636, 235649, 235653, 235666, 235677, 235684, 235719, 235784]	[1, 1, 4, 1, 1, 3, 6, 4, 1, 9, 5, 4, 2]
UTP20	II	227636	235117	[227643, 227718, 227749, 227789, 227793, 227796, 227802, 227815, 227849, 227853, 227882, 227893, 227921, 227927, 227936, 227950, 227974, 227978, 227982, 228065, 228075, 228092, 228152, 228153, 228157, 228158, 228158, 228162, 228273, 228277, 228299, 228352, 228356, 228393, 228401, 228448, 229163, 229497, 229664, 230100, 230105, 230321, 230403, 231128, 231164, 231169, 231198, 231218, 231222, 231224, 231233, 231245, 231248, 231277, 231279, 231281, 231282, 231930, 232049, 232056, 232191, 232580, 232701, 233713, 233750, 233765, 233813, 233881, 233957, 234018, 234028, 234097, 234136, 234144, 234310, 234316, 234366, 234611, 234785, 234968, 235038, 235041, 235045, 235061, 235109]	[3, 2, 95, 2, 4, 5, 1, 3, 2, 58, 82, 1, 1, 2, 3, 1, 1, 15, 80, 2, 1, 2, 11, 1, 23, 12, 5, 1, 10, 11, 1, 70, 13, 1, 128, 12, 1, 1, 1, 6, 1, 1, 2, 4, 38, 1, 1, 1, 2, 1, 1, 1, 1, 7, 14, 1, 81, 1, 12, 1, 17, 1, 6, 6, 1, 1, 1, 2, 1, 4, 3, 1, 1, 1, 1, 12, 1, 2, 1, 14, 1, 1, 2, 40, 1]
RRN6	II	199064	201748	[199075, 199079, 199083, 199144, 199256, 199301, 199305, 199308, 199461, 199465, 199501, 199544, 199552, 199615, 199633, 199688, 199707, 199708, 199710, 199732, 199830, 199909, 199913, 200203, 200207, 200254, 200311, 200316, 200425, 200455, 200460, 200498, 200506, 200552, 200557, 200592, 200599, 200604, 200623, 200670, 200670, 200672, 200674, 200693, 200726, 200735, 200745, 200776, 200898, 200904, 200907, 200910, 200911, 200976, 200976, 200981, 201223, 201227, 201491, 201746]	[1, 21, 2, 3, 1, 7, 14, 1, 6, 23, 1, 1, 1, 1, 18, 14, 1, 1, 1, 1, 1, 2, 24, 6, 1, 1, 8, 3, 7, 6, 1, 2, 1, 66, 42, 1, 34, 12, 1, 7, 1, 1, 78, 9, 1, 2, 1, 1, 19, 1, 16, 1, 7, 2, 1, 39, 8, 7, 6, 3]
POP8	II	185998	186474	[186007, 186036, 186039, 186060, 186076, 186190, 186222, 186227, 186254, 186303, 186317, 186339, 186430]	[14, 3, 12, 1, 1, 2, 39, 2, 1, 35, 1, 6, 1]
RFT1	II	182401	184125	[182403, 182406, 182414, 182421, 182442, 182447, 182477, 182532, 182536, 182596, 182757, 182761, 182893, 182943, 183099, 183103, 183117, 183283, 183390, 183416, 183544, 183746, 183755, 183839, 184114]	[2, 1, 1, 3, 12, 16, 1, 15, 6, 3, 3, 5, 2, 1, 7, 1, 2, 1, 4, 11, 13, 1, 1, 2, 2]
MCM2	II	174920	177526	[174936, 175262, 175321, 175391, 175408, 175417, 175421, 175421, 175422, 175422, 175454, 175498, 175505, 175513, 175525, 175612, 175664, 175667, 175682, 175684, 175750, 175758, 175777, 175781, 175865, 175894, 175898, 176060, 176710, 177025, 177030, 177053, 177163, 177248]	[1, 20, 1, 43, 4, 31, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 15, 8, 5, 1, 1, 13, 19, 1, 4, 7, 15, 1, 10, 2, 1, 1, 3]
LSM2	II	170623	171038	[170818, 170824, 170881, 170915, 170975, 170979, 171028]	[2, 1, 23, 2, 37, 21, 1]
PET9	II	163041	163997	[163065, 163181, 163220, 163267, 163270, 163331, 163476, 163590, 163653, 163655, 163661, 163665, 163668, 163669, 163816, 163845, 163848, 163849, 163995]	[2, 27, 4, 3, 1, 1, 24, 1, 1, 1, 4, 33, 1, 1, 1, 2, 1, 18, 2]
STU1	II	153848	158389	[153871, 153873, 153904, 154029, 154057, 154085, 154097, 154121, 154142, 154174, 154207, 154221, 154253, 154295, 154300, 154566, 154593, 154625, 154629, 154671, 154696, 154737, 154765, 154789, 154790, 154790, 154841, 154845, 154892, 154899, 154929, 154974, 155188, 155192, 155266, 155294, 155297, 155303, 155309, 155320, 155328, 155331, 155343, 155364, 155372, 155379, 155414, 155446, 155446, 155450, 155451, 155451, 155487, 155554, 155944, 155986, 155986, 156392, 157060, 157094, 157098, 157110, 157159, 157163, 157175, 157297, 157300, 157582, 157644, 157658, 157662, 157667, 157670, 157712, 157798, 157803, 157851, 157851, 157853, 157957, 157959, 158095, 158101, 158148, 158171, 158185, 158200, 158218, 158246, 158249, 158332, 158344]	[1, 3, 1, 2, 1, 3, 1, 1, 1, 7, 1, 6, 1, 1, 3, 4, 4, 78, 1, 1, 1, 64, 1, 1, 1, 19, 10, 4, 1, 1, 1, 24, 40, 1, 1, 1, 53, 116, 1, 1, 2, 1, 1, 1, 1, 3, 1, 27, 1, 33, 2, 4, 2, 8, 2, 1, 1, 1, 1, 1, 2, 1, 3, 1, 12, 1, 1, 1, 1, 3, 1, 3, 1, 1, 12, 13, 3, 1, 20, 1, 4, 82, 10, 1, 2, 2, 3, 4, 1, 50, 1, 3]
POL12	II	151493	153610	[151592, 151620, 151636, 151940, 152061, 152611, 152730, 152755, 152759, 152957, 153142, 153147, 153157, 153168, 153217, 153250, 153254, 153392, 153408, 153424, 153444, 153482, 153498, 153504, 153517, 153550, 153564, 153567, 153599, 153599, 153604]	[4, 5, 1, 2, 3, 4, 1, 10, 5, 1, 14, 3, 2, 1, 1, 13, 36, 1, 8, 1, 6, 1, 9, 17, 3, 1, 1, 1, 1, 2, 50]
ERD2	II	142112	142868	[142114, 142140, 142288, 142293, 142343, 142347, 142391, 142395, 142399, 142402, 142431, 142457, 142468, 142483, 142487, 142503, 142523, 142595, 142620, 142625, 142625, 142653, 142718, 142723, 142748, 142752, 142769, 142800, 142806, 142866]	[1, 3, 13, 1, 22, 17, 1, 127, 20, 2, 1, 1, 4, 5, 19, 1, 1, 1, 20, 1, 10, 2, 27, 8, 2, 1, 1, 3, 17, 1]
PRE7	II	141247	141972	[141347, 141456, 141486, 141499, 141593, 141630, 141736, 141741, 141743, 141784]	[1, 5, 1, 2, 1, 30, 1, 1, 18, 1]
SEC17	II	125125	126119	[125187, 125303, 125384, 125633, 125637, 125639, 125686, 125689, 125736, 125741, 125759, 125792, 125809, 125929]	[1, 3, 1, 24, 1, 1, 1, 1, 6, 1, 1, 21, 57, 18]
YBL073W	II	87646	87957	[87663, 87682, 87739, 87739, 87768, 87768, 87798, 87821, 87824, 87825, 87844, 87846, 87856, 87859, 87874, 87901, 87909, 87928, 87931, 87932, 87939, 87944, 87947]	[31, 2, 3, 11, 1, 1, 1, 24, 1, 36, 10, 6, 1, 1, 1, 10, 1, 91, 12, 2, 7, 1, 2]
AAR2	II	86722	87789	[86722, 86734, 86744, 86760, 86776, 86788, 86809, 86815, 86845, 86882, 86973, 87001, 87082, 87094, 87147, 87214, 87219, 87276, 87280, 87515, 87573, 87577, 87633, 87663, 87682, 87739, 87739, 87768, 87768]	[2, 6, 5, 14, 4, 6, 7, 1, 3, 2, 2, 1, 2, 67, 1, 13, 6, 5, 6, 2, 11, 5, 3, 31, 2, 3, 11, 1, 1]
ILS1	II	81043	84261	[81143, 81344, 81857, 81925, 81955, 81988, 82036, 82060, 82117, 82186, 82190, 82242, 82294, 82425, 82516, 82566, 82568, 82569, 82573, 82912, 83031, 83045, 83055, 83355, 83414, 83505, 83558, 83586, 83594, 83597, 83619, 83639, 83648, 83698, 83709, 83767, 83786, 83871, 83905, 83928, 83954, 84041, 84043, 84047, 84127]	[2, 4, 2, 1, 40, 1, 1, 1, 1, 21, 3, 2, 91, 15, 2, 2, 2, 3, 30, 19, 2, 1, 34, 15, 2, 1, 1, 21, 4, 63, 1, 2, 1, 1, 3, 32, 31, 1, 2, 2, 1, 1, 6, 33, 1]
YBL077W	II	80897	81328	[80901, 80907, 80913, 80916, 80926, 80932, 80939, 80942, 80942, 80954, 80956, 80958, 80958, 81008, 81143]	[1, 41, 2, 5, 1, 7, 16, 3, 69, 2, 4, 2, 99, 1, 2]
CDC27	II	67169	69445	[67221, 67225, 67227, 67313, 67379, 67381, 67382, 67383, 67440, 67444, 67501, 67504, 67509, 67561, 67565, 67585, 67633, 67636, 67663, 67698, 67717, 67731, 67779, 67780, 67782, 67818, 67843, 67884, 67888, 67890, 67936, 67968, 67987, 67993, 67997, 68028, 68029, 68032, 68123, 68139, 68228, 68363, 68442, 68637, 68850, 69382, 69386]	[1, 3, 1, 1, 107, 2, 1, 24, 47, 15, 2, 1, 1, 1, 3, 1, 21, 1, 23, 74, 2, 1, 1, 9, 55, 86, 1, 64, 1, 41, 1, 2, 2, 1, 4, 13, 2, 32, 1, 28, 1, 1, 1, 1, 1, 6, 1]
RPL32	II	45978	46370	[46020, 46026, 46234, 46239, 46296]	[1, 2, 1, 1, 1]
BRN1	II	40831	43095	[40901, 40905, 40931, 40989, 40994, 41037, 41064, 41213, 41246, 41272, 41350, 41383, 41533, 41612, 41650, 41655, 41705, 41737, 41838, 41894, 41938, 42047, 42141, 42205, 42282, 42286, 42568, 42613, 42618, 42622, 42623, 42706, 42729, 42797, 42801, 42802, 42818, 42822, 42827, 42853, 42858, 42867, 42877, 42909, 42940, 43009, 43009, 43013, 43018, 43067, 43070]	[1, 5, 16, 5, 8, 1, 1, 1, 6, 30, 36, 2, 1, 1, 1, 13, 7, 2, 2, 32, 4, 1, 1, 1, 7, 4, 2, 10, 38, 1, 3, 28, 1, 1, 10, 8, 3, 29, 23, 1, 1, 1, 1, 1, 1, 2, 1, 48, 1, 1, 5]
SFT2	II	24098	24745	[24114, 24272, 24432, 24568, 24618, 24623]	[4, 1, 1, 19, 2, 10]
PKC1	II	14241	17696	[14873, 14878, 14888, 14896, 14900, 14905, 14909, 14912, 14918, 14951, 14955, 14985, 15004, 15048, 15101, 15104, 15108, 15314, 15328, 15332, 15336, 15346, 15390, 15508, 15518, 15523, 15539, 15599, 15658, 15707, 15711, 15852, 15855, 15856, 15858, 15867, 15891, 15908, 15912, 15941, 15971, 15976, 15981, 15993, 16015, 16102, 16135, 16141, 16185, 16190, 16291, 16462, 16499, 16503, 16519, 16535, 16536, 16540, 16552, 16596, 16605, 16609, 16722, 16962, 17016, 17080, 17141, 17145, 17253, 17340, 17345, 17611]	[61, 1, 2, 1, 1, 1, 1, 1, 1, 99, 95, 1, 1, 1, 3, 2, 107, 12, 2, 47, 9, 3, 16, 1, 10, 3, 11, 2, 1, 14, 17, 130, 16, 2, 4, 1, 1, 27, 60, 1, 2, 21, 13, 1, 1, 62, 26, 1, 16, 5, 1, 4, 130, 7, 1, 1, 1, 1, 1, 1, 82, 29, 1, 28, 1, 1, 26, 21, 20, 5, 4, 1]
RER2	II	241708	242568	[241740, 241743, 241767, 241768, 241770, 241795, 241832, 241837, 241841, 241892, 241895, 241903, 241926, 242020, 242053, 242057, 242057, 242058, 242058, 242244, 242359, 242404, 242430, 242456, 242504, 242518, 242533, 242537, 242556]	[30, 30, 61, 7, 8, 1, 10, 19, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 10, 1, 1, 2, 1, 1, 1, 4, 1, 1, 2]
GPI18	II	244366	245667	[244427, 244447, 244450, 244484, 244489, 244522, 244565, 244606, 244607, 244610, 244611, 244612, 244621, 244689, 245035, 245040, 245349, 245387, 245424, 245428, 245429, 245429, 245459, 245465, 245477, 245486, 245490, 245494, 245530, 245631, 245636]	[1, 2, 1, 26, 15, 1, 1, 3, 3, 3, 1, 12, 1, 1, 1, 1, 39, 2, 58, 14, 2, 11, 1, 1, 2, 2, 32, 4, 1, 1, 1]
HHF1	II	255373	255684	[255396, 255403, 255418, 255581, 255586, 255670]	[7, 1, 8, 1, 10, 9]
IPP1	II	257112	257975	[257128, 257249, 257302, 257340, 257366, 257373, 257485, 257519, 257535, 257544, 257544, 257548, 257549, 257550, 257621, 257626, 257711, 257715, 257732, 257750, 257770, 257842, 257968]	[4, 1, 5, 1, 1, 18, 9, 4, 1, 58, 1, 18, 1, 3, 1, 9, 25, 19, 1, 1, 1, 58, 2]
SCO2	II	289445	290350	[289564, 289631, 289696, 289815, 290006, 290104, 290111, 290119, 290141, 290190, 290202, 290296, 290318]	[1, 1, 2, 3, 18, 1, 1, 6, 2, 3, 17, 1, 1]
CDS1	II	296369	297742	[296405, 296551, 296589, 296601, 296635, 296638, 296695, 296708, 296736, 296749, 296754, 296810, 296826, 296853, 296857, 296884, 296990, 296993, 297028, 297078, 297082, 297122, 297126, 297181, 297486, 297490, 297494, 297516, 297520, 297524, 297528, 297564, 297580, 297607, 297672, 297712, 297717]	[1, 1, 2, 1, 36, 1, 1, 1, 1, 22, 68, 1, 1, 13, 35, 9, 1, 1, 1, 1, 8, 5, 2, 34, 6, 18, 1, 1, 1, 2, 4, 2, 2, 1, 2, 37, 35]
CHS2	II	311898	314789	[312267, 312457, 312788, 312828, 312852, 312871, 312880, 313020, 313029, 313074, 313077, 313079, 313148, 313152, 313381, 313385, 313386, 313481, 313486, 313501, 313507, 313512, 313545, 313549, 313625, 313685, 313731, 313754, 313806, 313810, 313854, 313911, 313917, 313921, 313952, 313960, 313977, 313987, 313993, 314000, 314032, 314034, 314035, 314038, 314043, 314052, 314066, 314137, 314172, 314203, 314210, 314214, 314218, 314495, 314531, 314560, 314564, 314594, 314670, 314681, 314686, 314728, 314736, 314742]	[13, 14, 28, 2, 1, 1, 98, 20, 1, 14, 1, 19, 1, 37, 16, 2, 6, 15, 2, 1, 1, 12, 11, 73, 2, 1, 1, 1, 12, 1, 1, 4, 82, 42, 10, 1, 7, 129, 41, 1, 4, 2, 1, 59, 1, 1, 1, 1, 1, 10, 3, 41, 2, 1, 1, 46, 1, 1, 34, 24, 2, 1, 2, 15]
REB1	II	334386	336818	[334441, 334456, 334535, 334588, 334705, 334760, 334833, 335096, 335099, 335110, 335129, 335266, 335279, 335284, 335287, 335329, 335346, 335358, 335424, 335454, 335509, 335626, 335658, 335703, 335711, 335744, 335748, 335954, 336028, 336078, 336079, 336079, 336080, 336080, 336115, 336145, 336211, 336224, 336285, 336305, 336318, 336332, 336336, 336336, 336427, 336446, 336482, 336516, 336534, 336539, 336543, 336546, 336572, 336614, 336698, 336703, 336722, 336726, 336734, 336773, 336813]	[26, 3, 2, 5, 1, 1, 1, 9, 1, 2, 2, 3, 18, 35, 1, 1, 2, 1, 14, 19, 1, 2, 2, 4, 1, 1, 2, 29, 1, 15, 10, 2, 2, 3, 1, 21, 1, 4, 2, 1, 1, 13, 1, 3, 1, 1, 1, 1, 1, 54, 1, 12, 1, 1, 7, 15, 4, 40, 3, 1, 1]
PRP6	II	344602	347301	[344678, 344705, 344711, 344728, 344777, 344781, 344818, 344833, 344834, 344854, 344862, 344885, 344889, 344894, 344924, 344951, 344956, 344961, 345012, 345015, 345039, 345043, 345072, 345135, 345155, 345224, 345259, 345263, 345267, 345275, 345328, 345362, 345365, 345415, 345650, 345774, 345778, 345842, 345847, 345979, 346189, 346195, 347281]	[9, 1, 1, 64, 58, 2, 1, 1, 1, 1, 2, 5, 17, 9, 1, 6, 9, 4, 1, 1, 9, 46, 2, 4, 14, 1, 1, 13, 1, 2, 2, 1, 5, 3, 2, 8, 6, 3, 14, 1, 1, 1, 3]
TSC3	II	356324	356566	[356391, 356436, 356445, 356522]	[35, 1, 1, 1]
ORC2	II	360652	362514	[360906, 360937, 361111, 361114, 361145, 361158, 361165, 361189, 361251, 361282, 361301, 361317, 361321, 361324, 361337, 361351, 361362, 361366, 361372, 361375, 361435, 361441, 361524, 361533, 361616, 361730, 361967, 362093, 362140, 362218, 362239, 362284, 362289, 362318, 362325, 362329, 362355, 362365, 362421, 362425, 362459, 362466, 362512]	[1, 1, 23, 1, 1, 1, 1, 1, 1, 1, 13, 14, 30, 3, 2, 1, 1, 1, 2, 16, 6, 23, 2, 1, 1, 9, 2, 1, 8, 1, 11, 53, 2, 1, 5, 4, 1, 1, 63, 1, 1, 1, 4]
ALG14	II	379221	379934	[379246, 379313, 379434, 379440, 379526, 379581, 379585, 379747, 379823, 379849, 379906, 379932]	[2, 2, 71, 5, 1, 2, 15, 7, 1, 1, 1, 47]
RPG1	II	395383	398277	[395457, 395571, 395576, 395613, 395768, 395938, 395954, 395961, 395994, 395999, 396057, 396063, 396097, 396104, 396105, 396109, 396198, 396202, 396234, 396239, 396239, 396415, 396422, 396436, 396454, 396454, 396455, 396459, 396468, 396502, 396509, 396550, 396551, 396554, 396645, 396649, 396656, 396678, 396692, 396724, 396799, 396828, 396829, 397239, 397244, 397392, 397396, 397453, 397501, 397506, 397563, 397567, 397857, 397861, 398037, 398040, 398185]	[1, 4, 5, 1, 1, 6, 11, 3, 1, 1, 1, 1, 1, 1, 30, 41, 4, 22, 51, 2, 4, 51, 60, 1, 1, 1, 19, 9, 1, 1, 1, 12, 1, 76, 38, 11, 1, 1, 1, 1, 24, 3, 6, 23, 3, 21, 8, 1, 17, 12, 10, 13, 22, 2, 5, 2, 1]
SEC18	II	398614	400890	[398650, 398654, 398658, 398659, 398668, 398689, 398765, 398788, 398792, 398792, 398823, 398838, 398899, 398901, 398902, 398904, 398993, 398998, 399039, 399050, 399100, 399105, 399145, 399151, 399279, 399327, 399741, 399745, 399797, 400071, 400205, 400214, 400353, 400415, 400825, 400829, 400830]	[1, 5, 1, 4, 1, 1, 1, 97, 1, 20, 2, 1, 14, 1, 1, 39, 1, 2, 1, 1, 34, 48, 1, 2, 2, 68, 1, 1, 1, 4, 2, 4, 3, 7, 74, 1, 1]
RFC5	II	423765	424829	[423855, 423859, 424019, 424053, 424156, 424239, 424242]	[11, 5, 1, 22, 1, 1, 1]
POL30	II	424990	425766	[424996, 425166, 425241, 425281, 425328, 425557]	[4, 4, 18, 3, 1, 2]
YBR089W	II	425183	425782	[425241, 425281, 425328, 425557]	[18, 3, 1, 2]
TIM12	II	427155	427484	[427273, 427348, 427367, 427435]	[1, 1, 1, 1]
EXO84	II	445062	447323	[445098, 445382, 445413, 445557, 445618, 445623, 445668, 445678, 445688, 445707, 445772, 445788, 445805, 445805, 445810, 445818, 445848, 445853, 445873, 445875, 445893, 445906, 445911, 445919, 445935, 445967, 446010, 446028, 446050, 446056, 446064, 446070, 446102, 446106, 446113, 446289, 446293, 446306, 446306, 446349, 446365, 446386, 446389, 446402, 446407, 446443, 446502, 446545, 446575, 446579, 446599, 446634, 446638, 446656, 446664, 446707, 446718, 446722, 446745, 446756, 446759, 446783, 446869, 446878, 446910, 446911, 446913, 446917, 446941, 447027, 447031, 447047, 447068, 447109, 447112, 447180, 447181, 447232, 447241, 447250, 447268, 447277, 447282]	[3, 3, 11, 1, 11, 11, 1, 1, 1, 1, 37, 337, 4, 9, 17, 1, 162, 298, 1, 2, 1, 1, 1, 4, 129, 4, 1, 1, 1, 2, 1, 2, 1, 1, 1, 165, 29, 1, 10, 2, 1, 3, 2, 36, 1, 1, 1, 2, 1, 1, 2, 35, 42, 1, 1, 80, 1, 1, 33, 6, 55, 15, 1, 41, 2, 1, 54, 5, 1, 14, 1, 1, 1, 17, 1, 1, 1, 18, 1, 52, 11, 38, 4]
CMD1	II	457919	458362	[457962]	[1]
ALG1	II	458872	460221	[458991, 459015, 459026, 459061, 459081, 459131, 459429, 459543, 460087]	[12, 2, 1, 1, 1, 30, 2, 2, 20]
GRS1	II	481364	483367	[483097, 483258]	[2, 1]
TFC1	II	484742	486691	[484743, 484747, 484804, 484809, 484830, 484940, 485150, 485229, 485869, 486000, 486057, 486415, 486475, 486527, 486653]	[2, 9, 7, 24, 7, 11, 15, 4, 3, 2, 5, 1, 1, 1, 3]
YBR124W	II	486507	486866	[486527, 486653, 486787, 486796, 486808, 486825, 486857]	[1, 3, 9, 2, 3, 1, 2]
CKS1	II	504854	505306	[504888, 504907, 504936, 504984, 504997, 505052, 505124, 505128]	[1, 1, 1, 25, 30, 1, 1, 20]
MEC1	II	505668	512774	[505760, 505856, 505860, 505892, 505893, 505935, 505946, 506065, 506069, 506085, 506130, 506555, 508226, 508249, 508265, 508304, 508312, 508345, 509058, 509063, 509063, 509129, 509188, 509198, 509209, 509247, 509257, 509261, 509261, 509373, 509374, 509378, 509449, 509536, 509542, 509820, 509891, 510426, 510634, 510903, 511192, 511248, 511317, 511410, 511457, 511487, 511569, 511572, 511574, 511606, 511633, 511651, 511655, 511662, 511688, 511692, 511695, 511742, 511793, 511816, 511819, 511820, 511840, 511873, 511892, 511895, 511897, 511898, 511901, 511906, 511946, 511951, 511981, 512048, 512074, 512078, 512083, 512088, 512142, 512145, 512146, 512188, 512190, 512193, 512194, 512211, 512250, 512254, 512289, 512292, 512303, 512307, 512348, 512349, 512379, 512387, 512392, 512432, 512484, 512498, 512527, 512529, 512535, 512562, 512573, 512577, 512599, 512604, 512609, 512616, 512642, 512657, 512662, 512708, 512712, 512717, 512772]	[1, 51, 57, 2, 1, 24, 2, 63, 8, 1, 10, 1, 37, 1, 1, 1, 2, 10, 18, 1, 2, 1, 1, 1, 3, 5, 70, 1, 29, 1, 1, 59, 1, 1, 3, 2, 1, 1, 8, 2, 1, 9, 10, 1, 1, 1, 33, 3, 4, 1, 1, 20, 11, 1, 26, 84, 2, 1, 1, 6, 1, 6, 1, 1, 4, 7, 1, 12, 60, 7, 1, 2, 1, 1, 1, 1, 13, 30, 67, 2, 24, 32, 2, 1, 49, 1, 1, 10, 1, 1, 62, 61, 2, 2, 1, 10, 19, 1, 1, 6, 3, 1, 2, 1, 18, 7, 5, 27, 2, 1, 1, 4, 19, 16, 9, 1, 13]
