Essential gene name	Chromosome	Start location	End location	Insertion locations	Reads per insertion location
IPP1	II	257112	257975	[257219, 257435, 257545, 257621]	[1, 1, 1, 1]
SCO2	II	289445	290350	[290233]	[2]
CDS1	II	296369	297742	[296582, 296595, 296676, 296753, 296818, 296828, 297178, 297598, 297639, 297652]	[1, 1, 2, 1, 1, 2, 1, 2, 1, 1]
CHS2	II	311898	314789	[312312, 312817, 313074, 313191, 313384, 313384, 313447, 313470, 313510, 313549, 313626, 313809, 313850, 313918, 313992, 314202, 314368, 314644, 314741]	[2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 8, 1]
REB1	II	334386	336818	[334537, 334990, 335281, 335287, 335348, 335358, 335366, 335370, 335683, 335829, 335861, 335958, 336091, 336144, 336208, 336302, 336543, 336639, 336654]	[1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 2, 2, 1, 1, 1, 2, 1, 2, 1]
PRP6	II	344602	347301	[344777, 344777, 344845, 344953, 345044, 345097, 345132, 345808, 345857, 346062, 346164, 346406, 346593, 347194]	[1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1]
TSC3	II	356324	356566	[356338]	[1]
ORC2	II	360652	362514	[361238, 361324, 361374, 361437, 361903, 362422]	[1, 1, 1, 1, 2, 1]
ALG14	II	379221	379934	[379391, 379491, 379583, 379829, 379835, 379931]	[3, 2, 1, 1, 1, 1]
RPG1	II	395383	398277	[395551, 395649, 395657, 395958, 395990, 396056, 396201, 396326, 396341, 396349, 396352, 396381, 396425, 396468, 396472, 396552, 396681, 396716, 396725, 396829, 396922, 397023, 397241, 397503, 397861, 397981, 397999, 398033]	[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 3, 1, 2, 2]
SEC18	II	398614	400890	[398641, 398668, 398753, 398979, 399060, 399101, 399250, 399325, 399824, 399869, 400087, 400168, 400317, 400827]	[1, 1, 1, 14, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2]
RFC5	II	423765	424829	[423858]	[3]
POL30	II	424990	425766	[]	[]
YBR089W	II	425183	425782	[]	[]
TIM12	II	427155	427484	[427223, 427249]	[1, 1]
EXO84	II	445062	447323	[445417, 445621, 445662, 445681, 445703, 445846, 445965, 446262, 446347, 446635, 446679, 446911, 447285, 447317]	[2, 1, 1, 1, 1, 1, 40, 1, 2, 1, 1, 1, 1, 1]
CMD1	II	457919	458362	[458221]	[1]
ALG1	II	458872	460221	[459004, 459035, 459059, 459101]	[2, 1, 2, 1]
GRS1	II	481364	483367	[]	[]
TFC1	II	484742	486691	[484755, 484828, 484939, 485019, 486054, 486213, 486231, 486476, 486477]	[1, 1, 1, 1, 1, 2, 1, 1, 1]
YBR124W	II	486507	486866	[]	[]
CKS1	II	504854	505306	[504943, 504984, 505062, 505066, 505078]	[1, 1, 1, 1, 1]
MEC1	II	505668	512774	[505736, 505925, 506550, 508269, 509184, 509258, 509348, 509367, 509376, 510943, 511458, 511604, 511652, 511760, 511794, 511818, 511843, 511897, 511902, 511952, 511957, 512008, 512051, 512086, 512233, 512244, 512251, 512306, 512634, 512660, 512707, 512756]	[1, 1, 2, 1, 1, 4, 1, 3, 4, 1, 2, 1, 2, 1, 1, 2, 1, 10, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2]
IRA1	II	517350	526628	[518038, 518227, 518255, 518304, 518326, 518326, 518362, 518601, 518627, 519143, 519188, 519306, 519964, 520048, 520551, 520621, 521031, 521265, 521341, 521395, 521567, 521858, 521879, 521992, 522315, 522453, 522472, 522528, 522892, 522928, 523744, 523782, 523789, 523795, 523948, 523986, 524108, 524170, 524778, 525635, 526002, 526438]	[1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1]
MAK5	II	528317	530638	[528723, 528725, 529017, 529112, 529756, 530060, 530153, 530153, 530266, 530512, 530585]	[1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1]
SUP45	II	530869	532182	[531645, 531854]	[1, 1]
SPP381	II	546376	547251	[547017, 547065]	[1, 1]
RIB7	II	547460	548194	[547742, 547816, 547847, 547892, 548116]	[1, 1, 1, 1, 2]
RPB5	II	548362	549009	[548786, 548788, 548852, 548857, 548902]	[1, 1, 1, 1, 1]
CNS1	II	549771	550928	[549922, 550050, 550158, 550426, 550539, 550740, 550855, 550920]	[1, 1, 1, 1, 2, 1, 2, 2]
AMN1	II	556549	558198	[556943, 556953, 557040, 557073, 557127, 557128, 557141, 557266, 557302]	[1, 21, 2, 1, 3, 2, 1, 1, 1]
CDC28	II	560078	560974	[560240, 560659, 560737]	[1, 1, 1]
POP7	II	571468	571890	[]	[]
YBR190W	II	605966	606277	[606155]	[1]
RIM2	II	607652	608785	[]	[]
MED8	II	609082	609753	[609177, 609436]	[1, 2]
PGI1	II	612236	613900	[612368, 612501, 613087, 613429, 613489, 613741]	[2, 1, 1, 1, 1, 5]
TAF5	II	616127	618523	[616156, 616167, 616523, 616562, 616583, 617398, 617446, 617453, 617801, 617845]	[1, 1, 1, 1, 1, 4, 1, 1, 3, 1]
MCM7	II	625772	628309	[625997, 626000, 626145, 626269, 626654, 626657, 627186, 627204, 627226, 627263, 627283, 627303, 627332, 628069, 628100, 628232]	[1, 1, 2, 1, 1, 8, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1]
AME1	II	646158	647132	[646321, 646322, 646328, 646585, 646863]	[1, 1, 1, 17, 1]
DAD3	II	684977	685261	[684978]	[1]
ARC40	II	685438	686592	[685726, 685940, 685941, 686009, 686035, 686079, 686101, 686109, 686250, 686313, 686371, 686410, 686557]	[1, 1, 4, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1]
ABD1	II	690383	691693	[690403, 691076, 691377, 691391, 691398, 691549]	[1, 1, 2, 1, 1, 1]
PRP5	II	691969	694518	[692469, 692868, 692948, 693809, 693861, 694405]	[1, 1, 1, 1, 1, 1]
ALG7	II	705447	706793	[706280, 706304, 706761]	[1, 2, 1]
ENP1	II	713004	714455	[713048, 713065, 713150, 714262]	[1, 2, 1, 1]
DUT1	II	722611	723054	[722986]	[2]
SRB6	II	723270	723635	[723410]	[1]
TRS20	II	723736	724263	[724032, 724232]	[1, 2]
RIB5	II	727386	728102	[727400, 727559, 728077]	[1, 1, 1]
POP4	II	728885	729724	[729383, 729578, 729661]	[2, 1, 1]
TSC10	II	738582	739544	[738730, 738804, 738808, 738840, 738965, 738973, 739051, 739308, 739375, 739390, 739480]	[2, 1, 1, 1, 1, 3, 2, 1, 1, 1, 4]
PGS1	III	109105	110670	[109327, 109330, 110345]	[1, 1, 1]
NFS1	III	92777	94270	[93286, 93300, 93334, 93355, 93435, 93477, 93736, 93743, 93819, 94103]	[1, 1, 1, 1, 1, 1, 2, 1, 2, 1]
RRP7	III	64675	65568	[65174, 65216, 65353, 65370, 65419, 65459, 65461, 65544]	[2, 1, 1, 4, 3, 1, 2, 6]
YCL041C	III	50133	50627	[50161, 50192, 50448]	[1, 1, 1]
PDI1	III	48653	50221	[48809, 48809, 48824, 48993, 49199, 49252, 49260, 49266, 49304, 49539, 49580, 49590, 49594, 49600, 49617, 49688, 49757, 49819, 49865, 49964, 50024, 50102, 50161, 50192]	[1, 2, 1, 1, 4, 2, 1, 2, 1, 1, 1, 6, 3, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 1]
PBN1	III	34143	35393	[34246, 34504, 35353]	[1, 1, 1]
SPB1	III	31449	33974	[31451, 31619, 31625, 31933, 31935, 32090, 32213, 32221, 32616, 32671, 32708, 32855, 33322, 33331, 33398, 33406, 33543, 33592, 33659]	[1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1]
KRR1	III	22429	23379	[22700, 22859, 22973]	[1, 1, 3]
HMLALPHA2	III	12386	13018	[]	[]
PGK1	III	137746	138996	[]	[]
YCR013C	III	138402	139049	[]	[]
RRP43	III	191834	193018	[191931]	[3]
MATALPHA2	III	199546	200178	[]	[]
RSC6	III	214994	216445	[215293, 215405, 215417, 215438, 215466, 215534, 215551, 215694, 215778, 215980]	[1, 2, 1, 1, 1, 1, 1, 1, 1, 1]
CTR86	III	218376	220067	[218671, 218960, 219085, 219507, 219703, 219757]	[2, 2, 1, 2, 1, 1]
PWP2	III	220457	223228	[220517, 220661, 220977, 221003, 221035, 221080, 221147, 221534, 221542, 221754, 221799, 221812, 221863, 222113, 222624, 222626, 222770, 222803, 222891, 222918, 222931]	[1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1]
RSA4	III	240805	242352	[240932, 240971, 241064, 241137, 241184, 241207, 241658, 241686, 241769, 241909, 242010, 242121]	[1, 3, 1, 1, 1, 1, 3, 1, 2, 1, 2, 1]
CDC39	III	280117	286443	[280758, 280773, 280834, 280842, 281924, 281959, 282032, 282130, 282169, 282180, 282180, 282333, 282476, 282583, 282591, 282676, 282679, 282681, 282729, 282734, 283994, 284384, 284409, 284446, 284447, 284567, 284598, 285024, 285049, 285197, 285209, 285287, 285826, 285938, 286416]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 5]
HMRA2	III	293179	293538	[]	[]
MCD1	IV	444683	446383	[445478, 445506, 445726, 445874]	[3, 2, 1, 1]
ATP16	IV	443029	443511	[443275]	[2]
RPT2	IV	438047	439360	[438095, 438397, 438664, 438747, 438826, 438938]	[1, 3, 2, 1, 3, 1]
APC11	IV	433497	433994	[433543, 433640, 433663, 433789, 433799]	[1, 1, 1, 1, 2]
SLX5	IV	429067	430926	[429102, 429541, 430506, 430606, 430668, 430673, 430678]	[1, 2, 1, 1, 2, 3, 1]
NOP1	IV	427364	428347	[427642, 427695, 427704]	[1, 1, 1]
TSC13	IV	426002	426934	[426182]	[2]
YDL016C	IV	425570	425872	[425662, 425745, 425801]	[1, 5, 4]
CDC7	IV	424209	425732	[424242, 424507, 424549, 424610, 425288, 425415, 425421, 425662]	[1, 1, 1, 1, 1, 2, 1, 1]
MPS1	IV	400997	403291	[401052, 401065, 401132, 401208, 401247, 401501, 401521, 401628, 401853, 401996, 402013, 402181, 402458, 403136, 403273]	[3, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]
ARP2	IV	399340	400638	[400099]	[1]
PRP9	IV	397537	399129	[397734, 397849, 398368, 398731]	[1, 1, 1, 1]
DBP10	IV	394217	397204	[394397, 394688, 394878, 395153, 395549, 395587, 395966, 396059, 396083, 396094]	[5, 1, 1, 1, 2, 3, 1, 1, 1, 1]
PRP11	IV	375680	376480	[375762, 375805, 375971, 376019, 376078, 376185, 376437]	[1, 1, 2, 1, 1, 1, 1]
FAD1	IV	372688	373608	[372762, 372790, 373315]	[1, 1, 1]
PSA1	IV	355674	356759	[355985, 356213, 356392, 356581]	[1, 1, 1, 1]
USO1	IV	345665	351037	[345775, 345874, 346041, 346215, 346551, 346620, 346839, 346863, 346949, 347244, 347306, 348662, 348687, 349089, 349125, 349128, 350465, 350584, 350644, 350755, 351034]	[2, 10, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1]
TSR1	IV	341619	343985	[341815, 342051, 342084, 342150, 342214, 342345, 343233, 343245, 343343, 343776, 343789, 343912, 343956]	[1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1]
UBC9	IV	337487	338070	[337532, 337704, 337935, 337983]	[1, 1, 1, 1]
COX9	IV	334217	334396	[]	[]
SUB2	IV	305237	306577	[305392, 305953, 305966, 306072, 306077, 306113]	[2, 1, 1, 1, 1, 4]
LUC7	IV	300214	300999	[300289, 300590]	[1, 1]
SRP14	IV	292781	293221	[292993, 293126]	[1, 1]
RPN6	IV	285391	286695	[285564, 285708, 285764, 285769, 285769, 285874, 286272]	[1, 1, 1, 1, 1, 1, 1]
SNU23	IV	284581	285165	[284657, 284876]	[9, 5]
POL3	IV	276872	280165	[276912, 277044, 277071, 277729, 277777, 277825, 277829, 277860, 277920, 277923, 277962, 278158, 279694]	[1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1]
QRI1	IV	275148	276581	[275727, 275774, 275794, 275841, 275971, 276572]	[3, 1, 1, 2, 1, 1]
NSE4	IV	272389	273597	[272430, 272488, 272814, 273239, 273264, 273287]	[1, 1, 1, 1, 1, 1]
KIN28	IV	267698	268699	[267957, 268045, 268187]	[1, 3, 1]
RRP42	IV	263313	264110	[263331, 263343, 263430, 263802, 263851, 263954]	[1, 1, 1, 2, 1, 1]
YFH1	IV	245923	246447	[246241]	[1]
CDC48	IV	236157	238664	[236591, 237417, 237423, 237939, 238451, 238469, 238477, 238498, 238562, 238566, 238592, 238660, 238663]	[2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1]
CDC53	IV	224304	226751	[224333, 224442, 224675, 224738, 224750, 224784, 224925, 225002, 225025, 225073, 225074, 225205, 225681, 225725, 226539]	[1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 20]
SCM3	IV	211375	212046	[211828, 211865, 211997, 212001]	[2, 1, 1, 1]
RPO21	IV	205360	210561	[205642, 206375, 206388, 206403, 206550, 206969, 206969, 206970, 207008, 207016, 207025, 207755, 207768, 207941, 208083, 208153, 208164, 208182, 208197, 208445, 208486, 209065, 209240, 209244, 209406, 209407, 209450, 209493, 209703, 209850, 210093, 210439]	[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
BPL1	IV	203039	205111	[203218, 203297, 203305, 203457, 203763, 203930, 204257, 204727]	[1, 1, 3, 1, 1, 2, 1, 1]
CCT4	IV	199996	201582	[200353, 200356, 200379, 200385, 200920, 201115, 201264, 201347, 201350, 201415, 201540]	[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]
COP1	IV	194571	198176	[194610, 194698, 194750, 195132, 197335, 197435]	[1, 1, 1, 3, 1, 1]
RPN5	IV	190924	192261	[190966, 190994, 191075, 191577]	[1, 1, 3, 1]
NOP14	IV	188154	190586	[188263, 188308, 188401, 188405, 188448, 188675, 188697, 189221, 189394, 189741, 189793, 189914, 190045, 190061, 190109, 190292, 190318, 190401, 190417, 190491, 190558, 190585]	[1, 2, 5, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]
RPC53	IV	183343	184611	[183369, 183915, 183919, 184047, 184094, 184126, 184164, 184189, 184301, 184310]	[1, 1, 1, 1, 1, 1, 1, 1, 2, 1]
YDL152W	IV	182822	183187	[183109, 183142]	[11, 5]
SAS10	IV	181186	183018	[182162, 182188]	[1, 2]
CLB3	IV	176773	178056	[176830, 176983, 176998, 177025, 177157, 177198, 177262, 177340, 177589, 177692, 177720, 177720, 177886, 178001]	[1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 1, 2, 1]
YDL163W	IV	166956	167258	[166957, 167010, 167014, 167081, 167113, 167132, 167180, 167242]	[2, 1, 1, 1, 3, 1, 17, 1]
CDC9	IV	164987	167254	[165027, 165146, 165253, 165311, 165332, 165368, 165414, 165419, 165818, 166076, 166093, 166225, 166344, 166743, 166832, 166957, 167010, 167014, 167081, 167113, 167132, 167180, 167242]	[1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 3, 1, 17, 1]
CDC36	IV	164290	164865	[164480]	[1]
FAP7	IV	163449	164042	[163708, 163746, 163757, 163781, 163793]	[1, 1, 1, 2, 1]
NUS1	IV	114672	115799	[115159, 115522, 115714]	[1, 1, 1]
SEC31	IV	107208	111029	[107222, 107259, 107509, 107651, 107673, 108833, 108904, 109068, 109074, 110486, 110486, 110499, 110541, 110582, 110595, 110618, 110935]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]
YDL196W	IV	106741	107070	[106746, 106758, 106832, 106901, 106950, 106958, 106984, 107021, 107032]	[1, 1, 1, 2, 1, 3, 2, 7, 1]
HEM3	IV	92762	93745	[93062, 93090, 93139, 93140, 93199, 93213, 93224, 93254, 93328, 93425, 93426, 93442, 93448, 93479, 93531, 93608]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 2, 2, 1]
GLE1	IV	88248	89864	[88318, 88480, 88522, 88931, 89510, 89595]	[1, 1, 1, 1, 1, 1]
NHP2	IV	87512	87982	[87800, 87895]	[1, 1]
CWC2	IV	86207	87226	[86483, 86542, 86550, 86560, 86611, 86631, 86804, 87182]	[2, 1, 1, 2, 1, 1, 1, 1]
SHR3	IV	78426	79058	[78514, 78560]	[1, 1]
TIM22	IV	67983	68606	[68437]	[1]
CDC13	IV	62244	65018	[62276, 62398, 62419, 62452, 62636, 62661, 62794, 62955, 62959, 63342, 63390, 63436, 63739, 63784, 63847, 63873, 63916, 64919]	[1, 1, 1, 1, 1, 1, 2, 2, 8, 2, 1, 1, 1, 2, 1, 1, 1, 5]
YDL221W	IV	62011	62562	[62060, 62067, 62131, 62276, 62398, 62419, 62452]	[7, 1, 17, 1, 1, 1, 1]
YPD1	IV	33415	33918	[]	[]
YRB1	IV	453045	453650	[453127, 453321]	[1, 1]
PSF1	IV	473157	473783	[473202, 473248, 473331]	[1, 1, 1]
DAD1	IV	478474	478758	[]	[]
FAL1	IV	486804	488003	[486805, 486838, 487228, 487793]	[2, 1, 1, 12]
SES1	IV	489508	490896	[490141, 490220, 490260, 490678]	[1, 1, 1, 1]
KRS1	IV	525440	527215	[525595, 525832, 525899, 526036, 526148, 526152, 526156, 526268, 526540, 526637, 526687, 526723, 526756, 526814, 526849, 526871, 526883, 526925, 527009, 527048]	[1, 1, 1, 1, 1, 2, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1]
RSM10	IV	539803	540414	[539946]	[1]
HEM13	IV	546642	547628	[546836, 546889]	[1, 1]
RPC11	IV	547978	548310	[548124, 548298]	[1, 1]
BAP3	IV	548762	550576	[548944, 549058, 549184, 549188, 549303, 549361, 549559, 550487]	[2, 2, 1, 1, 1, 1, 1, 2]
HEM12	IV	551860	552948	[552086, 552121, 552126, 552126, 552132, 552278, 552324, 552353, 552357, 552451, 552710, 552737, 552780, 552856, 552889]	[1, 1, 1, 1, 1, 3, 1, 3, 2, 1, 1, 1, 1, 1, 2]
TPI1	IV	555726	556472	[]	[]
DBF4	IV	558511	560625	[559434, 559517, 559767, 560257, 560342, 560496, 560521]	[1, 4, 1, 1, 1, 1, 1]
YDR053W	IV	560249	560644	[560257, 560342, 560496, 560521]	[1, 1, 1, 1]
CDC34	IV	561440	562327	[561451, 561468, 561530, 561683, 562016, 562109]	[1, 1, 8, 60, 1, 1]
MAK21	IV	570649	573726	[570818, 570845, 570869, 571033, 571070, 571074, 571118, 571166, 571324, 571395, 571462, 572334, 573419, 573474, 573678]	[1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1]
LCB2	IV	576474	578159	[576701, 576906, 577163, 577393, 577532, 577608, 577609, 577756, 577892, 578099]	[1, 1, 2, 1, 2, 1, 1, 1, 1, 2]
RPS13	IV	579458	580452	[579691, 580071, 580098, 580165]	[2, 1, 1, 1]
PDC2	IV	607304	610081	[607684, 607752, 607762, 607968, 608001, 609092, 609488, 609549, 609903, 609906, 610045]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
STN1	IV	610441	611925	[610447, 610906, 611295, 611382]	[1, 3, 1, 3]
SSS1	IV	616928	617170	[]	[]
RRP1	IV	617470	618306	[617671, 617992, 618042, 618071, 618088]	[1, 1, 1, 1, 1]
SLU7	IV	618497	619645	[618572, 618725, 618844, 619173, 619306, 619382, 619392]	[1, 1, 2, 1, 2, 1, 1]
RLI1	IV	626708	628534	[627026, 627150, 627214, 627952]	[2, 1, 1, 1]
PDS1	IV	680496	681617	[681454]	[1]
APC4	IV	685882	687840	[686104, 686221, 686338, 686822, 687101, 687259, 687703]	[1, 1, 1, 1, 3, 1, 1]
INO2	IV	698554	699468	[699111, 699149, 699159, 699223, 699288, 699299, 699330, 699334, 699348, 699357, 699427, 699446]	[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
DOP1	IV	734901	739997	[734926, 735036, 735157, 735245, 735447, 735922, 735941, 736328, 736644, 736646, 736695, 736741, 736817, 737592, 737615, 737734, 737757, 737976, 738076, 739071]	[2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 4, 1]
TAF12	IV	746738	748357	[746808, 746880, 746919, 746926, 747945]	[2, 1, 2, 1, 2]
CTH1	IV	764178	765155	[764471, 764581]	[1, 1]
SSY1	IV	776163	778721	[776442, 776901, 777721, 778093]	[1, 1, 1, 1]
SEC1	IV	782041	784215	[782051, 782100, 782348, 782593, 782770, 782872, 783044, 783165, 783304, 783512, 784019]	[6, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2]
SEC5	IV	786306	789221	[786611, 786707, 786757, 787171, 787405, 787443, 787454, 787460, 787466, 787525, 787689, 788179, 788870, 788971, 788981, 789168, 789220]	[1, 1, 1, 16, 12, 2, 6, 21, 1, 4, 2, 1, 2, 1, 1, 1, 2]
TAF10	IV	789449	790069	[789592, 789866, 789952, 789963, 789985, 790014, 790058]	[1, 1, 2, 1, 2, 1, 1]
CDC37	IV	790328	791848	[791131, 791170, 791220, 791243, 791325, 791424, 791495, 791563, 791581, 791695]	[1, 2, 1, 1, 1, 1, 1, 2, 2, 1]
