Essential gene name	Chromosome	Start location	End location	Insertion locations	Reads per insertion location
YBL077W	II	80897	81328	[80900, 80907, 80933, 80954, 80958]	[1, 1, 3, 2, 13]
CDC27	II	67169	69445	[67225, 67378, 67384, 67440, 67444, 67553, 67633, 67637, 67663, 67699, 67775, 67780, 67781, 67784, 67818, 67885, 67889, 67977, 67995, 68025, 68028, 68033, 68135, 68139, 69382, 69433]	[4, 26, 11, 3, 12, 1, 5, 4, 15, 6, 1, 6, 25, 20, 41, 9, 35, 1, 1, 1, 2, 27, 1, 12, 2, 1]
RPL32	II	45978	46370	[46138, 46234]	[1, 1]
BRN1	II	40831	43095	[40905, 40932, 40989, 41238, 41246, 41272, 41341, 41350, 41383, 41654, 41700, 41705, 41893, 41938, 42282, 42287, 42618, 42622, 42626, 42706, 42801, 42806, 42827, 43009, 43013, 43070]	[1, 2, 22, 1, 11, 19, 1, 6, 6, 3, 1, 3, 2, 1, 4, 3, 28, 2, 2, 8, 17, 1, 1, 1, 15, 6]
SFT2	II	24098	24745	[24567, 24568, 24622]	[2, 2, 22]
PKC1	II	14241	17696	[14872, 14951, 14955, 15108, 15314, 15332, 15336, 15386, 15390, 15518, 15539, 15707, 15712, 15851, 15854, 15855, 15905, 15908, 15912, 15975, 16102, 16186, 16190, 16282, 16290, 16461, 16498, 16576, 16601, 16604, 16664, 16684, 16962, 17141, 17145, 17146, 17147, 17155, 17253, 17340]	[6, 17, 36, 23, 27, 29, 3, 2, 10, 11, 13, 2, 8, 12, 5, 2, 1, 32, 73, 31, 9, 2, 10, 1, 5, 1, 61, 1, 1, 58, 16, 3, 6, 15, 6, 1, 13, 3, 19, 1]
RER2	II	241708	242568	[241806, 241832, 241836, 242053, 242054, 242057, 242057, 242466]	[6, 2, 3, 1, 1, 1, 13, 3]
GPI18	II	244366	245667	[244484, 244489, 244606, 244610, 244656, 244905, 245034, 245039, 245348, 245353, 245422, 245428, 245486, 245490]	[34, 14, 2, 5, 1, 5, 3, 1, 58, 1, 1, 2, 3, 22]
HHF1	II	255373	255684	[255532]	[1]
IPP1	II	257112	257975	[257303, 257486, 257543, 257548, 257554, 257595, 257625, 257711, 257715, 257837, 257842]	[5, 21, 53, 9, 1, 1, 10, 20, 30, 2, 11]
SCO2	II	289445	290350	[290001, 290006, 290014, 290201]	[2, 4, 1, 17]
CDS1	II	296369	297742	[296635, 296748, 296752, 296754, 296853, 296857, 296884, 297078, 297083, 297122, 297126, 297181, 297484, 297493, 297523, 297717]	[2, 46, 1, 7, 7, 26, 4, 10, 3, 2, 9, 13, 4, 3, 1, 24]
CHS2	II	311898	314789	[312266, 312271, 312457, 312788, 312876, 312880, 313005, 313079, 313146, 313153, 313230, 313382, 313387, 313482, 313507, 313511, 313545, 313548, 313549, 313805, 313806, 313849, 313917, 313921, 313952, 313986, 313992, 314031, 314032, 314037, 314204, 314214, 314561, 314562, 314566, 314644, 314664, 314670, 314680, 314737, 314737, 314742]	[19, 1, 9, 81, 1, 16, 1, 7, 9, 15, 1, 21, 6, 6, 2, 7, 5, 1, 2, 1, 20, 3, 20, 23, 1, 9, 38, 2, 1, 25, 3, 17, 9, 3, 2, 3, 1, 29, 7, 8, 1, 11]
REB1	II	334386	336818	[334534, 334705, 335096, 335279, 335283, 335287, 335379, 335424, 335454, 335460, 335748, 335954, 335958, 336078, 336080, 336110, 336139, 336144, 336210, 336223, 336228, 336332, 336337, 336539, 336542, 336543, 336548, 336702, 336721, 336727, 336734]	[1, 3, 5, 16, 25, 1, 1, 3, 22, 9, 8, 11, 1, 1, 21, 1, 6, 23, 4, 5, 1, 5, 26, 7, 4, 4, 19, 14, 3, 3, 1]
PRP6	II	344602	347301	[344713, 344726, 344757, 344776, 344889, 344893, 344951, 344952, 344956, 345039, 345043, 345044, 345136, 345155, 345258, 345265, 345364, 345774, 345843, 345847, 346195, 347281]	[1, 32, 1, 26, 13, 10, 4, 1, 32, 18, 1, 8, 12, 11, 1, 2, 12, 3, 2, 20, 2, 1]
TSC3	II	356324	356566	[356391]	[2]
ORC2	II	360652	362514	[361111, 361114, 361302, 361306, 361317, 361321, 361370, 361375, 361435, 361441, 361726, 361730, 361966, 362236, 362239, 362324, 362330, 362425, 362512]	[16, 1, 31, 1, 9, 11, 1, 1, 1, 2, 1, 1, 2, 5, 11, 3, 10, 2, 2]
ALG14	II	379221	379934	[379581, 379585, 379586, 379587, 379701, 379747, 379907, 379931]	[2, 11, 1, 1, 1, 2, 1, 24]
RPG1	II	395383	398277	[395572, 395576, 395908, 395938, 395955, 395959, 395980, 396104, 396109, 396197, 396203, 396234, 396238, 396417, 396421, 396455, 396459, 396550, 396554, 396644, 396649, 396800, 396804, 396828, 396829, 397239, 397243, 397249, 397392, 397396, 397502, 397507, 397567, 397856, 397861, 397892, 398034, 398038]	[9, 6, 1, 6, 7, 2, 1, 12, 39, 5, 23, 54, 4, 4, 30, 2, 3, 2, 43, 15, 4, 7, 5, 2, 16, 11, 1, 1, 15, 18, 5, 41, 19, 29, 3, 1, 1, 22]
SEC18	II	398614	400890	[398655, 398660, 398788, 398792, 398881, 398899, 398903, 398906, 398979, 399099, 399104, 399327, 400205, 400214, 400490, 400824, 400829]	[2, 3, 14, 7, 1, 9, 34, 10, 12, 23, 15, 32, 2, 1, 2, 20, 1]
RFC5	II	423765	424829	[423855, 423860, 424049, 424053, 424239, 424554]	[16, 10, 1, 1, 1, 1]
POL30	II	424990	425766	[425166, 425241, 425281, 425557]	[3, 25, 5, 3]
YBR089W	II	425183	425782	[425241, 425281, 425557]	[25, 5, 3]
TIM12	II	427155	427484	[427322, 427347]	[1, 3]
EXO84	II	445062	447323	[445382, 445413, 445619, 445623, 445637, 445733, 445805, 445811, 445965, 445967, 446349, 446389, 446403, 446406, 446407, 446503, 446631, 446634, 446638, 446753, 446756, 446756, 446760, 446828, 446833, 446869, 446911, 447031, 447180, 447277, 447283]	[3, 24, 13, 6, 1, 2, 3, 11, 11, 2, 1, 4, 6, 1, 2, 11, 5, 2, 16, 1, 6, 1, 19, 3, 1, 3, 1, 8, 11, 43, 5]
CMD1	II	457919	458362	[457965]	[4]
ALG1	II	458872	460221	[458991, 458997, 459127, 459131, 460087]	[13, 3, 1, 10, 2]
GRS1	II	481364	483367	[]	[]
TFC1	II	484742	486691	[484747, 484788, 484804, 484808, 484928, 484940, 485224, 485837, 485867, 485872, 486052, 486057, 486415, 486474, 486479]	[14, 1, 6, 25, 1, 9, 1, 3, 14, 1, 1, 5, 4, 3, 1]
YBR124W	II	486507	486866	[486809, 486814]	[1, 2]
CKS1	II	504854	505306	[504984, 504998, 505128]	[13, 23, 18]
MEC1	II	505668	512774	[505856, 505857, 505860, 505982, 506064, 506069, 506069, 506070, 506070, 506130, 508227, 508266, 508341, 508345, 509058, 509257, 509261, 509374, 509379, 510902, 510942, 511317, 511569, 511572, 511600, 511650, 511655, 511688, 511692, 511815, 511820, 511895, 511897, 511898, 511899, 511901, 511902, 512082, 512083, 512087, 512118, 512131, 512142, 512146, 512189, 512194, 512254, 512290, 512303, 512308, 512388, 512393, 512402, 512573, 512600, 512603, 512604, 512651, 512657, 512662, 512708, 512712]	[16, 2, 23, 2, 33, 1, 1, 1, 7, 4, 11, 1, 2, 5, 2, 42, 7, 4, 56, 3, 1, 2, 30, 11, 2, 32, 39, 17, 20, 9, 9, 4, 4, 12, 30, 1, 4, 21, 1, 26, 2, 1, 4, 7, 10, 7, 10, 20, 2, 10, 35, 3, 1, 17, 9, 2, 3, 1, 13, 28, 19, 14]
IRA1	II	517350	526628	[517458, 517809, 517813, 518220, 518228, 518268, 518323, 518329, 518360, 518364, 518418, 518422, 518624, 518628, 519019, 519037, 519128, 519309, 519592, 519962, 519965, 520050, 520486, 520548, 520561, 520619, 520624, 520985, 520990, 521197, 521236, 521335, 521339, 521400, 521600, 521604, 521778, 521783, 521858, 521875, 521877, 521882, 522234, 522238, 522362, 522381, 522859, 522931, 522963, 522986, 523285, 523290, 523741, 523885, 523889, 524066, 524073, 524245, 524251, 524730, 525013, 525018, 525775, 525781, 525947, 525951, 526105, 526286, 526612]	[5, 1, 3, 1, 22, 1, 4, 1, 3, 52, 2, 3, 4, 1, 1, 1, 27, 21, 1, 32, 3, 14, 3, 17, 1, 2, 4, 3, 8, 3, 3, 13, 7, 13, 1, 2, 5, 3, 1, 1, 3, 8, 9, 2, 3, 2, 18, 9, 3, 2, 2, 2, 15, 23, 37, 28, 20, 1, 25, 1, 3, 3, 11, 1, 2, 14, 16, 12, 12]
MAK5	II	528317	530638	[528319, 528320, 528563, 528722, 528727, 528953, 529014, 529015, 529019, 529115, 529441, 529448, 529695, 529717, 529721, 529803, 529806, 529809, 530013, 530056, 530060, 530084, 530150, 530155, 530267, 530270, 530448, 530453, 530582, 530586]	[1, 8, 12, 2, 22, 1, 1, 6, 3, 6, 1, 2, 42, 15, 4, 2, 1, 22, 7, 8, 2, 1, 25, 11, 1, 44, 7, 4, 3, 41]
SUP45	II	530869	532182	[530888, 530892, 530962, 531448, 531462, 531650, 531655, 531665, 531717, 532149]	[2, 1, 1, 16, 10, 8, 18, 3, 1, 3]
SPP381	II	546376	547251	[546724, 546757, 546766, 546772, 546876, 546880, 546886, 547015, 547106, 547109]	[11, 1, 1, 1, 3, 24, 1, 2, 1, 6]
RIB7	II	547460	548194	[547738, 547889, 548069, 548074, 548144]	[2, 2, 3, 2, 5]
RPB5	II	548362	549009	[548781, 548865]	[1, 69]
CNS1	II	549771	550928	[549834, 549916, 549920, 549924, 550160, 550563, 550570, 550573, 550737, 550741, 550886, 550922]	[2, 2, 10, 1, 11, 1, 1, 1, 1, 1, 1, 1]
AMN1	II	556549	558198	[556934, 556943, 556953, 557038, 557042, 557126, 557127, 557131, 557201, 557206, 557660, 557664, 557976, 558072, 558098]	[1, 2, 3, 12, 38, 52, 1, 50, 2, 9, 1, 1, 5, 1, 13]
CDC28	II	560078	560974	[560584, 560622, 560661, 560666, 560723, 560728, 560729, 560731, 560734, 560874, 560878]	[5, 1, 1, 37, 1, 13, 1, 3, 1, 17, 1]
POP7	II	571468	571890	[571551, 571556, 571638, 571644, 571716]	[2, 1, 11, 3, 1]
YBR190W	II	605966	606277	[606003, 606007, 606017, 606172, 606176]	[31, 9, 1, 31, 6]
RIM2	II	607652	608785	[607810, 607946, 608528]	[1, 5, 1]
MED8	II	609082	609753	[609111, 609435, 609438, 609441, 609640, 609644]	[6, 20, 1, 1, 2, 12]
PGI1	II	612236	613900	[613085, 613089, 613168, 613376, 613380, 613427, 613432, 613491, 613588, 613592, 613741]	[4, 3, 3, 8, 2, 4, 6, 18, 1, 13, 3]
TAF5	II	616127	618523	[616378, 616451, 616641, 616645, 616736, 616737, 616737, 616867, 616984, 617047, 617053, 617398, 617500, 617504, 617689, 617694, 617849, 617886, 617990, 617994, 618287, 618292]	[9, 1, 4, 2, 1, 9, 1, 78, 2, 2, 3, 5, 3, 1, 6, 5, 2, 2, 3, 3, 1, 14]
MCM7	II	625772	628309	[625960, 626143, 626147, 626273, 626285, 626558, 626792, 626801, 626955, 627152, 627156, 627262, 627273, 627382, 627387, 628009, 628195, 628199, 628296]	[8, 27, 19, 14, 4, 2, 1, 2, 1, 6, 3, 14, 36, 2, 24, 2, 2, 11, 2]
AME1	II	646158	647132	[646232, 646322, 646326, 646421, 646585, 646614, 646872]	[4, 7, 9, 1, 1, 12, 2]
DAD3	II	684977	685261	[685044]	[7]
ARC40	II	685438	686592	[685456, 685542, 685938, 685940, 685941, 685943, 686006, 686106, 686110, 686249, 686252, 686254, 686322, 686374, 686405, 686409, 686413, 686481, 686484]	[1, 1, 25, 1, 1, 60, 3, 14, 14, 21, 1, 28, 1, 64, 2, 10, 1, 1, 9]
ABD1	II	690383	691693	[690440, 690505, 691350, 691375, 691382, 691438, 691442, 691450, 691455, 691502, 691552]	[2, 1, 1, 44, 1, 8, 41, 6, 8, 3, 16]
PRP5	II	691969	694518	[692359, 692366, 692371, 692437, 692467, 692471, 692766, 692951, 693007, 693133, 693264, 693268, 693634, 693639, 693859, 693863, 694141, 694145, 694218, 694313, 694409]	[17, 1, 1, 10, 3, 22, 1, 8, 2, 1, 1, 11, 3, 6, 12, 8, 37, 2, 5, 34, 23]
ALG7	II	705447	706793	[705695, 706240, 706254, 706424, 706428, 706759]	[1, 1, 11, 2, 4, 5]
ENP1	II	713004	714455	[713044, 713049, 713068, 713154, 714174, 714410, 714417]	[21, 1, 2, 3, 14, 1, 25]
DUT1	II	722611	723054	[722938, 722985, 722990]	[16, 2, 9]
SRB6	II	723270	723635	[723460, 723492, 723500]	[15, 1, 2]
TRS20	II	723736	724263	[723918, 723922, 723922, 723988, 724035, 724056, 724137, 724141]	[7, 9, 2, 1, 7, 1, 4, 14]
RIB5	II	727386	728102	[727430, 727435, 727438, 727560, 727564, 727703, 727707, 728075]	[2, 1, 5, 1, 1, 1, 2, 39]
POP4	II	728885	729724	[729381, 729484, 729488, 729511, 729516, 729659, 729663]	[16, 9, 6, 1, 2, 9, 16]
TSC10	II	738582	739544	[738727, 738731, 738840, 738847, 738972, 738976, 739298, 739303, 739306, 739478, 739483]	[35, 1, 30, 6, 2, 10, 8, 4, 7, 4, 32]
PGS1	III	109105	110670	[109236, 109240, 109267, 109272, 109331, 110308, 110311, 110316, 110614]	[18, 3, 3, 4, 15, 5, 3, 2, 1]
NFS1	III	92777	94270	[93117, 93142, 93270, 93466, 93471, 93475, 93607, 93612, 93650, 93810, 94250]	[4, 1, 11, 32, 13, 2, 9, 1, 8, 10, 1]
RRP7	III	64675	65568	[64851, 65124, 65249, 65253, 65284, 65319, 65322, 65353, 65368, 65372, 65451, 65457, 65462, 65506, 65543, 65547]	[4, 35, 13, 1, 19, 16, 1, 2, 34, 15, 1, 13, 37, 10, 1, 51]
YCL041C	III	50133	50627	[50189, 50194, 50422]	[4, 18, 1]
PDI1	III	48653	50221	[48807, 48811, 49007, 49013, 49063, 49068, 49071, 49111, 49196, 49200, 49263, 49266, 49269, 49301, 49489, 49591, 49597, 49688, 49814, 49817, 49818, 49822, 49862, 49866, 49940, 50026, 50040, 50043, 50189, 50194]	[7, 28, 8, 1, 36, 18, 1, 12, 1, 9, 1, 1, 46, 1, 1, 59, 4, 20, 3, 26, 11, 8, 24, 17, 2, 15, 22, 17, 4, 18]
PBN1	III	34143	35393	[34158, 34242, 34247, 34317, 34418, 34422, 34534, 34538, 34660, 34688, 34692, 34695]	[4, 6, 9, 1, 4, 8, 7, 1, 5, 1, 4, 4]
SPB1	III	31449	33974	[31602, 31624, 31628, 31750, 31754, 31763, 31799, 31884, 31933, 31938, 32085, 32088, 32092, 32210, 32215, 32262, 32301, 32312, 32317, 32357, 32399, 32403, 32612, 32792, 32795, 32796, 32857, 33095, 33128, 33240, 33264, 33438, 33479, 33705, 33711, 33919]	[18, 43, 1, 13, 16, 1, 3, 3, 27, 5, 3, 4, 8, 7, 1, 21, 13, 9, 9, 1, 2, 15, 20, 14, 2, 14, 3, 1, 2, 40, 1, 16, 11, 4, 7, 3]
KRR1	III	22429	23379	[22660, 22702, 22857, 22863, 23018, 23037]	[1, 3, 7, 14, 4, 1]
HMLALPHA2	III	12386	13018	[]	[]
PGK1	III	137746	138996	[137844, 137848, 138903, 138908]	[1, 5, 22, 1]
YCR013C	III	138402	139049	[138903, 138908, 139025]	[22, 1, 5]
RRP43	III	191834	193018	[191889, 191893, 191982, 192894]	[15, 5, 23, 6]
MATALPHA2	III	199546	200178	[]	[]
RSC6	III	214994	216445	[215292, 215406, 215411, 215477, 215496, 215582, 215762, 215776, 215809, 216059, 216062, 216066]	[5, 47, 1, 17, 11, 1, 2, 1, 1, 8, 1, 2]
CTR86	III	218376	220067	[218606, 218669, 218819, 218826, 218956, 218960, 218961, 219087, 219359, 219553, 219646, 219650, 219705]	[1, 5, 34, 8, 30, 3, 5, 7, 2, 29, 8, 2, 15]
PWP2	III	220457	223228	[220569, 220575, 220661, 220666, 220831, 220976, 220980, 221089, 221262, 221268, 221370, 221503, 221751, 221755, 221756, 221812, 221816, 221860, 221863, 221864, 221865, 221910, 221915, 222023, 222027, 222298, 222622, 222625, 222630, 222677, 222806, 223046]	[2, 10, 1, 28, 2, 22, 2, 26, 8, 1, 1, 3, 78, 2, 2, 10, 39, 32, 3, 114, 1, 3, 3, 2, 14, 1, 4, 12, 2, 1, 23, 2]
RSA4	III	240805	242352	[240968, 240972, 240973, 241023, 241027, 241130, 241135, 241203, 241209, 241395, 241399, 241657, 241658, 241661, 241739, 241739, 241743, 241758, 242007, 242011, 242132, 242137, 242239]	[30, 7, 1, 36, 16, 3, 7, 11, 123, 3, 7, 40, 2, 5, 11, 1, 18, 1, 7, 1, 4, 3, 2]
CDC39	III	280117	286443	[280410, 280519, 280524, 280771, 280775, 280846, 282033, 282039, 282118, 282124, 282177, 282181, 282403, 282434, 282438, 282438, 282440, 282622, 282629, 282633, 282676, 282677, 282678, 282682, 282685, 282776, 284288, 284356, 284360, 284548, 284553, 284583, 284685, 285052, 285133, 285151, 285285, 285289, 285363, 285370, 285502, 285506, 285521, 285707, 285727, 285732, 285942]	[1, 1, 1, 18, 2, 28, 3, 4, 30, 37, 11, 30, 6, 19, 2, 8, 10, 12, 23, 9, 20, 1, 28, 62, 6, 22, 4, 23, 8, 17, 13, 1, 13, 4, 5, 28, 2, 11, 3, 2, 11, 8, 1, 2, 5, 8, 20]
HMRA2	III	293179	293538	[]	[]
MCD1	IV	444683	446383	[445418, 445422, 445504, 445535, 445540, 445549, 445578, 445591, 445595, 445717, 445722, 445724, 445729, 445771, 445819, 445986, 445991]	[18, 1, 16, 12, 8, 1, 1, 4, 58, 1, 1, 21, 9, 1, 15, 1, 1]
ATP16	IV	443029	443511	[443227, 443231, 443252]	[3, 9, 1]
RPT2	IV	438047	439360	[438093, 438394, 438396, 438504, 438506, 438509, 438515, 438543, 438556, 438556, 438560, 439084]	[2, 68, 3, 11, 2, 22, 2, 1, 3, 1, 36, 1]
APC11	IV	433497	433994	[433540, 433544, 433584, 433674, 433678, 433714, 433719, 433720, 433824, 433829]	[23, 6, 10, 3, 18, 3, 2, 37, 2, 31]
SLX5	IV	429067	430926	[429421, 429660, 429665, 430314, 430320, 430350, 430354, 430603, 430616, 430737, 430738]	[9, 4, 3, 2, 1, 2, 1, 1, 4, 2, 2]
NOP1	IV	427364	428347	[427640, 427643, 427697, 427806, 428109, 428113, 428327]	[19, 1, 18, 2, 3, 4, 2]
TSC13	IV	426002	426934	[426005, 426070, 426129, 426222, 426232, 426236, 426688]	[5, 19, 1, 11, 2, 35, 2]
YDL016C	IV	425570	425872	[425801, 425870]	[1, 36]
CDC7	IV	424209	425732	[424215, 424285, 424321, 424504, 424507, 424508, 424548, 424552, 424589, 424612, 424986, 425250, 425255, 425417, 425422, 425520, 425565, 425569]	[1, 2, 5, 25, 1, 3, 10, 9, 2, 11, 1, 6, 4, 4, 38, 18, 1, 4]
MPS1	IV	400997	403291	[401012, 401050, 401054, 401117, 401118, 401123, 401209, 401372, 401373, 401377, 401419, 401423, 401626, 401630, 401730, 401917, 401940, 402144, 402149, 402351, 402366, 402962, 403109, 403113, 403179, 403182, 403183, 403274]	[1, 39, 11, 44, 6, 3, 21, 2, 53, 8, 7, 7, 55, 3, 12, 12, 7, 9, 2, 9, 1, 7, 8, 2, 16, 2, 9, 11]
ARP2	IV	399340	400638	[399494, 400047, 400495]	[1, 1, 2]
PRP9	IV	397537	399129	[397685, 397689, 397769, 397981, 397986, 397996, 398203, 398207, 398223, 398228, 398348, 398352, 398356, 398408, 398727, 398732]	[1, 4, 2, 9, 3, 1, 16, 4, 2, 2, 19, 25, 1, 2, 49, 5]
DBP10	IV	394217	397204	[394248, 394253, 394400, 394403, 394874, 394976, 395546, 395550, 396002, 396006, 396011, 396038, 396042, 396101, 396141, 396167, 396174, 396573]	[1, 1, 22, 5, 3, 4, 42, 1, 21, 14, 3, 11, 1, 7, 1, 3, 21, 1]
PRP11	IV	375680	376480	[375801, 375807, 376075, 376138, 376143, 376210, 376214, 376248, 376330, 376334]	[3, 3, 8, 16, 4, 7, 21, 1, 1, 11]
