Gene name	Chromosome	Start location	End location	Insertion locations	Reads per insertion location
GDH3	I	31567	32940	[31575, 31584, 31605, 31609, 31617, 31644, 31652, 31654, 31657, 31675, 31676, 31681, 31684, 31689, 31692, 31694, 31696, 31697, 31727, 31734, 31742, 31743, 31748, 31751, 31757, 31759, 31772, 31802, 31807, 31807, 31811, 31811, 31816, 31823, 31827, 31832, 31854, 31858, 31858, 31862, 31867, 31874, 31877, 31884, 31885, 31892, 31901, 31902, 31907, 31913, 31918, 31925, 31929, 31937, 31944, 31945, 31946, 31946, 31969, 31973, 31979, 32023, 32039, 32043, 32047, 32065, 32069, 32070, 32074, 32081, 32093, 32097, 32104, 32111, 32127, 32128, 32136, 32143, 32152, 32155, 32158, 32181, 32186, 32196, 32239, 32248, 32272, 32276, 32281, 32288, 32303, 32315, 32330, 32331, 32379, 32383, 32387, 32410, 32427, 32431, 32431, 32445, 32475, 32487, 32496, 32515, 32532, 32536, 32552, 32561, 32563, 32584, 32587, 32587, 32590, 32593, 32595, 32598, 32602, 32607, 32608, 32609, 32611, 32623, 32627, 32632, 32633, 32635, 32635, 32636, 32662, 32671, 32675, 32683, 32688, 32696, 32707, 32707, 32715, 32724, 32724, 32745, 32753, 32754, 32761, 32779, 32801, 32806, 32820, 32823, 32824, 32825, 32828, 32847, 32848, 32853, 32853, 32857, 32860, 32865, 32870, 32872, 32873, 32877, 32888, 32895, 32904, 32913, 32918, 32923, 32929, 32939]	[30, 2, 44, 1, 20, 1, 57, 27, 51, 16, 7, 56, 52, 116, 42, 17, 49, 100, 61, 115, 31, 53, 242, 2, 37, 31, 32, 114, 113, 3, 33, 11, 35, 185, 6, 8, 20, 69, 26, 49, 43, 110, 6, 28, 7, 35, 8, 63, 20, 6, 66, 18, 246, 197, 2, 27, 1, 8, 21, 16, 9, 18, 12, 113, 55, 25, 18, 13, 14, 118, 141, 84, 22, 6, 45, 28, 26, 29, 33, 15, 6, 53, 15, 7, 1, 174, 29, 36, 60, 39, 92, 36, 41, 193, 4, 3, 8, 18, 1, 3, 6, 115, 63, 99, 5, 64, 234, 27, 53, 38, 11, 28, 1, 12, 68, 117, 24, 26, 16, 8, 74, 11, 101, 23, 1, 23, 121, 119, 2, 1, 21, 13, 95, 138, 30, 18, 79, 134, 19, 3, 12, 3, 37, 1, 11, 27, 71, 3, 101, 1, 19, 137, 53, 1, 74, 42, 107, 50, 58, 31, 16, 68, 161, 2, 122, 36, 206, 18, 34, 3, 33, 22]
BDH2	I	33448	34701	[33455, 33491, 33498, 33514, 33520, 33538, 33542, 33565, 33581, 33667, 33672, 33690, 33696, 33719, 33732, 33757, 33836, 33857, 33858, 33865, 33867, 33878, 33894, 33895, 33897, 33908, 33913, 33964, 34078, 34082, 34096, 34107, 34122, 34167, 34173, 34218, 34241, 34257, 34258, 34268, 34280, 34292, 34297, 34298, 34307, 34315, 34348, 34355, 34363, 34377, 34381, 34395, 34400, 34410, 34426, 34455, 34464, 34487, 34508, 34516, 34517, 34519, 34524, 34527, 34546, 34560, 34574, 34579, 34582, 34583, 34588, 34589, 34593, 34598, 34604, 34606, 34610, 34614, 34629, 34630, 34636, 34640, 34642, 34643, 34653, 34661, 34666]	[7, 57, 32, 51, 49, 577, 1, 1, 43, 4, 29, 43, 32, 32, 17, 4, 22, 76, 79, 16, 24, 14, 16, 10, 3, 220, 1, 96, 4, 34, 347, 57, 1, 2, 20, 12, 9, 2, 2, 68, 9, 40, 13, 36, 3, 15, 1, 51, 37, 11, 2, 1, 3, 12, 4, 49, 1, 3, 23, 4, 1, 2, 143, 57, 147, 12, 1, 511, 39, 2, 1, 33, 43, 45, 99, 40, 83, 155, 121, 6, 1, 36, 18, 39, 37, 1, 39]
BDH1	I	35155	36303	[35258, 35278, 35285, 35321, 35361, 35366, 35367, 35372, 35398, 35402, 35430, 35455, 35470, 35477, 35486, 35509, 35522, 35532, 35661, 35685, 35690, 35734, 35750, 35781, 35785, 35839, 35878, 35881, 35889, 35920, 35956, 35964, 36003, 36017, 36037, 36046, 36046, 36051, 36057, 36062, 36073, 36079, 36085, 36091, 36099, 36103, 36130, 36237, 36245, 36286]	[109, 1, 8, 41, 10, 18, 13, 3, 3, 24, 202, 168, 9, 4, 11, 6, 1, 3, 36, 1, 13, 82, 3, 48, 6, 91, 21, 1, 16, 4, 34, 3, 95, 16, 16, 24, 1, 38, 14, 18, 4, 29, 6, 1, 10, 1, 1, 211, 40, 35]
YAL059C-A	I	36496	36918	[36501, 36508, 36510, 36516, 36517, 36522, 36528, 36536, 36548, 36650, 36657, 36658, 36665, 36684, 36703, 36704, 36721, 36774, 36834, 36839, 36843, 36848]	[2, 47, 1, 2, 46, 221, 1, 111, 116, 4, 8, 19, 16, 10, 3, 10, 6, 121, 1, 13, 1, 17]
ECM1	I	36509	37147	[36510, 36516, 36517, 36522, 36528, 36536, 36548, 36650, 36657, 36658, 36665, 36684, 36703, 36704, 36721, 36774, 36834, 36839, 36843, 36848, 36952, 36953, 36967, 36995, 36996, 37055, 37136]	[1, 2, 46, 221, 1, 111, 116, 4, 8, 19, 16, 10, 3, 10, 6, 121, 1, 13, 1, 17, 29, 34, 26, 41, 5, 1, 86]
CNE1	I	37464	38972	[37484, 37490, 37512, 37527, 37539, 37554, 37561, 37583, 37613, 37636, 37671, 37697, 37710, 37729, 37742, 37742, 37745, 37786, 37813, 37835, 37840, 37845, 37851, 37862, 37888, 37902, 37905, 37905, 37914, 37934, 37950, 38006, 38025, 38079, 38160, 38184, 38192, 38206, 38262, 38267, 38307, 38371, 38418, 38425, 38432, 38489, 38524, 38562, 38562, 38564, 38567, 38574, 38682, 38687, 38705, 38723, 38730, 38745, 38750, 38760, 38767, 38771, 38799, 38861, 38870, 38884, 38888, 38899, 38907, 38911, 38939, 38966]	[31, 5, 11, 1, 55, 90, 50, 79, 27, 354, 1, 38, 16, 28, 11, 88, 120, 5, 9, 5, 2, 39, 19, 9, 5, 34, 20, 98, 65, 4, 91, 3, 12, 102, 10, 49, 7, 19, 3, 105, 37, 11, 20, 15, 1, 24, 3, 88, 16, 2, 50, 111, 2, 13, 7, 5, 9, 81, 33, 30, 113, 26, 32, 36, 2, 3, 32, 1, 47, 169, 1, 6]
YAL056C-A	I	38696	39046	[38705, 38723, 38730, 38745, 38750, 38760, 38767, 38771, 38799, 38861, 38870, 38884, 38888, 38899, 38907, 38911, 38939, 38966, 39026, 39028, 39033, 39042, 39045]	[7, 5, 9, 81, 33, 30, 113, 26, 32, 36, 2, 3, 32, 1, 47, 169, 1, 6, 2, 1128, 37, 4, 1]
GPB2	I	39259	41901	[39353, 39410, 39466, 39479, 39526, 39540, 39573, 39578, 39582, 39605, 39642, 39675, 39684, 39686, 39927, 39987, 39995, 39999, 40019, 40032, 40065, 40072, 40088, 40101, 40135, 40145, 40154, 40158, 40162, 40229, 40236, 40243, 40269, 40291, 40310, 40334, 40334, 40340, 40346, 40352, 40408, 40411, 40422, 40427, 40431, 40460, 40463, 40484, 40522, 40547, 40635, 40659, 40683, 40689, 40691, 40697, 40749, 40765, 40831, 40842, 40845, 40857, 40876, 40883, 40902, 40904, 40907, 40911, 40942, 40968, 40973, 40974, 40980, 41005, 41064, 41069, 41079, 41092, 41105, 41120, 41121, 41122, 41122, 41123, 41126, 41134, 41138, 41138, 41145, 41146, 41148, 41150, 41161, 41165, 41168, 41169, 41170, 41176, 41179, 41182, 41200, 41207, 41259, 41262, 41275, 41314, 41321, 41325, 41331, 41342, 41348, 41374, 41393, 41398, 41422, 41455, 41473, 41625, 41652, 41660, 41668, 41675, 41698, 41710, 41820]	[1, 1, 47, 28, 8, 19, 89, 3, 1, 6, 1, 4, 11, 18, 35, 33, 9, 6, 58, 1, 31, 1, 72, 33, 17, 6, 27, 60, 41, 9, 61, 10, 10, 19, 102, 11, 4, 198, 134, 5, 1, 111, 6, 4, 1, 1, 104, 24, 4, 26, 23, 72, 94, 2, 3, 2, 18, 2, 7, 285, 1, 18, 160, 92, 78, 25, 16, 92, 2, 23, 1, 11, 3, 264, 65, 2, 12, 8, 21, 15, 1, 2, 17, 23, 40, 94, 3, 132, 13, 54, 14, 71, 28, 67, 15, 17, 29, 4, 44, 4, 1, 45, 115, 89, 65, 12, 26, 39, 32, 138, 8, 733, 13, 28, 28, 11, 1, 8, 1, 6, 1, 1, 1, 1, 41]
PEX22	I	42177	42719	[42227, 42231, 42239, 42264, 42281, 42286, 42294, 42298, 42305, 42314, 42317, 42324, 42380, 42457, 42479, 42482, 42491, 42523, 42583, 42593, 42641, 42668, 42684, 42701]	[4, 2, 3, 154, 16, 37, 19, 7, 7, 76, 8, 38, 12, 46, 39, 1, 196, 1, 8, 68, 84, 13, 15, 2]
ACS1	I	42881	45022	[42953, 43006, 43037, 43053, 43056, 43138, 43173, 43197, 43200, 43208, 43211, 43216, 43232, 43326, 43343, 43345, 43348, 43366, 43381, 43387, 43395, 43408, 43414, 43429, 43430, 43458, 43470, 43495, 43573, 43581, 43583, 43585, 43595, 43599, 43623, 43631, 43637, 43648, 43661, 43667, 43688, 43691, 43741, 43741, 43759, 43850, 43855, 43896, 43990, 44045, 44051, 44083, 44105, 44113, 44166, 44169, 44177, 44193, 44196, 44212, 44217, 44232, 44243, 44278, 44306, 44332, 44382, 44393, 44514, 44530, 44533, 44550, 44554, 44560, 44599, 44612, 44626, 44688, 44697, 44709, 44712, 44768, 44778, 44786, 44825, 44829, 44858, 44864, 44933, 44937, 44977, 44999, 45003]	[17, 54, 21, 14, 10, 3, 1, 128, 5, 56, 46, 14, 3, 60, 62, 2, 79, 43, 26, 12, 8, 4, 9, 1, 16, 1, 104, 72, 3, 2, 11, 3, 1, 3, 5, 6, 1, 1, 1, 8, 3, 1, 4, 5, 10, 190, 1, 1, 96, 136, 8, 6, 1, 6, 17, 12, 18, 29, 1, 3, 105, 107, 160, 18, 11, 61, 110, 36, 756, 6, 1, 14, 3, 7, 25, 2, 8, 8, 164, 9, 16, 29, 81, 2, 169, 5, 8, 7, 84, 11, 65, 8, 1]
FLC2	I	45899	48250	[45908, 46028, 46053, 46059, 46063, 46074, 46159, 46181, 46222, 46231, 46253, 46270, 46342, 46346, 46351, 46365, 46395, 46399, 46407, 46414, 46426, 46427, 46477, 46508, 46581, 46596, 46603, 46614, 46675, 46789, 46818, 46853, 47027, 47041, 47099, 47180, 47218, 47314, 47324, 47383, 47408, 47414, 47429, 47461, 47461, 47463, 47467, 47468, 47510, 47536, 47566, 47576, 47622, 47679, 47724, 47799, 47919, 47962, 47972, 48001, 48009, 48029, 48049, 48125, 48129, 48160, 48163, 48164, 48182, 48195, 48203]	[2, 32, 20, 31, 14, 2, 90, 23, 40, 3, 1, 2, 61, 89, 53, 1, 40, 56, 24, 3, 22, 9, 10, 3, 28, 24, 34, 89, 8, 8, 62, 6, 23, 5, 1, 40, 8, 11, 10, 7, 6, 36, 4, 13, 67, 40, 2, 34, 58, 10, 145, 51, 19, 1, 13, 3, 22, 39, 9, 3, 1, 3, 1, 1, 82, 13, 30, 1, 30, 1, 99]
OAF1	I	48564	51707	[48606, 48623, 48627, 48632, 48632, 48637, 48640, 48641, 48652, 48659, 48701, 48707, 48710, 48713, 48716, 48742, 48774, 48776, 48811, 48821, 48852, 48857, 48871, 48920, 48941, 48951, 48962, 48984, 48989, 48998, 49020, 49152, 49197, 49237, 49251, 49302, 49313, 49353, 49409, 49503, 49522, 49540, 49554, 49555, 49605, 49608, 49631, 49694, 49705, 49718, 49747, 49833, 49865, 49910, 50042, 50085, 50140, 50141, 50145, 50155, 50190, 50256, 50258, 50259, 50262, 50264, 50271, 50306, 50314, 50594, 50674, 50822, 50826, 50841, 50883, 50897, 50915, 50928, 50938, 50984, 50990, 51131, 51152, 51167, 51215, 51228, 51244, 51269, 51329, 51360, 51384, 51449, 51454, 51465, 51480, 51482, 51541, 51636, 51676, 51699]	[9, 87, 40, 1, 1, 1, 413, 2, 3, 13, 48, 46, 1, 50, 4, 6, 2, 13, 1, 27, 46, 3, 39, 2, 14, 28, 1, 1, 3, 21, 38, 41, 78, 6, 8, 7, 4, 26, 1, 72, 7, 31, 4, 73, 96, 12, 30, 5, 11, 17, 5, 37, 4, 3, 77, 12, 2, 39, 1, 1, 65, 6, 1, 192, 6, 16, 22, 23, 1, 5, 2, 23, 20, 2, 10, 88, 3, 53, 5, 19, 109, 6, 8, 2, 1, 1, 15, 1, 4, 1, 6, 1, 136, 45, 43, 53, 47, 55, 144, 9]
AIM2	I	51855	52595	[51890, 51974, 52055, 52168, 52187, 52200, 52206, 52210, 52215, 52221, 52227, 52229, 52252, 52326, 52338, 52344, 52356, 52376, 52397, 52404, 52484, 52491, 52504, 52541]	[8, 102, 2, 38, 8, 53, 34, 281, 59, 9, 4, 168, 7, 12, 430, 7, 35, 9, 74, 12, 3, 49, 1, 11]
GEM1	I	52801	54789	[52803, 52809, 52829, 52830, 52955, 52967, 53015, 53018, 53028, 53115, 53132, 53133, 53137, 53179, 53192, 53249, 53260, 53285, 53294, 53307, 53324, 53332, 53336, 53337, 53343, 53352, 53359, 53375, 53379, 53391, 53421, 53472, 53490, 53501, 53516, 53531, 53552, 53567, 53611, 53622, 53649, 53681, 53685, 53696, 53714, 53813, 53824, 53831, 53836, 53839, 53980, 54123, 54144, 54201, 54276, 54281, 54295, 54319, 54361, 54387, 54461, 54474, 54477, 54483, 54486, 54510, 54529, 54532, 54570, 54574, 54616, 54623, 54634, 54638, 54647, 54665, 54668, 54673, 54679, 54693, 54784]	[34, 1, 1, 11, 5, 13, 15, 54, 30, 8, 13, 1, 7, 117, 65, 13, 1, 30, 20, 3, 204, 11, 87, 2, 9, 51, 17, 21, 4, 4, 34, 88, 12, 6, 1, 14, 1, 23, 18, 8, 5, 1, 5, 8, 2, 3, 10, 134, 3, 5, 1, 55, 15, 16, 14, 1, 1, 24, 5, 34, 95, 13, 82, 6, 10, 9, 2, 37, 1, 23, 5, 205, 19, 10, 98, 4, 12, 6, 2, 50, 1]
YAL047W-A	I	54584	54913	[54616, 54623, 54634, 54638, 54647, 54665, 54668, 54673, 54679, 54693, 54784, 54793, 54802, 54808, 54809, 54812, 54817, 54820, 54825, 54839, 54859, 54863, 54870, 54875, 54878, 54881, 54881]	[5, 205, 19, 10, 98, 4, 12, 6, 2, 50, 1, 15, 8, 5, 2, 17, 10, 27, 5, 2, 1, 1, 16, 32, 2, 24, 10]
SPC72	I	54989	56857	[55027, 55111, 55764, 55788, 55937, 56151, 56346, 56404, 56409, 56737, 56737, 56745, 56748, 56756]	[1, 1, 10, 15, 9, 8, 22, 2, 26, 23, 56, 20, 176, 8]
BOL3	I	57029	57385	[57032, 57081, 57135, 57189, 57189, 57190, 57214, 57228, 57248, 57261, 57265]	[2, 1, 1, 74, 1, 4, 1, 31, 95, 1, 48]
YAL045C	I	57488	57796	[57492, 57519, 57538, 57621, 57638, 57641, 57651, 57658, 57693]	[22, 21, 6, 82, 22, 14, 5, 2, 129]
BOL1	I	57518	57850	[57519, 57538, 57621, 57638, 57641, 57651, 57658, 57693, 57828, 57839, 57842]	[21, 6, 82, 22, 14, 5, 2, 129, 32, 218, 7]
GCV3	I	57950	58462	[57958, 57999, 58022, 58065, 58098, 58114, 58118, 58130, 58135, 58146, 58160, 58171, 58178, 58183, 58190, 58205, 58241, 58289, 58299, 58308, 58317, 58323, 58329, 58332, 58333, 58339, 58342, 58343, 58347, 58350, 58351, 58353, 58355, 58357, 58370, 58385, 58397, 58402]	[21, 24, 38, 80, 8, 166, 13, 14, 19, 65, 1, 39, 14, 68, 13, 31, 11, 16, 1, 3, 1, 1, 3, 2, 33, 41, 192, 1, 51, 32, 2, 4, 18, 33, 90, 126, 2, 1]
PTA1	I	58695	61052	[58736, 58850, 58854, 58883, 58888, 58998, 59003, 59004, 59007, 59012, 59055, 59061, 59430, 59440, 59459, 59493, 59513, 59529, 59535, 59540, 59543, 59599, 59646, 59864, 59868, 60718, 60722, 60855, 60948, 60988, 61006]	[23, 12, 13, 12, 34, 1, 22, 1, 22, 4, 1, 50, 4, 10, 34, 10, 10, 3, 14, 1, 12, 8, 1, 3, 8, 14, 1, 17, 12, 9, 14]
YAL042C-A	I	61231	61608	[61234, 61235, 61235, 61238, 61244, 61247, 61255, 61260, 61266, 61267, 61273, 61279, 61361, 61362, 61369, 61377, 61383, 61399, 61403, 61404, 61408, 61415, 61416, 61423, 61428, 61434, 61438, 61441, 61446, 61513, 61520, 61531, 61551, 61555, 61558, 61586, 61597, 61598]	[90, 81, 45, 34, 34, 2, 128, 28, 166, 34, 172, 82, 3, 19, 11, 3, 2, 6, 2, 23, 2, 33, 29, 44, 84, 6, 1, 10, 19, 22, 285, 17, 29, 53, 2, 37, 6, 1]
ERV46	I	61316	62563	[61361, 61362, 61369, 61377, 61383, 61399, 61403, 61404, 61408, 61415, 61416, 61423, 61428, 61434, 61438, 61441, 61446, 61513, 61520, 61531, 61551, 61555, 61558, 61586, 61597, 61598, 61610, 61658, 61679, 61680, 61682, 61689, 61721, 61724, 61744, 61754, 61757, 61757, 61759, 61762, 61795, 61824, 61828, 61869, 61887, 61901, 61904, 61934, 61935, 61936, 61937, 61939, 61942, 61980, 62000, 62071, 62090, 62094, 62098, 62105, 62107, 62115, 62119, 62130, 62145, 62149, 62185, 62195, 62203, 62211, 62234, 62236, 62240, 62244, 62244, 62245, 62245, 62246, 62254, 62255, 62258, 62264, 62265, 62276, 62278, 62281, 62283, 62287, 62289, 62297, 62305, 62308, 62309, 62318, 62326, 62329, 62339, 62342, 62367, 62370, 62386, 62387, 62390, 62402, 62418, 62420, 62424, 62430, 62433, 62437, 62440, 62442, 62445, 62453, 62456, 62465, 62470, 62471, 62480, 62504, 62514, 62538, 62558]	[3, 19, 11, 3, 2, 6, 2, 23, 2, 33, 29, 44, 84, 6, 1, 10, 19, 22, 285, 17, 29, 53, 2, 37, 6, 1, 6, 72, 134, 17, 1, 15, 67, 2, 4, 2, 17, 1, 20, 71, 37, 34, 118, 8, 8, 15, 62, 68, 33, 50, 6, 1, 35, 2, 86, 52, 86, 11, 155, 19, 27, 127, 5, 36, 9, 2, 101, 23, 1, 45, 11, 78, 26, 423, 69, 2, 6, 46, 15, 16, 133, 79, 1, 1, 12, 6, 38, 2, 47, 17, 13, 146, 19, 42, 10, 7, 6, 4, 5, 56, 66, 3, 1, 42, 23, 54, 110, 67, 22, 5, 12, 67, 25, 176, 130, 24, 77, 8, 8, 69, 2, 7, 3]
CDC24	I	62840	65404	[62875, 62884, 62904, 63167, 63613, 64672, 64752, 64756, 64848, 64913, 65176, 65230, 65235, 65288, 65371, 65398]	[2, 568, 40, 1, 1, 17, 2, 1, 12, 2, 74, 7, 74, 14, 2, 7]
CLN3	I	65778	67520	[65836, 65837, 65840, 65866, 65868, 65877, 65890, 65959, 65994, 66019, 66065, 66091, 66165, 66212, 66216, 66300, 66322, 66397, 66406, 66434, 66507, 66641, 66646, 66648, 66708, 66712, 67003, 67185, 67188, 67291, 67297, 67375, 67377, 67428, 67498]	[1, 1, 16, 11, 2, 4, 1, 2, 5, 1, 43, 2, 4, 1, 6, 42, 1, 5, 1, 30, 3, 43, 1, 1, 6, 11, 5, 10, 13, 1, 75, 78, 13, 10, 27]
CYC3	I	68716	69525	[68721, 68752, 68777, 68782, 68786, 68788, 68791, 68800, 68801, 68806, 68817, 68823, 68824, 68830, 68837, 68842, 68848, 68850, 68851, 68856, 68856, 68860, 68866, 68867, 68871, 68875, 68883, 68886, 68890, 68896, 68904, 68905, 68912, 68914, 68917, 68918, 68921, 68923, 68931, 68937, 68941, 68946, 68950, 68950, 68951, 68957, 68960, 68960, 68964, 68970, 68971, 68972, 68982, 68993, 68994, 68997, 68999, 69002, 69003, 69003, 69004, 69005, 69007, 69007, 69010, 69013, 69013, 69016, 69017, 69018, 69018, 69021, 69024, 69024, 69026, 69029, 69033, 69035, 69037, 69039, 69042, 69044, 69047, 69050, 69054, 69059, 69066, 69070, 69080, 69081, 69084, 69089, 69098, 69100, 69101, 69102, 69105, 69105, 69107, 69109, 69111, 69114, 69118, 69119, 69119, 69122, 69123, 69123, 69126, 69127, 69132, 69141, 69146, 69153, 69154, 69158, 69158, 69164, 69166, 69169, 69180, 69181, 69184, 69184, 69185, 69196, 69199, 69205, 69210, 69214, 69214, 69215, 69218, 69223, 69227, 69231, 69237, 69242, 69243, 69245, 69249, 69261, 69280, 69283, 69320, 69323, 69338, 69346, 69360, 69367, 69371, 69376, 69379, 69382, 69386, 69387, 69405, 69410, 69411, 69417, 69419, 69420, 69425, 69429, 69431, 69433, 69438, 69449, 69450, 69455, 69455, 69462, 69468, 69475, 69487, 69499, 69504, 69511]	[68, 1, 14, 15, 12, 41, 5, 18, 1, 1, 21, 16, 1, 3, 54, 2, 49, 1, 3, 2, 18, 6, 8, 16, 1, 36, 4, 15, 24, 8, 29, 5, 36, 1, 13, 24, 57, 4, 16, 8, 52, 3, 1, 12, 57, 31, 41, 3, 41, 8, 10, 6, 22, 8, 119, 193, 3, 4, 1, 13, 64, 17, 137, 1, 49, 207, 4, 611, 4, 225, 5, 3, 7, 2, 20, 5, 9, 10, 2, 10, 3, 22, 19, 6, 6, 2, 6, 101, 146, 1, 20, 374, 50, 21, 96, 132, 1, 3, 83, 117, 487, 241, 21, 1, 122, 285, 8, 34, 73, 9, 144, 20, 14, 38, 105, 16, 27, 92, 2, 45, 2, 13, 68, 59, 31, 38, 8, 13, 5, 100, 26, 11, 86, 29, 7, 7, 74, 11, 22, 15, 9, 57, 18, 20, 3, 1, 42, 6, 21, 44, 60, 10, 4, 70, 492, 10, 91, 6, 239, 1, 4, 4, 19, 36, 30, 7, 8, 99, 10, 57, 25, 24, 3, 1, 135, 54, 1, 15]
CDC19	I	71786	73288	[72112, 72156, 72161, 72281, 72300, 72305, 72497, 73244, 73275]	[77, 10, 89, 1, 2, 36, 4, 1, 1]
YAL037C-B	I	72326	73300	[72497, 73244, 73275]	[4, 1, 1]
YAL037C-A	I	73426	73518	[73444, 73456, 73462, 73472, 73478, 73484, 73485, 73486, 73496, 73506, 73511, 73516]	[20, 131, 134, 2, 13, 19, 1, 22, 1, 71, 72, 4]
