Essential gene name	Chromosome	Start location	End location	Insertion locations	Reads per insertion location
RFA1	I	156754	158619	[156761, 156763, 156765, 156775, 156784, 156786, 156859, 158475]	[1, 257, 83, 12, 27, 159, 3, 13]
SEN34	I	158966	159793	[158990, 158993, 158994, 159172, 159224, 159229, 159320, 159355, 159374, 159536, 159540, 159599, 159600, 159603, 159676]	[117, 1, 91, 40, 33, 17, 74, 3, 17, 79, 25, 8, 1, 45, 20]
CDC15	I	172211	175135	[172232, 172235, 172266, 172266, 172270, 172270, 172385, 172386, 172389, 172470, 172539, 172544, 172544, 172611, 172617, 172806, 172813, 172939, 172945, 172946, 173162, 173246, 173628, 173631, 173632, 173676, 173681, 173892, 173898, 173906, 174072, 174077, 174320, 174325, 174327, 174332, 174369, 174568, 174573, 175133]	[11, 2, 51, 2, 1, 14, 68, 1, 48, 1, 87, 3, 78, 21, 159, 33, 157, 100, 244, 1, 12, 36, 59, 1, 18, 2, 268, 3, 1, 26, 58, 8, 79, 13, 13, 16, 4, 1, 87, 5]
HTA2	II	235394	235792	[235425, 235438, 235461, 235462, 235470, 235470, 235475, 235485, 235486, 235489, 235497, 235503, 235560, 235586, 235605, 235608, 235610, 235621, 235626, 235628, 235632, 235639, 235642, 235644, 235646, 235647, 235649, 235654, 235659, 235661, 235663, 235667, 235670, 235673, 235676, 235678, 235701, 235733, 235766, 235769, 235781, 235784, 235792]	[27, 43, 355, 6, 21, 34, 87, 34, 51, 95, 3, 73, 1, 18, 72, 4, 4, 77, 8, 234, 215, 11, 392, 14, 135, 8, 178, 18, 118, 11, 108, 100, 175, 37, 36, 5, 4, 16, 82, 3, 46, 2, 133]
UTP20	II	227636	235117	[227636, 227750, 227755, 227789, 227793, 227853, 227882, 227889, 227974, 227977, 227977, 227978, 227982, 228153, 228157, 228163, 228272, 228277, 228302, 228306, 228352, 228356, 228402, 228449, 229497, 230099, 230104, 230189, 230403, 230713, 230716, 230717, 231128, 231131, 231132, 231165, 231276, 231277, 231278, 231280, 231499, 231584, 231588, 231657, 232049, 232053, 232186, 232191, 232250, 232702, 233576, 233713, 233881, 234019, 234023, 234228, 234232, 234237, 234315, 234322, 234611, 234615, 234622, 234967, 234973, 235039, 235039, 235045, 235061, 235066, 235070, 235106, 235115]	[2, 61, 3, 11, 68, 105, 194, 1, 1, 2, 1, 14, 178, 121, 66, 22, 7, 36, 2, 20, 19, 31, 93, 200, 1, 20, 1, 6, 3, 7, 1, 2, 55, 1, 2, 140, 8, 1, 41, 154, 2, 7, 23, 2, 26, 4, 2, 62, 1, 5, 3, 22, 6, 11, 41, 9, 17, 2, 23, 1, 11, 15, 11, 9, 8, 1, 1, 44, 71, 2, 4, 32, 273]
RRN6	II	199064	201748	[199083, 199136, 199167, 199201, 199300, 199305, 199312, 199356, 199359, 199363, 199460, 199465, 199633, 199689, 199909, 199913, 199945, 200202, 200208, 200310, 200315, 200423, 200455, 200551, 200557, 200600, 200604, 200665, 200669, 200674, 200679, 200689, 200694, 200700, 200898, 200907, 200911, 200976, 200980, 201223, 201227, 201492, 201746]	[182, 1, 1, 106, 45, 13, 4, 4, 110, 1, 85, 17, 3, 17, 7, 15, 42, 25, 2, 3, 5, 107, 4, 157, 26, 49, 1, 2, 50, 9, 1, 10, 54, 1, 51, 3, 33, 37, 17, 25, 7, 68, 4]
POP8	II	185998	186474	[186045, 186049, 186050, 186066, 186077, 186185, 186190, 186222, 186300, 186303, 186313]	[178, 18, 1, 40, 10, 2, 23, 134, 1, 136, 4]
RFT1	II	182401	184125	[182441, 182446, 182446, 182477, 182532, 182536, 182537, 182537, 182757, 182758, 182761, 183099, 183104, 183113, 183390, 183417, 183430, 183536, 183539, 183544, 183957, 183961, 184063, 184069, 184074, 184088, 184106]	[146, 2, 1, 1, 133, 2, 3, 56, 22, 1, 45, 9, 23, 1, 61, 93, 1, 5, 12, 66, 1, 14, 3, 6, 2, 30, 18]
MCM2	II	174920	177526	[174925, 174925, 174954, 174976, 175092, 175262, 175266, 175267, 175391, 175409, 175417, 175421, 175667, 175682, 175683, 175683, 175684, 175686, 175776, 175782, 175894, 175897, 175898, 176056, 176060, 176704, 176709, 177025, 177029, 177248]	[35, 1, 11, 30, 17, 34, 1, 1, 24, 20, 3, 1, 5, 19, 2, 12, 13, 5, 160, 2, 121, 1, 17, 1, 75, 1, 48, 1, 16, 9]
LSM2	II	170623	171038	[170639, 170880, 170885, 170974, 170976, 170978, 170979, 170980, 170980, 171005, 171021]	[1, 184, 2, 141, 1, 2, 5, 1, 16, 1, 9]
PET9	II	163041	163997	[163064, 163069, 163267, 163271, 163351, 163476, 163480, 163499, 163551, 163582, 163656, 163661, 163662, 163662, 163665, 163669, 163704, 163714, 163737, 163845, 163849, 163849, 163850, 163850, 163870, 163973, 163991, 163995]	[13, 1, 2, 1, 2, 86, 20, 38, 25, 93, 17, 5, 1, 9, 103, 96, 4, 32, 6, 2, 84, 137, 1, 6, 1, 3, 29, 17]
STU1	II	153848	158389	[153851, 153869, 153872, 153876, 154028, 154050, 154061, 154090, 154169, 154173, 154295, 154299, 154300, 154300, 154562, 154593, 154625, 154628, 154629, 154630, 154733, 154734, 154738, 154841, 154846, 154973, 155181, 155187, 155193, 155297, 155297, 155299, 155301, 155302, 155446, 155450, 155549, 155554, 155611, 155640, 155869, 155979, 155984, 155988, 156073, 156392, 156395, 157061, 157175, 157475, 157505, 157582, 157666, 157670, 157670, 157672, 157798, 157803, 157851, 157852, 157852, 157853, 157853, 157854, 157855, 157856, 157857, 157954, 157959, 157959, 158096, 158100, 158185, 158217, 158245, 158245, 158249, 158250, 158286, 158333, 158339, 158357, 158358, 158369, 158385]	[97, 21, 1, 12, 5, 37, 90, 73, 9, 13, 17, 8, 1, 1, 1, 41, 197, 1, 11, 1, 28, 2, 214, 3, 12, 26, 1, 284, 16, 229, 1, 5, 327, 1, 71, 60, 1, 156, 2, 6, 2, 2, 11, 5, 5, 7, 1, 120, 2, 28, 10, 12, 139, 2, 2, 1, 68, 115, 27, 33, 3, 68, 1, 1, 261, 2, 4, 77, 1, 50, 73, 14, 350, 5, 14, 1, 55, 1, 19, 85, 168, 14, 54, 22, 47]
POL12	II	151493	153610	[151593, 151597, 151601, 151620, 151933, 151941, 151987, 151991, 152610, 152753, 152756, 152759, 152825, 153143, 153146, 153150, 153250, 153250, 153251, 153254, 153405, 153430, 153445, 153449, 153450, 153452, 153453, 153457, 153498, 153499, 153503, 153517, 153522, 153542, 153546, 153548, 153571, 153574, 153577, 153585, 153598, 153600, 153604]	[58, 24, 1, 83, 85, 97, 1, 24, 61, 16, 1, 66, 87, 21, 1, 1, 62, 1, 1, 114, 90, 52, 318, 1, 1, 61, 90, 5, 1, 40, 57, 10, 11, 6, 3, 64, 1, 181, 113, 49, 81, 25, 297]
ERD2	II	142112	142868	[142120, 142132, 142156, 142289, 142292, 142293, 142343, 142348, 142395, 142401, 142469, 142483, 142487, 142620, 142620, 142621, 142625, 142718, 142722, 142801, 142805, 142822, 142828]	[6, 8, 19, 156, 2, 3, 21, 119, 330, 130, 129, 46, 46, 4, 1, 63, 16, 20, 237, 128, 1, 1, 98]
PRE7	II	141247	141972	[141456, 141630, 141634, 141738, 141739, 141741, 141744, 141968]	[16, 68, 5, 1, 1, 5, 47, 8]
SEC17	II	125125	126119	[125303, 125350, 125634, 125635, 125638, 125736, 125737, 125738, 125740, 125792, 125795, 125797, 125808, 125924, 125930]	[27, 1, 72, 1, 29, 226, 2, 1, 14, 98, 1, 15, 59, 4, 12]
YBL073W	II	87646	87957	[87663, 87731, 87736, 87739, 87739, 87821, 87826, 87833, 87837, 87842, 87843, 87844, 87846, 87852, 87859, 87862, 87863, 87864, 87873, 87874, 87882, 87916, 87924, 87924, 87930, 87933, 87937, 87941, 87948, 87952, 87954]	[38, 1, 1, 18, 49, 3, 59, 46, 12, 76, 1, 89, 16, 14, 239, 29, 63, 150, 6, 75, 44, 94, 1, 19, 502, 84, 429, 155, 25, 150, 1]
AAR2	II	86722	87789	[86723, 86723, 86733, 86737, 86738, 86744, 86747, 86753, 86758, 86761, 86762, 86772, 86775, 86776, 86782, 86795, 86801, 86808, 86815, 86818, 86835, 86838, 86844, 86931, 86934, 86975, 87049, 87061, 87094, 87102, 87209, 87209, 87210, 87214, 87276, 87280, 87390, 87559, 87572, 87572, 87578, 87633, 87663, 87731, 87736, 87739, 87739]	[4, 2, 91, 29, 3, 73, 51, 65, 71, 302, 12, 16, 41, 30, 16, 1, 283, 594, 186, 193, 209, 73, 37, 80, 42, 105, 9, 7, 94, 1, 8, 1, 2, 75, 37, 2, 37, 10, 12, 1, 56, 16, 38, 1, 1, 18, 49]
ILS1	II	81043	84261	[81340, 81344, 81856, 81955, 82185, 82190, 82194, 82293, 82425, 82429, 82568, 82568, 82569, 82573, 82916, 83051, 83055, 83058, 83354, 83505, 83511, 83587, 83597, 83768, 83786, 83791, 83904, 84037, 84043, 84047]	[2, 27, 2, 5, 64, 42, 1, 109, 7, 3, 1, 1, 30, 96, 16, 2, 7, 11, 32, 10, 7, 98, 106, 64, 22, 1, 3, 1, 82, 65]
YBL077W	II	80897	81328	[80900, 80901, 80904, 80909, 80918, 80928, 80928, 80931, 80932, 80934, 80937, 80941, 80941, 80944, 80952, 80953, 80953, 80954, 80954, 80956, 80956, 80958, 80959, 80960, 80960]	[15, 1, 1, 2, 263, 13, 79, 20, 3, 144, 11, 21, 267, 30, 2, 13, 326, 11, 2, 1, 2, 1, 145, 238, 1]
CDC27	II	67169	69445	[67210, 67225, 67229, 67369, 67378, 67383, 67438, 67444, 67448, 67633, 67637, 67637, 67659, 67659, 67664, 67699, 67777, 67780, 67781, 67782, 67782, 67817, 67884, 67886, 67887, 67889, 67996, 68028, 68033, 68139, 68142, 68478, 68839, 69381, 69386]	[287, 9, 1, 91, 69, 52, 62, 63, 42, 51, 1, 3, 2, 1, 63, 65, 3, 30, 252, 1, 128, 244, 146, 2, 1, 203, 40, 1, 67, 4, 2, 1, 3, 132, 2]
RPL32	II	45978	46370	[46137, 46138, 46143, 46234, 46239]	[1, 2, 34, 13, 22]
BRN1	II	40831	43095	[40864, 40905, 40908, 40932, 40989, 40993, 41243, 41246, 41272, 41275, 41279, 41346, 41350, 41383, 41655, 41659, 41705, 41894, 41938, 41942, 42282, 42287, 42617, 42622, 42623, 42706, 42800, 42804, 42821, 42821, 42822, 42822, 42823, 42827, 43008, 43010, 43013, 43047, 43055, 43058, 43061, 43064, 43066, 43069, 43070, 43072, 43077, 43081, 43086, 43087, 43089, 43093]	[59, 16, 1, 29, 63, 26, 1, 41, 133, 1, 1, 2, 132, 24, 50, 1, 87, 32, 6, 3, 16, 27, 107, 2, 29, 14, 120, 1, 6, 1, 35, 1, 87, 186, 3, 1, 148, 3, 480, 17, 1, 18, 586, 57, 26, 6, 138, 67, 312, 6, 31, 1]
SFT2	II	24098	24745	[24107, 24110, 24119, 24126, 24130, 24135, 24140, 24142, 24217, 24262, 24269, 24277, 24282, 24292, 24297, 24309, 24313, 24318, 24321, 24407, 24449, 24453, 24457, 24485, 24494, 24536, 24544, 24568, 24612, 24618, 24622, 24622, 24674, 24712, 24722]	[5, 4, 9, 91, 8, 14, 1, 22, 24, 11, 14, 24, 2, 23, 8, 5, 18, 5, 14, 46, 3, 26, 1, 27, 137, 2, 3, 34, 26, 22, 181, 75, 174, 20, 129]
PKC1	II	14241	17696	[14250, 14258, 14873, 14876, 14878, 14949, 14951, 14955, 15104, 15108, 15314, 15322, 15332, 15336, 15337, 15337, 15342, 15386, 15391, 15510, 15518, 15538, 15542, 15706, 15711, 15712, 15851, 15853, 15854, 15855, 15856, 15856, 15857, 15859, 15907, 15908, 15912, 15915, 15971, 15975, 16098, 16102, 16183, 16186, 16192, 16290, 16463, 16498, 16604, 16607, 16962, 16966, 17139, 17145, 17253, 17340, 17694]	[43, 295, 261, 7, 2, 3, 28, 119, 115, 3, 19, 1, 84, 44, 1, 3, 1, 2, 26, 1, 94, 121, 1, 86, 1, 38, 80, 1, 17, 29, 1, 17, 1, 21, 1, 55, 151, 14, 7, 36, 34, 71, 8, 16, 121, 12, 10, 36, 1, 7, 7, 2, 71, 4, 144, 3, 3]
RER2	II	241708	242568	[241729, 241735, 241740, 241744, 241747, 241748, 241748, 241750, 241752, 241754, 241756, 241759, 241762, 241763, 241765, 241767, 241769, 241770, 241773, 241773, 241774, 241777, 241781, 241792, 241796, 241810, 241832, 241833, 241834, 241836, 242053, 242057, 242058, 242058, 242062, 242456]	[78, 287, 190, 139, 20, 308, 495, 462, 211, 8, 78, 415, 207, 167, 1, 7, 436, 209, 7, 313, 5, 56, 29, 242, 47, 137, 38, 1, 4, 87, 6, 13, 4, 1, 13, 6]
GPI18	II	244366	245667	[244369, 244483, 244485, 244489, 244510, 244566, 244606, 244610, 244905, 245035, 245039, 245236, 245349, 245353, 245354, 245356, 245362, 245423, 245424, 245427, 245428, 245429, 245482, 245486, 245486, 245491]	[1, 3, 20, 23, 1, 10, 34, 137, 7, 42, 8, 2, 180, 1, 1, 1, 1, 1, 52, 1, 67, 1, 3, 1, 1, 220]
HHF1	II	255373	255684	[255375, 255378, 255413, 255423, 255430, 255442, 255463, 255492, 255532, 255537, 255546, 255571, 255590, 255615, 255627, 255669, 255670, 255676, 255679]	[9, 319, 1, 59, 52, 5, 6, 28, 1, 7, 17, 41, 10, 140, 2, 1, 4, 2, 63]
IPP1	II	257112	257975	[257133, 257172, 257172, 257180, 257205, 257216, 257303, 257304, 257307, 257485, 257541, 257544, 257548, 257548, 257549, 257550, 257626, 257711, 257715, 257716, 257717, 257837, 257838, 257843]	[1, 34, 87, 41, 34, 18, 1, 1, 40, 7, 1, 119, 2, 25, 1, 29, 55, 20, 20, 1, 45, 1, 23, 170]
SCO2	II	289445	290350	[289463, 289467, 289479, 289500, 289611, 289619, 289623, 289626, 289657, 289719, 289767, 289794, 289802, 289950, 290000, 290007, 290030, 290033, 290040, 290053, 290060, 290074, 290154, 290159, 290165, 290200, 290307, 290312, 290318, 290328]	[20, 19, 229, 7, 33, 284, 19, 40, 32, 105, 40, 81, 4, 7, 4, 104, 65, 1, 583, 150, 14, 55, 1, 62, 7, 3, 181, 73, 94, 280]
CDS1	II	296369	297742	[296369, 296388, 296635, 296639, 296642, 296748, 296753, 296852, 296857, 296884, 296942, 297078, 297082, 297121, 297123, 297124, 297127, 297175, 297177, 297178, 297180, 297181, 297488, 297495, 297524, 297528, 297533, 297712, 297715, 297716]	[30, 8, 90, 12, 1, 51, 119, 52, 15, 12, 9, 11, 82, 121, 1, 1, 37, 1, 29, 3, 1, 183, 60, 1, 2, 40, 8, 58, 1, 17]
CHS2	II	311898	314789	[312267, 312454, 312457, 312788, 312876, 312880, 313024, 313074, 313078, 313145, 313148, 313152, 313382, 313383, 313387, 313387, 313481, 313485, 313487, 313506, 313512, 313544, 313546, 313547, 313549, 313806, 313810, 313894, 313898, 313917, 313918, 313921, 313951, 313951, 313952, 313953, 313956, 313988, 313992, 314032, 314038, 314199, 314203, 314210, 314216, 314559, 314560, 314561, 314564, 314670, 314681, 314736, 314736, 314737, 314741]	[126, 2, 17, 27, 2, 152, 10, 1, 1, 1, 2, 73, 44, 1, 1, 10, 239, 1, 3, 6, 22, 31, 1, 1, 223, 44, 5, 1, 12, 8, 1, 47, 8, 1, 2, 1, 74, 15, 109, 49, 38, 4, 25, 9, 4, 30, 1, 22, 25, 193, 178, 31, 3, 9, 148]
REB1	II	334386	336818	[334534, 334705, 334869, 335096, 335100, 335279, 335283, 335284, 335284, 335423, 335449, 335454, 335744, 335749, 335954, 336078, 336080, 336091, 336140, 336145, 336223, 336336, 336367, 336539, 336544, 336548, 336702, 336721, 336722, 336726, 336734]	[16, 2, 19, 36, 3, 56, 109, 1, 10, 25, 7, 61, 6, 22, 9, 80, 31, 1, 26, 1, 20, 158, 18, 223, 31, 1, 30, 3, 9, 128, 7]
PRP6	II	344602	347301	[344609, 344613, 344616, 344632, 344635, 344640, 344650, 344662, 344675, 344677, 344687, 344692, 344695, 344704, 344709, 344713, 344719, 344723, 344724, 344727, 344777, 344780, 344782, 344788, 344847, 344881, 344889, 344893, 344900, 344907, 344911, 344912, 344952, 344953, 344955, 344956, 345039, 345043, 345132, 345135, 345155, 345161, 345259, 345263, 345360, 345364, 345414, 345419, 345774, 345778, 345842, 345847, 346098, 346191, 346195, 346590, 346590, 346595]	[5, 17, 125, 54, 66, 191, 36, 73, 290, 51, 32, 218, 1, 348, 64, 14, 5, 131, 22, 797, 67, 8, 5, 35, 20, 19, 1, 100, 240, 2, 72, 1, 10, 4, 212, 82, 6, 51, 1, 67, 20, 2, 1, 23, 1, 9, 12, 44, 34, 9, 4, 1, 1, 2, 12, 2, 1, 35]
TSC3	II	356324	356566	[356340, 356386, 356390]	[51, 2, 12]
ORC2	II	360652	362514	[360755, 360794, 360893, 360918, 361111, 361303, 361307, 361316, 361321, 361372, 361375, 361435, 361436, 361440, 361726, 361726, 361730, 361962, 362133, 362143, 362178, 362239, 362290, 362319, 362325, 362325, 362327, 362329, 362338, 362421, 362426, 362428, 362475, 362488, 362512]	[1, 2, 85, 14, 19, 142, 1, 86, 43, 1, 71, 1, 63, 89, 23, 1, 37, 7, 31, 30, 8, 137, 98, 6, 126, 1, 1, 70, 3, 164, 1, 1, 1, 5, 7]
ALG14	II	379221	379934	[379231, 379246, 379435, 379439, 379580, 379580, 379581, 379585, 379589, 379746, 379932]	[1, 5, 13, 6, 14, 1, 1, 275, 4, 12, 93]
RPG1	II	395383	398277	[395399, 395482, 395569, 395572, 395576, 395748, 395802, 395841, 395895, 395938, 395955, 395960, 396105, 396109, 396198, 396202, 396233, 396239, 396290, 396411, 396415, 396423, 396428, 396455, 396459, 396550, 396554, 396555, 396560, 396644, 396650, 396799, 396803, 396826, 396828, 396830, 397239, 397243, 397392, 397392, 397394, 397396, 397502, 397503, 397507, 397562, 397562, 397567, 397817, 397845, 397857, 397858, 397860, 397861, 397940, 398033, 398038, 398180, 398185]	[56, 55, 11, 20, 21, 1, 1, 1, 1, 22, 1, 19, 133, 12, 45, 5, 71, 22, 1, 1, 42, 50, 10, 1, 198, 105, 100, 1, 2, 121, 111, 5, 1, 2, 9, 153, 38, 9, 75, 1, 2, 23, 22, 2, 269, 4, 2, 159, 1, 4, 91, 2, 1, 30, 18, 1, 170, 15, 47]
SEC18	II	398614	400890	[398630, 398638, 398659, 398788, 398792, 398793, 398794, 398898, 398903, 398904, 398905, 399100, 399104, 399327, 399741, 400071, 400206, 400213, 400411, 400417, 400484, 400489, 400821, 400825, 400829]	[1, 62, 53, 168, 11, 1, 40, 55, 133, 1, 73, 52, 20, 23, 10, 35, 4, 90, 3, 14, 1, 56, 13, 44, 2]
RFC5	II	423765	424829	[423769, 423855, 423860, 424049, 424239, 424476, 424554, 424584]	[1, 106, 18, 4, 13, 26, 2, 2]
POL30	II	424990	425766	[425166, 425170, 425236, 425241, 425279, 425279, 425286, 425557]	[178, 1, 1, 38, 19, 1, 7, 8]
YBR089W	II	425183	425782	[425236, 425241, 425279, 425279, 425286, 425557]	[1, 38, 19, 1, 7, 8]
TIM12	II	427155	427484	[427220, 427322, 427343]	[200, 4, 2]
EXO84	II	445062	447323	[445084, 445382, 445414, 445620, 445623, 445785, 445788, 445805, 445809, 445847, 445939, 445965, 446253, 446286, 446344, 446350, 446389, 446392, 446394, 446403, 446406, 446498, 446502, 446506, 446547, 446552, 446553, 446633, 446638, 446753, 446754, 446755, 446755, 446756, 446757, 446758, 446760, 446786, 446828, 446832, 446869, 446912, 446916, 446916, 446934, 447026, 447031, 447060, 447060, 447067, 447070, 447090, 447093, 447097, 447180, 447221, 447232, 447234, 447235, 447241, 447241, 447262, 447277, 447277, 447278, 447282]	[69, 5, 11, 1, 74, 14, 1, 3, 93, 2, 5, 1, 8, 21, 5, 4, 59, 2, 2, 33, 1, 1, 22, 74, 62, 1, 18, 245, 63, 2, 97, 4, 8, 33, 1, 1, 109, 82, 95, 11, 1, 268, 1, 22, 338, 38, 16, 152, 1, 8, 269, 23, 121, 122, 42, 8, 268, 1, 1, 1, 13, 195, 16, 1, 109, 21]
CMD1	II	457919	458362	[457965, 457979]	[7, 1]
ALG1	II	458872	460221	[458990, 458994, 458995, 459127, 459428, 460086, 460092, 460203]	[83, 1, 25, 1, 1, 72, 2, 267]
GRS1	II	481364	483367	[481828]	[3]
TFC1	II	484742	486691	[484747, 484751, 484803, 484808, 484809, 484810, 484832, 484835, 484848, 484940, 485030, 485150, 485838, 485868, 485872, 486052, 486057, 486187, 486408, 486411, 486415, 486475, 486479]	[1, 8, 271, 25, 1, 4, 237, 45, 57, 47, 8, 2, 5, 36, 1, 3, 48, 7, 4, 1, 1, 9, 4]
YBR124W	II	486507	486866	[486751, 486753, 486768, 486776, 486781, 486784, 486785, 486788, 486793, 486793, 486796, 486809, 486810, 486811, 486813, 486814, 486817, 486827, 486839, 486843, 486845, 486852, 486862]	[45, 161, 7, 88, 1, 46, 191, 47, 1, 1, 81, 9, 69, 45, 4, 1, 25, 127, 12, 18, 13, 63, 40]
CKS1	II	504854	505306	[504981, 504985, 505000, 505003, 505007, 505128, 505199]	[1, 29, 102, 1, 1, 64, 14]
MEC1	II	505668	512774	[505672, 505676, 505738, 505750, 505754, 505771, 505772, 505773, 505775, 505783, 505855, 505860, 505861, 505862, 505913, 505929, 505934, 506065, 506069, 506070, 506072, 506077, 506125, 506126, 506133, 506257, 506276, 506392, 506442, 506442, 506457, 506915, 507117, 507260, 507383, 507602, 507846, 508227, 508230, 508243, 508347, 508355, 508407, 508415, 508473, 508495, 508522, 508700, 508713, 508833, 509058, 509065, 509220, 509257, 509261, 509263, 509263, 509373, 509373, 509378, 509654, 509709, 509820, 509937, 510277, 510326, 510422, 510771, 510853, 510860, 510903, 510946, 511037, 511057, 511159, 511191, 511247, 511271, 511317, 511383, 511519, 511570, 511573, 511574, 511576, 511646, 511650, 511650, 511651, 511655, 511688, 511692, 511693, 511706, 511765, 511772, 511816, 511818, 511819, 511821, 511871, 511889, 511893, 511894, 511897, 511898, 511899, 511901, 511901, 511902, 511902, 511906, 511955, 512032, 512078, 512082, 512083, 512085, 512086, 512087, 512090, 512142, 512145, 512148, 512157, 512189, 512193, 512250, 512275, 512288, 512289, 512290, 512295, 512302, 512306, 512307, 512387, 512392, 512393, 512394, 512418, 512432, 512455, 512476, 512567, 512572, 512577, 512598, 512599, 512600, 512603, 512604, 512608, 512625, 512658, 512662, 512662, 512672, 512707, 512708, 512708, 512712, 512713]	[4, 42, 86, 49, 225, 6, 209, 23, 1, 267, 131, 2, 1, 11, 10, 434, 1, 266, 62, 1, 10, 1, 1, 1, 46, 3, 121, 1, 8, 9, 11, 6, 135, 4, 23, 2, 6, 60, 1, 35, 2, 25, 3, 11, 62, 20, 4, 3, 56, 13, 60, 1, 59, 88, 39, 1, 3, 3, 1, 140, 5, 16, 23, 2, 28, 14, 3, 75, 8, 283, 6, 10, 6, 30, 123, 22, 62, 6, 7, 91, 19, 173, 59, 2, 2, 1, 44, 1, 1, 230, 35, 4, 1, 18, 175, 81, 30, 2, 2, 99, 197, 1, 1, 33, 1, 23, 99, 1, 17, 1, 126, 1, 25, 34, 130, 2, 48, 38, 1, 96, 63, 49, 1, 16, 20, 104, 100, 2, 27, 4, 1, 53, 150, 64, 1, 36, 51, 24, 25, 20, 34, 96, 311, 43, 65, 32, 9, 1, 1, 69, 2, 12, 60, 48, 12, 27, 4, 21, 1, 26, 1, 104, 1]
